id,utt,annot_utt
1339,მაღვიძარები დილით,მაღვიძარები [timeofday : დილით]
1340,თვრამეტი ორშაბათია თუ კვირა,[date : თვრამეტი ორშაბათია] თუ [date : კვირა]
1341,რა დღეა აღდგომა,რა დღეა [date : აღდგომა]
1342,ეს ჩემი ფავორიტი სიმღერაა,ეს ჩემი ფავორიტი სიმღერაა
1343,დაუკარი ძველი კლასიკური მუსიკა,დაუკარი [music_genre : ძველი კლასიკური] მუსიკა
1344,დაუკარი ოთხმოცდაათიანების ძველი კლასიკური მუსიკა,დაუკარი [music_genre : ოთხმოცდაათიანების] ძველი კლასიკური მუსიკა
1345,ორმოცდაათი ათას ორას მეჩვიდმეტე,ორმოცდაათი ათას ორას მეჩვიდმეტე
1346,ასი ათას ორას მეჩვიდმეტე,ასი ათას ორას მეჩვიდმეტე
1347,ას ორმოცდაათი ათას ორას მეჩვიდმეტე,ას ორმოცდაათი ათას ორას მეჩვიდმეტე
1348,შეგიძლია მითხრა რა დროა,შეგიძლია მითხრა რა დროა
1349,როგორი ამინდი იქნება ამ კვირაში,როგორი ამინდი იქნება [date : ამ კვირაში]
1350,როგორი ამინდია ამ კვირაში,როგორი ამინდია [date : ამ კვირაში]
1351,ამ კვირაში,[date : ამ კვირაში]
1352,გთხოვ დაუწიო სპიკერის ხმას,გთხოვ დაუწიო სპიკერის ხმას
1353,მინდა მე ჩემი დინამიკი შენელდეს,მინდა მე ჩემი დინამიკი შენელდეს
1355,system გთხოვ მკრთალი ნათება მკრთალ ლურჯად,system გთხოვ მკრთალი ნათება [color_type : მკრთალ ლურჯად]
1356,შეცვალე სინათლის ფერი იასამნისფრად,შეცვალე სინათლის ფერი [color_type : იასამნისფრად]
1357,შეცვალე ღამის განათების პარამეტრები,შეცვალე ღამის განათების პარამეტრები
1358,დაუკარი მუსიკების ჩამონათვალი,დაუკარი მუსიკების ჩამონათვალი
1359,სათვალე მუსიკალური ნაწარმოები,[song_name : სათვალე] მუსიკალური ნაწარმოები
1360,გთხოვ აუწიე შუქს არ ვარ კომფორტულად ამით,გთხოვ აუწიე შუქს არ ვარ კომფორტულად ამით
1362,ჩართე როზეტი,ჩართე როზეტი
1363,გაააქტიურე შტეფსელი შემთვის,გაააქტიურე შტეფსელი შემთვის
1364,დატოვე შტეფსელი გამორთულ მდგომარეობაში,დატოვე შტეფსელი გამორთულ მდგომარეობაში
1365,ხმას ცოტათი აუწიე,ხმას ცოტათი აუწიე
1366,ხმას ოდნავ აუწიე,ხმას ოდნავ აუწიე
1367,ხმას დაუწიე,ხმას დაუწიე
1368,გათიშე განათება -,გათიშე განათება -
1369,შეგიძლია ჩართო იმედის ამბები ჩემთვის,შეგიძლია ჩართო [media_type : იმედის] ამბები ჩემთვის
1370,მთავარი არხის,[media_type : მთავარი არხის]
1371,რა არის რეზონანსის პირველ გვერდზე,რა არის [media_type : რეზონანსის] პირველ გვერდზე
1372,კარგი ხუმრობა,[joke_type : კარგი] ხუმრობა
1373,შეგიძლია ისაუბრო უფრო ხმამაღლა,შეგიძლია ისაუბრო უფრო ხმამაღლა
1374,შეგიძლია მოუმატო შენს ხმას,შეგიძლია მოუმატო შენს ხმას
1375,შეგიძლია უფრო ხმამაღლა ილაპარაკო,შეგიძლია უფრო ხმამაღლა ილაპარაკო
1376,გამორთე შუქი აბაზანაში,გამორთე შუქი [house_place : აბაზანაში]
1377,გამორთე ჩემი შვილის ოთახის განათება,გამორთე [house_place : ჩემი შვილის ოთახის] განათება
1378,მიტანის სერვისი ძველ თბილისს,[order_type : მიტანის სერვისი] [business_name : ძველ თბილისს]
1379,რონის პიცას მიტანის მომსახურება აქვს,[business_name : რონის პიცას] [order_type : მიტანის] მომსახურება აქვს
1380,შემიძლია მივიღო შეკვეთა დომინოს პიცადან,შემიძლია მივიღო [order_type : შეკვეთა] [business_name : დომინოს პიცადან]
1381,აუწიე მუსიკას,აუწიე მუსიკას
1382,დაუკარი მუსიკა არეულად,დაუკარი მუსიკა [player_setting : არეულად]
1384,რა რიცხვია ამ თვის მესამე პარასკევი,რა რიცხვია [date : ამ თვის] მესამე [date : პარასკევი]
1386,რა რიცხვი იყო დღეიდან ორი ოთხშაბათის წინ,რა რიცხვი იყო [date : დღეიდან ორი ოთხშაბათის წინ]
1388,ოლი იწვიმებს შაბათს,ოლი [weather_descriptor : იწვიმებს] [date : შაბათს]
1389,შაბათი,[date : შაბათი]
1390,ოლი რა ამინდი იქნება შაბათ დღეს,ოლი რა ამინდი იქნება [date : შაბათ] დღეს
1391,სასიამოვნო შაბათს,[weather_descriptor : სასიამოვნო] [date : შაბათს]
1392,ჰეი ოლი რა ხდება,ჰეი ოლი რა ხდება
1393,დრო,დრო
1394,რა დროა ახლა,რა დროა ახლა
1395,რომელი საათია,რომელი საათია
1396,დაუკარი ლელა წურწუმიას მუსიკა,დაუკარი [artist_name : ლელა წურწუმიას] მუსიკა
1397,დაუკარი ნანი ბრეგვაძე,დაუკარი [artist_name : ნანი ბრეგვაძე]
1398,დაუკარი ნინო ქათამაძის მუსიკა,დაუკარი [artist_name : ნინო ქათამაძის] მუსიკა
1399,მე ყოვეთვის ვაქცევ ყურადღებას,მე ყოვეთვის ვაქცევ ყურადღებას
1400,მე უფრო მეტად ყურადღებას ვამახვილებ,მე უფრო მეტად ყურადღებას ვამახვილებ
1401,მე ყურადღებას ვაქცევ ხანდახან,მე ყურადღებას ვაქცევ ხანდახან
1402,დთხოვ დაუკარი რაიმე ჯაზი,დთხოვ დაუკარი რაიმე [music_genre : ჯაზი]
1403,რა არის ჯაზ ჰიტების საუკეთესო ოცეული,რა არის [music_genre : ჯაზ] ჰიტების საუკეთესო ოცეული
1404,ხვალისთვის საგარეჯოში,[date : ხვალისთვის] [place_name : საგარეჯოში]
1405,რამდენად სიცხეა ამჟამად კოსტა მესაში,რამდენად [weather_descriptor : სიცხეა] ამჟამად [place_name : კოსტა მესაში]
1407,დაუკარი ქართულები,დაუკარი [playlist_name : ქართულები]
1408,ჩართე საცეკვაოები,ჩართე [playlist_name : საცეკვაოები]
1409,დაუკარი ჩარკვიანი,დაუკარი [playlist_name : ჩარკვიანი]
1410,ყავა მომიმზადე -,ყავა მომიმზადე -
1411,olly ყავა მომიმზადე,olly ყავა მომიმზადე
1412,შეგიძლია რაიმე ყავა გამიკეთო,შეგიძლია რაიმე ყავა გამიკეთო
1413,შეგიძლია გამიკეთო ყავა ოლი,შეგიძლია გამიკეთო ყავა ოლი
1414,მჭირდება ყავის გამზადება ოლი,მჭირდება ყავის გამზადება ოლი
1415,მინდა შევუკვეთო რამე საჭმელი,მინდა შევუკვეთო რამე საჭმელი
1416,თან წაღებით შეუკვეთე საჭმელი,[order_type : თან წაღებით] შეუკვეთე საჭმელი
1417,გთხოვ წასაღები საკვები შეუკვეთე,გთხოვ [order_type : წასაღები] საკვები შეუკვეთე
1418,გთხოვ მოუმატე სიკაშკაშე განათებას,გთხოვ მოუმატე სიკაშკაშე განათებას
1419,მეტი შუქი გთხოვ,მეტი შუქი გთხოვ
1420,გთხოვ მითხარი საათი,გთხოვ მითხარი საათი
1421,ვინ მღერის ამ სიმღერას,ვინ მღერის ამ სიმღერას
1422,გთხოვ შეინახე ეს სიმღერა,გთხოვ შეინახე ეს სიმღერა
1423,სააკაშვილზე,[news_topic : სააკაშვილზე]
1424,არჩევნების,[news_topic : არჩევნების]
1425,საფრანგეთი,[news_topic : საფრანგეთი]
1426,შეცვალე განათებები ლურჯად,შეცვალე განათებები [color_type : ლურჯად]
1427,ოლი შეცვალე განათება ლურჯად,ოლი შეცვალე განათება [color_type : ლურჯად]
1428,წითელი განათება,[color_type : წითელი] განათება
1429,შექმენი მერაბ სეფაშვილის ყველა სიმღერა და დაუკარი არეულად,შექმენი [artist_name : მერაბ სეფაშვილის] ყველა სიმღერა და დაუკარი [player_setting : არეულად]
1430,იპოვე და რიგში ჩასვი ლელა წურწუმიას ყველა სიმღერა და ჩართე შერევის გარეშე,იპოვე და რიგში ჩასვი [artist_name : ლელა წურწუმიას] ყველა სიმღერა და ჩართე [player_setting : შერევის გარეშე]
1431,დაუკარი ემინემის ბოლო სიმღერა,დაუკარი [artist_name : ემინემის] ბოლო სიმღერა
1432,გთხოვ მოუმატე ხმა,გთხოვ მოუმატე ხმა
1433,გთხოვ დაუწიე ხმას,გთხოვ დაუწიე ხმას
1434,ხმის კონტროლი გთხოვ,ხმის კონტროლი გთხოვ
1435,მითხარი დრო თბილისში,მითხარი დრო [place_name : თბილისში]
1436,მაღვიძარა მე,მაღვიძარა მე
1437,ჩემი მაღვიძარები,ჩემი მაღვიძარები
1438,რა მაღვიძარები მაქვს მე,რა მაღვიძარები მაქვს მე
1439,გადმოწერე ახალი ხალხური სიმღერები რომლებსაც აქვს ხუთი ვარსკვლავი ან მასზე მეტი შეფასებად შერევის გარეშე,გადმოწერე ახალი [music_genre : ხალხური] სიმღერები რომლებსაც აქვს [music_descriptor : ხუთი ვარსკვლავი ან მასზე მეტი შეფასებად] [player_setting : შერევის გარეშე]
1440,დაუკარი უახლესი როკ სიმღერები რეიტინგით ოთხი ან მეტი,დაუკარი უახლესი [music_genre : როკ] სიმღერები [music_descriptor : რეიტინგით ოთხი ან მეტი]
1441,დაუკარი ყველა ინდი პოპ სიმღერა,დაუკარი ყველა [artist_name : ინდი] [music_genre : პოპ] სიმღერა
1443,გაჩუმდი,გაჩუმდი
1444,სიჩუმე,სიჩუმე
1445,ჩუმად იყავი,ჩუმად იყავი
1446,შექმენი ნიაზ დიასამიძის ყველა სიმღერის სია და არიე,შექმენი [artist_name : ნიაზ დიასამიძის] ყველა სიმღერის სია და [player_setting : არიე]
1447,დაუკარი ნატო მეტონიძის მუსიკა არევის გარეშე,დაუკარი [artist_name : ნატო მეტონიძის] მუსიკა [player_setting : არევის გარეშე]
1448,როდის არის ჰელოუინი,როდის არის [event_name : ჰელოუინი]
1449,როდის არის აღდგომა ორი ათას თვრამეტ წელს,როდის არის [event_name : აღდგომა] [date : ორი ათას თვრამეტ] წელს
1450,ჩართე განათება,ჩართე განათება
1451,დააბალანსე სინათლე,დააბალანსე სინათლე
1452,ხვალისთვის,[date : ხვალისთვის]
1453,შეცვალე მაღვიძარის ყოველკვირეული პარამეტრები,შეცვალე მაღვიძარის ყოველკვირეული პარამეტრები
1454,გამორთე მაღვიძარა,გამორთე მაღვიძარა
1455,ამინდი,ამინდი
1456,რა ხდება გარეთ,რა ხდება გარეთ
1457,რა ამინდია ჩიკაგოში,რა ამინდია [place_name : ჩიკაგოში]
1458,როგორი სიცხეა კვებეკში,როგორი [weather_descriptor : სიცხეა] [place_name : კვებეკში]
1459,შეუკვეთე ერთი დიდი პეპერონის პიცა დომინოს პიცერიიდან თან წაღებით',შეუკვეთე ერთი დიდი [order_type : პეპერონის პიცა] [business_name : დომინოს] პიცერიიდან თან წაღებით'
1460,მინდა ბოსტნეულის ვრეპის აღება საბვეიდან ორცხობილებთან ერთად,მინდა ბოსტნეულის ვრეპის [order_type : აღება] საბვეიდან ორცხობილებთან ერთად
1461,ადგილი სადაც წაღება შესაძლებელია ჩიზბურგერისა და კარტოფილის მაკდონალდსიდან,ადგილი სადაც [order_type : წაღება] შესაძლებელია [food_type : ჩიზბურგერისა და კარტოფილის] [business_name : მაკდონალდსიდან]
1462,მიადევნე თვალი კალაძის კამპანიის ახალ ამბებს,მიადევნე თვალი [news_topic : კალაძის კამპანიის] ახალ ამბებს
1463,საქართველოს,[news_topic : საქართველოს]
1464,შემტყობინე ახალი ამბები რა სიტუაციაა საქართველოში,შემტყობინე ახალი ამბები რა სიტუაციაა [place_name : საქართველოში]
1465,იწვიმებს პარასკებს,[weather_descriptor : იწვიმებს] [date : პარასკებს]
1466,მოთოვს ამ კვირაში,[weather_descriptor : მოთოვს] [date : ამ კვირაში]
1467,დაუკარი მგზავრები,დაუკარი [artist_name : მგზავრები]
1468,ჩართე მუსიკა,ჩართე მუსიკა
1469,დაუკარი ხასანბეგურა,დაუკარი [song_name : ხასანბეგურა]
1470,გააჩუმე დინამიკები,გააჩუმე დინამიკები
1471,აუწიე ხმას სამოცამდე,აუწიე ხმას [change_amount : სამოცამდე]
1472,დაუწიე ხმას ოცამდე,დაუწიე ხმას [change_amount : ოცამდე]
1473,დღევანდელი სპორტის,[date : დღევანდელი] [news_topic : სპორტის]
1474,რა არის დღევანდელი სპორტული ამბავი,რა არის [date : დღევანდელი] [news_topic : სპორტული] ამბავი
1475,დღევანდელი სპორტი,[date : დღევანდელი] [news_topic : სპორტი]
1476,დაუკელი სინათლეს,დაუკელი სინათლეს
1477,მინიმუმამდე შეამცირე შუქი,მინიმუმამდე შეამცირე შუქი
1478,მოძებნე ახალი ხუმრობები,მოძებნე [joke_type : ახალი] ხუმრობები
1479,რა არის უმაღლესი შეფასების მქონე ხუმრობა დღეს,რა არის [joke_type : უმაღლესი შეფასების] მქონე ხუმრობა [date : დღეს]
1480,შეგიძლია შეცვალო მისაღები ოთახის განათებები უფრო მსუბუქ ფერში,შეგიძლია შეცვალო [house_place : მისაღები ოთახის] განათებები [color_type : უფრო მსუბუქ] ფერში
1481,შეარჩიე უფრო კაშკაშა ფერი კითხვისთვის,შეარჩიე უფრო კაშკაშა ფერი [color_type : კითხვისთვის]
1482,შეგიძლია გააკეთო განათების წითელი ელფერი მისაღებ ოთახში,შეგიძლია გააკეთო განათების [color_type : წითელი] ელფერი [house_place : მისაღებ ოთახში]
1483,რა მაღვიძარები დავაყენე,რა მაღვიძარები დავაყენე
1484,მაღვიძარები მე,მაღვიძარები მე
1485,ჩამოთვალე ყველა მაღვიძარა,ჩამოთვალე ყველა მაღვიძარა
1486,დაუკარი ნებისმიერი ივერიიდან,დაუკარი ნებისმიერი [artist_name : ივერიიდან]
1487,დაუკარი ბოლო სიმღერა ჩემი ყველაზე გამოყენებადი დასაკრავი სიიდან,დაუკარი [song_name : ბოლო სიმღერა] ჩემი ყველაზე გამოყენებადი დასაკრავი სიიდან
1488,დაუკარი ჯაზი ბექა გოჩიაშვლის ბოლო ალბომიდან,დაუკარი [music_genre : ჯაზი] [artist_name : ბექა გოჩიაშვლის] ბოლო ალბომიდან
1489,დაუკარი დალიდას ყველაზე ბოლო სიმღერები,დაუკარი [artist_name : დალიდას] ყველაზე ბოლო სიმღერები
1490,ორერას ახალი ჩანაწერი დაუკარი,[artist_name : ორერას] ახალი ჩანაწერი დაუკარი
1491,ფორმულას ახალი ამბები,[media_type : ფორმულას] ახალი ამბები
1492,საიტი ტაბულა ჯი,საიტი [media_type : ტაბულა ჯი]
1494,უმეტესად რომელ სიმღერას ვუსმენ,უმეტესად რომელ სიმღერას ვუსმენ
1495,უმეტესად მუსიკის რომელ ჟანრს ვუსმენ,უმეტესად მუსიკის რომელ ჟანრს ვუსმენ
1496,რეკომენდირებული სიმღერები ჩემი ფლეილისთვისთვის,რეკომენდირებული სიმღერები ჩემი ფლეილისთვისთვის
1497,მინდა მოვუსმინო ქართულ ხმებს,მინდა მოვუსმინო [artist_name : ქართულ ხმებს]
1498,დაუკარი ნატო გელაშვილის რამდენიმე სიმღერა,დაუკარი [artist_name : ნატო გელაშვილის] რამდენიმე სიმღერა
1499,გამორთე მისაღები ოთახის განათება,გამორთე [house_place : მისაღები ოთახის] განათება
1500,ჩართე ჰოლის განათება,ჩართე [house_place : ჰოლის] განათება
1501,ჩართე ყველა ზევითა სართულის განათება,ჩართე ყველა ზევითა სართულის განათება
1502,გამორთე მარცხენა განათება,გამორთე [device_type : მარცხენა განათება]
1503,თუ დღის ოთხი საათია მცხეთაში რომელი საათია ლონდონში,თუ [time : დღის ოთხი საათია] [place_name : მცხეთაში] რომელი საათია [place_name : ლონდონში]
1504,საქართველოში საღამოს რვა საათია რა დროა სვანეთში,[place_name : საქართველოში] [time : საღამოს რვა] საათია რა დროა [place_name : სვანეთში]
1505,ჩართე სიაომის შტეკერი,ჩართე [device_type : სიაომის შტეკერი]
1506,ჩართე wemo plug,ჩართე [device_type : wemo plug]
1507,ჩართე სიაომის ჭკვიანი როზეტი,ჩართე [device_type : სიაომის ჭკვიანი როზეტი]
1508,დააყენე ჩუმი რეჟიმი ერთი საათით,დააყენე ჩუმი რეჟიმი [time : ერთი საათით]
1509,დილის მაღვიძარამდე არ იხმაურო,[timeofday : დილის] მაღვიძარამდე არ იხმაურო
1510,უხმო რეჟიმზე დააყენე სანამ სამსახურიდან სახლში დავბრუნდები,უხმო რეჟიმზე დააყენე სანამ სამსახურიდან სახლში დავბრუნდები
1511,მაჩვენე განათების ფერები,მაჩვენე განათების ფერები
1512,შეცვალე ფერი წითლად,შეცვალე ფერი [color_type : წითლად]
1513,რა არის გარეთ ტემპერატურა,რა არის გარეთ [weather_descriptor : ტემპერატურა]
1514,ამაღამ წვიმა არის მოსალოდნელი,[timeofday : ამაღამ] [weather_descriptor : წვიმა] არის მოსალოდნელი
1515,ეხლა რო სიმღერა უკრავდა როდის იყო გამოშვებული,ეხლა რო სიმღერა უკრავდა როდის იყო გამოშვებული
1516,შეუკვეთე დომინოს პიცა ძეხვით,შეუკვეთე [business_name : დომინოს] [food_type : პიცა] [ingredient : ძეხვით]
1517,შეუკვეთე სენდვიჩი ვიჩინით და ყველით საბვეიდან,შეუკვეთე [food_type : სენდვიჩი ვიჩინით და ყველით] [business_name : საბვეიდან]
1518,შეუკვეთე შებოლილი ხორცის ასორტი რვაათასი მოსავლიდან,შეუკვეთე [food_type : შებოლილი ხორცის ასორტი] [business_name : რვაათასი მოსავლიდან]
1519,ჩართე ყავის მადუღარა,ჩართე [device_type : ყავის მადუღარა]
1520,გაზარდე ხმა ორმოცდაათამდე,გაზარდე ხმა [change_amount : ორმოცდაათამდე]
1521,შეამცირე ხმა ათამდე,შეამცირე ხმა [change_amount : ათამდე]
1522,მარცხენა დინამიკის ხმას ათით აუწიე,[device_type : მარცხენა დინამიკის] ხმას [change_amount : ათით] აუწიე
1523,ჩართე ხალხური მუსიკა,ჩართე [music_genre : ხალხური] მუსიკა
1524,დაუკარი რამდენიმე ქუჩის ბიჭების მუსიკა,დაუკარი რამდენიმე [artist_name : ქუჩის ბიჭების] მუსიკა
1525,მე მინდა მოვისმინო სოფთ როკი,მე მინდა მოვისმინო [music_genre : სოფთ როკი]
1526,დაამატე ეს სიმღერა ჩემს ფლეილისტში,დაამატე ეს სიმღერა ჩემს ფლეილისტში
1527,შემახსენე მე ეს,შემახსენე მე ეს
1529,დაუკარი გია ყანჩელის სიმღერები,დაუკარი [artist_name : გია ყანჩელის] სიმღერები
1530,მე მინდა მოვისმინო გია სურამელაშვილი,მე მინდა მოვისმინო [artist_name : გია სურამელაშვილი]
1531,იპოვე სიახლე ტევე პირველისგან,იპოვე სიახლე [media_type : ტევე პირველისგან]
1532,პოლიტიკური დღეს იმედიდან,[news_topic : პოლიტიკური] [date : დღეს] [media_type : იმედიდან]
1533,პალიტრანიუსი დღეს,[media_type : პალიტრანიუსი] [date : დღეს]
1534,რა ამინდია ქობულეთში,რა ამინდია [place_name : ქობულეთში]
1535,წვიმს თუ არა ტოლედოში ახლა,[weather_descriptor : წვიმს] თუ არა [place_name : ტოლედოში] ახლა
1536,რომელი საათია ახლა იაპონიაში საქართველოსთან შედარებით,რომელი საათია ახლა [place_name : იაპონიაში საქართველოსთან] შედარებით
1537,მაჩვენე მიმდინარე დრო საქართველოში,მაჩვენე მიმდინარე დრო [place_name : საქართველოში]
1538,მზად არის ჩემი შეკვეთა,მზად არის ჩემი შეკვეთა
1539,რომელ საათზე შემიძლია წამოღება ჩემი საჭმლის,რომელ საათზე შემიძლია [order_type : წამოღება] ჩემი საჭმლის
1540,როდის იქნება ჩემი საჭმელი მზად,როდის იქნება ჩემი საჭმელი მზად
1541,არ მინდა ქოლგის წაღება დღეს წვიმიანი დღე იქნება,არ მინდა [weather_descriptor : ქოლგის] წაღება [date : დღეს] [weather_descriptor : წვიმიანი] დღე იქნება
1542,მზე კაშკაშებს ეს ამინდი გვექნება დღის დარჩენილ ნაწილში,მზე კაშკაშებს ეს ამინდი გვექნება [time : დღის დარჩენილ ნაწილში]
1543,თოვლი ამ უქმეებზე,[weather_descriptor : თოვლი] [date : ამ უქმეებზე]
1544,მე მინდა მოვისმინო მხიარული მუსიკა,მე მინდა მოვისმინო [music_descriptor : მხიარული] მუსიკა
1545,დაუკარი მგზავრების საუკეთესო ათეული,დაუკარი მგზავრების საუკეთესო ათეული
1546,საზაფხულო ფლეილისტი,[playlist_name : საზაფხულო ფლეილისტი]
1547,სადაც ვარ იმ ადგილის ამინდის პროგნოზი როგორია ეს კვირა,სადაც ვარ იმ ადგილის ამინდის პროგნოზი როგორია [date : ეს კვირა]
1548,ათი დღე,[time : ათი დღე]
1549,წვიმა ამ კვირაში,[weather_descriptor : წვიმა] [date : ამ კვირაში]
1550,გამორთე wemo,გამორთე [device_type : wemo]
1551,ჩართე wemo,ჩართე [device_type : wemo]
1552,ჩართე ჭკვიანი შტეკერი,ჩართე [device_type : ჭკვიანი შტეკერი]
1553,გამორთე განათებები მისაღებ ოთახში,გამორთე განათებები [house_place : მისაღებ ოთახში]
1554,გამორთე სანათები,გამორთე [device_type : სანათები]
1555,როგორი ამინდი იქნება ამ კვირას,როგორი ამინდი იქნება [date : ამ კვირას]
1556,გთხოვ მომაწონდე ამინდის პროგნოზი ამ კვირისთვის,გთხოვ მომაწონდე ამინდის პროგნოზი [date : ამ კვირისთვის]
1557,ამ კვირაში,[date : ამ კვირაში]
1558,დამიკარი რამე პოპი,დამიკარი რამე [music_genre : პოპი]
1559,მირჩიე რამე მეტალ მუსიკიდან,მირჩიე რამე [music_genre : მეტალ] მუსიკიდან
1560,მოდი მოვისმინოთ რამე ჯაზი,მოდი მოვისმინოთ რამე [music_genre : ჯაზი]
1561,მოუმატო განათებას,მოუმატო განათებას
1562,აქ ბნელა აუწიე განათების დონეს,აქ ბნელა აუწიე განათების დონეს
1563,შეგიძლია მომაწოდო მოკლე შინაარსი,შეგიძლია მომაწოდო მოკლე შინაარსი
1564,დღეს,[date : დღეს]
1565,ორი ათას ჩვიდმეტი წლის ოთხ მარტში,[date : ორი ათას ჩვიდმეტი წლის ოთხ მარტში]
1566,დაუკარი მუსიკა ფლეილისტიდან,დაუკარი მუსიკა ფლეილისტიდან
1567,მოვუსმინოთ მუსიკის ჩამონათვალს,მოვუსმინოთ მუსიკის ჩამონათვალს
1568,აშაფლე ფლეილისტი,[player_setting : აშაფლე] ფლეილისტი
1569,შეიძლება ესპრესო,შეიძლება [coffee_type : ესპრესო]
1570,გამიკეთე კაპუჩინო,გამიკეთე [coffee_type : კაპუჩინო]
1572,ლატე მომიმზადე გთხოვ,[coffee_type : ლატე] მომიმზადე გთხოვ
1573,ჩართე მტვერსასრუტი,ჩართე [device_type : მტვერსასრუტი]
1574,ჩართე მტვერსასრუტი,ჩართე [device_type : მტვერსასრუტი]
1575,ჩართე მტვერსასრუტი,ჩართე [device_type : მტვერსასრუტი]
1576,ოლი ჩართე მტვერსასრუტი,ოლი ჩართე [device_type : მტვერსასრუტი]
1577,ჩართე რამე ტექნო მუსიკა გთხოვ,ჩართე რამე [music_genre : ტექნო] მუსიკა გთხოვ
1578,კარგი საექიმო ხუმრობა მითხარი,კარგი [joke_type : საექიმო] ხუმრობა მითხარი
1579,მიპოვე ხუმრობა რომელიც დაკავშირებული იქნება კალათბურთთან,მიპოვე ხუმრობა რომელიც დაკავშირებული იქნება [joke_type : კალათბურთთან]
1580,რა რიცხვია დღეს,რა რიცხვია [date : დღეს]
1581,რა არის მიმდინარე დღე თვე და წელი,რა არის მიმდინარე დღე თვე და წელი
1582,პრეზიდენტ ზურაბიშვილზე,[news_topic : პრეზიდენტ ზურაბიშვილზე]
1583,ფორმულა ერთის შეჯიბრი,[news_topic : ფორმულა ერთის შეჯიბრი]
1584,ამ კვირის კანონი ემიგრაციის შესახებ საქართველოში,[date : ამ კვირის] [news_topic : კანონი ემიგრაციის შესახებ] [place_name : საქართველოში]
1585,გთხოვ დაიმახსოვრე ჩემი მოსაზრება სიმღერაზე რომელიც ეხლა უკრავს,გთხოვ დაიმახსოვრე ჩემი მოსაზრება სიმღერაზე რომელიც ეხლა უკრავს
1586,დაიმახსოვრე ჩემი მოსაზრება სიმღერაზე რომელიც ეხლა უკრავს,დაიმახსოვრე ჩემი მოსაზრება სიმღერაზე რომელიც ეხლა უკრავს
1587,შეინახე ჩემი ახრი მიმიდინარე ჩართულ სიმღერაზე,შეინახე ჩემი ახრი მიმიდინარე ჩართულ სიმღერაზე
1588,როგორი ტემპერატურა იქნება ხვალ,როგორი ტემპერატურა იქნება [date : ხვალ]
1589,სამშაბათს მზიანია,[date : სამშაბათს] [weather_descriptor : მზიანია]
1591,მე მინდა დაუკრა ჯასტინ ბიბერის სიმღერა,მე მინდა დაუკრა [artist_name : ჯასტინ ბიბერის] სიმღერა
1592,დამიკარი რამდენიმე მელოდიური სიმღერა,დამიკარი რამდენიმე [music_genre : მელოდიური] სიმღერა
1593,შეტყობინება მთავარი არხიდან,შეტყობინება [media_type : მთავარი არხიდან]
1594,შეგიძლია მითხრა უკანასკნელი ახალი ამბები,შეგიძლია მითხრა უკანასკნელი ახალი ამბები
1595,მსოფლიოს უახლესი,[place_name : მსოფლიოს] უახლესი
1596,რომელი საათია კახეთში,რომელი საათია [place_name : კახეთში]
1597,ჩართე roomba,ჩართე [device_type : roomba]
1598,გთხოვ ჩართე რობოტი მტვერსასრუტი,გთხოვ ჩართე [device_type : რობოტი მტვერსასრუტი]
1599,შეგიძლია ჩართო რობოტი მტვერსასრუტი,შეგიძლია ჩართო [device_type : რობოტი მტვერსასრუტი]
1600,ჩართე მუსიკა v. t. v.,ჩართე მუსიკა [playlist_name : v. t. v.]
1601,დაუკარი სიმღერები ტიტანიკიდან,დაუკარი სიმღერები [playlist_name : ტიტანიკიდან]
1602,დაუკარი მუსიკების სია ავატარიდან,დაუკარი მუსიკების სია [playlist_name : ავატარიდან]
1603,შეამოწმე მაქვს თუ არა მე რაიმე მაღვიძარა დაყენებული ხვალინდელი დილისთვის,შეამოწმე მაქვს თუ არა მე რაიმე მაღვიძარა დაყენებული [date : ხვალინდელი] [timeofday : დილისთვის]
1604,ხვალ დილისთვის,[date : ხვალ] [timeofday : დილისთვის]
1605,არის მაღვიძარა დაყენებული ხვალ დილისთვის,არის მაღვიძარა დაყენებული [date : ხვალ] [timeofday : დილისთვის]
