id,utt,annot_utt
3424,오후 네 시 나의 커피 머신이 나한테 커피 만들어 줄 수 있게 세팅해줄래,[time : 오후 네 시] 나의 [device_type : 커피 머신이] 나한테 커피 만들어 줄 수 있게 세팅해줄래
3425,지금 커피 좀 만들어줘,지금 커피 좀 만들어줘
3426,밖에 몇 도 야,밖에 몇 [weather_descriptor : 도] 야
3427,조명 켜 줄 수 있어,조명 켜 줄 수 있어
3428,조명들 밝은 설정 만들어,조명들 밝은 설정 만들어
3429,진공 청소기 켜 줄 수 있어,[device_type : 진공 청소기] 켜 줄 수 있어
3430,청소기 켜 줘,[device_type : 청소기] 켜 줘
3431,경기 시작 시간이 몇 시야,[event_name : 경기] 시작 시간이 몇 시야
3432,발라드 음악 재생,[music_genre : 발라드] 음악 재생
3433,새로운 팝 음악,새로운 [music_genre : 팝] 음악
3434,베스트 랩 음악,베스트 [music_genre : 랩] 음악
3435,가장 최근 알람 지워,가장 최근 알람 지워
3436,알람 설정 변경,알람 설정 변경
3437,조명 높여 주세요,조명 높여 주세요
3438,파티 플레이리스트 에서 음악 재생,[playlist_name : 파티 플레이리스트] 에서 음악 재생
3439,로맨틱 플레이리스트 재생,[playlist_name : 로맨틱 플레이리스트] 재생
3440,싸이 재생 목록 음악 틀어,[artist_name : 싸이] 재생 목록 음악 틀어
3441,이십이일 은 수요일이야,[date : 이십이일] 은 수요일이야
3442,이십이일 은 무슨 요일이야,[date : 이십이일] 은 무슨 요일이야
3443,이번 달 이십이일 무슨 요일이야,[date : 이번 달 이십이일] 무슨 요일이야
3444,지금 열시 야,지금 [time : 열시] 야
3445,열 시 되면 알려줘,[time : 열 시] 되면 알려줘
3446,토요일 에 비가 오나,[date : 토요일] 에 [weather_descriptor : 비가 오나]
3447,토요일 에 비 소식이 있나,[date : 토요일] 에 [weather_descriptor : 비] 소식이 있나
3448,불 색깔 파란색 으로 바꿔줘,불 색깔 [color_type : 파란색] 으로 바꿔줘
3449,조명 빨간색 에서 파란색 으로 바꿔,조명 [color_type : 빨간색] 에서 [color_type : 파란색] 으로 바꿔
3450,매경 최신 뉴스가 뭔지 꼭 알려줘,[media_type : 매경] 최신 뉴스가 뭔지 꼭 알려줘
3451,이 시간 y. t. n. 뉴스 주요 기사는 뭐야,이 시간 [media_type : y. t. n. 뉴스] 주요 기사는 뭐야
3452,지금 채널 에이 뉴스 속보 있어,지금 [media_type : 채널 에이 뉴스] 속보 있어
3453,제발 조용,제발 조용
3454,꺼줘,꺼줘
3455,볼륨 음소거해,볼륨 음소거해
3456,파파존스 피자 테이크아웃 돼,[person : 파파존스] [food_type : 피자] [order_type : 테이크아웃] 돼
3457,놀부부대찌개 배달 되니,[business_name : 놀부부대찌개] [order_type : 배달] 되니
3458,스피커 꺼,스피커 꺼
3459,스피커 조용히 해줘요,스피커 조용히 해줘요
3460,조용한 시간,조용한 시간
3461,내일 오전 일곱 시 에 알람 맞춰주세요,[date : 내일] [time : 오전 일곱 시] 에 알람 맞춰주세요
3462,내일 오전 일곱시 에 기상 알림 보내줘,[date : 내일] [time : 오전 일곱시] 에 [alarm_type : 기상] 알림 보내줘
3463,내일 오전 일곱 시 에 기상 알람 설정해줘,[date : 내일] [time : 오전 일곱 시] 에 [alarm_type : 기상] 알람 설정해줘
3464,모든 야외 조명 켜 주세요,모든 야외 조명 켜 주세요
3465,알람 꺼주시겠어요,알람 꺼주시겠어요
3466,볼륨 높여줘,볼륨 높여줘
3467,더 크게 재생해줘,더 크게 재생해줘
3468,태평양표준 시로 지금 몇 시야,[time_zone : 태평양표준] 시로 지금 몇 시야
3469,여기가 아홉시 이면 캘리포니아 는 몇 시야,여기가 [time : 아홉시] 이면 [place_name : 캘리포니아] 는 몇 시야
3470,지구 온난화 최신 뉴스 어떤 게 있어,[place_name : 지구] 온난화 최신 뉴스 어떤 게 있어
3471,백신 패스 관련 최신 뉴스 찾아줘,[news_topic : 백신 패스] 관련 최신 뉴스 찾아줘
3472,서울에서 일어난 유괴 관련 최근 뉴스 알려줘,[place_name : 서울에서] 일어난 [news_topic : 유괴] 관련 최근 뉴스 알려줘
3473,모두 반복 틀어 줘,모두 [player_setting : 반복] 틀어 줘
3474,볼륨 낮춰줘,볼륨 낮춰줘
3475,새벽 에 깨워,[time : 새벽] 에 깨워
3476,알람 설정 으로 가 줘,알람 설정 으로 가 줘
3477,탑 이십오 히트 곡 틀어,탑 이십오 히트 곡 틀어
3478,최신 발매한 트롯트 음악 재생,최신 발매한 [music_genre : 트롯트] 음악 재생
3479,말한 가수 의 모든 노래 리스트업 해서 틀어,말한 가수 의 모든 노래 리스트업 해서 틀어
3480,말한 가수 의 베스트 히트송 틀어,말한 가수 의 베스트 히트송 틀어
3481,혁오 노래 중에 가장 유명한 거 틀어,혁오 노래 중에 가장 유명한 거 틀어
3482,오늘의 평택 날씨는 어때,[date : 오늘의] [place_name : 평택] 날씨는 어때
3483,오늘 고향 날씨는 어때,[date : 오늘] [place_name : 고향] 날씨는 어때
3484,내가 말했잖아,내가 말했잖아
3486,작게 말해줘,작게 말해줘
3487,조용한 시간이야,조용한 시간이야
3488,내 노래 리스트 틀어줘,내 노래 리스트 틀어줘
3489,지금 음악 틀어줘,지금 음악 틀어줘
3490,비틀즈 의 노래 재생해줘,[artist_name : 비틀즈] 의 노래 재생해줘
3491,그 노래 다시 틀자,그 노래 다시 틀자
3492,내 최애 노래 목록 틀자,내 최애 노래 목록 틀자
3493,커피 좀 끓여줘,커피 좀 끓여줘
3494,지금 커피 만들어줘,지금 커피 만들어줘
3495,나 지금 커피 마시고 싶어,나 지금 커피 마시고 싶어
3496,에픽하이 노래 틀어,[artist_name : 에픽하이] 노래 틀어
3497,비틀즈 의 노래만 재생해주세요,[artist_name : 비틀즈] 의 노래만 재생해주세요
3498,나 오전 일곱 시 에 일어나야 해,나 [time : 오전 일곱 시] 에 일어나야 해
3499,내 알람 오전 일곱시 로 설정 되어 있어,내 알람 [time : 오전 일곱시] 로 설정 되어 있어
3500,지금 방 조명들 꺼,지금 [house_place : 방] 조명들 꺼
3501,집 조명 꺼 줘,[house_place : 집] 조명 꺼 줘
3502,침실 조명 꺼 주세요,[house_place : 침실] 조명 꺼 주세요
3503,광명 날씨는 어때,[place_name : 광명] 날씨는 어때
3504,오늘 안산 날씨는 어때,[date : 오늘] [place_name : 안산] 날씨는 어때
3505,다음 주 서울시 날씨는 어떨 것 같아,[date : 다음 주] [place_name : 서울시] 날씨는 어떨 것 같아
3506,오늘의 일기 예보는 어때,[date : 오늘의] 일기 예보는 어때
3507,일기 예보에 눈 온다 그랬어,일기 예보에 [weather_descriptor : 눈] 온다 그랬어
3508,청소기 켜 줘,[device_type : 청소기] 켜 줘
3509,주방 불 꺼 줘,[house_place : 주방] 불 꺼 줘
3510,모든 욕실 조명 꺼,모든 [house_place : 욕실] 조명 꺼
3511,밤 시간,밤 시간
3512,야간시간,야간시간
3513,나의 목록만 틀어,나의 목록만 틀어
3514,인디 음악 파일 선택,[music_genre : 인디] 음악 파일 선택
3515,랩 목록 으로 가,[music_genre : 랩] 목록 으로 가
3516,오늘 강수 확률은 얼마나 돼,[date : 오늘] [weather_descriptor : 강수] 확률은 얼마나 돼
3517,기차 관련 가장 최근 뉴스,[news_topic : 기차] 관련 가장 최근 뉴스
3518,보이지 않으니 더 밝게 해줘,보이지 않으니 더 밝게 해줘
3519,조명 켜 줄 수 있어,조명 켜 줄 수 있어
3520,좀 어둡네 조명을 어둡게 해,좀 어둡네 조명을 어둡게 해
3521,밖에 불 전부 꺼 줘,밖에 불 전부 꺼 줘
3522,내 발코니 조명 켜 주세요,내 [house_place : 발코니] 조명 켜 주세요
3523,내 베란다 불 꺼 줘,내 [house_place : 베란다] 불 꺼 줘
3525,춤추자,춤추자
3526,운동 할 시간이야,운동 할 시간이야
3527,네네치킨 근처,[business_name : 네네치킨] 근처
3528,음식 배달 시켜줘,음식 [order_type : 배달] 시켜줘
3529,파티 음악 목록 재생,[music_genre : 파티] 음악 목록 재생
3530,낭만적인 음악 좀 들려줘,[music_genre : 낭만적인 음악] 좀 들려줘
3531,미국 시간대로 변경해 줘,[place_name : 미국] 시간대로 변경해 줘
3532,캐나다 시간대 로 변경해,[place_name : 캐나다] 시간대 로 변경해
3533,인도 시간대로 변경해 줘,[place_name : 인도] 시간대로 변경해 줘
3534,오늘의 농담,오늘의 농담
3535,날씨가 화창할까,날씨가 [weather_descriptor : 화창할까]
3536,내 알람 모두 꺼줘,내 알람 모두 꺼줘
3537,내 알람 꺼,내 알람 꺼
3538,내 알람들 꺼,내 알람들 꺼
3539,소코도모 의 회전목마 재생해주세요,[artist_name : 소코도모] 의 [song_name : 회전목마] 재생해주세요
3540,방탄소년단 의 봄날 들려줄 수 있어,[artist_name : 방탄소년단] 의 [song_name : 봄날] 들려줄 수 있어
3541,델리스파이스 의 고백 듣고 싶어,[artist_name : 델리스파이스] 의 [song_name : 고백] 듣고 싶어
3542,거실 조명들 초록색이랑 빨간색 으로 바꿔줘,[house_place : 거실] 조명들 [color_type : 초록색이랑 빨간색] 으로 바꿔줘
3543,조명 약간 붉게 해줘,조명 약간 [color_type : 붉게] 해줘
3544,이 방 초록색 불 켤 수 있어,이 방 [color_type : 초록색] 불 켤 수 있어
3545,클래식 음악 재생해주세요,[music_genre : 클래식] 음악 재생해주세요
3546,재즈 음악 듣고 싶어,[music_genre : 재즈] 음악 듣고 싶어
3547,금요일 에 해변 날씨가 맑을까,[date : 금요일] 에 [place_name : 해변] 날씨가 [weather_descriptor : 맑을까]
3548,다음 번에는 언제 눈이 올까,다음 번에는 언제 [weather_descriptor : 눈이 올까]
3549,이승철 셔플 해서 재생,[artist_name : 이승철] [player_setting : 셔플] 해서 재생
3550,이승철 좀 틀어줘,[artist_name : 이승철] 좀 틀어줘
3551,이승환 의 네 번째 앨범 재생,[artist_name : 이승환] 의 네 번째 앨범 재생
3552,운동 플레이리스트 재생해주세요,[playlist_name : 운동 플레이리스트] 재생해주세요
3553,공부 플레이리스트 듣고 싶어,[playlist_name : 공부 플레이리스트] 듣고 싶어
3554,러브 플레이 리스트 넣어줄 수 있어요,[playlist_name : 러브 플레이 리스트] 넣어줄 수 있어요
3555,오늘밤 바람이 불까,[timeofday : 오늘밤] [weather_descriptor : 바람이 불까]
3556,내일 오전 일곱 시 전 에 눈이 멈출까,[date : 내일] [time : 오전 일곱 시 전] 에 [weather_descriptor : 눈이] 멈출까
3557,요가 플레이리스트 재생,[playlist_name : 요가 플레이리스트] 재생
3558,다음 노래 로 건너뛰기,다음 노래 로 건너뛰기
3559,내 운동 플레이리스트 로 전환,내 [playlist_name : 운동 플레이리스트] 로 전환
3560,소리 줄여줘,소리 줄여줘
3561,볼륨 높여줘,볼륨 높여줘
3562,드라마 재생,드라마 재생
3563,커피 만들어 줘,커피 만들어 줘
3564,문재인 관련 가장 최신 뉴스 말해줘,[news_topic : 문재인] 관련 가장 최신 뉴스 말해줘
3565,수원의 현재 시나리오에 관한 소식 말해주십시오,[place_name : 수원의] 현재 시나리오에 관한 소식 말해주십시오
3566,오사카 의 현재 시간은 몇 시야,[place_name : 오사카] 의 현재 시간은 몇 시야
3567,인도 의 현재 날짜는 뭐야,[place_name : 인도] 의 현재 날짜는 뭐야
3568,내 커피 머신 설정,내 [device_type : 커피 머신] 설정
3569,커피 머신 으로 커피 다섯 잔 만들어줘,[device_type : 커피 머신] 으로 커피 다섯 잔 만들어줘
3570,베란다 불 꺼줘,[house_place : 베란다] 불 꺼줘
3571,침실 불 꺼줘,[house_place : 침실] 불 꺼줘
3572,나의 집 에 있는 모든 조명 꺼 줘,나의 집 에 있는 모든 조명 꺼 줘
3573,안녕 구글 이 노래 너무 잡음이 많아,안녕 구글 이 노래 너무 잡음이 많아
3574,이 노래 너무 길어,이 노래 너무 길어
3575,이 노래 너무 좋다,이 노래 너무 좋다
3576,중앙일보 최근 뉴스가 뭐야,[media_type : 중앙일보] 최근 뉴스가 뭐야
3577,가장 최신 와이 티 엔 뉴스 알았으면 좋겠어,가장 최신 [media_type : 와이 티 엔 뉴스] 알았으면 좋겠어
3578,이십분 동안 음소거,[time : 이십분] 동안 음소거
3579,오후 세 시까지 무음으로 해,[time : 오후 세 시까지] 무음으로 해
3580,나의 알람이 울릴 때까지 무음 모드로,나의 알람이 울릴 때까지 무음 모드로
3581,소리 끄기,소리 끄기
3582,무음으로 해줘,무음으로 해줘
3583,영으로 볼륨 낮춰줘,[change_amount : 영으로] 볼륨 낮춰줘
3584,다음 으로 울릴 알람 세 개 알려줘,다음 으로 울릴 알람 세 개 알려줘
3585,서울 날씨는 어때,[place_name : 서울] 날씨는 어때
3586,서울 날씨 어때,[place_name : 서울] 날씨 어때
3587,이번 주 날씨 어때,[date : 이번 주] 날씨 어때
3588,이번 주 무슨 요일에 비가 오나,[date : 이번 주] 무슨 요일에 [weather_descriptor : 비가 오나]
3589,이번 주 날씨 어때,[date : 이번 주] 날씨 어때
3590,크게 말해,크게 말해
3591,올리 크게 말해,올리 크게 말해
3592,큰 소리로,큰 소리로
3593,불 꺼 줘,불 꺼 줘
3594,잘자,잘자
3595,더 밝게,더 밝게
3596,모든 게 어때,모든 게 어때
3597,나 자고 싶어,나 자고 싶어
3598,넌 어때,넌 어때
3599,오후 한 시 에 알람 설정해줘,[time : 오후 한 시] 에 알람 설정해줘
3600,십분 후에 알려줘,[time : 십분 후에] 알려줘
3601,오후 한시 에 알려줘,[time : 오후 한시] 에 알려줘
3602,국내 선거 최신 뉴스가 뭐야,[news_topic : 국내 선거] 최신 뉴스가 뭐야
3603,동아 최신 뉴스가 뭐야,[media_type : 동아] 최신 뉴스가 뭐야
3604,s. b. s. 가장 최신 뉴스가 뭐에요,[media_type : s. b. s.] 가장 최신 뉴스가 뭐에요
3605,와이 티 엔 뉴스 중 가장 최근 소식이 뭐야,[media_type : 와이 티 엔] 뉴스 중 가장 최근 소식이 뭐야
3606,베이징 은 지금 몇 시야,[place_name : 베이징] 은 지금 몇 시야
3607,엘에이 는 지금 몇 시야,[place_name : 엘에이] 는 지금 몇 시야
3608,엘에이 는 지금 몇 시야,[place_name : 엘에이] 는 지금 몇 시야
3609,커피 한 잔 만들어주세요,커피 한 잔 만들어주세요
3610,내 주문의 상태가 뭐야,내 주문의 상태가 뭐야
3612,비 안오겠지 그치,[weather_descriptor : 비] 안오겠지 그치
3613,오늘 날씨 맑은 가,[date : 오늘] 날씨 [weather_descriptor : 맑은] 가
3614,오늘 날씨 맑지,[date : 오늘] 날씨 [weather_descriptor : 맑지]
3615,내일 날씨는 맑은 날씨겠지,[date : 내일] 날씨는 [weather_descriptor : 맑은] 날씨겠지
3616,내일 은 비 안오지,[date : 내일] 은 [weather_descriptor : 비] 안오지
3617,이 근처에 포장음식점 있나요,이 근처에 [order_type : 포장음식점] 있나요
3618,주변 테이크아웃 음식점 전부 알려주고 난 음식 주문하고 싶어,주변 [order_type : 테이크아웃] 음식점 전부 알려주고 난 음식 주문하고 싶어
3619,포항 의 날씨는 어때,[place_name : 포항] 의 날씨는 어때
3620,대전 지금 날씨 어때,[place_name : 대전] 지금 날씨 어때
3621,오늘 상위 뉴스 찾아줘,오늘 상위 뉴스 찾아줘
3622,y. t. n. 주요 기사 알려줘,[media_type : y. t. n.] 주요 기사 알려줘
3623,오늘 세계는 어떻니,[date : 오늘] 세계는 어떻니
3624,y. t. n. 뉴스,[media_type : y. t. n.] 뉴스
3625,s. b. s.의 지역 뉴스,[media_type : s. b. s.의] 지역 뉴스
3626,k. b. s. 월드 뉴스,[media_type : k. b. s.] [place_name : 월드] 뉴스
3627,커피 한 잔 만들어줘,커피 한 잔 만들어줘
3628,커피 한 잔 만들어줘,커피 한 잔 만들어줘
3629,나 지금 커피 필요해,나 지금 커피 필요해
3630,나 지금 커피 좀 줘,나 지금 커피 좀 줘
3631,헤이 구글 재즈 음악 좀 재생해줘,헤이 구글 [music_genre : 재즈] 음악 좀 재생해줘
3632,내 플레이리스트 듣고 싶은데 그거 지금 틀어줄 수 있어,내 플레이리스트 듣고 싶은데 그거 지금 틀어줄 수 있어
3633,google 내 발라드 음악 플레이리스트 듣고 싶어,google 내 [music_genre : 발라드] 음악 플레이리스트 듣고 싶어
3634,조정석 의 아로하 틀어줘,[artist_name : 조정석] 의 [song_name : 아로하] 틀어줘
3635,올리 악뮤 의 롤린 재생해,올리 [artist_name : 악뮤] 의 [song_name : 롤린] 재생해
3636,이무진 의 신호등 듣고 싶어,[artist_name : 이무진] 의 [song_name : 신호등] 듣고 싶어
3637,올리야 조용필 의 단발머리 틀어줘,올리야 [artist_name : 조용필] 의 [song_name : 단발머리] 틀어줘
3638,조정석 의 좋아좋아 틀어,[artist_name : 조정석] 의 [song_name : 좋아좋아] 틀어
3639,k. b. s. 에서 뉴스 가져와,[media_type : k. b. s.] 에서 뉴스 가져와
3640,k. b. s. 뉴스 보여줘,[media_type : k. b. s.] 뉴스 보여줘
3641,우리 집 불 켜 줘,우리 [house_place : 집] 불 켜 줘
3642,안 들려 다시 한번 크게 말해줘,안 들려 다시 한번 크게 말해줘
3643,구글 아기 자고 있으니까 더 조용히 해줘,구글 아기 자고 있으니까 더 조용히 해줘
3644,마지막 정보 훨씬 더 크게 다시 말해줘,마지막 정보 훨씬 더 크게 다시 말해줘
3645,그 아티스트 의 음악 재생,그 아티스트 의 음악 재생
3646,저 가수 부르는 음악 보여줘,저 가수 부르는 음악 보여줘
3647,그 아티스트의 노래 더 들려줘,그 아티스트의 노래 더 들려줘
3648,용인 날씨 어때,[place_name : 용인] 날씨 어때
3649,울산 날씨가 얼마나 더운가,[place_name : 울산] 날씨가 얼마나 [weather_descriptor : 더운가]
3650,인천 날씨 보여줘,[place_name : 인천] 날씨 보여줘
3651,현재 부산 시간은 몇 시지,현재 [place_name : 부산] 시간은 몇 시지
3652,플로리다 올랜도 의 현재 시간은 몇 시야,[place_name : 플로리다 올랜도] 의 현재 시간은 몇 시야
3653,영국 런던 시간 알려 줘,[place_name : 영국 런던] 시간 알려 줘
3654,내가 어떤 종류의 음악을 좋아한다고 생각해,내가 어떤 종류의 음악을 좋아한다고 생각해
3655,내가 가장 많이 들은 노래 알려줘,내가 가장 많이 들은 노래 알려줘
3656,나 보통 무슨 음악 들어,나 보통 무슨 음악 들어
3657,내가 어떤 음악 선호해,내가 어떤 음악 선호해
3658,구글 나 거실 청소해야 하니까 진공 청소기 켜줄 수 있어,구글 나 [house_place : 거실] 청소해야 하니까 [device_type : 진공 청소기] 켜줄 수 있어
3659,회사 오고 있어 청소기 지금 켜 줘,회사 오고 있어 [device_type : 청소기] 지금 켜 줘
3660,오전 일곱 시 에 알람 맞춰줘,[time : 오전 일곱 시] 에 알람 맞춰줘
3661,아침 에 알람 만들어줘,[timeofday : 아침] 에 알람 만들어줘
3662,오후 다섯 시 알람 만들어줘,[time : 오후 다섯 시] 알람 만들어줘
3663,금요일 밤 에는 날씨가 따뜻 할까,[date : 금요일] [timeofday : 밤] 에는 날씨가 [weather_descriptor : 따뜻] 할까
3664,토요일 밤 기온 알려줘,[date : 토요일] [timeofday : 밤] [weather_descriptor : 기온] 알려줘
3665,일요일 에 드레스 입기에는 날씨가 너무 춥나,[date : 일요일] 에 드레스 입기에는 날씨가 너무 [weather_descriptor : 춥나]
3666,화장실 불 꺼 줘,[house_place : 화장실] 불 꺼 줘
3669,어떤 곳에서의 시간 좀 알려줘,어떤 곳에서의 시간 좀 알려줘
3670,이 식당에는 포장 가능하나요,이 [business_type : 식당에는] [order_type : 포장] 가능하나요
3671,이 레스토랑에서 포장 가능해,이 [business_type : 레스토랑에서] 포장 가능해
3672,안방 불 어둡게 해줘,[house_place : 안방] 불 어둡게 해줘
3673,욕실 조명 색깔 바꿔 주세요,[house_place : 욕실] 조명 색깔 바꿔 주세요
3674,주방 이 다른 색이었으면 좋겠어,[house_place : 주방] 이 다른 색이었으면 좋겠어
3675,이수영 노래 틀어,[artist_name : 이수영] 노래 틀어
3676,화사 좀 들을 수 있어,[artist_name : 화사] 좀 들을 수 있어
3677,올리 커피 한 잔 부탁해,올리 커피 한 잔 부탁해
3678,나 커피 마시고 싶어,나 커피 마시고 싶어
3679,커피 만들어줘,커피 만들어줘
3680,이 노래 가수가 누구야,이 노래 가수가 누구야
3681,지금 나오는 이 노래 무슨 장르야,지금 나오는 이 노래 무슨 장르야
3682,이 노래 누가 불렀어,이 노래 누가 불렀어
3683,한 번 넘게 들은 노래 모두 저장해,한 번 넘게 들은 노래 모두 저장해
3684,내가 최소 열 번 들었던 노래 뭐 있어,내가 최소 열 번 들었던 노래 뭐 있어
3685,내 트로트 음악 플레이리스트 들려줘,내 [music_genre : 트로트] 음악 플레이리스트 들려줘
3686,내가 아끼는 발라드 음악 재생 목록 틀어,내가 아끼는 [music_genre : 발라드] 음악 재생 목록 틀어
3687,지금 당장 랩 음악 좀 듣고 싶어,지금 당장 [music_genre : 랩] 음악 좀 듣고 싶어
3688,이거 소리좀 키워줘,이거 소리좀 키워줘
3689,스피커 소리 키워줘,스피커 소리 키워줘
3690,삼십 분 간 조용히 해,[time : 삼십 분] 간 조용히 해
3691,양산 의 현재 기온 은 몇도야,[place_name : 양산] 의 현재 [weather_descriptor : 기온] 은 몇도야
3692,저 책 의 마지막 문장 을 반복해주세요,저 책 의 마지막 문장 을 반복해주세요
3693,나 내일 오전 다섯시 삼십분 으로 알람 설정해야 해,나 [date : 내일] [time : 오전 다섯시 삼십분] 으로 알람 설정해야 해
3694,내일 오전 다섯 시 삼십 분 으로 알람 맞춰줘,[date : 내일] [time : 오전 다섯 시 삼십 분] 으로 알람 맞춰줘
3695,오늘 세 시 알람 설정해줘,[date : 오늘] [time : 세 시] 알람 설정해줘
3696,구글 내 알람 한 시간 후에 울리도록 설정해줘,구글 내 알람 [time : 한 시간] 후에 울리도록 설정해줘
3697,이 플러그 켜 줘,이 [device_type : 플러그] 켜 줘
3698,베이식 내 최애 래퍼야,[artist_name : 베이식] 내 최애 래퍼야
3699,이승철 베스트 확인하고 싶어,[artist_name : 이승철] 베스트 확인하고 싶어
3700,조명들 퍼센트,조명들 퍼센트
3701,이거 너무 밝아,이거 너무 밝아
3702,올리 내가 내일 알람 설정해놓은 게 있어,올리 내가 [date : 내일] 알람 설정해놓은 게 있어
3703,이번 주 알람 설정된 거 뭐 있어,[date : 이번 주] 알람 설정된 거 뭐 있어
3704,도미노피자에서 큰 피자 두 개와 핫윙 몇 조각 주문해줘,[business_name : 도미노피자에서] 큰 [food_type : 피자 두 개와 핫윙 몇 조각] 주문해줘
3705,오늘 날짜와 현재 시간 알려줘,[date : 오늘] 날짜와 현재 시간 알려줘
3706,오늘의 날짜가 구일 이야,[date : 오늘의] 날짜가 [date : 구일] 이야
3707,데이트 때 날씨가 어떨 것 같아,데이트 때 날씨가 어떨 것 같아
3709,이 노래 언제 처음 녹음했어,이 노래 언제 처음 녹음했어
3710,여기 너무 조용해,여기 너무 조용해
3711,약간 소리를 내봐,약간 소리를 내봐
3712,위 에서부터 나의 현재 재생 목록 틀어줘,위 에서부터 나의 현재 재생 목록 틀어줘
3713,내가 가장 좋아하는 트로트 음악 재생,내가 가장 좋아하는 [music_genre : 트로트] 음악 재생
3714,나의 재생 목록 아래부터 틀어,나의 재생 목록 아래부터 틀어
3715,이 노래 표시 저장해,이 노래 표시 저장해
3716,내가 듣는 이 노래 모두 저장해,내가 듣는 이 노래 모두 저장해
3717,내 구십년대 랩 히트곡 들려주세요,내 [music_genre : 구십년대 랩] 히트곡 들려주세요
3719,지금 한국 몇 시지,지금 [place_name : 한국] 몇 시지
3720,현재 한국 시간은 몇 시지,현재 [place_name : 한국] 시간은 몇 시지
3721,짐바브웨 는 지금 몇 시야,[place_name : 짐바브웨] 는 지금 몇 시야
3722,미국 동부는 지금 몇 시야,미국 [time_zone : 동부는] 지금 몇 시야
3723,이 노래 다음에 조광일 의 곡예사 듣고 싶어,이 노래 다음에 [artist_name : 조광일] 의 곡예사 듣고 싶어
3724,공일오비 이젠 안녕 들려주세요,[artist_name : 공일오비] 이젠 안녕 들려주세요
3725,오늘 며칠이야,[date : 오늘] 며칠이야
3726,오늘 날짜 보여줘,[date : 오늘] 날짜 보여줘
3727,조용필 의 단발 머리 틀어줘,[artist_name : 조용필] 의 [song_name : 단발 머리] 틀어줘
3728,구글 김민석 의 취중고백 찾아서 재생해줘,구글 [artist_name : 김민석] 의 [song_name : 취중고백] 찾아서 재생해줘
3729,만남은 쉽고 이별은 어려워 듣고 싶은데 틀어줄 수 있어,[song_name : 만남은 쉽고 이별은 어려워] 듣고 싶은데 틀어줄 수 있어
3730,포항 스틸러스 최신 뉴스 알려줘,[news_topic : 포항 스틸러스] 최신 뉴스 알려줘
3731,대구 f. c. 드래프트에 대한 새 뉴스 모두 알고 싶어,[news_topic : 대구 f. c.] 드래프트에 대한 새 뉴스 모두 알고 싶어
3732,전북 현대 관련 정보 보내줘,[news_topic : 전북 현대] 관련 정보 보내줘
3733,파란색 불 켜 줘,[color_type : 파란색] 불 켜 줘
3734,조명 빨강 색 으로 바꿔,조명 [color_type : 빨강] 색 으로 바꿔
3735,올리 빨간 색 조명으로 바꿔줘,올리 [color_type : 빨간] 색 조명으로 바꿔줘
3736,스피커 볼륨 줄여줘,스피커 볼륨 줄여줘
3737,스피커 볼륨 좀 작게 해 줘,스피커 볼륨 좀 작게 해 줘
3738,스피커 더 낮은 편안한 수준으로 조절하기,스피커 더 낮은 편안한 수준으로 조절하기
3739,오늘의 세계 뉴스 보여줘,[date : 오늘의] [place_name : 세계] 뉴스 보여줘
3740,세계 최신 뉴스 제공해줘,[place_name : 세계] 최신 뉴스 제공해줘
3741,지금 나오는 노래 뭐야,지금 나오는 노래 뭐야
3742,지금 나오는 음악 제목 알아,지금 나오는 음악 제목 알아
3743,이 노래 제목은 무엇이고 누가 불렀어,이 노래 제목은 무엇이고 누가 불렀어
3744,시간 알려줘,시간 알려줘
3745,나 커피 필요해,나 커피 필요해
3746,커피 마시고 싶어,커피 마시고 싶어
3747,구글아 트럼프 관련 소식 아무거나 알려줘,구글아 [news_topic : 트럼프] 관련 소식 아무거나 알려줘
3748,최신 폭풍 뉴스 알려줘,최신 [news_topic : 폭풍] 뉴스 알려줘
3750,올리야 혹시 홍수 관련 새 소식 있으면 나한테 바로 알려줘,올리야 혹시 [news_topic : 홍수] 관련 새 소식 있으면 나한테 바로 알려줘
3751,트위치 인기,[media_type : 트위치] 인기
3752,최근 보도 기사,최근 보도 기사
3753,청소기 작동 시켜줘,[device_type : 청소기] 작동 시켜줘
3754,케이티 가장 최신 뉴스가 뭐있지,[news_topic : 케이티] 가장 최신 뉴스가 뭐있지
3755,지금 유플러스에서 무슨 일이 일어나고 있는지 요약해 줄 수 있니,지금 [news_topic : 유플러스에서] 무슨 일이 일어나고 있는지 요약해 줄 수 있니
3756,블랙핑크 킬디스러브 틀어줘,블랙핑크 [song_name : 킬디스러브] 틀어줘
3757,낙하 를 다음 노래 로 재생해,[song_name : 낙하] 를 다음 노래 로 재생해
3758,이거 다음에 고백 틀어줘,이거 다음에 [song_name : 고백] 틀어줘
3759,아침 일곱시에 깨워줘,[time : 아침 일곱시에] 깨워줘
3760,오전 여섯 시 기상 알람 맞춰줘,[time : 오전 여섯 시] 기상 알람 맞춰줘
3761,오전 여덟 시 에 깨워줘,[time : 오전 여덟 시] 에 깨워줘
3762,조명들 켜,조명들 켜
3763,알렉사 불 올려줘,알렉사 불 올려줘
3764,오전 아홉 시 알람 설정,[time : 오전 아홉 시] 알람 설정
3765,알람 설정해주시겠어요,알람 설정해주시겠어요
3766,내일 알람 설정,[date : 내일] 알람 설정
3767,케이팝 좀 재생해줘,[music_genre : 케이팝] 좀 재생해줘
