id,utt,annot_utt
953,کیا آپ میرے اسپیکرز کو خاموش کر دیں گے,کیا آپ میرے اسپیکرز کو خاموش کر دیں گے
954,آواز بند,آواز بند
955,صبح پانچ بجے کا الارم لگا دیں,[timeofday : صبح] [time : پانچ] بجے کا الارم لگا دیں
956,کل صبح ساڑھے چھ بجے کا میرا الارم لگا دو,[date : کل] [timeofday : صبح] [time : ساڑھے چھ] بجے کا میرا الارم لگا دو
957,میں چھ بجے کا الارم لگانا چاہتا ہوں,میں [time : چھ] بجے کا الارم لگانا چاہتا ہوں
958,اس ٹیکنالوجی کے لئے پوچھنا,اس ٹیکنالوجی کے لئے پوچھنا
959,بلوٹوتھ فعال آلات کے ذریعے روبوٹ,بلوٹوتھ فعال آلات کے ذریعے روبوٹ
960,براہ کرم لائٹس کو جلا دیں,براہ کرم لائٹس کو جلا دیں
961,براہ کرم اس کمرے کی روشنی میں اضافہ کریں,براہ کرم اس [house_place : کمرے] کی روشنی میں اضافہ کریں
962,روشنی کی چمک میں اضافہ,روشنی کی چمک میں اضافہ
963,براہ کرم روشنی کو مدھم کر دیں,براہ کرم روشنی کو مدھم کر دیں
964,میں مدھم روشنی چاہتا ہوں,میں مدھم روشنی چاہتا ہوں
965,کیا لال قلعہ ٹیک آؤٹ کرتی ہیں,کیا [business_name : لال قلعہ] [order_type : ٹیک آؤٹ] کرتی ہیں
966,کیا گلوریہ جینز ٹیک آوؑٹ آرڈرز کو قبول کرتی ہیں,کیا [business_name : گلوریہ جینز] [order_type : ٹیک آوؑٹ] آرڈرز کو قبول کرتی ہیں
967,کیا میں برگر کنگ سے ٹیک آوؑٹ کر سکتا ہوں,کیا میں [business_name : برگر کنگ] سے [order_type : ٹیک آوؑٹ] کر سکتا ہوں
968,مجھے کسی خاص موضوع پر حالیہ خبریں دکھاؤ,مجھے کسی خاص موضوع پر حالیہ خبریں دکھاؤ
969,ایک خاص موضوع پر مضامین کی خبریں,ایک خاص موضوع پر مضامین کی خبریں
970,حالیہ خاص موضوع کی خبریں,حالیہ [news_topic : خاص موضوع] کی خبریں
971,آج کیا نیا ہے,[date : آج] کیا نیا ہے
972,کل کیا ہونے والا ہے,[date : کل] کیا ہونے والا ہے
973,تازہ ترین خبریں کیا ہے,تازہ ترین خبریں کیا ہے
974,لاہور میں ابھی کتنے بجے ہیں,[place_name : لاہور] میں ابھی کتنے بجے ہیں
975,کیا آپ مجھے بتا سکتے ہیں کہ اسلام آباد میں کیا وقت ہوا ہے,کیا آپ مجھے بتا سکتے ہیں کہ [place_name : اسلام آباد] میں کیا وقت ہوا ہے
976,لاہور میں ابھی کتنے بجے ہیں,[place_name : لاہور] میں ابھی کتنے بجے ہیں
977,کیا آپ اس کمرے کی لائٹس بند کر سکتے ہیں,کیا آپ اس [house_place : کمرے] کی لائٹس بند کر سکتے ہیں
978,براہ مہربانی روشنی بند کرو,براہ مہربانی روشنی بند کرو
979,براہ کرم موسیقی کو اوپر کریں,براہ کرم موسیقی کو اوپر کریں
980,یہ واقعی بہت بلند ہے کیا آپ براہ کرم موسیقی کو بند کر سکتے ہیں,یہ واقعی بہت بلند ہے کیا آپ براہ کرم موسیقی کو بند کر سکتے ہیں
981,براہ کرم حجم کو زیادہ سے زیادہ بڑھائیں,براہ کرم حجم کو [change_amount : زیادہ سے زیادہ] بڑھائیں
982,میرے گھر کی روشنیوں کا رنگ سفید سے پیلی میں تبدیل کر دو,میرے [house_place : گھر] کی روشنیوں کا رنگ [color_type : سفید] سے [color_type : پیلی] میں تبدیل کر دو
983,میرے سونے کے کمرے کی روشنیوں کا رنگ سرخ میں تبدیل کر دو,میرے سونے کے کمرے کی روشنیوں کا رنگ [color_type : سرخ] میں تبدیل کر دو
984,موجودہ خبر اوصاف,موجودہ خبر [media_type : اوصاف]
985,ایکسپریس نیوز کی آج کی خبریں,[media_type : ایکسپریس نیوز] کی [date : آج کی] خبریں
986,موجودہ دنیا کی خبریں,موجودہ [place_name : دنیا] کی خبریں
987,جیو ورلڈ نیوز,[media_type : جیو] [place_name : ورلڈ] نیوز
988,دنیا کی خبریں,[place_name : دنیا] کی خبریں
989,مجھے ایک مزاحیہ لطیفہ دکھاؤ,مجھے ایک [joke_type : مزاحیہ] لطیفہ دکھاؤ
990,اس گانے کے بعد دل دل پاکستان چلاؤ,اس گانے کے بعد [song_name : دل دل پاکستان] چلاؤ
991,جب یہ گانا ختم ہو تو گرج برس چلائو,جب یہ گانا ختم ہو تو [song_name : گرج برس] چلائو
992,جب یہ گانا ختم ہو تو میں اگلا اے جذبہ جنون سننا چاہتا ہوں,جب یہ گانا ختم ہو تو میں اگلا [song_name : اے جذبہ جنون] سننا چاہتا ہوں
993,نا کہو چلائیں آروح سے,[song_name : نا کہو] چلائیں [artist_name : آروح] سے
994,چلاؤ جیئے آروح کا,چلاؤ [song_name : جیئے] [artist_name : آروح] کا
995,میں ارے ماں باپ کا تو دل نہ دکھا سننا چاہتا ہوں,میں [song_name : ارے ماں باپ کا تو دل نہ دکھا] سننا چاہتا ہوں
996,جانشین دیکھو اور یہ لگاؤ,[song_name : جانشین] دیکھو اور یہ لگاؤ
997,بیٹھک کی لائٹ آف کر دو,[house_place : بیٹھک کی] لائٹ آف کر دو
998,اس کمرے کی لائٹ بند کر دو,[house_place : اس کمرے] کی لائٹ بند کر دو
999,کیا آپ بتی بند کر سکتے ہیں,کیا آپ بتی بند کر سکتے ہیں
1000,میرا سمارٹ پلگ ساکٹ بند کرو,میرا [device_type : سمارٹ پلگ ساکٹ] بند کرو
1001,براہ کرم میرا سمارٹ پلگ ساکٹ چلادو,براہ کرم میرا [device_type : سمارٹ پلگ ساکٹ] چلادو
1002,آٹھ بجے کے لیے میرا الارم حذف کر دو,[time : آٹھ بجے] کے لیے میرا الارم حذف کر دو
1003,کل صبح کے لیے میرا الارم ہٹا دیں,[date : کل] [timeofday : صبح] کے لیے میرا الارم ہٹا دیں
1004,براہ کرم اس شام کے لیے میرا الارم بند کر دیں,براہ کرم [timeofday : اس شام] کے لیے میرا الارم بند کر دیں
1005,میری تازہ ترین پلے لسٹ میں سے علی ظفر چلائیں,میری تازہ ترین پلے لسٹ میں سے [artist_name : علی ظفر] چلائیں
1006,میں اپنی راک گانوں کی فہرست میں جنون سننا چاہتا ہوں,میں اپنی [music_genre : راک] گانوں کی فہرست میں [artist_name : جنون] سننا چاہتا ہوں
1007,میری راک پلے لسٹ چلاؤ جل کی,میری [music_genre : راک] پلے لسٹ چلاؤ [artist_name : جل] کی
1008,کیا اتوار کو موسم خراب ہونے والا ہے,کیا [date : اتوار] کو موسم [weather_descriptor : خراب] ہونے والا ہے
1009,اس ہفتے کے آخر میں موسم کیسی ہونے والی ہے,[date : اس ہفتے کے آخر] میں موسم کیسی ہونے والی ہے
1010,سی این این سے آج کی خبریں کھینچیں,[media_type : سی این این] سے [date : آج کی] خبریں کھینچیں
1011,میں دنیا نیوز پر خبریں سننا چاہتا ہوں,میں [media_type : دنیا نیوز] پر خبریں سننا چاہتا ہوں
1012,مجھے ہفنگٹن پوسٹ کی ویب سائٹ پر لے جائیں,مجھے [media_type : ہفنگٹن پوسٹ] کی ویب سائٹ پر لے جائیں
1013,ٹنڈو محمد خان سے منڈی بہاول پور میں کتنے گھنٹے کا فرق ہے,[place_name : ٹنڈو محمد خان] سے [place_name : منڈی بہاول پور] میں کتنے گھنٹے کا فرق ہے
1014,اس وقت راولپنڈی میں کتنے بجے ہیں,اس وقت [place_name : راولپنڈی] میں کتنے بجے ہیں
1015,براہ کرم سرخیوں کو کھینچیں,براہ کرم سرخیوں کو کھینچیں
1016,نوائے وقت کی سرخیاں کیا ہیں,[media_type : نوائے وقت] کی سرخیاں کیا ہیں
1017,برائے مہربانی خبروں کی ایپ کھولو,برائے مہربانی خبروں کی ایپ کھولو
1018,آج موسم کیا ہوگا,[date : آج] موسم کیا ہوگا
1019,کیا آج برف باری ہونے جا رہی ہے,کیا [date : آج] [weather_descriptor : برف باری] ہونے جا رہی ہے
1020,ابھی موسم کیسا ہے,ابھی موسم کیسا ہے
1021,کیا کوئی ایسا ریپ ہے جس میں جنسی پیسے اور منشیات شامل نہیں ہیں,کیا کوئی ایسا [music_genre : ریپ] ہے جس میں جنسی پیسے اور منشیات شامل نہیں ہیں
1022,ان سب کلاسک موسیقی میں کوئی سنگرز ہیں,ان سب [music_genre : کلاسک] موسیقی میں کوئی سنگرز ہیں
1023,معلوم کریں کہ کیا اولو گارڈن مجھے ٹیک وے کرنے دے گا,معلوم کریں کہ کیا [business_name : اولو گارڈن] مجھے [order_type : ٹیک وے] کرنے دے گا
1024,میں جاننا چاہتا ہوں کہ کیا اولو گارڈن ٹیک وے فراہم کرتا ہے,میں جاننا چاہتا ہوں کہ کیا [business_name : اولو گارڈن] [order_type : ٹیک وے] فراہم کرتا ہے
1025,مجھے بتائیں کہ کیا زیتون کا باغ لے جانے کی اجازت دیتا ہے,مجھے بتائیں کہ کیا [business_name : زیتون کا باغ] [order_type : لے جانے] کی اجازت دیتا ہے
1026,براہ کرم مجھے آج کی تاریخ دکھائیں,براہ کرم مجھے [date : آج کی] تاریخ دکھائیں
1027,کیا میں آج کی تاریخ لے سکتا ہوں,کیا میں [date : آج کی] تاریخ لے سکتا ہوں
1028,براہ کرم روشنی بند کرو,براہ کرم روشنی بند کرو
1029,یہ بہت روشن ہے یہاں کی روشنیاں مدھم ہیں,یہ بہت روشن ہے یہاں کی روشنیاں مدھم ہیں
1030,لونگ روم میں روشنی کو مدھم کریں,[house_place : لونگ روم] میں روشنی کو مدھم کریں
1031,رہنے والا کمرہ کی بتیاں مدھم کرنا,[house_place : رہنے والا کمرہ] کی بتیاں مدھم کرنا
1032,میڈیا روم کی روشنی کو جامنی سے سبز میں تبدیل کریں,[house_place : میڈیا روم] کی روشنی کو [color_type : جامنی] سے [color_type : سبز] میں تبدیل کریں
1033,سامنے کا پورچ کی لائٹس روشن کریں,[house_place : سامنے کا پورچ] کی لائٹس روشن کریں
1034,عاطف اسلم کا موسیقی چلائیں,[artist_name : عاطف اسلم] کا موسیقی چلائیں
1035,میرے لیے عاطف اسلم کا حالیہ ترین گانا چلاؤ,میرے لیے [artist_name : عاطف اسلم] کا حالیہ ترین گانا چلاؤ
1036,کیا میرا کام کا الارم کل کے لیے سیٹ ہے,کیا میرا کام کا الارم [date : کل] کے لیے سیٹ ہے
1037,میں نے جمعرات کے لیے کون سے الارم لگائے ہیں,میں نے [date : جمعرات] کے لیے کون سے الارم لگائے ہیں
1038,کیا میرا اسکول الارم سیٹ ہے,کیا میرا اسکول الارم سیٹ ہے
1039,آج آپ کو کیا خبر ہے,[date : آج] آپ کو کیا خبر ہے
1040,ڈان کیا ہے,[media_type : ڈان] کیا ہے
1041,آج کی خبروں میں کیا ہے,[date : آج] کی خبروں میں کیا ہے
1042,براہ کرم folder ایپ کھولیں,براہ کرم folder ایپ کھولیں
1043,کھانا ترسیل کرنے کی سہولت والے قریبی تھائی ریستوران کو کال کرو,کھانا [order_type : ترسیل] کرنے کی سہولت والے قریبی [food_type : تھائی] [business_type : ریستوران] کو کال کرو
1044,میرے قریب بہترین پیزا کون سا ہے جو ڈیلیور کرتا ہے,میرے قریب بہترین [food_type : پیزا] کون سا ہے جو [order_type : ڈیلیور] کرتا ہے
1045,کیا تم آلات چلا سکتے ہو,کیا تم آلات چلا سکتے ہو
1046,کیا تم علیحدگیوں کے بارے میں گانے چلا سکتے ہو,کیا تم [music_descriptor : علیحدگیوں] کے بارے میں گانے چلا سکتے ہو
1047,میں اچھا رونا چاہتا ہوں مجھے کچھ اداس راک گانے سناؤ,میں اچھا رونا چاہتا ہوں مجھے کچھ [music_descriptor : اداس] [music_genre : راک] گانے سناؤ
1048,اسپیکر کے والیوم کو کم کریں,اسپیکر کے والیوم کو کم کریں
1049,آڈیو کی ترتیبات کو تبدیل کریں,آڈیو کی ترتیبات کو تبدیل کریں
1050,آڈیو سے بیس کو بند کریں,آڈیو سے بیس کو بند کریں
1051,کتنا گرم ہے باہر,کتنا [weather_descriptor : گرم] ہے باہر
1052,آج بارش کا کیا امکان ہے,[date : آج] [weather_descriptor : بارش] کا کیا امکان ہے
1053,یہ گانا بہت اچھا نہیں ہے,یہ گانا بہت اچھا نہیں ہے
1054,یہ گانا میرا پسند میں شامل کردو,یہ گانا میرا پسند میں شامل کردو
1055,اس گانا کو دوبارہ مت چلانا,اس گانا کو دوبارہ مت چلانا
1056,آج دوپہر ایک بجے روبوٹ ویکیوم کلینر شروع کریں,[date : آج] [time : دوپہر ایک بجے] [device_type : روبوٹ ویکیوم کلینر] شروع کریں
1057,میں چاہتا ہوں کہ روبوٹ ویکیوم کلینر آج دوپہر ایک بجے شروع ہو,میں چاہتا ہوں کہ [device_type : روبوٹ ویکیوم کلینر] [date : آج] [time : دوپہر ایک بجے] شروع ہو
1058,آج دو پہر ایک بجے روبوٹ ویکیوم کلینر شروع کریں,[date : آج] [time : دو پہر ایک بجے] [device_type : روبوٹ ویکیوم کلینر] شروع کریں
1059,روبوٹ ویکیوم کلینر کو آن کریں,[device_type : روبوٹ ویکیوم کلینر] کو آن کریں
1060,کیا روبوٹ ویکیوم کلینر کو پلگ ان کرنا ہوگا,کیا [device_type : روبوٹ ویکیوم کلینر] کو پلگ ان کرنا ہوگا
1061,مجھے کھیلوں کی خبروں پر تازہ ترین دیں,مجھے [news_topic : کھیلوں] کی خبروں پر تازہ ترین دیں
1062,میں مالی خبروں پر ہر گھنٹے اطلا ع چاہتا ہوں,میں [news_topic : مالی] خبروں پر [general_frequency : ہر گھنٹے] اطلا ع چاہتا ہوں
1063,کھیلوں کی خبروں پر فی گھنٹہ اطلاع حاصل کریں,[news_topic : کھیلوں] کی خبروں پر [general_frequency : فی گھنٹہ] اطلاع حاصل کریں
1064,حجم کی ترتیبات دکھائیں,حجم کی ترتیبات دکھائیں
1065,حجم کی ترتیب کہاں ہے,حجم کی ترتیب کہاں ہے
1066,حجم کی ترتیبات کو دیکھنے کی ضرورت ہے,حجم کی ترتیبات کو دیکھنے کی ضرورت ہے
1067,آپ روبوٹ ویکیوم کلینر کو کیسے چالو کرتے ہیں,آپ [device_type : روبوٹ ویکیوم کلینر] کو کیسے چالو کرتے ہیں
1068,کیا روبوٹ ویکیوم کلینر کو فعال کرنے سے پہلے مجھے کچھ جاننے کی ضرورت ہے,کیا [device_type : روبوٹ ویکیوم] کلینر کو فعال کرنے سے پہلے مجھے کچھ جاننے کی ضرورت ہے
1069,کیا مجھے روبوٹ ویکیوم کلینر شروع ہونے پر فکر مند ہونا چاہئے,کیا مجھے [device_type : روبوٹ ویکیوم کلینر] شروع ہونے پر فکر مند ہونا چاہئے
1070,لونگ روم میں لائٹس جلا دو,[house_place : لونگ روم] میں لائٹس جلا دو
1071,برامدہ میں لائٹس روشن کریں,[house_place : برامدہ] میں لائٹس روشن کریں
1072,سکرین کی چمک مکمل اوپر کی طرف بدلنا,[device_type : سکرین] کی چمک [change_amount : مکمل] اوپر کی طرف بدلنا
1073,نیچے بدلنا روشنياں لیونگ روم,نیچے بدلنا روشنياں [house_place : لیونگ روم]
1074,براہ کرم اوور ہیڈ لائٹس کو مدھم کر دیں,براہ کرم [device_type : اوور ہیڈ] لائٹس کو مدھم کر دیں
1075,کیا آپ بتیوں کو بیس فیصد تک کم کر سکتے ہیں,کیا آپ بتیوں کو [change_amount : بیس فیصد تک] کم کر سکتے ہیں
1076,جنون نہیں چلائیں,[music_genre : جنون] نہیں چلائیں
1077,لطف اندوزی,لطف اندوزی
1078,اداس,اداس
1079,اس جگہ کا کل کا موسم کیسا ہے,اس جگہ کا [date : کل کا] موسم کیسا ہے
1080,مجھے کل کی موسم کے بارے میں بتاؤ,مجھے [date : کل کی] موسم کے بارے میں بتاؤ
1081,کل موسم کی فہرست دکھاؤ,[date : کل] موسم کی فہرست دکھاؤ
1082,آپ کا والیوم بہت زیادہ ہے براہ کرم اسے کم کریں,آپ کا والیوم بہت زیادہ ہے براہ کرم اسے کم کریں
1083,میں آپ کو اس سے زیادہ زور سے دہراتے ہوئے نہیں سن سکتا تھا,میں آپ کو اس سے زیادہ زور سے دہراتے ہوئے نہیں سن سکتا تھا
1084,صارف دوست,صارف دوست
1085,اچھے معاونین,اچھے معاونین
1086,برائے مہربانی تھوڑی دیر کے لیے رک جائیں,برائے مہربانی تھوڑی دیر کے لیے رک جائیں
1087,براہ کرم اپنے آپ کو روکیں,براہ کرم اپنے آپ کو روکیں
1088,اپنے آپ کو خاموش کرو,اپنے آپ کو خاموش کرو
1089,براہ کرم لائٹس اوپر جلائیں,براہ کرم لائٹس اوپر جلائیں
1090,کیا آپ کمرے کی روشنی بڑھا سکتے ہیں,کیا آپ [house_place : کمرے] کی روشنی بڑھا سکتے ہیں
1091,براہ کرم کمرہ کو روشن بنانا,براہ کرم [house_place : کمرہ] کو روشن بنانا
1092,جنگ کی ویب سائٹ پر جاؤ,[media_type : جنگ کی ویب سائٹ] پر جاؤ
1093,جنگ پوسٹ کی ویب سائٹ پر جائیں,[media_type : جنگ] پوسٹ کی ویب سائٹ پر جائیں
1094,بھيجو مجھے پہلی خبر دن کی,بھيجو مجھے پہلی خبر دن کی
1095,میری صبح کی سنائی جانے والی چیزوں کی فہرست چلا دو,میری [playlist_name : صبح کی سنائی جانے والی چیزوں کی فہرست] چلا دو
1096,میری پسندیدہ فہرست بجاؤ,[playlist_name : میری پسندیدہ فہرست] بجاؤ
1097,ناچ والی موسیقی کی پلے لسٹ چلاؤ میری,[playlist_name : ناچ والی موسیقی کی پلے لسٹ] چلاؤ میری
1098,ہفتے کے کس دن پندرہ مارچ کو آتا ہے,ہفتے کے کس دن [date : پندرہ مارچ] کو آتا ہے
1099,اگلے مہینے جس میں اکتیس دن ہیں کب ہے,[date : اگلے مہینے] جس میں اکتیس دن ہیں کب ہے
1100,آج آپ کا کیا حال ہے,[date : آج] آپ کا کیا حال ہے
1101,صبح بخیر یاسر,صبح بخیر یاسر
1102,صبح بخیر,صبح بخیر
1103,دوپہر بخیر,دوپہر بخیر
1104,نئی دہلی کا حالیہ موسم کیسا ہے,[place_name : نئی دہلی] کا حالیہ موسم کیسا ہے
1105,مجھے وزیرستان کی موسم کی پیشگوئی دو,مجھے [place_name : وزیرستان] کی موسم کی پیشگوئی دو
1106,سکھر کا موسم جاننا چاہتا ہوں,[place_name : سکھر] کا موسم جاننا چاہتا ہوں
1107,مجھے واقعی فیوزن موسیقی ہے,مجھے واقعی فیوزن موسیقی ہے
1108,میری خواہش ہے کہ میں وطن کے بارے میں کچھ موسیقی سنوں,میری خواہش ہے کہ میں [music_genre : وطن] کے بارے میں کچھ موسیقی سنوں
1109,مجھے ریپ میوزک واقعی خوشگوار لگتا ہے,مجھے [music_genre : ریپ] میوزک واقعی خوشگوار لگتا ہے
1110,ڈسکو دیوانے نازیہ اور زوہیب چلاؤ,[song_name : ڈسکو دیوانے] [artist_name : نازیہ اور زوہیب] چلاؤ
1111,تم اتنا کیوں گانا چلاؤ,[song_name : تم اتنا کیوں] گانا چلاؤ
1112,پرنس کے ایک ہزار نو سو ننانوے چلاؤ,[artist_name : پرنس] کے [song_name : ایک ہزار نو سو ننانوے] چلاؤ
1113,عائمہ بیگ کے تمام گانے رکھلو,[artist_name : عائمہ بیگ] کے تمام گانے رکھلو
1114,عاطف اسلم کے تمام گانے اکٹھے کرو میرے,[artist_name : عاطف اسلم] کے تمام گانے اکٹھے کرو میرے
1115,تمام پاپ گانوں کی انواع کو مربوط کریں,تمام [music_genre : پاپ] گانوں کی انواع کو مربوط کریں
1116,عاطف اسلم کی پلے لسٹ چلاؤ,[artist_name : عاطف اسلم] کی پلے لسٹ چلاؤ
1117,سنائی جانے والی چیزوں کی فھرست جنون چلاؤ,سنائی جانے والی چیزوں کی فھرست [artist_name : جنون] چلاؤ
1118,مہربانی کر کے مجھے بتائو تازہ ترین خبریں سیاست کی,مہربانی کر کے مجھے بتائو تازہ ترین خبریں [news_topic : سیاست] کی
1119,سیاست میں کیا ہو رہا ہے,[news_topic : سیاست] میں کیا ہو رہا ہے
1120,کیا سیاست میں کوئی خاص بات ہے,کیا [news_topic : سیاست] میں کوئی خاص بات ہے
1121,عاطف اسلم کا یقین گانا بجا دیں,[artist_name : عاطف اسلم] کا [song_name : یقین] گانا بجا دیں
1122,یادیں روکسن کی لگاؤ ابھی,[song_name : یادیں] [artist_name : روکسن] کی لگاؤ ابھی
1123,جسٹن بیبر کی معذرت اگلی چلاؤ,[artist_name : جسٹن بیبر کی] [song_name : معذرت] اگلی چلاؤ
1124,جنون کا دوری اگلا چلانے کے لیے تیار کرو,[artist_name : جنون] کا [song_name : دوری] اگلا چلانے کے لیے تیار کرو
1125,آج کی تاریخ,[date : آج] کی تاریخ
1126,مجھے تاریخ بتاؤ,مجھے تاریخ بتاؤ
1127,سارے گانے شفل پر چلا دو,سارے گانے [player_setting : شفل] پر چلا دو
1128,آخری البم کو دوبارہ دوبارہ چلاؤ,آخری البم کو دوبارہ دوبارہ چلاؤ
1129,میرے تمام پسندیدہ گانے چلائیں,میرے تمام پسندیدہ گانے چلائیں
1130,آج کیا تھوڑی دیر میں بارش ہورہی,[date : آج] کیا تھوڑی دیر میں [weather_descriptor : بارش] ہورہی
1131,مجھے آج انارکلی میں نمی کی سطح بتائیں,مجھے [date : آج] [place_name : انارکلی] میں [weather_descriptor : نمی] کی سطح بتائیں
1132,الارم لگائیں,الارم لگائیں
1133,صبح کے ساڑھے پانچ بجے کا الارم لگائیں,[time : صبح کے ساڑھے پانچ] بجے کا الارم لگائیں
1134,صبح پانچ بجے الارم لگائیں,[timeofday : صبح] [time : پانچ] بجے الارم لگائیں
1135,آج صبح کی خبر کیا ہے,آج [timeofday : صبح] کی خبر کیا ہے
1136,آج کی بریکنگ نیوز کیا ہے,[time : آج] کی بریکنگ نیوز کیا ہے
1137,مہربانی بتانا مبھے آج کی تقریبات,مہربانی بتانا مبھے [time : آج] کی تقریبات
1138,کے ایف سی کو کال کریں اور بروسٹ کو جانے کا آرڈر دیں,[business_name : کے ایف سی] کو کال کریں اور [food_type : بروسٹ] کو [order_type : جانے کا] آرڈر دیں
1139,روز گارڈن میں باہر لے جانے کا آرڈر دیں,[business_name : روز گارڈن] میں [order_type : باہر لے جانے] کا آرڈر دیں
1140,گھر لانے کے لیے سپگیٹی کا گودام سے سپگیٹی آرڈر کریں,[order_type : گھر لانے] کے لیے [business_name : سپگیٹی کا گودام] سے [food_type : سپگیٹی] آرڈر کریں
1141,کیا یہ پہلے ہی انتیسواں ہے,کیا یہ پہلے ہی [date : انتیسواں] ہے
1142,مجھے بتاؤ ہفتے کا کون سا دن ہے,مجھے بتاؤ ہفتے کا کون سا دن ہے
1143,اداسی والی پلے لسٹ سے کچھ بجا دیں,[playlist_name : اداسی والی پلے لسٹ] سے کچھ بجا دیں
1144,مجھے کچھ ریپ چاہیئے,مجھے کچھ [music_genre : ریپ] چاہیئے
1145,براہ کرم میرا ویکیوم کلینر آن کریں,براہ کرم میرا [device_type : ویکیوم کلینر] آن کریں
1146,روبوٹ ویکیوم محرک کرو,[device_type : روبوٹ ویکیوم] محرک کرو
1147,اب ویکیوم کو آن کریں,اب [device_type : ویکیوم] کو آن کریں
1148,کو ئٹہ میں ابھی کیا وقت ہو رہا ہے,[place_name : کو ئٹہ] میں ابھی کیا وقت ہو رہا ہے
1149,ابھی ڈیرہ اسماعیل خان میں وقت ہے,ابھی [place_name : ڈیرہ اسماعیل خان] میں وقت ہے
1150,میر پور خاص میں موجودہ وقت کیا ہے,[place_name : میر پور خاص] میں موجودہ وقت کیا ہے
1151,ویکیوم کلینر شروع کریں,[device_type : ویکیوم کلینر] شروع کریں
1152,ھال میں ویکیوم کلینر استعمال کریں,[house_place : ھال] میں [device_type : ویکیوم کلینر] استعمال کریں
1153,ویکیوم کلینر کے ساتھ دھول کو ہٹا دیں,[device_type : ویکیوم کلینر] کے ساتھ دھول کو ہٹا دیں
1154,باورچی خانہ کی لائٹس بند کرو,[house_place : باورچی خانہ] کی لائٹس بند کرو
1155,سونے کے کمرے میں روشنی بند کرو,سونے کے [house_place : کمرے] میں روشنی بند کرو
1156,خواتین کے عالمی دن پر تازہ ترین خبر,[news_topic : خواتین کے عالمی دن] پر تازہ ترین خبر
1157,خواتین کے عالمی دن پر اہم خبریں,[news_topic : خواتین کے عالمی دن] پر اہم خبریں
1158,ایک مذاق کرو,ایک مذاق کرو
1159,مزاحیہ چیزیں بتائیں,[joke_type : مزاحیہ] چیزیں بتائیں
1160,ہر رات اس ہفتے کتنی سردی ہوگی,[general_frequency : ہر رات] [date : اس ہفتے] کتنی [weather_descriptor : سردی] ہوگی
1161,مہربانی کر کہ برابر کرنے والا پارٹی موڈ سیٹ کر دو,مہربانی کر کہ [device_type : برابر کرنے والا] [player_setting : پارٹی موڈ] سیٹ کر دو
1162,مہربانی کر کہ تمام گانے اونچی آواز میں پاپ موسیقی کوڈ پر سلجهاؤ,مہربانی کر کہ تمام گانے [player_setting : اونچی آواز] میں [music_genre : پاپ] موسیقی کوڈ پر سلجهاؤ
1163,حدیقہ کیانی کے تمام گانے چلاؤ,[artist_name : حدیقہ کیانی] کے تمام گانے چلاؤ
1164,علی ظفر کا باری چلاؤ,[artist_name : علی ظفر] کا [song_name : باری] چلاؤ
1165,کیا میرے پاس کوئی نور جہاں کی موسیقی ہے,کیا میرے پاس کوئی [artist_name : نور جہاں] کی موسیقی ہے
1166,علی آپ پسند کرتے ہيں espresso,علی آپ پسند کرتے ہيں [coffee_type : espresso]
1167,مجھے ایک ایسپریسو چاہیے,مجھے ایک [coffee_type : ایسپریسو] چاہیے
1168,کیا مجھے ایک کیفے عمران مل سکتا ہے,کیا مجھے ایک کیفے [coffee_type : عمران] مل سکتا ہے
1169,مجھے کافی کی ضرورت ہے,مجھے کافی کی ضرورت ہے
1170,ماہی مجھے کافی چاہیے,ماہی مجھے کافی چاہیے
1171,میری گانوں کی فہرست چلاؤ,میری گانوں کی فہرست چلاؤ
1172,میرے لیئے گانا چلاؤ,میرے لیئے گانا چلاؤ
1173,آواز کو ایڈجسٹ کریں,آواز کو ایڈجسٹ کریں
1174,ایک خوشگوار آواز دیں,ایک خوشگوار آواز دیں
1175,آرام سے آواز کو ایڈجسٹ کریں,آرام سے آواز کو ایڈجسٹ کریں
1176,رفتہ رفتہ گانے کو کس نے گایا تھا,[song_name : رفتہ رفتہ] گانے کو کس نے گایا تھا
1177,دل دل پاکستان کی دھن کیا ہے جو وائیٹل سائنز کا ہے,[song_name : دل دل پاکستان] کی دھن کیا ہے جو [artist_name : وائیٹل سائنز] کا ہے
1178,ہم کو تم سے گانا کس نے لکھا تھا,[song_name : ہم کو تم سے] گانا کس نے لکھا تھا
1179,کبھی بھی مجھے کوئی جاز سے نہیں کھیلنا,کبھی بھی مجھے کوئی [music_genre : جاز] سے نہیں کھیلنا
1180,عمران خان کے بارے میں آج کے جنگ مضامین تلاش کریں,[news_topic : عمران خان] کے بارے میں [date : آج کے] [media_type : جنگ] مضامین تلاش کریں
1181,عمران خان کے نئے کالم تلاش کریں لیکن جیو نیوز سے نہیں,[news_topic : عمران خان] کے نئے کالم تلاش کریں لیکن [media_type : جیو نیوز] سے نہیں
1183,رات با رہ بجے ہٹا دیا گیا,[time : رات با رہ بجے] ہٹا دیا گیا
1185,کیا ہے تازہ ترین مقامی خبریں لاہور راوی سکیم کے لیے,کیا ہے تازہ ترین مقامی خبریں [place_name : لاہور راوی سکیم] کے لیے
1186,برفانی چیتے پر کوئی مضمون ہے,[news_topic : برفانی چیتے] پر کوئی مضمون ہے
1187,ایک ڈسکو گانا چلاؤ,ایک [music_genre : ڈسکو] گانا چلاؤ
