id,utt,annot_utt
1957,អូលី ប្រាប់ខ្ញុំពីការជូនដំណឹងរបស់ខ្ញុំ,អូលី ប្រាប់ខ្ញុំពីការជូនដំណឹងរបស់ខ្ញុំ
1958,ទទួលបានពត៌មានចុងក្រោយបង្អស់,ទទួលបានពត៌មានចុងក្រោយបង្អស់
1959,ទទួលបានព័ត៌មានថ្មីៗ,ទទួលបានព័ត៌មានថ្មីៗ
1960,ប្តូរ ភ្លើង ទៅជា ពណ៌ ផ្កាឈូក,ប្តូរ ភ្លើង ទៅជា ពណ៌ [color_type : ផ្កាឈូក]
1961,វានឹងល្អប្រសិនបើអ្នកធ្វើឱ្យភ្លើង ពណ៌លឿងជាង,វានឹងល្អប្រសិនបើអ្នកធ្វើឱ្យភ្លើង [color_type : ពណ៌លឿងជាង]
1962,សួរស្តី google លេង បញ្ជីចាក់តន្ត្រី មនោសញ្ចេតនា នៅក្នុង កម្មវិធី gaana របស់ខ្ញុំ,សួរស្តី google លេង បញ្ជីចាក់តន្ត្រី [playlist_name : មនោសញ្ចេតនា] នៅក្នុង កម្មវិធី gaana របស់ខ្ញុំ
1963,ហេ siri ចាក់ បញ្ជី បទមនោសញ្ចេតនា ដែលបានស្ដាប់នៅលើយូធូប សប្ដាហ៍នេះ,ហេ siri ចាក់ បញ្ជី [playlist_name : បទមនោសញ្ចេតនា] [music_descriptor : ដែលបានស្ដាប់នៅលើយូធូប] [date : សប្ដាហ៍នេះ]
1964,ហេ អូលី លេងឱ្យខ្ញុំនូវបញ្ជីចម្រៀង ដោយស្វ័យប្រវត្តិ ដោយផ្អែកលើបទចម្រៀង ដែលចាក់នៅក្នុងកម្មវិធី gaana សប្ដាហ៍នេះ,ហេ អូលី លេងឱ្យខ្ញុំនូវបញ្ជីចម្រៀង [playlist_name : ដោយស្វ័យប្រវត្តិ] ដោយផ្អែកលើបទចម្រៀង [music_descriptor : ដែលចាក់នៅក្នុងកម្មវិធី gaana] [date : សប្ដាហ៍នេះ]
1965,ដួងវីរៈសិទ្ធ ចេញផ្សាយឆ្នាំថ្មី,ដួងវីរៈសិទ្ធ [music_descriptor : ចេញផ្សាយឆ្នាំថ្មី]
1966,ភ្លើង ពណ៍ប៉ៃតង,ភ្លើង [color_type : ពណ៍ប៉ៃតង]
1967,ប្តូរ ពណ៌ ភ្លើង ទៅ ពណ៌លឿង,ប្តូរ ពណ៌ ភ្លើង ទៅ [color_type : ពណ៌លឿង]
1968,កំពុងភ្លៀង,[weather_descriptor : កំពុងភ្លៀង]
1969,ថ្ងៃនេះ មេឃ បើកថ្ងៃ,[date : ថ្ងៃនេះ] មេឃ [weather_descriptor : បើកថ្ងៃ]
1970,លេងម្តងទៀត បទចម្រៀង នេះ បីដង,[player_setting : លេងម្តងទៀត] បទចម្រៀង នេះ បីដង
1971,រក្សាទុកព័ត៌មានដែលត្រូវបាន ផ្តល់ដោយ នីកូ នៅលើ បទចម្រៀង នេះ,រក្សាទុកព័ត៌មានដែលត្រូវបាន ផ្តល់ដោយ [artist_name : នីកូ] នៅលើ បទចម្រៀង នេះ
1972,បិទ ភ្លើងមេ,បិទ [device_type : ភ្លើងមេ]
1973,បិទ ភ្លើង កន្លែងទទួលភ្ញៀវ,បិទ ភ្លើង [house_place : កន្លែងទទួលភ្ញៀវ]
1974,បិទ ភ្លើង យានដ្ឋាន,បិទ ភ្លើង [house_place : យានដ្ឋាន]
1975,តើ ខ្ញុំ មានបានកំណត់ ម៉ោងរោទិ៍ អ្វី ខ្លះ ទេនៅ ថ្ងៃនេះ,តើ ខ្ញុំ មានបានកំណត់ ម៉ោងរោទិ៍ អ្វី ខ្លះ ទេនៅ [date : ថ្ងៃនេះ]
1976,នាឡិការោទ៍ ណាមួយ,នាឡិការោទ៍ ណាមួយ
1977,សូមលុប សំឡេងរោទិ៍ ដែល ខ្ញុំ បានកំណត់សម្រាប់ ព្រឹក ថ្ងៃនេះ,សូមលុប សំឡេងរោទិ៍ ដែល ខ្ញុំ បានកំណត់សម្រាប់ [timeofday : ព្រឹក] [date : ថ្ងៃនេះ]
1978,ការប្រកួតបាល់ទាត់រវាងឥណ្ឌា និងប៉ាគីស្ថាន,[news_topic : ការប្រកួតបាល់ទាត់រវាងឥណ្ឌា និងប៉ាគីស្ថាន]
1979,បើ​មាន​ព័ត៌មាន​អំពី​ នយោបាយ តើ នោះ ជាអ្វី,បើ​មាន​ព័ត៌មាន​អំពី​ [news_topic : នយោបាយ] តើ នោះ ជាអ្វី
1980,លេង តន្ត្រី សំណព្វ របស់ខ្ញុំ,លេង តន្ត្រី សំណព្វ របស់ខ្ញុំ
1981,ស្វែងរក តន្រ្តី បុរាណ ហើយចាក់,ស្វែងរក តន្រ្តី [music_genre : បុរាណ] ហើយចាក់
1982,ម៉ោងប្រាំមួយសាមសិបព្រឹក,[time : ម៉ោងប្រាំមួយសាមសិបព្រឹក]
1983,កន្លះម៉ោងពីម៉ោងបាយរបស់ខ្ញុំ,[time : កន្លះម៉ោងពីម៉ោងបាយរបស់ខ្ញុំ]
1984,ប្រាប់ខ្ញុំពីលទ្ធផលនៃ ការបោះឆ្នោត ដែលនឹងមកដល់ ថ្ងៃនេះ,ប្រាប់ខ្ញុំពីលទ្ធផលនៃ [news_topic : ការបោះឆ្នោត] ដែលនឹងមកដល់ [date : ថ្ងៃនេះ]
1985,សំឡេង,សំឡេង
1986,មធ្យម ភាគ ឧបករណ៍,[change_amount : មធ្យម] ភាគ ឧបករណ៍
1988,ហេ alexa បើក ភ្លើងឌីស្កូ នៅក្នុង ផ្ទះ របស់ខ្ញុំ ហើយចាប់ផ្តើមជប់លៀង,ហេ alexa បើក [device_type : ភ្លើងឌីស្កូ] នៅក្នុង [house_place : ផ្ទះ] របស់ខ្ញុំ ហើយចាប់ផ្តើមជប់លៀង
1989,លេង d. d. l. j. មូវី,លេង [music_descriptor : d. d. l. j. មូវី]
1990,ចម្រៀង ឆនសុវណ្ណរាជ,ចម្រៀង [artist_name : ឆនសុវណ្ណរាជ]
1991,ថ្ងៃនេះ,[date : ថ្ងៃនេះ]
1992,ថ្ងៃច័ន្ទ,[date : ថ្ងៃច័ន្ទ]
1993,តើអ្នកអាច ចុច តម្លើង ភ្លើង បានទេ,តើអ្នកអាច ចុច តម្លើង ភ្លើង បានទេ
1994,តើអ្នកអាចបើក​ itunes របស់ខ្ញុំ បានទេ,តើអ្នកអាចបើក​ itunes របស់ខ្ញុំ បានទេ
1995,បើកចម្រៀង ចចកសមុទ្រ,បើកចម្រៀង [artist_name : ចចកសមុទ្រ]
1996,សូម បើក សុខពិសី,សូម បើក [artist_name : សុខពិសី]
1997,ត្រាំ,[news_topic : ត្រាំ]
1998,trump,[news_topic : trump]
1999,តើ​មាន​ព័ត៌មាន​ថ្មីៗ​ពី លោកសុខ ទូច ទេ,តើ​មាន​ព័ត៌មាន​ថ្មីៗ​ពី [news_topic : លោកសុខ ទូច] ទេ
2000,សូមបើក ដំណើរការ ម៉ាស៊ីនបូមធូលី របស់ខ្ញុំ,សូមបើក ដំណើរការ [device_type : ម៉ាស៊ីនបូមធូលី] របស់ខ្ញុំ
2001,ប្រសិនបើ ម៉ាស៊ីនបូមធូលី របស់ខ្ញុំមិនទាន់បើក សូមបើកវា,ប្រសិនបើ [device_type : ម៉ាស៊ីនបូមធូលី] របស់ខ្ញុំមិនទាន់បើក សូមបើកវា
2002,ចុចដំណើរការ ម៉ាស៊ីនបូមធូលីស្វ័យប្រវត្តិ របស់ខ្ញុំ ជាបន្ទាន់,ចុចដំណើរការ [device_type : ម៉ាស៊ីនបូមធូលីស្វ័យប្រវត្តិ] របស់ខ្ញុំ ជាបន្ទាន់
2003,សូមបិតសំលេង,សូមបិតសំលេង
2004,រាត្រីសួស្តី,រាត្រីសួស្តី
2005,តើអាច ការកម្មង់ខ្ចប់ ពី ហាងនំអប្សរា បានទេ,តើអាច [order_type : ការកម្មង់ខ្ចប់] ពី [business_name : ហាងនំអប្សរា] បានទេ
2006,សូម លេង បទ រ៉េប,សូម លេង បទ [music_genre : រ៉េប]
2007,លេង ស្នេហ៍គ្រាដំបូង,លេង [song_name : ស្នេហ៍គ្រាដំបូង]
2008,សូមចាក់បទ បងខុសហើយ,សូមចាក់បទ [song_name : បងខុសហើយ]
2009,អាកាសធាតុ សប្ដាហ៍នេះ នឹងទៅជាយ៉ាងណា,អាកាសធាតុ [date : សប្ដាហ៍នេះ] នឹងទៅជាយ៉ាងណា
2010,តើអាកាសធាតុ សប្ដាហ៍នេះ នឹង បើកថ្ងៃ ដែរឬទេ,តើអាកាសធាតុ [date : សប្ដាហ៍នេះ] នឹង [weather_descriptor : បើកថ្ងៃ] ដែរឬទេ
2011,សួស្តី​ តើ​អ្នក​សុខ​សប្បាយ​ទេ,សួស្តី​ តើ​អ្នក​សុខ​សប្បាយ​ទេ
2012,តើ ចម្រៀង កំពុងចាក់ នេះ ចំណងជើងអ្វី,តើ ចម្រៀង កំពុងចាក់ នេះ ចំណងជើងអ្វី
2013,តើអ្នកណាជាអ្នកច្រៀង ចម្រៀង នេះ ឥឡូវ​,តើអ្នកណាជាអ្នកច្រៀង ចម្រៀង នេះ ឥឡូវ​
2014,តើអ្វីជាពាក្យច្រៀងនៃបទចម្រៀងដែលកំពុងលេងនេះ,តើអ្វីជាពាក្យច្រៀងនៃបទចម្រៀងដែលកំពុងលេងនេះ
2015,បន្ថយ ភ្លើង នៅក្នុង បន្ទប់ទឹក,បន្ថយ ភ្លើង នៅក្នុង [house_place : បន្ទប់ទឹក]
2016,បន្ថយ ភ្លើង នៅក្នុង ផ្ទះបាយ,បន្ថយ ភ្លើង នៅក្នុង [house_place : ផ្ទះបាយ]
2018,ប្តូរ ភ្លើង ទៅជា ពណ៍ក្រហម,ប្តូរ ភ្លើង ទៅជា [color_type : ពណ៍ក្រហម]
2019,ប្តូរ ភ្លើង ពី ខៀវ ទៅ បៃតង ទៅ លឿង,ប្តូរ ភ្លើង ពី [color_type : ខៀវ] ទៅ [color_type : បៃតង] ទៅ [color_type : លឿង]
2020,ទៅពីរកម្រិត,[change_amount : ទៅពីរកម្រិត]
2021,សម្លេង តិចបំផុត,សម្លេង តិចបំផុត
2022,ថ្ងៃនេះ,[date : ថ្ងៃនេះ]
2023,កាលបរិច្ឆេទ និងពេលវេលាបច្ចុប្បន្ន,កាលបរិច្ឆេទ និងពេលវេលាបច្ចុប្បន្ន
2024,ចាប់ផ្តើមធ្វើកាហ្វេខ្,ចាប់ផ្តើមធ្វើកាហ្វេខ្
2025,សូម​ធ្វើ​កាហ្វេ​តាម​ចំណង់​ចំណូល​ចិត្ត​របស់​ខ្ញុំមុននឹង,សូម​ធ្វើ​កាហ្វេ​តាម​ចំណង់​ចំណូល​ចិត្ត​របស់​ខ្ញុំមុននឹង
2026,ធ្វើកាហ្វេឥឡូវនេះ,ធ្វើកាហ្វេឥឡូវនេះ
2027,តើអ្នកអាចឆែកមើលម៉ោងទេ,តើអ្នកអាចឆែកមើលម៉ោងទេ
2028,តើ តន្រ្តី អ្វីកំពុងលេងនៅពេលនេះ,តើ តន្រ្តី អ្វីកំពុងលេងនៅពេលនេះ
2029,ប្រាប់ខ្ញុំបទចម្រៀងនេះ,ប្រាប់ខ្ញុំបទចម្រៀងនេះ
2030,បទ​ចម្រៀង កំពុង​លេង វា ជាអ្វី​,បទ​ចម្រៀង កំពុង​លេង វា ជាអ្វី​
2031,នោះ ចម្រៀង អ្វី,នោះ ចម្រៀង អ្វី
2032,ប្រាប់ខ្ញុំពីឈ្មោះបទចម្រៀងនោះ,ប្រាប់ខ្ញុំពីឈ្មោះបទចម្រៀងនោះ
2033,ស្ថានការណ៍បច្ចុប្បន្ននៃ ការកម្ម៉ង់ ខ្ចប់,ស្ថានការណ៍បច្ចុប្បន្ននៃ ការកម្ម៉ង់ [order_type : ខ្ចប់]
2034,តើ អាហារ របស់ខ្ញុំនៅឯណា,តើ អាហារ របស់ខ្ញុំនៅឯណា
2035,អូលី តើ អាហារ របស់ខ្ញុំនៅឯណា,អូលី តើ អាហារ របស់ខ្ញុំនៅឯណា
2036,តើរយះពេលប៉ុន្មានទៅរហូតដល់ ខ្ញុំទទួលបានម្ហូប របស់ខ្ញុំ,តើរយះពេលប៉ុន្មានទៅរហូតដល់ ខ្ញុំទទួលបានម្ហូប របស់ខ្ញុំ
2037,ប្ដូរ ភ្លើង ទៅជា ពណ៍ក្រហម,ប្ដូរ ភ្លើង ទៅជា [color_type : ពណ៍ក្រហម]
2038,ប្តូរ ភ្លើង ពី ខៀវ ទៅ លឿង,ប្តូរ ភ្លើង ពី [color_type : ខៀវ] ទៅ [color_type : លឿង]
2039,អាកាសធាតុល្អ ថ្ងៃនេះ,[weather_descriptor : អាកាសធាតុល្អ] [date : ថ្ងៃនេះ]
2040,មេឃបើកថ្ងៃ,[weather_descriptor : មេឃបើកថ្ងៃ]
2041,ថ្ងៃនេះ អស្ចារ្យ,[date : ថ្ងៃនេះ] អស្ចារ្យ
2042,ការប្រជុំ ថ្ងៃស្អែក,[event_name : ការប្រជុំ] [date : ថ្ងៃស្អែក]
2043,ខ្ញុំមិនត្រូវការ ភ្លើង ទេ,ខ្ញុំមិនត្រូវការ ភ្លើង ទេ
2044,ខ្ញុំមិនត្រូវការពន្លឺទេ,ខ្ញុំមិនត្រូវការពន្លឺទេ
2045,ពន្លឺគឺច្រើនពេក,ពន្លឺគឺច្រើនពេក
2046,ខ្ញុំមិនចង់លឺសម្លេង,ខ្ញុំមិនចង់លឺសម្លេង
2047,សំឡេង,សំឡេង
2048,បិទ ឧបករណ៍បំពងសំឡេង,បិទ ឧបករណ៍បំពងសំឡេង
2049,ទីក្រុង,ទីក្រុង
2050,ទីក្រុង អាឡាបាម៉ា,ទីក្រុង អាឡាបាម៉ា
2051,នៅ ថ្ងៃនេះ ហ្សាកាតា,នៅ [date : ថ្ងៃនេះ] ហ្សាកាតា
2052,បិទ ភ្លើង បន្ទប់ទទួលភ្ញៀវ,បិទ ភ្លើង [house_place : បន្ទប់ទទួលភ្ញៀវ]
2053,ឱ្យ iroomba របស់ខ្ញុំសម្អាត បន្ទប់ទទួលភ្ញៀវ,ឱ្យ [device_type : iroomba] របស់ខ្ញុំសម្អាត [house_place : បន្ទប់ទទួលភ្ញៀវ]
2054,ឱ្យ iroomba របស់ខ្ញុំសម្អាត ផ្ទះ,ឱ្យ [device_type : iroomba] របស់ខ្ញុំសម្អាត [house_place : ផ្ទះ]
2055,រក្សា ចម្រៀង នេះសម្រាប់ពេលដែលខ្ញុំត្រូវការលើកទឹកចិត្ត,រក្សា ចម្រៀង នេះសម្រាប់ពេលដែលខ្ញុំត្រូវការលើកទឹកចិត្ត
2056,ខ្ញុំមិនដែលចង់ស្ដាប់ ចម្រៀង នោះ ម្ដងទៀត ទេ,ខ្ញុំមិនដែលចង់ស្ដាប់ ចម្រៀង នោះ ម្ដងទៀត ទេ
2057,ដាក់បទចម្រៀងនោះក្នុងបញ្ជីចូលចិត្តរបស់ខ្ញុំ,ដាក់បទចម្រៀងនោះក្នុងបញ្ជីចូលចិត្តរបស់ខ្ញុំ
2058,ថ្ងៃនេះ ស្រទំ,[date : ថ្ងៃនេះ] [weather_descriptor : ស្រទំ]
2059,កំពុងភ្លៀង,[weather_descriptor : កំពុងភ្លៀង]
2060,លេងបទ ចាស្ស សំរាប់ ខ្ញុំ ខ្លះ,លេងបទ [music_genre : ចាស្ស] សំរាប់ ខ្ញុំ ខ្លះ
2061,សូមលេង តន្រ្តី ចាស្ស,សូមលេង តន្រ្តី [music_genre : ចាស្ស]
2062,ខ្ញុំចង់លេង តន្ត្រី ចង្វាក់ហ្សាស់ ខ្លះៗ,ខ្ញុំចង់លេង តន្ត្រី [music_genre : ចង្វាក់ហ្សាស់] ខ្លះៗ
2063,សប្ដាហ៍នេះ,[date : សប្ដាហ៍នេះ]
2064,សប្ដាហ៍នេះ,[date : សប្ដាហ៍នេះ]
2065,សប្ដាហ៍នេះ,[date : សប្ដាហ៍នេះ]
2066,លេខឆ្នោតជាតិដែលឈ្នះ ម្សិលមិញ,[news_topic : លេខឆ្នោតជាតិដែលឈ្នះ] [date : ម្សិលមិញ]
2067,ឈ្នះឆ្នោតជាតិ ម្សិលមិញ,[news_topic : ឈ្នះឆ្នោតជាតិ] [date : ម្សិលមិញ]
2068,សំឡេងកម្រិត,សំឡេងកម្រិត
2069,ប៊ូតុង,ប៊ូតុង
2070,បិទ ឧបករណ៍ បំពងសំឡេង,បិទ ឧបករណ៍ បំពងសំឡេង
2071,បទ,បទ
2072,ខ្ញុំចង់ស្ដាប់ក្រុម ចចកសមុទ្រ នៅក្នុង ការប្រគំតន្ត្រីបន្តផ្ទាល់,ខ្ញុំចង់ស្ដាប់ក្រុម [artist_name : ចចកសមុទ្រ] នៅក្នុង [music_descriptor : ការប្រគំតន្ត្រីបន្តផ្ទាល់]
2073,ចាក់បទ ចាស់ជូរអែម របស់ សុភ័ក្រ កុសុម៉ា,ចាក់បទ [song_name : ចាស់ជូរអែម] របស់ [artist_name : សុភ័ក្រ កុសុម៉ា]
2074,បើក រន្ធដោត បន្ទប់ទឹក របស់ខ្ញុំ,បើក រន្ធដោត [house_place : បន្ទប់ទឹក] របស់ខ្ញុំ
2075,ខ្ញុំ​ចង់​បាន​ ភ្លើង បន្ថែម​ទៀត​,ខ្ញុំ​ចង់​បាន​ ភ្លើង បន្ថែម​ទៀត​
2076,បើក ភ្លើង ទាំងអស់,បើក ភ្លើង ទាំងអស់
2077,ធ្វើភ្លើងច្រើនទៀត,ធ្វើភ្លើងច្រើនទៀត
2078,សំឡេង បន្តិច,សំឡេង បន្តិច
2079,ចាក់សាឡើងវិញ បទចម្រៀងចុងក្រោយ,[player_setting : ចាក់សាឡើងវិញ] [song_name : បទចម្រៀងចុងក្រោយ]
2080,ភ្ញាក់​ពី​គេង ម៉ោង ប្រាំមួយព្រឹក,[alarm_type : ភ្ញាក់​ពី​គេង] ម៉ោង [time : ប្រាំមួយព្រឹក]
2081,ថ្ងៃស្អែក ម៉ោង ប្រាំមួយព្រឹក,[date : ថ្ងៃស្អែក] ម៉ោង [time : ប្រាំមួយព្រឹក]
2082,ដំឡើង ពន្លឺ,ដំឡើង ពន្លឺ
2083,បំភ្លឺ ពន្លឺ បន្ថែម ទៀត,បំភ្លឺ ពន្លឺ បន្ថែម ទៀត
2084,ខ្ញុំ ចូលចិត្ត ស្ដាប់ ចម្រៀង ក្លាសិក លើកលែង នីកូ ឬ ចចកសមុទ្រ,ខ្ញុំ ចូលចិត្ត ស្ដាប់ ចម្រៀង [music_genre : ក្លាសិក] លើកលែង [artist_name : នីកូ] ឬ [artist_name : ចចកសមុទ្រ]
2085,អាឡិចខ្ញុំចង់ស្ដាប់តន្ត្រី ក្លាសិក លើកលែងតែ នីកូ និង ចចកសមុទ្រ,អាឡិចខ្ញុំចង់ស្ដាប់តន្ត្រី [music_genre : ក្លាសិក] លើកលែងតែ [artist_name : នីកូ] និង [artist_name : ចចកសមុទ្រ]
2086,ខ្ញុំចង់ស្ដាប់ចម្រៀង ក្លាសិក ណាមួយ លើកលែងតែ នីកូ ឬក៏ ចចកសមុទ្រ,ខ្ញុំចង់ស្ដាប់ចម្រៀង [music_genre : ក្លាសិក] ណាមួយ លើកលែងតែ [artist_name : នីកូ] ឬក៏ [artist_name : ចចកសមុទ្រ]
2087,បើកឱ្យខ្ញុំនូវចម្រៀង ខេប៉ុប កំពូលទាំងដប់ ប្រចាំ ឆ្នាំ,បើកឱ្យខ្ញុំនូវចម្រៀង [artist_name : ខេប៉ុប] [music_descriptor : កំពូលទាំងដប់] ប្រចាំ [time : ឆ្នាំ]
2088,ស្ដាប់ បទ country ហើយ western តែមិនមែន u. s. ទេ,ស្ដាប់ បទ [music_genre : country] ហើយ [music_genre : western] តែមិនមែន u. s. ទេ
2089,តើពេលណាដែលអាហារបែប ចិន របស់ខ្ញុំមកដល់,តើពេលណាដែលអាហារបែប [food_type : ចិន] របស់ខ្ញុំមកដល់
2090,ទូរសព្ទ ទៅ ហាង​ត្បាល់ខ្មែរ,ទូរសព្ទ ទៅ [business_name : ហាង​ត្បាល់ខ្មែរ]
2091,ភ្លៀងរលឹម ព្រឹក ថ្ងៃស្អែក,[weather_descriptor : ភ្លៀងរលឹម] ព្រឹក [date : ថ្ងៃស្អែក]
2092,ពិនិត្យមើលចំណងជើង តន្រ្តី ដែលកំពុងលេង,ពិនិត្យមើលចំណងជើង តន្រ្តី ដែលកំពុងលេង
2093,យកចំណងជើង តន្ត្រី បច្ចុប្បន្នមកឱ្យខ្ញុំ,យកចំណងជើង តន្ត្រី បច្ចុប្បន្នមកឱ្យខ្ញុំ
2094,តើ តន្ត្រី អ្វីដែលកំពុងលេងឥឡូវនេះ,តើ តន្ត្រី អ្វីដែលកំពុងលេងឥឡូវនេះ
2095,តើ ចំប៉ីស មានការ ដឹកជញ្ជូន ទេ,តើ [business_name : ចំប៉ីស] មានការ [order_type : ដឹកជញ្ជូន] ទេ
2096,តើ ចំប៉ីស មានទទួល ការបញ្ជាទិញអនឡាញ ទេ,តើ [business_name : ចំប៉ីស] មានទទួល [order_type : ការបញ្ជាទិញអនឡាញ] ទេ
2097,ពិភពលោក,[place_name : ពិភពលោក]
2098,ពិភពលោក,[place_name : ពិភពលោក]
2099,កម្ម៉ង់តាមអនឡាញទៅ ហាងត្បាល់ខ្មែរ,កម្ម៉ង់តាមអនឡាញទៅ [business_name : ហាងត្បាល់ខ្មែរ]
2100,តើ មាន់អាំង នៅ ហាងមាតុភូមិ មានតំលៃប៉ុន្មាន,តើ [food_type : មាន់អាំង] នៅ [business_name : ហាងមាតុភូមិ] មានតំលៃប៉ុន្មាន
2102,បើក បញ្ជី ដែលបានលេង ចុងក្រោយ គេ,បើក បញ្ជី ដែលបានលេង ចុងក្រោយ គេ
2103,លេង បញ្ជី ចុងក្រោយ របស់ខ្ញុំ,លេង បញ្ជី ចុងក្រោយ របស់ខ្ញុំ
2104,ផ្ទះ,[place_name : ផ្ទះ]
2105,បទឧត្ដមស្វាមី ច្រៀងដោយ មាសសុខសោភា,បទឧត្ដមស្វាមី ច្រៀងដោយ [artist_name : មាសសុខសោភា]
2106,បើក បទណាក៏បាន ច្រៀងដោយ នីកូ និង នីហ្សា,បើក បទណាក៏បាន ច្រៀងដោយ [artist_name : នីកូ] និង នីហ្សា
2107,បទ ពេលណាអូនស្មោះ ច្រៀងដោយ ឆន សុវណ្ណរាជ,បទ ពេលណាអូនស្មោះ ច្រៀងដោយ ឆន សុវណ្ណរាជ
2108,ចាក់បទ បងខុសហើយ នៅពេលបន្ទាប់,ចាក់បទ [song_name : បងខុសហើយ] នៅពេលបន្ទាប់
2109,ចាក់បទ បងខុសហើយ នៅលេខរៀងទីបីនៅក្នុងជួររបស់ខ្ញុំ,ចាក់បទ [song_name : បងខុសហើយ] នៅលេខរៀងទីបីនៅក្នុងជួររបស់ខ្ញុំ
2110,តើឥឡូវនេះម៉ោងប៉ុន្មាននៅ ការ៉ាជី,តើឥឡូវនេះម៉ោងប៉ុន្មាននៅ [place_name : ការ៉ាជី]
2111,នៅពេលដែលម៉ោង ដប់យប់ នៅទីនេះតើម៉ោងប៉ុន្មាននៅ ប្រ៊ូសបេន,នៅពេលដែលម៉ោង [time : ដប់យប់] នៅទីនេះតើម៉ោងប៉ុន្មាននៅ [place_name : ប្រ៊ូសបេន]
2112,ទីក្រុងឡុងដ៍,[place_name : ទីក្រុងឡុងដ៍]
2113,ស្រុកកំណើត,[place_name : ស្រុកកំណើត]
2114,តើ​ព័ត៌មានចុងក្រោយមាន​អ្វី​ខ្លះ,តើ​ព័ត៌មានចុងក្រោយមាន​អ្វី​ខ្លះ
2115,ចាក់ចង្វាក់ ប៉ុប,ចាក់ចង្វាក់ [music_genre : ប៉ុប]
2116,ចាប់ តន្ត្រី ប៉ុប ថ្មី,ចាប់ តន្ត្រី [music_genre : ប៉ុប] ថ្មី
2117,បើក ចម្រៀង ប៉ុប ចុងក្រោយបំផុត,បើក ចម្រៀង [music_genre : ប៉ុប] ចុងក្រោយបំផុត
2118,សូមកំណត់អារម្មណ៍,សូមកំណត់អារម្មណ៍
2119,ខ្ញុំត្រូវការរស្មីខ្លះ,ខ្ញុំត្រូវការរស្មីខ្លះ
2120,ប្ដូរ ទៅ ភ្លើង ពណ៌ខៀវ,ប្ដូរ ទៅ ភ្លើង [color_type : ពណ៌ខៀវ]
2121,ចុច បិទ ភ្លើង បន្ទប់គេង,ចុច បិទ ភ្លើង [house_place : បន្ទប់គេង]
2122,ប្ដូរ ភ្លើង បន្ទប់ទទួលភ្ញៀវ ពណ៌ក្រហម,ប្ដូរ ភ្លើង [house_place : បន្ទប់ទទួលភ្ញៀវ] [color_type : ពណ៌ក្រហម]
2123,អាកាសធាតុនៅ បាវិត យ៉ាងម៉េចដែរ,អាកាសធាតុនៅ [place_name : បាវិត] យ៉ាងម៉េចដែរ
2124,ស្វាយរៀង,[place_name : ស្វាយរៀង]
2125,ប្រាប់ខ្ញុំពីអាកាសធាតុសម្រាប់ បាវិត អូលី,ប្រាប់ខ្ញុំពីអាកាសធាតុសម្រាប់ [place_name : បាវិត] អូលី
2126,ខ្យល់ព្យុះនៅឈូងសមុទ្រ,[news_topic : ខ្យល់ព្យុះនៅឈូងសមុទ្រ]
2127,ត្រូវបានចាប់ខ្លួននៅក្នុងបាតុកម្ម ថ្ងៃនេះ បាត់ដំបង,[news_topic : ត្រូវបានចាប់ខ្លួននៅក្នុងបាតុកម្ម] [date : ថ្ងៃនេះ] [place_name : បាត់ដំបង]
2128,ភ្លើង ភ្លឺស្រអាប់,ភ្លើង ភ្លឺស្រអាប់
2129,ប្តូរ ភ្លើង ផ្ទះ ពី ពណ៌បៃតង ទៅ ពណ៌ក្រហម,ប្តូរ ភ្លើង ផ្ទះ ពី [color_type : ពណ៌បៃតង] ទៅ [color_type : ពណ៌ក្រហម]
2130,ភ្លឺជាងមុនបន្តិច សូមអរគុណ,ភ្លឺជាងមុនបន្តិច សូមអរគុណ
2134,ដាស់​ខ្ញុំ​អោយ​ភ្ញាក់​ឡើង,ដាស់​ខ្ញុំ​អោយ​ភ្ញាក់​ឡើង
2135,តើម៉ោងរោទ៍បន្ទាប់នៅពេលណា,តើម៉ោងរោទ៍បន្ទាប់នៅពេលណា
2136,ដកសំឡេងរោទិ៍ ម៉ោងបួនព្រឹក របស់ខ្ញុំចេញ,ដកសំឡេងរោទិ៍ [time : ម៉ោងបួនព្រឹក] របស់ខ្ញុំចេញ
2137,ចាក់ចង្វាក់ ហ្វូក,ចាក់ចង្វាក់ [music_genre : ហ្វូក]
2138,លេង ចាស្ស,លេង [music_genre : ចាស្ស]
2139,តើអាកាសធាតុនៅខាងក្រៅយ៉ាងម៉េចដែរ,តើអាកាសធាតុនៅខាងក្រៅយ៉ាងម៉េចដែរ
2140,ធារី អាកាសធាតុនៅខាងក្រៅយ៉ាងម៉េចដែរ,ធារី អាកាសធាតុនៅខាងក្រៅយ៉ាងម៉េចដែរ
2141,ថ្ងៃនេះ ឆត្រ,[date : ថ្ងៃនេះ] ឆត្រ
2142,កោះសន្តិភាព,[media_type : កោះសន្តិភាព]
2143,ព័ត៌មាន កោះសន្តិភាព,ព័ត៌មាន [media_type : កោះសន្តិភាព]
2144,តើជាថ្ងៃអ្វីនៅ ថ្ងៃកំណើតរបស់ខ្ញុំ,តើជាថ្ងៃអ្វីនៅ [date : ថ្ងៃកំណើតរបស់ខ្ញុំ]
