id,utt,annot_utt
932,proszę zapisz tę piosenkę,proszę zapisz tę piosenkę
933,zrób z tego mój ulubiony,zrób z tego mój ulubiony
934,zmien głośność,zmien głośność
935,czy możesz włączyć spotify,czy możesz włączyć [app_name : spotify]
936,otwórz i graj muzykę z mojej playlisty do ćwiczeń,otwórz i graj muzykę z mojej [playlist_name : playlisty do ćwiczeń]
937,telefony,telefony
939,ustaw alarm na siódmą rano,ustaw alarm na [time : siódmą rano]
940,włącz mój poranny alarm,włącz mój [timeofday : poranny] alarm
941,ustaw mój alarm proszę,ustaw mój alarm proszę
942,która jest teraz w londynie,która jest teraz w [place_name : londynie]
943,jeśli jest ósma wieczór na wschodnim wybrzeżu która jest godzina w sacramento california,jeśli jest [time : ósma wieczór] na [place_name : wschodnim wybrzeżu] która jest godzina w [place_name : sacramento california]
944,jaka jest różnica czasu między tutaj a japonią,jaka jest różnica czasu między tutaj a [place_name : japonią]
945,zachęcaj uczniów,zachęcaj uczniów
946,zdecentralizowany projekt,zdecentralizowany projekt
947,następujący scenariusz aby odpowiedzieć na pytania,następujący scenariusz aby odpowiedzieć na pytania
948,ja lubię utwór w tle,ja lubię utwór w [music_descriptor : tle]
949,ta piosenka w tle jest irytująca,ta piosenka [music_descriptor : w tle] jest irytująca
950,jaka jest pogoda w warszawie,jaka jest pogoda w [place_name : warszawie]
951,jaka jest teraz pogoda w katowicach,jaka jest teraz pogoda w [place_name : katowicach]
952,czy pogoda w katowicach jest teraz brzydka,czy pogoda w [place_name : katowicach] jest teraz [weather_descriptor : brzydka]
953,wycisz moje sluchawki,wycisz moje sluchawki
954,wylacz dźwięk,wylacz dźwięk
955,ustaw budzik na piątą rano,ustaw budzik na [time : piątą] [timeofday : rano]
956,ustaw mój budzik na szóstą trzydzieści jutro rano,ustaw mój budzik na [time : szóstą trzydzieści] [date : jutro] [timeofday : rano]
957,chcę ustawić alarm na szóstą,chcę ustawić alarm na [time : szóstą]
958,pytanie o tę technologię,pytanie o tę technologię
959,robota przez urządzenia obsługujące bluetooth,robota przez urządzenia obsługujące bluetooth
960,podkręć światła proszę,podkręć światła proszę
961,proszę zwiększ jasność w tym pokoju,proszę zwiększ jasność w tym [house_place : pokoju]
962,podkręć jasność świateł,podkręć jasność świateł
963,przyciemnij światła proszę,przyciemnij światła proszę
964,chcę ciemniejsze światła,chcę ciemniejsze światła
965,czy sao mai robi na wynos,czy [business_name : sao mai] robi [order_type : na wynos]
966,czy złoty smok przyjmuje zamówienia na wynos,czy [business_name : złoty smok] przyjmuje zamówienia [order_type : na wynos]
967,czy mogę zamówić na wynos z sao mai,czy mogę zamówić [order_type : na wynos] z [business_name : sao mai]
968,pokaż najnowsze wiadomości na dany temat,pokaż najnowsze wiadomości na dany temat
969,artykuły z wiadomościami na określony temat,artykuły z wiadomościami na określony temat
970,najnowsze wiadomości na ten temat,najnowsze wiadomości na [news_topic : ten temat]
971,co nowego dzisiaj,co nowego [date : dzisiaj]
972,co się dzieje jutro,co się dzieje [date : jutro]
973,jakie są najnowsze wiadomości,jakie są najnowsze wiadomości
974,która godzina jest teraz we wrocławiu,która godzina jest teraz we [place_name : wrocławiu]
975,powiedz mi która jest godzina w warszawie,powiedz mi która jest godzina [place_name : w warszawie]
976,która jest godzina w nowym jorku,która jest godzina w [place_name : nowym jorku]
977,czy możesz wyłączyć światła w tym pokoju,czy możesz wyłączyć światła w tym [house_place : pokoju]
978,proszę wyłącz światła,proszę wyłącz światła
979,zwieksz głośność muzyki,zwieksz głośność muzyki
980,jest bardzo głośno możesz proszę przyciszyć muzykę,jest bardzo głośno możesz proszę przyciszyć muzykę
981,zwieksz glosniki do maksimum,zwieksz glosniki [change_amount : do maksimum]
982,zmień kolor świateł w moim domu z białych na żółte,zmień kolor świateł w moim [house_place : domu] z [color_type : białych] na [color_type : żółte]
983,zmień kolor świateł w mojej sypialni na czerwone,zmień kolor świateł w mojej [house_place : sypialni] na [color_type : czerwone]
984,aktualne informacje w tvn dwadzieścia cztery,aktualne informacje w [media_type : tvn dwadzieścia cztery]
985,dzisiejsze wiadomości t. v. p. jeden,[date : dzisiejsze] wiadomości [media_type : t. v. p. jeden]
986,obecne informacje światowe,obecne informacje [place_name : światowe]
987,wiadomości ze świata cnn,wiadomości ze [place_name : świata] [media_type : cnn]
988,wiadomości ze świata,wiadomości [place_name : ze świata]
989,pokaż zabawny żart,pokaż [joke_type : zabawny] żart
990,graj hotel california po tej piosence,graj [song_name : hotel california] po tej piosence
991,kiedy ta piosenka się skończy zagraj hotel california,kiedy ta piosenka się skończy zagraj [song_name : hotel california]
992,chcę posłuchać hotel california po tym jak się skończy ta piosenka,chcę posłuchać [song_name : hotel california] po tym jak się skończy ta piosenka
993,graj ale jazz od sanah,graj [song_name : ale jazz] od [artist_name : sanah]
994,graj ale jazz od sanah,graj [song_name : ale jazz] od [artist_name : sanah]
995,chcę posłuchać ale jazz,chcę posłuchać [song_name : ale jazz]
996,poszukaj irene i graj ją,poszukaj [song_name : irene] i graj ją
997,wyłącz światła w salonie,wyłącz światła [house_place : w salonie]
998,wyłącz światła w tym pokoju,wyłącz światła [house_place : w tym pokoju]
999,czy możesz wyłączyć światło,czy możesz wyłączyć światło
1000,wyłącz moją inteligentną wtyczkę,wyłącz moją [device_type : inteligentną wtyczkę]
1001,proszę włącz moją inteligentną wtyczkę,proszę włącz moją [device_type : inteligentną wtyczkę]
1002,usuń mój alarm na ósmą rano,usuń mój alarm na [time : ósmą rano]
1003,usuń mój alarm jutro o piątej rano,usuń mój alarm [date : jutro] o piątej [timeofday : rano]
1004,proszę wyłącz mój alarm na ten wieczór,proszę wyłącz mój alarm na [timeofday : ten wieczór]
1005,graj sanah z mojej ostatniej playlisty,graj [artist_name : sanah] z mojej ostatniej playlisty
1006,chcę usłyszeć metallica w mojej rockowej playliście,chcę usłyszeć [artist_name : metallica] w mojej [music_genre : rockowej] playliście
1007,graj creed z mojej rockowej playlisty,graj [artist_name : creed] z mojej [music_genre : rockowej] playlisty
1008,czy w niedzielę będzie brzydka pogoda,czy w [date : niedzielę] będzie [weather_descriptor : brzydka] pogoda
1009,jaka będzie pogoda w ten weekend,jaka będzie pogoda w [date : ten weekend]
1010,wyciągnij dzisiejsze wiadomości z tvn dwadzieścia cztery,wyciągnij [date : dzisiejsze] wiadomości z [media_type : tvn dwadzieścia cztery]
1011,chce usłyszeć wiadomości z tvn,chce usłyszeć wiadomości z [media_type : tvn]
1012,zabierz mnie na stronę internetową do rzeczy,zabierz mnie na stronę internetową [media_type : do rzeczy]
1013,ile jest godzin różnicy między hong kongiem a nowym jorkiem,ile jest godzin różnicy między [place_name : hong kongiem] a [place_name : nowym jorkiem]
1014,która godzina jest teraz w londynie,która godzina jest teraz w [place_name : londynie]
1015,pokaż nagłówki proszę,pokaż nagłówki proszę
1016,jakie są najważniejsze wiadomości w gazecie wyborczej,jakie są najważniejsze wiadomości w [media_type : gazecie wyborczej]
1017,otwórz apkę wydarzenia,otwórz apkę wydarzenia
1018,jaka jest dzisiaj pogoda,jaka jest [date : dzisiaj] pogoda
1019,czy będzie dzisiaj padać śnieg,czy będzie [date : dzisiaj] [weather_descriptor : padać śnieg]
1020,jaka jest teraz pogoda,jaka jest teraz pogoda
1021,czy jest jakiś rap który nie zawiera seksu pieniędzy i narkotyków,czy jest jakiś [music_genre : rap] który nie zawiera seksu pieniędzy i narkotyków
1022,czy w całej muzyce klasycznej są jacyś śpiewacy,czy w całej muzyce [music_genre : klasycznej] są jacyś śpiewacy
1023,dowiedz się czy dominium pozwoli mi zamówić na wynos,dowiedz się czy [business_name : dominium] pozwoli mi zamówić [order_type : na wynos]
1024,chcę wiedzieć czy curry leaves ma dostawę,chcę wiedzieć czy [business_name : curry leaves] ma [order_type : dostawę]
1025,powiedz czy viva la pizza ma dostawy,powiedz czy [business_name : viva la pizza] ma [order_type : dostawy]
1026,pokaż mi dzisiejszą datę,pokaż mi [date : dzisiejszą] datę
1027,jaka jest dzisiejsza data,jaka jest [date : dzisiejsza] data
1028,proszę wyłącz całkowicie światła,proszę wyłącz całkowicie światła
1029,jest tu za jasno przyciemnij światła,jest tu za jasno przyciemnij światła
1030,przyciemnij światła w salonie,przyciemnij światła [house_place : w salonie]
1031,przyciemnij światła w salonie,przyciemnij światła [house_place : w salonie]
1032,zmień światła w salonie z fioletowych na zielone,zmień światła [house_place : w salonie] [color_type : z fioletowych na zielone]
1033,rozjaśnij światła na frontowym ganku,rozjaśnij światła [house_place : na frontowym ganku]
1034,puść muzykę justina biebera,puść muzykę [artist_name : justina biebera]
1035,graj mi ostatnią piosenkę od lady pank,graj mi ostatnią piosenkę od [artist_name : lady pank]
1036,czy mój budzik do pracy jest ustawiony na jutro,czy mój budzik do pracy jest ustawiony na [date : jutro]
1037,jakie mam alarmy nastawione na czwartek,jakie mam alarmy nastawione na [date : czwartek]
1038,czy mój alarm szkolny jest nastawiony,czy mój alarm szkolny jest nastawiony
1039,jakie masz dzisiaj newsy,jakie masz [date : dzisiaj] newsy
1040,co jest w wyborczej,co jest [media_type : w wyborczej]
1041,co jest dziś w wiadomościach,co jest [date : dziś] w wiadomościach
1042,otwórz folder w apce,otwórz folder w apce
1043,zadzwoń do najbliższej tajskiej restauracji z dostawą,zadzwoń do najbliższej [food_type : tajskiej] [business_type : restauracji] z [order_type : dostawą]
1044,jaka jest najlepsza pizza blisko mnie która dostarcza,jaka jest najlepsza [food_type : pizza] blisko mnie która [order_type : dostarcza]
1045,czy możesz zagrać muzykę instrumentalną,czy możesz zagrać muzykę instrumentalną
1046,czy możesz grać piosenki o rozstaniu,czy możesz grać piosenki [music_descriptor : o rozstaniu]
1047,potrzebuję popłakać czy możesz zagrać smutne piosenki rock,potrzebuję popłakać czy możesz zagrać [music_descriptor : smutne] piosenki [music_genre : rock]
1048,scisz głośność,scisz głośność
1049,zmień ustawienia dźwięku,zmień ustawienia dźwięku
1050,wyłącz basy na audio,wyłącz basy na audio
1051,jak gorąco jest na dworzu,jak [weather_descriptor : gorąco] jest na dworzu
1052,jaka jest szansa na deszcz dzisiaj,jaka jest szansa na [weather_descriptor : deszcz] [date : dzisiaj]
1053,ta piosenka nie jest za dobra,ta piosenka nie jest za dobra
1054,proszę zapisz tę piosenkę do moich ulubionych,proszę zapisz tę piosenkę do moich ulubionych
1055,nie puszczaj tej piosenki ponownie,nie puszczaj tej piosenki ponownie
1056,włącz robota odkurzającego dzisiaj o trzynastej,włącz [device_type : robota odkurzającego] [date : dzisiaj] o [time : trzynastej]
1057,chcę żeby robot odkurzający zaczął o trzynastej dzisiaj,chcę żeby [device_type : robot odkurzający] zaczął [time : o trzynastej] [date : dzisiaj]
1058,dzisiaj o trzynastej włącz robota odkurzającego,[date : dzisiaj] [time : o trzynastej] włącz [device_type : robota odkurzającego]
1059,włącz robota odkurzającego,włącz [device_type : robota odkurzającego]
1060,czy robot odkurzający musi być podłączony do prądu,czy [device_type : robot odkurzający] musi być podłączony do prądu
1061,informuj mnie na bieżąco o wiadomościach sportowych,informuj mnie na bieżąco o wiadomościach [news_topic : sportowych]
1062,chcę cogodzinne przypomnienia o wiadomościach finansowych,chcę [general_frequency : cogodzinne] przypomnienia o wiadomościach [news_topic : finansowych]
1063,podawaj co godzinę najnowsze wiadomości sportowe,podawaj [general_frequency : co godzinę] najnowsze wiadomości [news_topic : sportowe]
1064,pokaż ustawienia głośności,pokaż ustawienia głośności
1065,gdzie jest ustawianie głośności,gdzie jest ustawianie głośności
1066,pokaz ustawienia głośności,pokaz ustawienia głośności
1067,jak włączyć robota odkurzającego,jak włączyć [device_type : robota odkurzającego]
1068,czy musze coś wiedzieć zanim włączę robota odkurzającego,czy musze coś wiedzieć zanim włączę [device_type : robota odkurzającego]
1069,czy powinienem się martwić o odkurzacz automatyczny po uruchomieniu,czy powinienem się martwić o [device_type : odkurzacz automatyczny] po uruchomieniu
1070,włącz światła w salonie,włącz światła w [house_place : salonie]
1071,rozjaśnij światła w korytarzu,rozjaśnij światła [house_place : w korytarzu]
1072,proszę podkręć maksymalnie jasność ekranu,proszę podkręć [change_amount : maksymalnie] jasność [device_type : ekranu]
1073,przykręć światła w salonie,przykręć światła w [house_place : salonie]
1074,proszę przyciemnij światła nad głową,proszę przyciemnij światła [device_type : nad głową]
1075,czy mozesz przykręcić światła o dwadzieścia procent,czy mozesz przykręcić światła [change_amount : o dwadzieścia procent]
1076,nie puszczaj rock metalu,nie puszczaj [music_genre : rock metalu]
1077,rozrywka,rozrywka
1078,smutne,smutne
1079,jaka będzie jutrzejsza pogoda w tej okolicy,jaka będzie [date : jutrzejsza] pogoda w tej okolicy
1080,daj mi jutrzejszą pogodę,daj mi [date : jutrzejszą] pogodę
1081,pokaż mi pogodę na jutro,pokaż mi pogodę na [date : jutro]
1082,głośność jest za wysoka prosze powtorz to ciszej,głośność jest za wysoka prosze powtorz to ciszej
1083,nie usłyszałem cię powtórz to głośniej,nie usłyszałem cię powtórz to głośniej
1084,przyjazny użytkownikowi,przyjazny użytkownikowi
1085,dobrzy asystenci,dobrzy asystenci
1086,proszę przestań na chwilę,proszę przestań na chwilę
1087,zatrzymaj sie,zatrzymaj sie
1088,wycisz sie samodzielnie,wycisz sie samodzielnie
1089,podkręć proszę światła,podkręć proszę światła
1090,czy możesz zwiększyć jasność w pokoju,czy możesz zwiększyć jasność w [house_place : pokoju]
1091,rozjaśnij światło w pokoju,rozjaśnij światło [house_place : w] pokoju
1092,idź do zenobiusz kropka com,idź do [media_type : zenobiusz kropka com]
1093,przejdź na stronę gazety wyborczej,przejdź na stronę [media_type : gazety wyborczej]
1094,wyślij mi aktualne wiadomości na dziś,wyślij mi aktualne wiadomości na dziś
1095,graj poranną playlistę,graj [playlist_name : poranną playlistę]
1096,graj playlistę do grania,graj [playlist_name : playlistę do grania]
1097,puść moją playlistę z muzyką taneczną,puść moją [playlist_name : playlistę z muzyką taneczną]
1098,którego dnia tygodnia wypada piętnasty marca,którego dnia tygodnia wypada [date : piętnasty marca]
1099,kiedy wypada następny miesiąc który liczy trzydzieści dni,kiedy wypada [date : następny miesiąc] który liczy trzydzieści dni
1100,jak się dzisiaj masz,jak się [date : dzisiaj] masz
1101,dzień dobry olly,dzień dobry olly
1102,dzień dobry,dzień dobry
1103,dzień dobry,dzień dobry
1104,jaka jest aktualna pogoda w gdańsku,jaka jest aktualna pogoda w [place_name : gdańsku]
1105,pokaż mi prognoze pogody dla krakowa,pokaż mi prognoze pogody dla [place_name : krakowa]
1106,chcę znać pogodę w bydgoszczy,chcę znać pogodę w [place_name : bydgoszczy]
1107,naprawdę muzyka ska,naprawdę muzyka ska
1108,mam ochotę posłuchać jakąś muzykę country,mam ochotę posłuchać jakąś muzykę [music_genre : country]
1109,myślę że muzyka rap jest naprawdę fajna,myślę że muzyka [music_genre : rap] jest naprawdę fajna
1110,graj like a virgin autorostwa madonna,graj [song_name : like a virgin] autorostwa [artist_name : madonna]
1111,puść piosenkę footloose,puść piosenkę [song_name : footloose]
1112,graj list do m autorstwa dżem,graj [song_name : list do m] autorstwa [artist_name : dżem]
1113,zapisz wszystkie piosenki katy perry,zapisz wszystkie piosenki [artist_name : katy perry]
1114,zbierz wszystkie moje piosenki od madonny,zbierz wszystkie moje piosenki od [artist_name : madonny]
1115,zbierz wszystkie gatunki piosenek pop,zbierz wszystkie gatunki piosenek [music_genre : pop]
1116,graj playlistę kanye west,graj playlistę [artist_name : kanye west]
1117,graj playlistę maroon five,graj playlistę [artist_name : maroon five]
1118,proszę podaj najnowsze wiadomości z polityki,proszę podaj najnowsze wiadomości z [news_topic : polityki]
1119,co się dzieje w polityce,co się dzieje w [news_topic : polityce]
1120,czy jest coś specjalnego w polityce,czy jest coś specjalnego w [news_topic : polityce]
1121,graj ale jazz autorki sanah,graj [song_name : ale jazz] autorki [artist_name : sanah]
1122,graj teraz ale jazz od sanah,graj teraz [song_name : ale jazz] od [artist_name : sanah]
1123,następnie graj pastempomat podsiadło,następnie graj [song_name : pastempomat] [artist_name : podsiadło]
1124,przygotuj sanah melodia aby było następne,przygotuj [artist_name : sanah] [song_name : melodia] aby było następne
1125,dzisiejsza data,[date : dzisiejsza] data
1126,podaj mi datę,podaj mi datę
1127,odtwarzaj wszystkie piosenki losowo,odtwarzaj wszystkie piosenki [player_setting : losowo]
1128,graj ostatni album który był zapętlony,graj ostatni album który był zapętlony
1129,graj wszystkie moje ulubione piosenki,graj wszystkie moje ulubione piosenki
1130,czy dziś będzie później padać,czy [date : dziś] będzie później [weather_descriptor : padać]
1131,pokaż mi wilgotność powietrza dziś w centrum,pokaż mi [weather_descriptor : wilgotność] powietrza [date : dziś] w [place_name : centrum]
1132,ustaw alarm,ustaw alarm
1133,nastaw alarm na piątą trzydzieści rano,nastaw alarm na [time : piątą trzydzieści rano]
1134,ustaw alarm o piątej rano,ustaw alarm o [time : piątej] [timeofday : rano]
1135,jakie są wiadomości tego ranka,jakie są wiadomości tego [timeofday : ranka]
1136,jakie są wiadomości dnia,jakie są wiadomości [time : dnia]
1137,powiedz mi jakie są dzisiejsze wydarzenia,powiedz mi jakie są [time : dzisiejsze] wydarzenia
1138,zadzwoń do baru chińczyk i zamów makaron z warzywami na wynos,zadzwoń do [business_name : baru chińczyk] i zamów [food_type : makaron z warzywami] [order_type : na wynos]
1139,złóż zamówienie na wynos w dominium,złóż zamówienie [order_type : na wynos] w [business_name : dominium]
1140,zamów spaghetti z makarunu aby przynieść je do domu,zamów [food_type : spaghetti] z [business_name : makarunu] aby [order_type : przynieść je do domu]
1141,czy jest już dwudziesty dziewiąty,czy jest już [date : dwudziesty dziewiąty]
1142,powiedz mi który jest dzień tygodnia,powiedz mi który jest dzień tygodnia
1143,puść moją smutną playlistę,puść moją [playlist_name : smutną playlistę]
1144,chcę jakiś rap,chcę jakiś [music_genre : rap]
1145,proszę włącz mój odkurzacz,proszę włącz mój [device_type : odkurzacz]
1146,włącz robota odkurzającego,włącz [device_type : robota odkurzającego]
1147,włącz odkurzacz,włącz [device_type : odkurzacz]
1148,która jest teraz godzina w sydney,która jest teraz godzina w [place_name : sydney]
1149,czas teraz w nowym jorku,czas teraz w [place_name : nowym jorku]
1150,która jest teraz godzina w lagos w nigerii,która jest teraz godzina w [place_name : lagos w nigerii]
1151,włącz odkurzacz,włącz [device_type : odkurzacz]
1152,uzyj odkurzacza w korytarzu,uzyj [device_type : odkurzacza] [house_place : w korytarzu]
1153,usuń kurz odkurzaczem,usuń kurz [device_type : odkurzaczem]
1154,wyłącz światła w kuchni,wyłącz światła [house_place : w kuchni]
1155,wyłącz światła w sypialni,wyłącz światła [house_place : w sypialni]
1156,najnowsze informacje na temat międzynarodowego dnia kobiet,najnowsze informacje na temat [news_topic : międzynarodowego dnia kobiet]
1157,najważniejsze wiadomości o międzynarodowym dniu kobiet,najważniejsze wiadomości o [news_topic : międzynarodowym dniu kobiet]
1158,powiedz jakiś żart,powiedz jakiś żart
1159,mów zabawne rzeczy,mów [joke_type : zabawne] rzeczy
1160,jak zimno będzie każdej nocy w tym tygodniu,jak [weather_descriptor : zimno] będzie [general_frequency : każdej nocy] [date : w tym tygodniu]
1161,proszę ustaw equalizer w tryb imprezowy,proszę ustaw [device_type : equalizer] w [player_setting : tryb imprezowy]
1162,proszę graj wszystkie piosenki głośno i dostosuj do typu muzyki pop,proszę graj wszystkie piosenki [player_setting : głośno] i dostosuj do typu muzyki [music_genre : pop]
1163,graj wszystkie piosenki sanah,graj wszystkie piosenki [artist_name : sanah]
1164,odtwórz dmuchawce latawce wiatr urszuli,odtwórz [song_name : dmuchawce latawce wiatr] [artist_name : urszuli]
1165,czy mam jakąś muzykę darii zawiałow,czy mam jakąś muzykę [artist_name : darii zawiałow]
1166,olly poproszę espresso,olly poproszę [coffee_type : espresso]
1167,chciałbym espresso,chciałbym [coffee_type : espresso]
1168,czy mogę poprosić americano,czy mogę poprosić [coffee_type : americano]
1169,potrzebuje kawy,potrzebuje kawy
1170,olly potrzebuje kawy,olly potrzebuje kawy
1171,graj moją playlistę,graj moją playlistę
1172,puść mi piosenkę,puść mi piosenkę
1173,dostosuj dzwiek,dostosuj dzwiek
1174,wydaj przyjemny dźwięk,wydaj przyjemny dźwięk
1175,ustawi dźwięk na komfortowy,ustawi dźwięk na komfortowy
1176,kto śpiewa piosenkę o długim czarnym pociągu,kto śpiewa piosenkę o [song_name : długim czarnym pociągu]
1177,jakie są słowa do piosenki i will always love you dolly parton,jakie są słowa do piosenki [song_name : i will always love you] [artist_name : dolly parton]
1178,kto napisał piosenkę ruda tańczy jak szalona,kto napisał piosenkę [song_name : ruda tańczy jak szalona]
1179,nigdy nie graj mi żadnego country,nigdy nie graj mi żadnego [music_genre : country]
1180,znajdź dzisiejsze artykuły facebooka o trumpie,znajdź [date : dzisiejsze] artykuły [media_type : facebooka] o [news_topic : trumpie]
1181,znajdź nowe artykuły o dudzie ale nie z gazety polskiej,znajdź nowe artykuły o [news_topic : dudzie] ale nie z [media_type : gazety polskiej]
1183,dwunasta usunięta,[time : dwunasta] usunięta
1185,jakie są najnowsze wiadomości lokalne dla rejonu gdańska,jakie są najnowsze wiadomości lokalne dla [place_name : rejonu gdańska]
1186,czy jest artykuł na temat niedźwiedzi polarnych,czy jest artykuł na temat [news_topic : niedźwiedzi polarnych]
1187,daj kawałek disco,daj kawałek [music_genre : disco]
1188,graj muzykę melodyczną,graj muzykę [music_genre : melodyczną]
1189,jeśli jest dwudziesta druga w warszawie która jest w szanghaju,jeśli jest [time : dwudziesta druga] w [place_name : warszawie] która jest w [place_name : szanghaju]
1190,jeśli w moskwie jest północ która godzina jest w monachium,jeśli w [place_name : moskwie] jest [time : północ] która godzina jest w [place_name : monachium]
1191,jeśli jest wschód słońca w sztokholmie która godzina jest na okinawie,jeśli jest [time : wschód słońca] w [place_name : sztokholmie] która godzina jest [place_name : na okinawie]
1192,chcę teraz usłyszeć wehikuł czasu dżemu,chcę teraz usłyszeć [song_name : wehikuł czasu] [artist_name : dżemu]
1193,olli chcę posłuchać ale jazz w wykonaniu sanah,olli chcę posłuchać [song_name : ale jazz] w wykonaniu [artist_name : sanah]
1194,puść jutro o piątej rano głos z ciemności zespołu kat żebym na pewno się obudził,puść [date : jutro] o [time : piątej rano] [song_name : głos z ciemności] [artist_name : zespołu kat] żebym na pewno się obudził
1195,chciałbym posłuchać piosenki której dałem pięć gwiazdek autorstwa vito bambino,chciałbym posłuchać piosenki której dałem [music_descriptor : pięć gwiazdek] autorstwa [artist_name : vito bambino]
1196,jaka jest dziś pogoda,jaka jest [date : dziś] pogoda
1197,czy będzie padać,czy będzie [weather_descriptor : padać]
1198,powiedz jaka była temperatura w naszym mieście o północy,powiedz jaka była [weather_descriptor : temperatura] w [place_name : naszym mieście] o [time : północy]
1199,powiedz coś śmiesznego,powiedz coś [joke_type : śmiesznego]
1200,olly powiedz coś zabawnego,olly powiedz coś [joke_type : zabawnego]
1201,jaki jest aktualny czas w warszawie,jaki jest aktualny czas [place_name : w warszawie]
1202,aktualny czas w warszawie,aktualny czas w [place_name : warszawie]
1203,sprawdż pogodę dla gdańska w tym tygodniu,sprawdż pogodę dla [place_name : gdańska] w [date : tym tygodniu]
1204,graj melodia teraz,graj [song_name : melodia] teraz
1205,usuń alarm na trzecią po południu,usuń alarm na [time : trzecią po południu]
1206,wyłącz mój alarm piętnasta,wyłącz mój alarm [time : piętnasta]
1207,usuń mój alarm o piętnastej,usuń mój alarm o [time : piętnastej]
1208,znajdź miłą restaurację na kolację,znajdź miłą [business_type : restaurację] na [meal_type : kolację]
1209,zasugeruj zdrowy posiłek na kolację,zasugeruj [food_type : zdrowy posiłek] na kolację
1210,zamów posiłek ze smacznej restauracji,zamów posiłek ze smacznej [business_type : restauracji]
1211,zamień czas w nowym jorku na czas w londynie,zamień czas w [place_name : nowym jorku] na czas w [place_name : londynie]
1212,graj imagine dragons,graj [song_name : imagine dragons]
1213,olly chcę niebieskie oświetlenie,olly chcę [color_type : niebieskie] oświetlenie
1214,chcę niebieskie oświetlenie,chcę [color_type : niebieskie] oświetlenie
1215,olly ustaw niebieskie światła w salonie,olly ustaw [color_type : niebieskie] światła w [house_place : salonie]
1216,zrób salon niebieski,zrób [house_place : salon] [color_type : niebieski]
1217,olly zmień oświetlenie na niebieskie,olly zmień oświetlenie [color_type : na niebieskie]
1218,zmień oświetlenie na niebieskie,zmień oświetlenie na [color_type : niebieskie]
1219,włącz losowo spotify,włącz [player_setting : losowo] [app_name : spotify]
1220,powtórz ten utwór kiedy się skończy,[player_setting : powtórz] ten utwór kiedy się skończy
1221,proszę graj i ciebie też bardzo w wykonaniu męskie granie,proszę graj [song_name : i ciebie też bardzo] w wykonaniu [artist_name : męskie granie]
1222,proszę graj ale jazz,proszę graj [song_name : ale jazz]
1223,jaka jest pogoda na wtorek,jaka jest pogoda na [date : wtorek]
1224,jaka będzie pogoda w poniedziałek w południe,jaka będzie pogoda w [date : poniedziałek] w [timeofday : południe]
1225,który dzień tygodnia będzie piętnastego marca,który dzień tygodnia będzie [date : piętnastego marca]
1226,podaj mi datę poniedziałku w trzecim tygodniu tego miesiąca,podaj mi datę [date : poniedziałku] w [date : trzecim tygodniu tego miesiąca]
1227,chcę wiedzieć jak to będzie data ostatniego poniedziałku bieżącego miesiąca,chcę wiedzieć jak to będzie data [date : ostatniego poniedziałku bieżącego miesiąca]
1228,przeczytaj mi najnowszy artykuł o układzie słonecznym,przeczytaj mi najnowszy artykuł o [news_topic : układzie słonecznym]
1229,znajdź mi najnowsze wiadomości dotyczące polityki stanów zjednoczonych,znajdź mi najnowsze wiadomości dotyczące [news_topic : polityki] stanów zjednoczonych
1230,zamów mi dużą pizzę z szynką i oliwkami z pizza hut,zamów mi dużą [food_type : pizzę z szynką i oliwkami] z [business_name : pizza hut]
1231,czy możesz skierować mnie do menu z najwyżej ocenianym chińskim jedzeniem na wynos w pobliżu,czy możesz skierować mnie do menu z najwyżej ocenianym [food_type : chińskim jedzeniem] [order_type : na wynos] w pobliżu
1232,pokaż mi dostępne niedrogie indyjskie jedzenie na wynos,pokaż mi dostępne niedrogie [food_type : indyjskie] [order_type : jedzenie na wynos]
1233,która jest teraz godzina w nowym jorku,która jest teraz godzina w [place_name : nowym jorku]
1234,która jest godzina w indiach kiedy w polsce jest godzina dwunasta w południe,która jest godzina w [place_name : indiach] kiedy w [place_name : polsce] jest godzina [time : dwunasta w południe]
1235,która jest godzina w singapurze kiedy u nas jest piąta po południu,która jest godzina w [place_name : singapurze] kiedy u nas jest [time : piąta po południu]
1236,czy możesz zmienić nastrój świateł,czy możesz zmienić nastrój świateł
1237,proszę dostosuj kolory moich świateł,proszę dostosuj kolory moich świateł
1238,odtwórz pandora,odtwórz pandora
1239,shazaam,shazaam
1240,spotify,spotify
1241,pokaż mi która jest godzina,pokaż mi która jest godzina
1242,cześć która jest teraz godzina,cześć która jest teraz godzina
1243,znajdź żart w swoim skarbcu i powiedz mi go,znajdź żart w swoim skarbcu i powiedz mi go
1244,lubię czerwony kolor w domu zmień go,lubię [color_type : czerwony] kolor w [house_place : domu] zmień go
1245,nastaw światła na kolor czerwony,nastaw światła na kolor [color_type : czerwony]
1246,czy pizza dominium jest na wynos,czy [business_name : pizza dominium] jest na wynos
1247,chcę widzieć czy pizza hut ma dowóz,chcę widzieć czy [business_name : pizza hut] [order_type : ma dowóz]
1248,czy możesz mi podać dzisiejszą datę,czy możesz mi podać [date : dzisiejszą] datę
1249,jaka będzie prawdopodobnie pogoda w tym tygodniu,jaka będzie prawdopodobnie pogoda [date : w tym tygodniu]
1250,czy jest szansa na deszcz w tym tygodniu,czy jest szansa [weather_descriptor : na deszcz] [date : w tym tygodniu]
