id,utt,annot_utt
780,ಫ್ರಾಂಕ್ ಸಿನಾತ್ರಾ ಅವರಿಂದ ಇಂಪನೆಮಾದಿಂದ ಹುಡುಗಿಯನ್ನು ಆಲಿಸಿ,[artist_name : ಫ್ರಾಂಕ್ ಸಿನಾತ್ರಾ] ಅವರಿಂದ [song_name : ಇಂಪನೆಮಾದಿಂದ ಹುಡುಗಿಯನ್ನು] ಆಲಿಸಿ
781,ಬೈಲಾಂಡೋ ಆಡುತ್ತಾರೆ,[song_name : ಬೈಲಾಂಡೋ] ಆಡುತ್ತಾರೆ
782,ಅರಿಯಾನಾ ಗ್ರಾಂಡೆ ಅವರಿಂದ ನಾನು ನಿನ್ನನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ,[artist_name : ಅರಿಯಾನಾ ಗ್ರಾಂಡೆ] ಅವರಿಂದ [song_name : ನಾನು ನಿನ್ನನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ]
783,ಪ್ರೀತಿಯ ಹಾಡುಗಳನ್ನು ಪ್ಲೇ ಮಾಡಿ,[song_name : ಪ್ರೀತಿಯ ಹಾಡುಗಳನ್ನು] ಪ್ಲೇ ಮಾಡಿ
784,ರಾಕ್‌ನಿಂದ ಎಲ್ಲಾ ಹಾಡುಗಳನ್ನು ಸ್ಟ್ರೀಮ್ ಮಾಡಿ,[music_genre : ರಾಕ್‌ನಿಂದ] ಎಲ್ಲಾ ಹಾಡುಗಳನ್ನು ಸ್ಟ್ರೀಮ್ ಮಾಡಿ
785,ಪ್ರಸ್ತುತ ಕ್ಯೂಗೆ ನಿಮ್ಮ ಆಕಾರವನ್ನು ಸೇರಿಸಿ,ಪ್ರಸ್ತುತ ಕ್ಯೂಗೆ [song_name : ನಿಮ್ಮ ಆಕಾರವನ್ನು ಸೇರಿಸಿ]
786,ಹಾಯ್ ಹೇಗಿದ್ದೀಯ,ಹಾಯ್ ಹೇಗಿದ್ದೀಯ
787,ಇಂದು ಹವಾಮಾನ ಹೇಗಿದೆ,[date : ಇಂದು] ಹವಾಮಾನ ಹೇಗಿದೆ
788,ಈಗ ತಾಪಮಾನ ಏನು,ಈಗ [weather_descriptor : ತಾಪಮಾನ] ಏನು
789,ಈ ವಾರ ಹವಾಮಾನ ಹೇಗಿತ್ತು,[date : ಈ ವಾರ] ಹವಾಮಾನ ಹೇಗಿತ್ತು
790,ಸೌಮ್ಯ ಅಥವಾ ಭಾರೀ ಹವಾಮಾನ,[weather_descriptor : ಸೌಮ್ಯ] ಅಥವಾ [weather_descriptor : ಭಾರೀ] ಹವಾಮಾನ
791,ಈ ವಾರದ ಅತ್ಯಧಿಕ ಹವಾಮಾನವನ್ನು ನನಗೆ ತೋರಿಸು,[date : ಈ ವಾರದ] [weather_descriptor : ಅತ್ಯಧಿಕ] ಹವಾಮಾನವನ್ನು ನನಗೆ ತೋರಿಸು
792,ಬೇಸಿಗೆ ನಡೆಯುತ್ತಿದೆ,[weather_descriptor : ಬೇಸಿಗೆ] ನಡೆಯುತ್ತಿದೆ
793,ಈ ವಾರ ಆಲಿಕಲ್ಲು ಮಳೆ ಸಾಧ್ಯತೆಗಳು ಯಾವುವು,[date : ಈ ವಾರ] [weather_descriptor : ಆಲಿಕಲ್ಲು ಮಳೆ] ಸಾಧ್ಯತೆಗಳು ಯಾವುವು
794,ನಾಳೆ ಬೆಳಗ್ಗೆ ಅಲಾರಾಂ ಕನಫಾಮ್,[date : ನಾಳೆ] [timeofday : ಬೆಳಗ್ಗೆ] ಅಲಾರಾಂ ಕನಫಾಮ್
795,ನಾಳೆಗೆ ಅಲಾರಾಂ ಎಷ್ಟು ಸಮಯಕ್ಕೆ ಹೊಂದಿಸಲಾಗಿ,[date : ನಾಳೆಗೆ] ಅಲಾರಾಂ ಎಷ್ಟು ಸಮಯಕ್ಕೆ ಹೊಂದಿಸಲಾಗಿ
796,ನನ್ನ ಎಚ್ಚರಿಕೆಯ ಸೆಟ್ಟಿಂಗ್‌ಗಳನ್ನು ದೃಢೀಕರಿಸಿ,ನನ್ನ ಎಚ್ಚರಿಕೆಯ ಸೆಟ್ಟಿಂಗ್‌ಗಳನ್ನು ದೃಢೀಕರಿಸಿ
797,ಹೊರತೆಗೆಯಲು ದಯವಿಟ್ಟು ಮೆಕ್ಸಿಕನ್ ರೆಸ್ಟೋರೆಂಟ್ ಅನ್ನು ಶಿಫಾರಸು ಮಾಡಬಹುದೇ,[order_type : ಹೊರತೆಗೆಯಲು] ದಯವಿಟ್ಟು [food_type : ಮೆಕ್ಸಿಕನ್] [business_type : ರೆಸ್ಟೋರೆಂಟ್] ಅನ್ನು ಶಿಫಾರಸು ಮಾಡಬಹುದೇ
798,ಯಾವ ರೆಸ್ಟೋರೆಂಟ್‌ಗಳು ಆಹಾರವನ್ನು ಹೊರತೆಗೆಯಲು ನೀಡುತ್ತವೆ,ಯಾವ [business_type : ರೆಸ್ಟೋರೆಂಟ್‌ಗಳು] ಆಹಾರವನ್ನು [order_type : ಹೊರತೆಗೆಯಲು] ನೀಡುತ್ತವೆ
799,ಈ ಸಮಯದಲ್ಲಿ ನಾನು ಆಹಾರವನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು ಆದೇಶಿಸಬಹುದೇ,[time : ಈ ಸಮಯದಲ್ಲಿ] ನಾನು ಆಹಾರವನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು [order_type : ಆದೇಶಿಸಬಹುದೇ]
800,ನಾನು ನಗರದ ಇತ್ತೀಚಿನ ಸ್ಥಳೀಯ ಸುದ್ದಿಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಲು ಬಯಸುತ್ತೇನೆ,ನಾನು [place_name : ನಗರದ] ಇತ್ತೀಚಿನ [news_topic : ಸ್ಥಳೀಯ ಸುದ್ದಿಗಳನ್ನು] ತಿಳಿದುಕೊಳ್ಳಲು ಬಯಸುತ್ತೇನೆ
801,ದಯವಿಟ್ಟು ಸೌಂಡ್ ಸ್ಪೀಕರ್‌ ಮ್ಯೂಟ್ ಮಾಡಿ,ದಯವಿಟ್ಟು ಸೌಂಡ್ ಸ್ಪೀಕರ್‌ ಮ್ಯೂಟ್ ಮಾಡಿ
802,ದಯವಿಟ್ಟು ಸ್ಪೀಕರ್‌ಗಳಲ್ಲಿ ಗೂಗಲ್ ಮ್ಯೂಟ್ ಸೌಂಡ್ ಮಾಡಿ,ದಯವಿಟ್ಟು ಸ್ಪೀಕರ್‌ಗಳಲ್ಲಿ ಗೂಗಲ್ ಮ್ಯೂಟ್ ಸೌಂಡ್ ಮಾಡಿ
803,ಓಲಿ ಸ್ಪಿಕರ್ಸ್ ಮ್ಯೂಟ್ ಮಾಡಿ,ಓಲಿ ಸ್ಪಿಕರ್ಸ್ ಮ್ಯೂಟ್ ಮಾಡಿ
804,ಹೇ ಸಿರಿ ಸ್ಪೀಕರ್‌ಗಳನ್ನು ಮ್ಯೂಟ್ ಮಾಡಿ,ಹೇ ಸಿರಿ ಸ್ಪೀಕರ್‌ಗಳನ್ನು ಮ್ಯೂಟ್ ಮಾಡಿ
805,ದಯವಿಟ್ಟು google ಸ್ಪೀಕರ್‌ಗಳಲ್ಲಿ ಎಲ್ಲಾ ವಾಲ್ಯೂಮ್ ಅನ್ನು ಕಡಿಮೆ ಮಾಡಿ,ದಯವಿಟ್ಟು google ಸ್ಪೀಕರ್‌ಗಳಲ್ಲಿ ಎಲ್ಲಾ ವಾಲ್ಯೂಮ್ ಅನ್ನು ಕಡಿಮೆ ಮಾಡಿ
806,ದಯವಿಟ್ಟು ಸ್ಪಿಕರ್ಸ್ ಎಲ್ಲಾ ವಾಲ್ಯೂಮ್ ಅನ್ನು ಕಡಿಮೆ ಮಾಡಿ,ದಯವಿಟ್ಟು ಸ್ಪಿಕರ್ಸ್ ಎಲ್ಲಾ ವಾಲ್ಯೂಮ್ ಅನ್ನು ಕಡಿಮೆ ಮಾಡಿ
807,ಈಗ ಕಾಫಿ ಮಾಡಿ,ಈಗ ಕಾಫಿ ಮಾಡಿ
808,ಎಂಟು ಗಂಟೆಗೆ ಕಾಫಿ ಮಾಡಿ,[time : ಎಂಟು ಗಂಟೆಗೆ] ಕಾಫಿ ಮಾಡಿ
809,ಮಧ್ಯಾಹ್ನ ಬ್ರೂ ಕಾಫಿ ಕುದಿಸಿ,[timeofday : ಮಧ್ಯಾಹ್ನ] ಬ್ರೂ ಕಾಫಿ ಕುದಿಸಿ
810,ಇದು ತಿಂಗಳ ಯಾವ ದಿನ,ಇದು ತಿಂಗಳ ಯಾವ ದಿನ
811,ಹೊಸ ಗಾಗಾ ಪ್ಲೇಪಟ್ಟಿಯನ್ನು ಪ್ಲೇ ಮಾಡಿ,ಹೊಸ [artist_name : ಗಾಗಾ] ಪ್ಲೇಪಟ್ಟಿಯನ್ನು ಪ್ಲೇ ಮಾಡಿ
812,ಹೊಸ ಸಿದ್ ಶ್ರೀರಾಮ್ ಪ್ಲೇಪಟ್ಟಿಯನ್ನು ಪ್ರಾರಂಭಿಸಿ,ಹೊಸ [artist_name : ಸಿದ್ ಶ್ರೀರಾಮ್] ಪ್ಲೇಪಟ್ಟಿಯನ್ನು ಪ್ರಾರಂಭಿಸಿ
813,ಲೇಡಿ ಗಾಗಾವನ್ನು ಪೋಕರ್ ಮುಖದಿಂದ ಪ್ರಾರಂಭಿಸಿ,[artist_name : ಲೇಡಿ ಗಾಗಾವನ್ನು] [song_name : ಪೋಕರ್ ಮುಖದಿಂದ] ಪ್ರಾರಂಭಿಸಿ
814,ಟೈಮ್ಸ್ ಆಫ್ ಇಂಡಿಯಾ app ತೆರೆಯಿರಿ,[media_type : ಟೈಮ್ಸ್ ಆಫ್ ಇಂಡಿಯಾ] app ತೆರೆಯಿರಿ
815,ನ್ಯೂಯಾರ್ಕ್ ಟೈಮ್ಸ್‌ನಿಂದ ನನ್ನ ಬೆಳಗಿನ ಬ್ರೀಫಿಂಗ್ ಇಮೇಲ್ ತೆರೆಯಿರಿ,[media_type : ನ್ಯೂಯಾರ್ಕ್ ಟೈಮ್ಸ್‌ನಿಂದ] ನನ್ನ ಬೆಳಗಿನ ಬ್ರೀಫಿಂಗ್ ಇಮೇಲ್ ತೆರೆಯಿರಿ
816,ಕೆಲವು ಸಂಗೀತವನ್ನು ಪ್ಲೇ ಮಾಡಿ,ಕೆಲವು ಸಂಗೀತವನ್ನು ಪ್ಲೇ ಮಾಡಿ
817,ಸರಿ ಗೂಗಲ್ ಸ್ವಲ್ಪ ಸಂಗೀತವನ್ನು ಪ್ಲೇ ಮಾಡಿ,ಸರಿ ಗೂಗಲ್ ಸ್ವಲ್ಪ ಸಂಗೀತವನ್ನು ಪ್ಲೇ ಮಾಡಿ
818,ಪಂಡೋರಾಗೆ ಹೋಗಿ ದಯವಿಟ್ಟು ಇಪ್ಪತ್ತೊಂದು ಪೈಲಟ್‌ಗಳ ರೇಡಿಯೋ ಪ್ಲೇಯನ್ನು ಹುಡುಕಿ,ಪಂಡೋರಾಗೆ ಹೋಗಿ ದಯವಿಟ್ಟು [music_descriptor : ಇಪ್ಪತ್ತೊಂದು ಪೈಲಟ್‌ಗಳ] ರೇಡಿಯೋ ಪ್ಲೇಯನ್ನು ಹುಡುಕಿ
819,ಗೂಗಲ್ ಮ್ಯೂಸಿಕ್ ನನಗೆ ಕೇಳಲು ಕೆಲವು ಎನ್ಯಾ ಹುಡುಕುತ್ತದೆ,ಗೂಗಲ್ ಮ್ಯೂಸಿಕ್ ನನಗೆ ಕೇಳಲು ಕೆಲವು [artist_name : ಎನ್ಯಾ] ಹುಡುಕುತ್ತದೆ
820,ವಾಲ್ಯೂಮ್ ಹೆಚ್ಚಿಸಿ,ವಾಲ್ಯೂಮ್ ಹೆಚ್ಚಿಸಿ
821,ಪ್ಲೇಪಟ್ಟಿಯನ್ನು ಷಫಲ್‌ನಲ್ಲಿ ಇರಿಸಿ,ಪ್ಲೇಪಟ್ಟಿಯನ್ನು [player_setting : ಷಫಲ್‌ನಲ್ಲಿ] ಇರಿಸಿ
822,ಈ ಹಾಡನ್ನು ಪುನರಾವರ್ತಿಸುವುದನ್ನು ನಿಲ್ಲಿಸಿ,ಈ ಹಾಡನ್ನು [player_setting : ಪುನರಾವರ್ತಿಸುವುದನ್ನು ನಿಲ್ಲಿಸಿ]
823,ನಾನು ಇಂದು ಇರುವ ಹವಾಮಾನ ಹೇಗಿದೆ,ನಾನು [date : ಇಂದು] ಇರುವ ಹವಾಮಾನ ಹೇಗಿದೆ
824,ಸರಿ ಗೂಗಲ್ ನಾನು ಇಂದು ಇರುವ ಹವಾಮಾನ ಹೇಗಿದೆ,ಸರಿ ಗೂಗಲ್ ನಾನು [date : ಇಂದು] ಇರುವ ಹವಾಮಾನ ಹೇಗಿದೆ
825,ದಯವಿಟ್ಟು ಮನೆಗೆ ಏಳು ದಿನ ಗಳ ಮುನ್ಸೂಚನೆಯನ್ನು ನನಗೆ ತೋರಿಸಿ,ದಯವಿಟ್ಟು [place_name : ಮನೆಗೆ] [time : ಏಳು ದಿನ] ಗಳ ಮುನ್ಸೂಚನೆಯನ್ನು ನನಗೆ ತೋರಿಸಿ
826,ಹೊರಗಿನ ಪ್ರಸ್ತುತ ತಾಪಮಾನ ಏನು,ಹೊರಗಿನ ಪ್ರಸ್ತುತ [weather_descriptor : ತಾಪಮಾನ] ಏನು
827,ಬಾಬ್ ಡೈಲನ್ ಪ್ಲೇಲಿಸ್ಟ್ ಪ್ಲೇ ಮಾಡಿ,[artist_name : ಬಾಬ್ ಡೈಲನ್] ಪ್ಲೇಲಿಸ್ಟ್ ಪ್ಲೇ ಮಾಡಿ
828,ಹೊಸ ಬಾಬ್ ಡೈಲನ್ ಪ್ಲೇಲಿಸ್ಟ್ ಪ್ಲೇ ಮಾಡಿ,ಹೊಸ [artist_name : ಬಾಬ್ ಡೈಲನ್] ಪ್ಲೇಲಿಸ್ಟ್ ಪ್ಲೇ ಮಾಡಿ
829,ಹೊಸ ಬಾಬ್ ಡೈಲನ್ ಪ್ಲೇಲಿಸ್ಟ್ ಪ್ಲೇ,ಹೊಸ [artist_name : ಬಾಬ್ ಡೈಲನ್] ಪ್ಲೇಲಿಸ್ಟ್ ಪ್ಲೇ
830,ಹೇ ಈ ಮಧ್ಯಾಹ್ನದ ತಾಪಮಾನ ಎಷ್ಟು ಹೊರಗೆ ತುಂಬಾ ಬಿಸಿ ಯಾಗಿದೆ,ಹೇ ಈ [timeofday : ಮಧ್ಯಾಹ್ನದ] [weather_descriptor : ತಾಪಮಾನ] ಎಷ್ಟು ಹೊರಗೆ ತುಂಬಾ [weather_descriptor : ಬಿಸಿ] ಯಾಗಿದೆ
831,ಹೇ google ಹೇ ಹೊರಗೆ ತುಂಬಾ ಬಿಸಿ ಯಾಗಿದೆ ಈ ಮಧ್ಯಾಹ್ನ ತಾಪಮಾನ ಎಷ್ಟು,ಹೇ google ಹೇ ಹೊರಗೆ ತುಂಬಾ [weather_descriptor : ಬಿಸಿ] ಯಾಗಿದೆ [timeofday : ಈ ಮಧ್ಯಾಹ್ನ] [weather_descriptor : ತಾಪಮಾನ] ಎಷ್ಟು
832,ಹೇ ನಾಳೆಯ ಮುನ್ಸೂಚನೆಯ ಹವಾಮಾನ ಹೇಗಿರುತ್ತದೆ,ಹೇ [date : ನಾಳೆಯ] ಮುನ್ಸೂಚನೆಯ ಹವಾಮಾನ ಹೇಗಿರುತ್ತದೆ
833,ಈ ವಾರಾಂತ್ಯದಲ್ಲಿ ಇಲ್ಲಿ ಹಿಮ ಬೀಳಲಿದೆಯೇ,ಈ [date : ವಾರಾಂತ್ಯದಲ್ಲಿ] ಇಲ್ಲಿ [weather_descriptor : ಹಿಮ] ಬೀಳಲಿದೆಯೇ
834,ಬಿ. ಬಿ. ಸಿ ಸ್ಪೋರ್ಟ್ಸ್ ಅವರ ಇತ್ತೀಚಿನ ಸುದ್ದಿಯನ್ನು ನನಗೆ ತಿಳಿಸಿ,[media_type : ಬಿ. ಬಿ. ಸಿ ಸ್ಪೋರ್ಟ್ಸ್] ಅವರ ಇತ್ತೀಚಿನ ಸುದ್ದಿಯನ್ನು ನನಗೆ ತಿಳಿಸಿ
835,ಹಾಲಿವುಡ್‌ನ ಇತ್ತೀಚಿನ ಗಾಸಿಪ್ ಏನು ನಡೆಯುತ್ತಿದೆ,[news_topic : ಹಾಲಿವುಡ್‌ನ] ಇತ್ತೀಚಿನ ಗಾಸಿಪ್ ಏನು ನಡೆಯುತ್ತಿದೆ
836,ಹಾಲಿವುಡ್‌ನ ಇತ್ತೀಚಿನ ಗಾಸಿಪ್ ಏನು ನಡೆಯುತ್ತಿದೆ,[news_topic : ಹಾಲಿವುಡ್‌ನ] ಇತ್ತೀಚಿನ ಗಾಸಿಪ್ ಏನು ನಡೆಯುತ್ತಿದೆ
837,ಬಿ. ಬಿ. ಸಿ ಪೋಲ್ ಮುಂಬರುವ ನಮ್ಮ ಚುನಾವಣೆಗಳು ಸಮೀಕ್ಷೆ ಭವಿಷ್ಯ,[media_type : ಬಿ. ಬಿ. ಸಿ ಪೋಲ್] [news_topic : ಮುಂಬರುವ ನಮ್ಮ ಚುನಾವಣೆಗಳು] ಸಮೀಕ್ಷೆ ಭವಿಷ್ಯ
838,ಈ ವಾರದ ಎಚ್ಚರಗೊಳ್ಳುವ ಕರೆಗಳನ್ನು ರದ್ದುಗೊಳಿ,[date : ಈ ವಾರದ] [alarm_type : ಎಚ್ಚರಗೊಳ್ಳುವ] ಕರೆಗಳನ್ನು ರದ್ದುಗೊಳಿ
839,ಈ ವಾರ ಎಚ್ಚರಗೊಳ್ಳುವ ಕರೆಗಳನ್ನು ನಿಲ್ಲಿಸಿ,[date : ಈ ವಾರ] [alarm_type : ಎಚ್ಚರಗೊಳ್ಳುವ] ಕರೆಗಳನ್ನು ನಿಲ್ಲಿಸಿ
840,ಸಂಜೆ ಏಳು ಗಂಟಿಗೆಗಾಗಿ ಡೊಮಿನೋಸ್‌ನಿಂದ ಟೇಕ್-ಔಟ್ ಪಿಜ್ಜಾವನ್ನು ಆರ್ಡರ್ ಮಾಡಿ. ಮೀ.,[time : ಸಂಜೆ ಏಳು ಗಂಟಿಗೆಗಾಗಿ] [business_name : ಡೊಮಿನೋಸ್‌ನಿಂದ] ಟೇಕ್-ಔಟ್ [food_type : ಪಿಜ್ಜಾವನ್ನು] ಆರ್ಡರ್ ಮಾಡಿ. ಮೀ.
841,ಸಂಜೆ ಏಳು ಘಂಟೆಗೆ ಟೇಕ್-ಔಟ್ ಮಾಡಲು ಆರ್ಡರ್ ಮಾಡಿ ಪಿಜ್ಜಾ,[time : ಸಂಜೆ ಏಳು ಘಂಟೆಗೆ] ಟೇಕ್-ಔಟ್ ಮಾಡಲು ಆರ್ಡರ್ ಮಾಡಿ [food_type : ಪಿಜ್ಜಾ]
842,ಸಂಜೆ ಏಳು ಗಂಟಿಗೆ ಮಸಲ್ ದೋಸೆ ಟೇಕ್-ಔಟ್ ಅನ್ನು ನಿಗದಿಪಡಿಸಿ.,[time : ಸಂಜೆ ಏಳು ಗಂಟಿಗೆ] [food_type : ಮಸಲ್ ದೋಸೆ] ಟೇಕ್-ಔಟ್ ಅನ್ನು ನಿಗದಿಪಡಿಸಿ.
843,ರೋಬೋಟ್ ರೂಂಬಾ ವನ್ನು ಪ್ರಾರಂಭಿಸಿ,[device_type : ರೋಬೋಟ್ ರೂಂಬಾ] ವನ್ನು ಪ್ರಾರಂಭಿಸಿ
844,ರೋಬೋಟ್ ವ್ಯಾಕ್ಯೂಮ್ ಕ್ಲೀನರ್ ಅನ್ನು ಟರ್ನ್ ಆನ್ ಮಾಡಿ,[device_type : ರೋಬೋಟ್ ವ್ಯಾಕ್ಯೂಮ್ ಕ್ಲೀನರ್] ಅನ್ನು ಟರ್ನ್ ಆನ್ ಮಾಡಿ
845,ಇದೀಗ ಯಾವ ಅಲಾರಮ್‌ಗಳನ್ನು ಹೊಂದಿಸಲಾಗಿದೆ,ಇದೀಗ ಯಾವ ಅಲಾರಮ್‌ಗಳನ್ನು ಹೊಂದಿಸಲಾಗಿದೆ
846,ನಾಳೆ ಯಾವ ಎಚ್ಚರಿಕೆಗಳು ನನ್ನನ್ನು ಎಚ್ಚರಗೊಳಿಸುತ್ತವೆ,[date : ನಾಳೆ] ಯಾವ ಎಚ್ಚರಿಕೆಗಳು ನನ್ನನ್ನು ಎಚ್ಚರಗೊಳಿಸುತ್ತವೆ
847,ಇದೀಗ ಯಾವುದಾದರೂ ಅಲಾರಂಗಳನ್ನು ಹೊಂದಿಸಲಾಗಿದೆಯೇ,ಇದೀಗ ಯಾವುದಾದರೂ ಅಲಾರಂಗಳನ್ನು ಹೊಂದಿಸಲಾಗಿದೆಯೇ
848,ನಾನು ಜೋಕ್ ಮಾಡಲು ಬಯಸುತ್ತೇನೆ,ನಾನು ಜೋಕ್ ಮಾಡಲು ಬಯಸುತ್ತೇನೆ
849,ನನಗೆ ಒಂದು ಜೋಕ್ ನೀಡಿ,ನನಗೆ ಒಂದು ಜೋಕ್ ನೀಡಿ
850,ದಯವಿಟ್ಟು ಒಂದು ತಮಾಷೆ,ದಯವಿಟ್ಟು ಒಂದು ತಮಾಷೆ
851,ಲೈಟ್ಸ್ ಬೆಳಗಿಸಿ,ಲೈಟ್ಸ್ ಬೆಳಗಿಸಿ
852,ಲೈಟ್ಸ್ ಆನ್ ಮಾಡಿ,ಲೈಟ್ಸ್ ಆನ್ ಮಾಡಿ
853,ಲೈಟ್ಸ್ ಪ್ರಕಾಶಮಾನವಾಗಿ,ಲೈಟ್ಸ್ ಪ್ರಕಾಶಮಾನವಾಗಿ
854,ವಿ.ಹರಿಕೃಷ್ಣ ಮ್ಯೂಸಿಕ್,[playlist_name : ವಿ.ಹರಿಕೃಷ್ಣ] ಮ್ಯೂಸಿಕ್
855,ಆರ್ ಪ್ಲೇ. ಬಿ.,[playlist_name : ಆರ್ ಪ್ಲೇ. ಬಿ.]
856,ಆರ್.ಬಿ. ಮ್ಯೂಸಿಕ್,[playlist_name : ಆರ್.ಬಿ.] ಮ್ಯೂಸಿಕ್
857,ಮಂದ ದೀಪಗಳು,ಮಂದ ದೀಪಗಳು
859,ಹವಾಮಾನ ಮುನ್ಸೂಚನೆ,ಹವಾಮಾನ ಮುನ್ಸೂಚನೆ
860,ಇಂದು ಹವಾಮಾನ,[date : ಇಂದು] ಹವಾಮಾನ
861,ನನ್ನ ಸೆಟ್ ಅಲಾರಂಗಳು,ನನ್ನ ಸೆಟ್ ಅಲಾರಂಗಳು
862,ಎಚ್ಚರಿಕೆಯ ಸೆಟ್ಟಿಂಗ್‌,ಎಚ್ಚರಿಕೆಯ ಸೆಟ್ಟಿಂಗ್‌
863,ನನ್ನ ಅಲಾರಾಂಗಳು,ನನ್ನ ಅಲಾರಾಂಗಳು
864,ರೋಬೋಟ್ ಈಗ ಲಿವಿಂಗ್ ರೂಮ್ ಅನ್ನು ನಿರ್ವಾತಗೊಳಿಸುತ್ತದೆ,ರೋಬೋಟ್ ಈಗ [house_place : ಲಿವಿಂಗ್ ರೂಮ್] ಅನ್ನು ನಿರ್ವಾತಗೊಳಿಸುತ್ತದೆ
865,ರೋಬೋಟ್ ಈಗ ಇಡೀ ಮನೆ ಮಾಡುತ್ತದೆ,ರೋಬೋಟ್ ಈಗ [house_place : ಇಡೀ ಮನೆ] ಮಾಡುತ್ತದೆ
867,ಸ್ಮಾರ್ಟ್ ಸಾಕೆಟ್ ಅನ್ನು ಆಫ್ ಮಾಡಿ,[device_type : ಸ್ಮಾರ್ಟ್ ಸಾಕೆಟ್] ಅನ್ನು ಆಫ್ ಮಾಡಿ
868,ವೆಮೊ ಪ್ಲಗ್ ಸಾಕೆಟ್ ಆಫ್,[device_type : ವೆಮೊ ಪ್ಲಗ್ ಸಾಕೆಟ್] ಆಫ್
869,ಅಭಿಪ್ರಾಯವನ್ನು ಉಳಿಸಿ,ಅಭಿಪ್ರಾಯವನ್ನು ಉಳಿಸಿ
870,ಅಭಿಪ್ರಾಯ ಉಳಿಸಿ,ಅಭಿಪ್ರಾಯ ಉಳಿಸಿ
871,ಅಭಿಪ್ರಾಯ ವನ್ನು ಸೇರಿಸಿ,ಅಭಿಪ್ರಾಯ ವನ್ನು ಸೇರಿಸಿ
872,ಬೆಡ್ರೂಮ್ ಲೈಟ್ ಆಫ್ ಮಾಡಿ,[house_place : ಬೆಡ್ರೂಮ್] ಲೈಟ್ ಆಫ್ ಮಾಡಿ
873,ಅಡುಗೆಮನೆಯಲ್ಲಿ ಮುಚ್ಚುವ ಬೆಳಕು,[house_place : ಅಡುಗೆಮನೆಯಲ್ಲಿ] ಮುಚ್ಚುವ ಬೆಳಕು
874,ಮಲಗುವ ಕೋಣೆಯಲ್ಲಿ ಲೈಟ್ ಆಫ್ ಮಾಡಿ,[house_place : ಮಲಗುವ ಕೋಣೆಯಲ್ಲಿ] ಲೈಟ್ ಆಫ್ ಮಾಡಿ
875,ನನಗೆ ಶಿಲುಬೆಯ ಕ್ರಿಸ್ಟಲ್ ಲೂಯಿಸ್ ಸೌಂದರ್ಯವನ್ನು ಪ್ಲೇ ಮಾಡಿ,ನನಗೆ ಶಿಲುಬೆಯ [artist_name : ಕ್ರಿಸ್ಟಲ್ ಲೂಯಿಸ್] [song_name : ಸೌಂದರ್ಯವನ್ನು] ಪ್ಲೇ ಮಾಡಿ
876,ನನಗಾಗಿ ಕರಿ ಕೆಲಸ ಆಡು,ನನಗಾಗಿ [artist_name : ಕರಿ ಕೆಲಸ] ಆಡು
877,grubhub ನಿಂದ ಆಹಾರ ಆದೇಶ,[app_name : grubhub] ನಿಂದ ಆಹಾರ ಆದೇಶ
878,grubhub ನಿಂದ ಆಹಾರ ಆದೇಶ,[app_name : grubhub] ನಿಂದ ಆಹಾರ ಆದೇಶ
879,ಬೆಂಗಳೂರ್ ಫ್ಲೋರಿಡಾದಲ್ಲಿ ಸಮಯ ಎಷ್ಟು,[place_name : ಬೆಂಗಳೂರ್] ಫ್ಲೋರಿಡಾದಲ್ಲಿ ಸಮಯ ಎಷ್ಟು
880,ಇಂಡಿಯಾ ಓಹಿಯೋದಲ್ಲಿ ಇದು ಎಷ್ಟು ಸಮಯ,[place_name : ಇಂಡಿಯಾ] ಓಹಿಯೋದಲ್ಲಿ ಇದು ಎಷ್ಟು ಸಮಯ
881,ಹೊನೊಲುಲು ವಿನಲ್ಲಿ ಸಮಯ ಎಷ್ಟು,[place_name : ಹೊನೊಲುಲು] ವಿನಲ್ಲಿ ಸಮಯ ಎಷ್ಟು
882,ಸುದ್ದಿ ಹತ್ತೊಂಬತ್ತು,[media_type : ಸುದ್ದಿ ಹತ್ತೊಂಬತ್ತು]
883,ರಾಜ್ಯ ಪತ್ರಿಕೆಯಿಂದ ಸುದ್ದಿ,ರಾಜ್ಯ [media_type : ಪತ್ರಿಕೆಯಿಂದ] ಸುದ್ದಿ
884,ಬೆಳಗ್ಗೆ ಎಂಟು ಗಂಟೆಗೆ,[time : ಬೆಳಗ್ಗೆ ಎಂಟು ಗಂಟೆಗೆ]
885,ಬೆಳಗ್ಗೆ ಎಂಟು ಗಂಟೆಗೆ ಅಲಾರಾಂ ಸೆಟ್,[time : ಬೆಳಗ್ಗೆ ಎಂಟು] ಗಂಟೆಗೆ ಅಲಾರಾಂ ಸೆಟ್
886,ಈಗ ಸಮಯ ಎಷ್ಟು ಎಂದು ಹೇಳಿ,ಈಗ ಸಮಯ ಎಷ್ಟು ಎಂದು ಹೇಳಿ
