id,utt,annot_utt
5727,హాల్ యొక్క కాంతిని ప్రకాశవంతం చేస్తుంది,[house_place : హాల్] యొక్క కాంతిని ప్రకాశవంతం చేస్తుంది
5728,గది యొక్క ప్రతి కాంతి దాని తీవ్రతను పెంచుతుంది,[house_place : గది] యొక్క [device_type : ప్రతి కాంతి] దాని తీవ్రతను పెంచుతుంది
5729,దయచేసి లైట్లు ఆఫ్ చేయండి,దయచేసి లైట్లు ఆఫ్ చేయండి
5730,దయచేసి లైట్లు ఆఫ్ చేయండి,దయచేసి లైట్లు ఆఫ్ చేయండి
5731,ఇది వర్షం మరియు తుఫాను రోజు,ఇది [weather_descriptor : వర్షం] మరియు [weather_descriptor : తుఫాను] రోజు
5732,నేను త్వరలో నా కారు టైర్లను మంచు టైర్లుగా మారుస్తాను,నేను త్వరలో నా కారు టైర్లను [weather_descriptor : మంచు టైర్లుగా] మారుస్తాను
5733,ఒల్లీ నాకు ఈ రోజు సన్ స్క్రీన్ లోషన్ కావాలా,ఒల్లీ నాకు [date : ఈ రోజు] [weather_descriptor : సన్ స్క్రీన్ లోషన్] కావాలా
5734,దయచేసి నాకు మైఖేల్ జాక్సన్ పాట మళ్ళీ ప్లే చేయి,దయచేసి నాకు [artist_name : మైఖేల్ జాక్సన్] పాట మళ్ళీ ప్లే చేయి
5735,దయచేసి శంకర్ మహదేవన్ పాటను మళ్లీ ప్లే చేయండి,దయచేసి [artist_name : శంకర్ మహదేవన్] పాటను మళ్లీ ప్లే చేయండి
5736,ఈ వారము ఏమి అలారం సమయాలు పెట్టానో చూబించు,ఈ [time : వారము] ఏమి అలారం సమయాలు పెట్టానో చూబించు
5737,తదుపరి రెండు రోజులలో నాకు అలారం సమయాలను ఇవ్వండి,[time : తదుపరి రెండు రోజులలో] నాకు అలారం సమయాలను ఇవ్వండి
5738,దయచేసి లైట్ల రంగును ఎరుపుగా మార్చండి,దయచేసి లైట్ల రంగును [color_type : ఎరుపుగా] మార్చండి
5739,దయచేసి లైట్ల రంగును ఆకుపచ్చరంగుకు మార్చగలరా,దయచేసి లైట్ల రంగును [color_type : ఆకుపచ్చరంగుకు] మార్చగలరా
5740,స్టెప్ బై స్టెప్ గైడ్ మ్యూజిక్ ఎలా సేవ్ చేయాలి,స్టెప్ బై స్టెప్ గైడ్ మ్యూజిక్ ఎలా సేవ్ చేయాలి
5741,ఒరివేన వాయిస్ రికార్డర్ పాటలను ఎక్కడ సేవ్ చేయాలో సిస్టమ్ పేజీని నాకు తెలియజేయండి,ఒరివేన వాయిస్ రికార్డర్ పాటలను ఎక్కడ సేవ్ చేయాలో సిస్టమ్ పేజీని నాకు తెలియజేయండి
5742,వాతావరణ వార్తలు,వాతావరణ వార్తలు
5743,వాతావరణం,[weather_descriptor : వాతావరణం]
5744,వచ్చే ఏడాది నా పుట్టిన రోజు ఏ రోజు,[date : వచ్చే ఏడాది] [event_name : నా పుట్టిన రోజు] ఏ రోజు
5745,ముప్పై ఒకటి ఏమి రోజు అవుతుంది నాకు చూబించు,[date : ముప్పై ఒకటి] ఏమి రోజు అవుతుంది నాకు చూబించు
5746,వారంలో ఏ రోజు పన్నెండవది,వారంలో ఏ రోజు [date : పన్నెండవది]
5747,ఇరవై మూడవ మార్చి రోజు ఏమిటి,[date : ఇరవై మూడవ మార్చి] రోజు ఏమిటి
5748,ఏప్రిల్ ఐదు వారములో ఏమి రోజు వస్తుంది,[date : ఏప్రిల్ ఐదు] వారములో ఏమి రోజు వస్తుంది
5749,నవంబర్ ఎనిమిదవ తేదీన సోమవారం లేదా మరేదైనా రోజు ఉంటుంది,[date : నవంబర్ ఎనిమిదవ] తేదీన సోమవారం లేదా మరేదైనా రోజు ఉంటుంది
5750,ఈరోజు నాకు గొడుగు కావాలి,[date : ఈరోజు] నాకు [weather_descriptor : గొడుగు] కావాలి
5751,నేను బయటికి వెళ్ళేటప్పుడు జాకెట్ వేసుకోవాలా,నేను బయటికి వెళ్ళేటప్పుడు [weather_descriptor : జాకెట్] వేసుకోవాలా
5752,దీపాలు వెలిగించండి,[device_type : దీపాలు] వెలిగించండి
5754,ఆడియో ను ఆఫ్ చెయ్యి,ఆడియో ను ఆఫ్ చెయ్యి
5755,ఆడియో ఆన్ చై,ఆడియో ఆన్ చై
5756,పది గత ఏడు దాటి పది నిముషాలు,పది గత [time : ఏడు దాటి పది నిముషాలు]
5757,పావు తక్కువ రెండు,[time : పావు తక్కువ రెండు]
5758,రాజధాని నగరంలో వాతావరణం ఎలా ఉంది,[place_name : రాజధాని] నగరంలో వాతావరణం ఎలా ఉంది
5759,ముంబైలో వచ్చే వారం వాతావరణం,[place_name : ముంబైలో] [date : వచ్చే వారం] వాతావరణం
5760,ప్లే పాట,ప్లే పాట
5761,లైట్ ఆఫ్ చేయండి,లైట్ ఆఫ్ చేయండి
5763,నాటక కళాకారుడు,నాటక కళాకారుడు
5764,ఇష్టమైన పాట నుండి ప్లే చేయి,ఇష్టమైన పాట నుండి ప్లే చేయి
5765,వాక్యూమ్ ప్రారంభం,[device_type : వాక్యూమ్] ప్రారంభం
5766,వాక్యూమ్ క్లీనర్‌ను ప్రారంభించండి,[device_type : వాక్యూమ్ క్లీనర్‌ను] ప్రారంభించండి
5767,వాక్యూమ్ ఆన్,[device_type : వాక్యూమ్] ఆన్
5768,చాలా బిగ్గరగా,చాలా బిగ్గరగా
5769,చిపోటిల్ రెస్టారెంట్ తీసుకెళ్ళడం ఇస్తుందా,[business_name : చిపోటిల్] [business_type : రెస్టారెంట్] [order_type : తీసుకెళ్ళడం] ఇస్తుందా
5770,రెస్టారెంట్ గోల్డెన్ బిర్యానీ హవుస్ టేక్ అవే డెలివర్ చేస్తుందా,[business_type : రెస్టారెంట్] [business_name : గోల్డెన్ బిర్యానీ హవుస్] [order_type : టేక్ అవే] డెలివర్ చేస్తుందా
5772,నేపథ్యాన్ని మార్చండి,నేపథ్యాన్ని మార్చండి
5773,చెన్నైలో ప్రస్తుత సమయం,[place_name : చెన్నైలో] ప్రస్తుత సమయం
5774,సి పి టి లో ప్రస్తుత సమయం,[place_name : సి పి టి] లో ప్రస్తుత సమయం
5775,జి ఎం టి లో ప్రస్తుత సమయం,[time_zone : జి ఎం టి లో] ప్రస్తుత సమయం
5776,నా టేక్ అవే కి ఏమైనది,నా [order_type : టేక్ అవే] కి ఏమైనది
5777,తీసివేయు స్థితి,[order_type : తీసివేయు] స్థితి
5778,వాతావరణం ఏమిటి,వాతావరణం ఏమిటి
5779,ముంబై వాతావరణం,[place_name : ముంబై] వాతావరణం
5780,తారీఖు మరియు సమయము,తారీఖు మరియు సమయము
5781,ప్రస్తుత తేదీ సమయం,ప్రస్తుత తేదీ సమయం
5782,సూర్యాస్తమయం తర్వాత పొగమంచు ఉంటుంది,సూర్యాస్తమయం తర్వాత [weather_descriptor : పొగమంచు] ఉంటుంది
5783,ఈరోజు సూర్యాస్తమయ ఉష్ణోగ్రత,[date : ఈరోజు] [weather_descriptor : సూర్యాస్తమయ ఉష్ణోగ్రత]
5784,గోల్డెన్ ఫోర్క్ నుండి ఫిష్ రిసోట్టోను నాకు ఆర్డర్ చేయండి,[business_name : గోల్డెన్ ఫోర్క్] నుండి [food_type : ఫిష్ రిసోట్టోను] నాకు ఆర్డర్ చేయండి
5785,సంగీతం మార్పు,సంగీతం మార్పు
5787,బయట చల్లగా ఉంది,బయట [weather_descriptor : చల్లగా] ఉంది
5788,బయట చలి ఉంది,బయట [weather_descriptor : చలి] ఉంది
5789,ఈ రోజు ఎండగా ఉంది,[date : ఈ రోజు] [weather_descriptor : ఎండగా] ఉంది
5790,ఈరోజు వేడిగా ఉంది,[date : ఈరోజు] [weather_descriptor : వేడిగా] ఉంది
5791,గడియారం సమయం,గడియారం సమయం
5792,అలారం గడియారం,అలారం గడియారం
5793,ఈ సాయంత్రం ఐదు గంట లకి అద్దె కారు గుర్తుతో అలారం పెట్టు,ఈ [timeofday : సాయంత్రం] [time : ఐదు] గంట లకి [event_name : అద్దె కారు] గుర్తుతో అలారం పెట్టు
5794,ఒక గంట సమయంలో అలారం సెట్ చేయండి,ఒక [time : గంట సమయంలో] అలారం సెట్ చేయండి
5795,స్విచ్ ఆఫ్,స్విచ్ ఆఫ్
5796,లైట్లు లేవు,లైట్లు లేవు
5797,నేను బయటకు వెళ్ళే ముందు రెయిన్ కోట్ ధరించాలా,నేను బయటకు వెళ్ళే ముందు [weather_descriptor : రెయిన్ కోట్] ధరించాలా
5798,ఐఫోన్,[news_topic : ఐఫోన్]
5799,కొత్తగా లాంఛ్ చేయబడ్డ నాలుగు చక్రాల వాహనాలు,[news_topic : కొత్తగా లాంఛ్ చేయబడ్డ నాలుగు చక్రాల వాహనాలు]
5800,నా ప్రాంతంలో పది పి. ఎం. తరువాత నాకు జాకెట్ అవసరమా,నా ప్రాంతంలో [time : పది పి. ఎం. తరువాత] నాకు [weather_descriptor : జాకెట్] అవసరమా
5801,నేను చెప్పులు ధరించగలనని మీరు అనుకుంటున్నారా లేదా నేను ఈ రాత్రి ఏడు గంటలకు స్నీకర్లను ధరించాలా,నేను [weather_descriptor : చెప్పులు] ధరించగలనని మీరు అనుకుంటున్నారా లేదా నేను [timeofday : ఈ రాత్రి] [time : ఏడు గంటలకు] [weather_descriptor : స్నీకర్లను] ధరించాలా
5802,ఇప్పుడు ఏ గంట,ఇప్పుడు ఏ గంట
5803,మరింత కాంతి,మరింత కాంతి
5804,కాంతి జోడించండి,కాంతి జోడించండి
5805,మీరు మీ స్మార్ట్‌ఫోన్ లేదా టాబ్లెట్‌ని ఉపయోగించి ఆ పరికరాన్ని ఆన్ లేదా ఆఫ్ చేయగలరు,మీరు మీ స్మార్ట్‌ఫోన్ లేదా టాబ్లెట్‌ని ఉపయోగించి ఆ పరికరాన్ని ఆన్ లేదా ఆఫ్ చేయగలరు
5806,మీరు మీ పరికరాల కోసం షెడ్యూల్‌లను సెట్ చేయవచ్చు మరియు మొబైల్ ఇంటర్నెట్ కనెక్షన్‌ని ఉపయోగించి వాటిని రిమోట్‌గా నియంత్రించవచ్చు,మీరు మీ పరికరాల కోసం షెడ్యూల్‌లను సెట్ చేయవచ్చు మరియు మొబైల్ ఇంటర్నెట్ కనెక్షన్‌ని ఉపయోగించి వాటిని రిమోట్‌గా నియంత్రించవచ్చు
5807,మరిన్ని పరికరాలను నియంత్రించడానికి మీరు మీ ఇంటికి అదనపు స్విచ్‌లను కూడా జోడించవచ్చు,మరిన్ని పరికరాలను నియంత్రించడానికి మీరు మీ ఇంటికి అదనపు స్విచ్‌లను కూడా జోడించవచ్చు
5808,సాయి పేరడైజ్ డెలివర్ చేస్తుందా,[business_type : సాయి పేరడైజ్] [order_type : డెలివర్] చేస్తుందా
5810,siri నువ్వు నాకు ఇష్టమైన మ్యూజిక్ ప్లే చేయగలవా,siri నువ్వు నాకు ఇష్టమైన మ్యూజిక్ ప్లే చేయగలవా
5811,alexa నువ్వు నాకు ఇష్టమైన మ్యూజిక్ ప్లే చేయి,alexa నువ్వు నాకు ఇష్టమైన మ్యూజిక్ ప్లే చేయి
5812,డిఫాల్ట్ ఆడియో సెట్టింగ్‌ను సెట్ చేయండి,డిఫాల్ట్ ఆడియో సెట్టింగ్‌ను సెట్ చేయండి
5813,శ్రీవల్లీ పాట ప్లే చేయి,[song_name : శ్రీవల్లీ] పాట ప్లే చేయి
5814,ఒల్లీ హాట్ మరియు స్వీట్ సోయా ఆధారిత,ఒల్లీ హాట్ మరియు స్వీట్ సోయా ఆధారిత
5815,లైట్లను చంపండి,లైట్లను చంపండి
5816,స్వస్థలం లో వాతావరణం,[place_name : స్వస్థలం] లో వాతావరణం
5817,హోమ్ టౌన్ వాతావరణం,[place_name : హోమ్ టౌన్] వాతావరణం
5818,సొంత పట్టణంలో వాతావరణం ఎలా ఉంది,[place_name : సొంత పట్టణంలో] వాతావరణం ఎలా ఉంది
5819,అతిఫ్ అస్లామ్ ద్వారా కొన్ని బ్లూస్ ప్లే చేయండి,[artist_name : అతిఫ్ అస్లామ్] ద్వారా కొన్ని [song_name : బ్లూస్] ప్లే చేయండి
5820,అరిజిత్ సింగ్ తో నా చెవులను ఓదార్చు,[artist_name : అరిజిత్ సింగ్] తో [song_name : నా చెవులను ఓదార్చు]
5821,నేను మొహమ్మద్ రఫీ పాటకు డ్యాన్స్ చేయాలనుకుంటున్నాను,నేను [artist_name : మొహమ్మద్ రఫీ] పాటకు డ్యాన్స్ చేయాలనుకుంటున్నాను
5822,తగులు,తగులు
5823,ఇరవై శాతం తగిచుము,[change_amount : ఇరవై శాతం] తగిచుము
5824,ఈ పాట తర్వాత అదే ఆల్బమ్‌లోని నాల్గవ పాటను ప్లే చేయండి,ఈ పాట తర్వాత అదే ఆల్బమ్‌లోని నాల్గవ పాటను ప్లే చేయండి
5825,అమిత్ త్రివేది ద్వారా బద్ర బాహర్ తదుపరి క్యూలో ఉంచు,[artist_name : అమిత్ త్రివేది] ద్వారా [song_name : బద్ర బాహర్] తదుపరి క్యూలో ఉంచు
5826,తరువాత నేను అనురాధ పౌడ్వాల్ పాటలు వినాలనుకుంటున్నాను,తరువాత నేను [song_name : అనురాధ పౌడ్వాల్ పాటలు] వినాలనుకుంటున్నాను
5827,డామినోస్ నుంచి రెండు పిజ్జాలు ఆర్డర్ చేయి,[business_name : డామినోస్] నుంచి రెండు [food_type : పిజ్జాలు] ఆర్డర్ చేయి
5828,ఔరాస్ పిజ్జా నుంచి రెండు పిజ్జాస్ ఆర్డర్ పెట్టు,[business_name : ఔరాస్ పిజ్జా] నుంచి రెండు [food_type : పిజ్జాస్] ఆర్డర్ పెట్టు
5829,పిజ్జా బేకరి నుంచి రెండు పిజ్జాలు ఆర్డర్ పెట్టు,[business_name : పిజ్జా బేకరి] నుంచి రెండు [food_type : పిజ్జాలు] ఆర్డర్ పెట్టు
5832,alexa క్లాసిక్ రాక్ ఉంచు,alexa [music_genre : క్లాసిక్ రాక్] ఉంచు
5833,భక్తి గీతాలు,[music_genre : భక్తి గీతాలు]
5834,మరికొద్ది రోజుల్లో చలి ఉంటుందా,[time : మరికొద్ది రోజుల్లో] [weather_descriptor : చలి] ఉంటుందా
5835,ఇక్కడికి నా టేక్ అవే ఎప్పుడు వస్తుంది,ఇక్కడికి నా [order_type : టేక్ అవే] ఎప్పుడు వస్తుంది
5836,నా ఫుడ్ ఇక్కడ కి ఎప్పుడు వస్తుంది,నా ఫుడ్ ఇక్కడ కి ఎప్పుడు వస్తుంది
5837,ఈ వారం వాతావరణం గురించి చెప్పు,[date : ఈ వారం] వాతావరణం గురించి చెప్పు
5838,పాపా జాన్స్ నుంచి తీసుకెళ్ళడం ఆర్డర్ పెట్టాలి అనుకుంటున్నాను,[business_name : పాపా జాన్స్] నుంచి [order_type : తీసుకెళ్ళడం] ఆర్డర్ పెట్టాలి అనుకుంటున్నాను
5839,నాకు కొన్ని పనీర్ పరాఠా ఆర్డర్ చెయ్యగలవా,నాకు కొన్ని [food_type : పనీర్ పరాఠా] ఆర్డర్ చెయ్యగలవా
5840,పాపా జాన్స్ నుంచి కొంత ఫుడ్ ఆర్డర్ చేయి,[business_name : పాపా జాన్స్] నుంచి కొంత ఫుడ్ ఆర్డర్ చేయి
5841,నిశ్శబ్దంగా,నిశ్శబ్దంగా
5842,నిశ్శబ్దాన్ని సక్రియం చేయండి,నిశ్శబ్దాన్ని సక్రియం చేయండి
5843,అలెక్సాకు ఈ రోజు గొడుగు కావాలి,అలెక్సాకు [date : ఈ రోజు] [weather_descriptor : గొడుగు] కావాలి
5844,నేను ఈరోజు సన్‌స్క్రీన్ రాసుకోవాలా,నేను [date : ఈరోజు] [weather_descriptor : సన్‌స్క్రీన్] రాసుకోవాలా
5845,అలెక్సా నేను ఈరోజు సన్‌స్క్రీన్ ధరించాలా,అలెక్సా నేను [date : ఈరోజు] [weather_descriptor : సన్‌స్క్రీన్] ధరించాలా
5846,నేను ఈ రోజు నాతో అదనపు నీటిని తీసుకురావాలా,నేను [date : ఈ రోజు] నాతో [weather_descriptor : అదనపు నీటిని] తీసుకురావాలా
5848,దయచేసి నాకు కాఫీ పెట్టండి,దయచేసి నాకు [coffee_type : కాఫీ] పెట్టండి
5849,దయచేసి నేను కాపుచినో ను కోరుకుంటున్నాను,దయచేసి నేను [coffee_type : కాపుచినో] ను కోరుకుంటున్నాను
5850,నన్ను కాపుచినోగా మార్చు,నన్ను [coffee_type : కాపుచినోగా] మార్చు
5851,దిల్ దాడక్ నే డో ప్లే చేయి,[song_name : దిల్ దాడక్ నే డో] ప్లే చేయి
5852,సామజవరగమన,[song_name : సామజవరగమన]
5853,రోబోట్ వాక్యూం క్లీనర్ ఆన్ చేయండి,[device_type : రోబోట్ వాక్యూం క్లీనర్] ఆన్ చేయండి
5854,రోబోట్ వాక్యూమ్‌ని యాక్టివేట్ చేయండి,[device_type : రోబోట్ వాక్యూమ్‌ని] యాక్టివేట్ చేయండి
5855,రోబోట్ వాక్యూమ్‌ ను ప్రారంభించండి,రోబోట్ వాక్యూమ్‌ ను ప్రారంభించండి
5856,స్మార్ట్ ప్లగ్ సాకెట్‌ను ఆఫ్ చేయండి,[device_type : స్మార్ట్ ప్లగ్ సాకెట్‌ను] ఆఫ్ చేయండి
5857,స్మార్ట్ ప్లగ్ సాకెట్‌ను నిష్క్రియం చేయండి,[device_type : స్మార్ట్ ప్లగ్ సాకెట్‌ను] నిష్క్రియం చేయండి
5858,వాక్యూమ్ క్లీనర్ ప్రారంభం,[device_type : వాక్యూమ్ క్లీనర్] ప్రారంభం
5859,ఈరోజు ఏమిటి,[date : ఈరోజు] ఏమిటి
5860,న్యూయార్క్‌లోని తేదీ,[place_name : న్యూయార్క్‌లోని] [date : తేదీ]
5861,లైట్ల తీవ్రతను తగ్గించండి,లైట్ల తీవ్రతను తగ్గించండి
5862,ఇది మంగళూరు లో అత్యంత వేడిగా ఉండే రోజు,ఇది [place_name : మంగళూరు] లో అత్యంత వేడిగా ఉండే రోజు
5863,మంగళూరు లో ఈ వారం సగటు ఉష్ణోగ్రత ఎంత,[place_name : మంగళూరు] లో [date : ఈ వారం] [weather_descriptor : సగటు ఉష్ణోగ్రత] ఎంత
5864,నరేంద్ర మోడీ గురించి నాకు తాజా సమాచారం ఇవ్వండి,[person : నరేంద్ర మోడీ] గురించి నాకు తాజా సమాచారం ఇవ్వండి
5865,నేను రాజీవ్ గాంధీ గురించి వార్తలు కోరుకుంటున్నాను,నేను [person : రాజీవ్ గాంధీ] గురించి వార్తలు కోరుకుంటున్నాను
5866,ఏదైనా అలారం యాక్టివ్ గా వుందా,ఏదైనా అలారం యాక్టివ్ గా వుందా
5867,అలారం వేళలు గురించి నాకు చెప్పు,అలారం వేళలు గురించి నాకు చెప్పు
5868,అలారం మళ్ళి సెట్ చేయి,అలారం మళ్ళి సెట్ చేయి
5869,ఈ రోజు బెంగళూరు వాతావరణ నివేదిక ఎలా ఉంది,[date : ఈ రోజు] [place_name : బెంగళూరు] వాతావరణ నివేదిక ఎలా ఉంది
5871,నేడు మైసూర్ వాతావరణం ఎలా ఉంది,[date : నేడు] [weather_descriptor : మైసూర్ వాతావరణం] ఎలా ఉంది
5872,వేడిని తట్టుకోవడానికి మైసూర్‌ లో వర్షాలు కురిసే అవకాశం ఉందా,వేడిని తట్టుకోవడానికి [place_name : మైసూర్‌] లో [weather_descriptor : వర్షాలు] కురిసే అవకాశం ఉందా
5874,నేను పూల్ కి కోట్ వేసుకుని వెళ్ళాలా,నేను [place_name : పూల్] కి [weather_descriptor : కోట్] వేసుకుని వెళ్ళాలా
5875,నేను ఈరోజు డ్రెస్ లేదా చెమట చొక్కా ధరించాలా,నేను [date : ఈరోజు] [weather_descriptor : డ్రెస్ లేదా చెమట చొక్కా] ధరించాలా
5876,నేను ఈ పాటను వినడం ఆనందించాను ఇది నిజంగా నన్ను ప్రశాంతపరుస్తుంది,నేను ఈ పాటను వినడం ఆనందించాను ఇది నిజంగా నన్ను ప్రశాంతపరుస్తుంది
5877,ఈ పాట యొక్క సంగీతం చాలా శ్రావ్యంగా మరియు విశ్రాంతిగా ఉంది,ఈ పాట యొక్క సంగీతం చాలా శ్రావ్యంగా మరియు విశ్రాంతిగా ఉంది
5878,నాకు ఇష్టమైన గాయని యొక్క శాశ్వతమైన స్వరాన్ని నేను ప్రేమిస్తున్నాను,నాకు ఇష్టమైన గాయని యొక్క శాశ్వతమైన స్వరాన్ని నేను ప్రేమిస్తున్నాను
5879,ఐరోబోట్ ప్రారంభించండి,[device_type : ఐరోబోట్] ప్రారంభించండి
5880,వాక్యూం క్లీనర్ మొదలుపెట్టు,[device_type : వాక్యూం క్లీనర్] మొదలుపెట్టు
5881,వార్తల గురించి చెప్పు,వార్తల గురించి చెప్పు
5882,ఒక నిర్దిష్ట పదం యొక్క అర్థం,ఒక నిర్దిష్ట పదం యొక్క అర్థం
5883,ఒక చారిత్రాత్మక సంఘటన గురించి మరింత సమాచారం పొందడానికి,ఒక చారిత్రాత్మక సంఘటన గురించి మరింత సమాచారం పొందడానికి
5884,సంగీతం వినడానికి,సంగీతం వినడానికి
5885,కాంతి తీవ్రత ను పెంచు తాయి,కాంతి తీవ్రత ను పెంచు తాయి
5886,హాట్ టాపిక్,హాట్ టాపిక్
5887,పవర్ ఆఫ్ చేయండి,పవర్ ఆఫ్ చేయండి
5888,దయచేసి పవర్ ఆఫ్ చేయండి,దయచేసి పవర్ ఆఫ్ చేయండి
5889,సి.ఎన్.ఎన్. యాప్ ఓపెన్ చేయి,[media_type : సి.ఎన్.ఎన్.] యాప్ ఓపెన్ చేయి
5890,అన్నీ అలారములు లిస్టు పెట్టు,అన్నీ అలారములు లిస్టు పెట్టు
5891,ఏవైనా అలారాలు సెట్ చేయబడి ఉన్నాయా అవి ఏమిటి,ఏవైనా అలారాలు సెట్ చేయబడి ఉన్నాయా అవి ఏమిటి
5892,ఇండియా లో చల్లని వాతావరణం వుంటుందా,[place_name : ఇండియా] లో [weather_descriptor : చల్లని] వాతావరణం వుంటుందా
5893,ఆంధ్ర ప్రదేశ్‌ లో ఎండ గా ఉంటుందా,[place_name : ఆంధ్ర ప్రదేశ్‌] లో [weather_descriptor : ఎండ] గా ఉంటుందా
5894,దేసి పాటలు ప్లే చేయండి,[artist_name : దేసి] పాటలు ప్లే చేయండి
5895,తరువాత చైత్ర ప్లే,తరువాత [song_name : చైత్ర] ప్లే
5896,భూమి పాటను పునరావృతం చేయండి,[song_name : భూమి పాటను] పునరావృతం చేయండి
5897,మే ఇరవై ఐదు వరకు ఎన్ని రోజులు అవుతాయి,[date : మే ఇరవై ఐదు వరకు] ఎన్ని రోజులు అవుతాయి
5898,ఈ సంవత్సరం జూలై నాలుగవ తేదీ వారంలో ఏ రోజు వస్తుంది,[date : ఈ సంవత్సరం జూలై నాలుగవ] తేదీ వారంలో ఏ రోజు వస్తుంది
5899,వారాంతం లో ఏప్రిల్ పదిహేను,[date : వారాంతం] లో [date : ఏప్రిల్ పదిహేను]
5900,దయచేసి లైట్ ఆఫ్ చేయండి,దయచేసి లైట్ ఆఫ్ చేయండి
5901,మీరు లైట్ ఆఫ్ చేయగలరా,మీరు లైట్ ఆఫ్ చేయగలరా
5902,ఉదయం ఆరు కి అలారం పెట్టాను ఏమో తనిఖీ చెయ్యి,[time : ఉదయం ఆరు] కి అలారం పెట్టాను ఏమో తనిఖీ చెయ్యి
5903,నేను ఆరు ఏ.ఎం. కు అలారం సెట్ చేశానని నిర్ధారించండి,నేను [time : ఆరు ఏ.ఎం.] కు అలారం సెట్ చేశానని నిర్ధారించండి
5904,నేను ఉదయము ఏమైనా అలారం పెట్టానేమో వెతుకు,నేను [timeofday : ఉదయము] ఏమైనా అలారం పెట్టానేమో వెతుకు
5905,మృదువైన వాయిద్య పాటలను ప్లే చేయండి,[music_descriptor : మృదువైన వాయిద్య పాటలను] ప్లే చేయండి
5906,నా మొబైల్ ఫోన్లో అలారం పెట్టు ప్లీజ్,నా మొబైల్ ఫోన్లో అలారం పెట్టు ప్లీజ్
5907,ఇవ్వాళ ఒక అలారం సెట్ చేయి ప్లీజ్,[date : ఇవ్వాళ] ఒక అలారం సెట్ చేయి ప్లీజ్
5908,అన్నీ రోజులు కి అలారం పెట్టు ప్లీజ్,[date : అన్నీ రోజులు] కి అలారం పెట్టు ప్లీజ్
5909,మైకేల్ జాక్సన్ యొక్క హ్యూమన్ నేచర్ ప్లే చేయి,[artist_name : మైకేల్ జాక్సన్] యొక్క [song_name : హ్యూమన్ నేచర్] ప్లే చేయి
5910,ఫంక్ మ్యూజిక్ ప్లే చేయండి,[music_genre : ఫంక్] మ్యూజిక్ ప్లే చేయండి
5911,సంగీతాలను మళ్లీ ప్లే చేయండి,సంగీతాలను [player_setting : మళ్లీ ప్లే] చేయండి
5912,ఈ మ్యూజిక్‌లోని పాటలు కత్తిరించు,ఈ మ్యూజిక్‌లోని పాటలు కత్తిరించు
5913,కంపోజర్ పేరు చెప్పు,కంపోజర్ పేరు చెప్పు
5914,గాయకుడి ఫోటో నాకు చూపించు,గాయకుడి ఫోటో నాకు చూపించు
5915,ఈ పాట విడుదలైన తేదీ నాకు చెప్పు,ఈ పాట విడుదలైన తేదీ నాకు చెప్పు
5916,నా కోసం ఇప్పుడు కాపుచినో ప్రారంభించండి,నా కోసం ఇప్పుడు [coffee_type : కాపుచినో ప్రారంభించండి]
5917,దయచేసి కాఫీ చేయండి,దయచేసి కాఫీ చేయండి
5918,లైట్లను తగ్గించండి,లైట్లను తగ్గించండి
5919,రైల్వే లైనుల డబ్లింగ్ ప్రతిపాదనపై తాజా అప్‌డేట్ ఏమిటి,[news_topic : రైల్వే లైనుల డబ్లింగ్] ప్రతిపాదనపై తాజా అప్‌డేట్ ఏమిటి
5920,మోడీ బడ్జెట్ ప్రతిపాదనతో ఏం జరుగుతోంది,[news_topic : మోడీ బడ్జెట్ ప్రతిపాదనతో] ఏం జరుగుతోంది
5921,డెబ్బై మార్గంలో ఇటీవల జరిగిన రోడ్డు నిర్మాణం గురించి చెప్పు,డెబ్బై మార్గంలో ఇటీవల జరిగిన రోడ్డు నిర్మాణం గురించి చెప్పు
5922,దయచేసి స్పీకర్ వాల్యూమ్ పెంచండి,దయచేసి స్పీకర్ వాల్యూమ్ పెంచండి
5923,నాకు ఎక్కువ వాల్యూం కావాలి,నాకు ఎక్కువ వాల్యూం కావాలి
5924,వాల్యూం తగ్గించు ప్లీజ్,వాల్యూం తగ్గించు ప్లీజ్
5925,ఐ ఫోన్ గురించిన నాకు చివరి వార్తను ఇవ్వండి,[news_topic : ఐ ఫోన్] గురించిన నాకు చివరి వార్తను ఇవ్వండి
5926,ఐ ఫోన్ గురించి తాజా వార్తల కోసం శోధించండి,[news_topic : ఐ ఫోన్] గురించి తాజా వార్తల కోసం శోధించండి
5927,iphone గురించిన వార్తలను నాకు అందించండి,[news_topic : iphone] గురించిన వార్తలను నాకు అందించండి
5928,దయచేసి కాఫీ మేకర్‌ని ఆన్ చేసి బ్రూ చక్రం ని ప్రారంభించండి,దయచేసి [device_type : కాఫీ మేకర్‌ని] ఆన్ చేసి బ్రూ చక్రం ని ప్రారంభించండి
5929,ఆజ్ తక్ నుంచి లేటెస్ట్ న్యూస్ ఏమిటి,[media_type : ఆజ్ తక్] నుంచి లేటెస్ట్ న్యూస్ ఏమిటి
5930,న్యూస్ టుడే నుండి ఏమైనా బ్రేకింగ్ న్యూస్,[media_type : న్యూస్ టుడే] నుండి ఏమైనా బ్రేకింగ్ న్యూస్
5931,మైక్రోసాఫ్ట్ న్యూస్ లో ఈ మధ్య స్టోరీలు నాకు కావాలా,[media_type : మైక్రోసాఫ్ట్ న్యూస్] లో ఈ మధ్య స్టోరీలు నాకు కావాలా
