id,utt,annot_utt
1724,berapa suhu tertinggi di boyolali,berapa [weather_descriptor : suhu] tertinggi di [place_name : boyolali]
1725,bagaimana kondisi cuaca tujuh hari ke depan,bagaimana kondisi cuaca [time : tujuh hari ke depan]
1726,berapa suhu tertinggi di minggu yang akan datang,berapa [weather_descriptor : suhu] tertinggi di [date : minggu yang akan datang]
1727,bisakah kamu memberitau saya apakah saya bisa memesan makanan untuk dibawa pulang dari restoran upnormal,bisakah kamu memberitau saya apakah saya bisa memesan makanan untuk [order_type : dibawa pulang] dari [business_type : restoran] [business_name : upnormal]
1728,tolong konfirmasi cuaca tanggal tiga belas bulan ini,tolong konfirmasi cuaca [date : tanggal tiga belas bulan ini]
1729,beri tahu saya apakah akan ada matahari tanpa awan jumat minggu ini,beri tahu saya apakah akan ada [weather_descriptor : matahari tanpa awan] [date : jumat minggu ini]
1730,periksa pusat domino di dekat saya untuk memesan pizza keju,periksa pusat [business_name : domino] di dekat saya untuk memesan [food_type : pizza keju]
1731,cek restoran top dekat saya dan pesan nasi goreng teri jawa,cek [business_type : restoran] top dekat saya dan pesan [food_type : nasi goreng teri jawa]
1732,periksa alarm yang sudah disetel hari ini untuk jam sepuluh pagi,periksa alarm yang sudah disetel [date : hari ini] untuk [time : jam sepuluh pagi]
1733,lihat alarm untuk pertemuan hari ini,lihat alarm untuk pertemuan [date : hari ini]
1734,putar musik rock untuk saya,putar musik [music_genre : rock] untuk saya
1735,saya ingin mendengar musik country,saya ingin mendengar musik [music_genre : country]
1736,ubah genre dari rock ke klasik,ubah genre dari rock ke [music_genre : klasik]
1737,redupkan lampu ruangan,redupkan lampu [house_place : ruangan]
1738,redupkan lampu taman setengahnya,redupkan lampu [house_place : taman] [change_amount : setengahnya]
1739,siapa artis yang menyanyikan lagu ini,siapa artis yang menyanyikan lagu ini
1740,beritahu judul lagu yang sedang diputar ini,beritahu judul lagu yang sedang diputar ini
1741,hai olly tolong beritahu ke saya judul lagu yang saat ini dimainkan,hai olly tolong beritahu ke saya judul lagu yang saat ini dimainkan
1743,temukan dan pesan ayam goreng krispi di rumah makan sambal maknyoss nyonya ani,temukan dan pesan [food_type : ayam goreng krispi] di [business_name : rumah makan sambal maknyoss nyonya ani]
1744,apa yang kamu pikirkan,apa yang kamu pikirkan
1745,kamu menyukai lagunya,kamu menyukai lagunya
1746,saya suka lagu kamu,saya suka lagu kamu
1747,nyalakan kalau dicolok kalau tidak matikan,nyalakan kalau dicolok kalau tidak matikan
1748,kalau saklarnya nyala nyalakan kalau tidak matikan,kalau saklarnya nyala nyalakan kalau tidak matikan
1750,matikan semua lampu,matikan [device_type : semua lampu]
1751,matikan semua lampu di sebelah kanan,matikan semua [device_type : lampu di sebelah kanan]
1752,putar semua lagu ari lasso,putar semua lagu [artist_name : ari lasso]
1753,putar semua lagu rock,putar semua lagu [music_genre : rock]
1754,mainkan semua lagu dari daftar lagu favorit,mainkan semua lagu dari daftar lagu favorit
1755,naikkan kecerahan lampu,naikkan kecerahan lampu
1756,naikkan kecerahan lampu,naikkan kecerahan lampu
1757,alexa naikkan kecerahan lampu,alexa naikkan kecerahan lampu
1758,apa dan bagaimana perekonomian india saat ini,apa dan bagaimana [news_topic : perekonomian india] saat ini
1759,berikan saya berita presiden joko widodo,berikan saya berita [news_topic : presiden joko widodo]
1760,berita terbaru tentang terorisme,berita terbaru tentang [news_topic : terorisme]
1761,berikan update terbaru tentang anies baswedan,berikan update terbaru tentang [news_topic : anies baswedan]
1762,jam berapa di cina saat ini,jam berapa di [place_name : cina] saat ini
1764,beri tahu kabar terbaru tentang sepak bola,beri tahu kabar terbaru tentang [news_topic : sepak bola]
1765,berikan saya berita sepak bola,berikan saya berita [news_topic : sepak bola]
1766,beritahu saya update tentang hoki,beritahu saya update tentang [news_topic : hoki]
1767,ubah dua ribu tiga ratus tiga puluh dari g. m. t. plus empat ratus tiga puluh ke g. m. t. dua ratus,ubah dua ribu tiga ratus tiga puluh dari g. m. t. plus empat ratus tiga puluh ke g. m. t. dua ratus
1768,ubah seribu tiga puluh dari g. m. t. plus dua ribu tiga puluh ke g. m. t. nol seratus,ubah seribu tiga puluh dari g. m. t. plus dua ribu tiga puluh ke g. m. t. nol seratus
1770,putar raisa,putar [artist_name : raisa]
1771,mainkan michael jackson,mainkan [artist_name : michael jackson]
1772,tolong atur alarm pukul lima sore,tolong atur alarm [time : pukul lima sore]
1773,bangunkan saya pukul enam pagi,bangunkan saya [time : pukul enam pagi]
1774,matikan alarm,matikan alarm
1775,tolong mainkan lagu selanjutnya,tolong mainkan lagu selanjutnya
1776,putar do mi sol,putar [song_name : do mi sol]
1777,lagu selanjutnya,lagu selanjutnya
1778,tolong redupkan lampunya,tolong redupkan lampunya
1779,apakah cuaca di sana dingin,apakah cuaca di sana [weather_descriptor : dingin]
1780,semoga disana cerah,semoga disana [weather_descriptor : cerah]
1781,bisakah saya tahu cuaca disana,bisakah saya tahu cuaca disana
1782,putar mungkin nanti dan selanjutnya topeng,putar [song_name : mungkin nanti] dan selanjutnya [song_name : topeng]
1783,tolong putar lagu balonku,tolong putar lagu [song_name : balonku]
1784,matikan lampu ruang makan,matikan lampu [house_place : ruang makan]
1785,tolong matikan dapur,tolong matikan [house_place : dapur]
1786,matikan lampu kamar tidur utama,matikan lampu [house_place : kamar tidur utama]
1787,kecilkan volume,kecilkan volume
1788,atur volume lebih kencang,atur volume lebih kencang
1789,apakah cuaca dingin,apakah cuaca [weather_descriptor : dingin]
1790,beri tahu aku musik kesukaanku,beri tahu aku musik kesukaanku
1791,apakah mungkin bagimu memberikan suka ke musik saya,apakah mungkin bagimu memberikan suka ke musik saya
1792,selamat siang bagaimana kabar anda,selamat siang bagaimana kabar anda
1793,apa berita terkini di indonesia,apa berita terkini di [place_name : indonesia]
1794,apakah megawati akan mengunjungi myanmar dalam waktu dekat,apakah [person : megawati] akan mengunjungi [place_name : myanmar] dalam waktu dekat
1795,hari ini tanggal berapa,[date : hari ini] tanggal berapa
1796,tanggal hari ini,tanggal [date : hari ini]
1797,hari ini adalah,[date : hari ini] adalah
1798,putar musik favorit,putar musik favorit
1799,lakukan perombakan dan mainkan musik,lakukan [player_setting : perombakan] dan mainkan musik
1800,apakah menurutmu hari ini akan hujan,apakah menurutmu [date : hari ini] akan [weather_descriptor : hujan]
1801,berapa produk domestik bruto amerika,berapa produk domestik bruto [place_name : amerika]
1802,berapa harga minyak mentah pertamina saat ini,berapa [news_topic : harga minyak mentah pertamina] saat ini
1803,tim apa saja yang bertanding hari ini di liga satu,tim apa saja yang bertanding [date : hari ini] di [news_topic : liga satu]
1804,tolong lebih banyak lampu,tolong lebih banyak lampu
1805,nyalakan lebih banyak lampu,nyalakan lebih banyak lampu
1806,sudah berapa menit melebihi pukul empat sore,sudah berapa menit melebihi pukul [time : empat sore]
1807,judul lagu,judul lagu
1808,judul,judul
1809,mainkan lagu yang belum saya dengar dari bulan lalu,mainkan lagu yang [song_name : belum saya dengar] dari [date : bulan lalu]
1810,mulai musik di playlist,mulai musik di playlist
1811,mulai daftar putar dan mainkan musik,mulai daftar putar dan mainkan musik
1812,tolong buatkan aku kopi tanpa pemanis,tolong buatkan aku kopi [coffee_type : tanpa pemanis]
1813,saya butuh kopi kalau bisa yang panas,saya butuh kopi kalau bisa yang [coffee_type : panas]
1814,tolong buatkan kopi tanpa gula,tolong buatkan kopi [coffee_type : tanpa gula]
1815,olly pesan segelas kopi dari warung kopi kenangan,olly pesan segelas kopi dari [business_type : warung] [business_name : kopi kenangan]
1816,pesankan satu kopi di kedai kopi janji jiwa,pesankan satu kopi di [business_type : kedai kopi] [business_name : janji jiwa]
1817,pesankan satu kopi dari kedai kopi terdekat,pesankan satu kopi dari [business_type : kedai kopi] terdekat
1818,kasih tahu aku sekarang jam berapa,kasih tahu aku sekarang jam berapa
1819,waktu dan tanggal hari ini,waktu dan tanggal [date : hari ini]
1820,nyalakan robot pembersih,nyalakan [device_type : robot pembersih]
1821,aktifkan robot pembersih dalam satu jam,aktifkan [device_type : robot pembersih] dalam [time : satu jam]
1822,robot pembersih mulai membersihkan,[device_type : robot pembersih] mulai membersihkan
1823,penyanyi favorit saya rossa,penyanyi favorit saya [artist_name : rossa]
1824,saya suka lagu lagu dari,saya suka lagu lagu dari
1825,beri tahu saya kabar terbaru tentang surabaya,beri tahu saya kabar terbaru tentang [place_name : surabaya]
1826,beri tahu saya berita terbaru jakarta,beri tahu saya berita terbaru [place_name : jakarta]
1827,ada apa di d. k. i. jakarta,ada apa di [place_name : d. k. i. jakarta]
1828,beri tahu saya tentang berita terkini di bandung,beri tahu saya tentang berita terkini di [place_name : bandung]
1829,hello lagi sibuk aa,hello lagi sibuk aa
1830,saya ingin makan sesuatu yang pedas,saya ingin makan sesuatu yang [food_type : pedas]
1831,pesan satu pizza dari pizza hut,pesan satu [food_type : pizza] dari [business_name : pizza hut]
1832,putar album noah,putar album [playlist_name : noah]
1833,bisakah kamu mengulang tema daftar putar,bisakah kamu mengulang [playlist_name : tema] daftar putar
1834,putar lagu saya yang paling sering didengarkan,putar lagu saya yang paling sering didengarkan
1835,beritahu saya penyanyi dari lagu ini,beritahu saya penyanyi dari lagu ini
1836,beri tahu aku rating length and star,beri tahu aku rating length and star
1837,apa lagu itu dari raisa,apa lagu itu dari [artist_name : raisa]
1838,cari dan mainkan lagu mike eden terbaik,cari dan mainkan lagu [artist_name : mike eden] terbaik
1839,buka youtube dan putarkan koleksi lagu pernikahan terbaik,buka [media_type : youtube] dan putarkan koleksi [playlist_name : lagu pernikahan terbaik]
1841,haruskah saya membawa payung ke kantor hari ini,haruskah saya membawa [weather_descriptor : payung] ke kantor [date : hari ini]
1842,apakah matahari akan bersinar di bengkulu akhir minggu ini,apakah [weather_descriptor : matahari akan bersinar] di [place_name : bengkulu] [date : akhir minggu ini]
1843,akankah minggu depan lebih hangat disini,akankah [date : minggu depan] [weather_descriptor : lebih hangat] disini
1844,apakah akan dingin semalaman,apakah akan [weather_descriptor : dingin] [time : semalaman]
1846,hei google hei telepon restoran jawa terdekat untuk layanan dibawa pulang,hei google hei telepon [business_type : restoran] [food_type : jawa] terdekat untuk layanan [order_type : dibawa pulang]
1847,pesankan saya burger keju dari flip burger,pesankan saya [food_type : burger keju] dari [business_name : flip burger]
1848,nyanyikan saya lagu,nyanyikan saya lagu
1849,putar rekaman,putar rekaman
1850,pukul berapa di jam,pukul berapa di jam
1851,berapa detik lagi untuk menyelesaikan jam ini,berapa detik lagi untuk menyelesaikan [time : jam] ini
1852,di sini terlalu terang,di sini terlalu terang
1853,aku mau ruangan yang tidak begitu terang,aku mau ruangan yang tidak begitu terang
1854,jam berapa sekarang,jam berapa sekarang
1856,naik,naik
1857,turun,turun
1858,bawakan saya berita teknologi terbaru,bawakan saya berita [news_topic : teknologi] terbaru
1859,bawakan saya berita teknologi terbaru,bawakan saya berita [news_topic : teknologi] terbaru
1860,apakah pertamina sudah menjadi publik,apakah [news_topic : pertamina sudah menjadi publik]
1861,apa performa snapchat bagus setelah penawaran saham perdana,apa performa [news_topic : snapchat] bagus setelah [news_topic : penawaran saham perdana]
1862,kapan alarm saya berbunyi,kapan alarm saya berbunyi
1863,apakah saya punya alarm yang terpasang,apakah saya punya alarm yang terpasang
1864,alarm apa yang sedang menyala sekarang,alarm apa yang sedang menyala sekarang
1865,suhu di jam ini,[weather_descriptor : suhu] di [time : jam ini]
1866,laporan cuaca saat ini,laporan cuaca saat ini
1867,detil iklim saat ini,detil iklim saat ini
1868,olly detail iklim sekarang,olly detail iklim sekarang
1869,tanggal berapa hari ini,tanggal berapa [date : hari ini]
1870,hari ini bulan apa,[date : hari ini] bulan apa
1871,tambahkan lagu itu ke daftar sepuluh besar favorit saya,tambahkan lagu itu ke daftar sepuluh besar favorit saya
1872,lagu bagus untuk perjalanan,lagu bagus untuk perjalanan
1873,alexa lagu yang bagus untuk perjalanan,alexa lagu yang bagus untuk perjalanan
1874,tambahkan ke daftar berlari,tambahkan ke daftar [playlist_name : berlari]
1875,putar sembilan puluhan,putar [playlist_name : sembilan puluhan]
1876,mainkan lagu sepuluh teratas,mainkan lagu [playlist_name : sepuluh teratas]
1877,lagu itu luar biasa bisakah kamu mengulangnya,lagu itu luar biasa bisakah kamu mengulangnya
1878,apa lagu noah yang saya dengarkan kemarin malam bisakah kamu putar itu lagi,apa lagu [artist_name : noah] yang saya dengarkan [date : kemarin] [timeofday : malam] bisakah kamu putar itu lagi
1879,ratna bisakah kau memutar lagu coldplay yang saya dengarkan pada waktu malam kemarin itu bisakah kau memainkannya lagi,ratna bisakah kau memutar lagu coldplay yang saya dengarkan pada waktu [timeofday : malam] [date : kemarin] itu bisakah kau memainkannya lagi
1880,naikkan volume sedikit,naikkan volume sedikit
1882,saya tidak bisa mendengar apa pun,saya tidak bisa mendengar apa pun
1883,apa judul lagu itu,apa judul lagu itu
1884,apa kabar dari wbc saat ini,apa kabar dari [media_type : wbc] saat ini
1885,beri tahu berita utama dari metro t. v.,beri tahu berita utama dari [media_type : metro t. v.]
1886,ada berita apa di s. c. t. v.,ada berita apa di [media_type : s. c. t. v.]
1887,mainkan lagu terakhir,mainkan lagu terakhir
1888,kasih aku pencahayaan redup di dapur,kasih aku pencahayaan redup di [house_place : dapur]
1889,nyalakan lampu disko,nyalakan [device_type : lampu disko]
1890,ayo pasang cahaya hangat di ruang depan,ayo pasang cahaya [color_type : hangat] di [house_place : ruang depan]
1891,bagaimana cuaca hari ini,bagaimana cuaca [date : hari ini]
1892,apa yang baru saja dinyanyikannya,apa yang baru saja dinyanyikannya
1893,apakah lagu itu dari seventeen,apakah lagu itu dari [artist_name : seventeen]
1894,simpan lagu itu dan opini saya,simpan lagu itu dan opini saya
1895,buat alarm pukul lima pagi,buat alarm [time : pukul lima pagi]
1896,matikan lampu kamar tidur,matikan lampu [house_place : kamar tidur]
1897,matikan lampu ruang keluarga,matikan lampu [house_place : ruang keluarga]
1898,matikan lampu balkon,matikan lampu [house_place : balkon]
1899,naikkan pencahayaan sampai di tujuh puluh persen,naikkan pencahayaan sampai [change_amount : di tujuh puluh persen]
1900,apa yang sedang tren dalam bidang teknologi hari ini,apa yang sedang tren dalam bidang teknologi [date : hari ini]
1901,perbarui saya dengan hasil pemilihan umum,perbarui saya dengan hasil [news_topic : pemilihan] umum
1902,kebijakan imigrasi,[news_topic : kebijakan imigrasi]
1903,ringkaskan tentang pertandingan sepakbola hari ini,ringkaskan tentang [news_topic : pertandingan sepakbola] [date : hari ini]
1904,berikan saya sorotan pertandingan,berikan saya [news_topic : sorotan pertandingan]
1905,redupkan lampu menjadi empat puluh persen,redupkan lampu [change_amount : menjadi empat puluh persen]
1906,turunkan volume,turunkan volume
1907,naikkan kejernihan volume,naikkan kejernihan volume
1908,status pesanan restoran saya,status pesanan [business_type : restoran] saya
1909,status pengiriman restoran,status pengiriman [business_type : restoran]
1910,status pesanan restoran,status pesanan [business_type : restoran]
1912,atur alarm jam lima pagi,atur alarm [time : jam lima pagi]
1913,bangunkan saya jam lima pagi,bangunkan saya [time : jam lima pagi]
1914,tolong peringatkan lima jam kemudian,tolong peringatkan [time : lima] jam kemudian
1916,apa kopinya sudah jadi,apa kopinya sudah jadi
1918,bagaimana cuaca tujuh hari ke depan,bagaimana cuaca [time : tujuh hari ke depan]
1919,beritahu saya cuaca minggu ini,beritahu saya cuaca [date : minggu ini]
1920,bagaimana cuaca untuk sekolah minggu,bagaimana cuaca untuk [date : sekolah minggu]
1921,selamat malam,selamat malam
1922,jam berapa di batu,jam berapa di [place_name : batu]
1923,tampilkan waktu saat ini di bandung,tampilkan waktu saat ini di [place_name : bandung]
1924,nyalakan penyedot debu,nyalakan [device_type : penyedot debu]
1925,hidupkan penyedot debu robot saya,hidupkan [device_type : penyedot debu robot] saya
1926,mulai operasikan robot penyedot debu,mulai operasikan [device_type : robot penyedot debu]
1927,matikan steker xiaomi di ruang permainan,matikan [device_type : steker xiaomi] di [house_place : ruang permainan]
1928,putar musik,putar musik
1929,pilihkan beberapa musik,pilihkan beberapa musik
1930,putar beberapa lagu,putar beberapa lagu
1931,putar daftar jalan jalan,putar daftar [playlist_name : jalan jalan]
1932,apakah cuaca tenang hari ini,apakah cuaca [weather_descriptor : tenang] [date : hari ini]
1933,apakah akan ada penurunan suhu malam ini,apakah akan ada penurunan [weather_descriptor : suhu] [timeofday : malam ini]
1934,tanggal berapa saat ini,tanggal berapa saat ini
1935,siapa penulis lagunya,siapa penulis lagunya
1936,apakah di bogor hujan,apakah di [place_name : bogor] [weather_descriptor : hujan]
1937,berikan kondisi cuaca di jakarta barat,berikan kondisi cuaca di [place_name : jakarta barat]
1938,laporan cuaca bengkulu,laporan cuaca [place_name : bengkulu]
1939,buka lagu dari daftar yang diberikan,buka lagu dari daftar yang diberikan
1940,putar judul lagu,putar judul lagu
1941,bersihkan rumah saya,bersihkan [house_place : rumah] saya
1942,aktifkan penyedot debu,aktifkan [device_type : penyedot debu]
1943,mulai bersihkan rumah,mulai bersihkan [house_place : rumah]
1944,matikan lampu,matikan lampu
1945,matikan lampu,matikan lampu
1946,naikkan volume,naikkan volume
1947,turunkan volume,turunkan volume
1948,lelucon lucu,lelucon [joke_type : lucu]
1949,apakah ada berita terbaru,apakah ada berita terbaru
1950,adakah berita terkini,adakah berita terkini
1951,jam berapa waktu bandung,jam berapa waktu [place_name : bandung]
1952,jam berapa di palangkaraya,jam berapa di [place_name : palangkaraya]
1953,lagu apa yang sedang diputar sekarang,lagu apa yang sedang diputar sekarang
1954,tingkatkan volume sampai lima puluh persen,tingkatkan volume [change_amount : sampai lima puluh persen]
1955,ulang lagu yang sedang dimainkan,[player_setting : ulang] lagu yang sedang dimainkan
1956,hello apa kabar hari ini,hello apa kabar [date : hari ini]
1957,olly kasih tahu aku alarmku,olly kasih tahu aku alarmku
1958,dapatkan berita terbaru,dapatkan berita terbaru
1959,dapatkan berita terbaru,dapatkan berita terbaru
1960,ganti warna lampu menjadi merah muda,ganti warna lampu menjadi [color_type : merah muda]
1961,akan menjadi bagus jika kamu lmembuat lampu kekuningan,akan menjadi bagus jika kamu lmembuat lampu [color_type : kekuningan]
1962,hai google mainkan untuk saya daftar lagu aneh di aplikasi gaana saya,hai google mainkan untuk saya daftar lagu [playlist_name : aneh] di aplikasi gaana saya
1963,hey siri mainkan daftar putar otomatis yang didengar di aplikasi joox minggu ini,hey siri mainkan daftar putar [playlist_name : otomatis] yang [music_descriptor : didengar di aplikasi joox] [date : minggu ini]
1964,hey ratna mainkan untuk saya playlist otomatis berdasarkan lagu yang didengar di aplikasi spotify pekan ini,hey ratna mainkan untuk saya playlist [playlist_name : otomatis] berdasarkan lagu [music_descriptor : yang didengar di aplikasi spotify] [date : pekan ini]
1965,hai putarkan saya playlist lagu lagu noah yang dirilis tahun ini,hai putarkan saya playlist lagu lagu [artist_name : noah] yang [music_descriptor : dirilis tahun ini]
1966,ubah warna lampu menjadi hijau,ubah warna lampu menjadi [color_type : hijau]
1967,ubah warna lampu menjadi kuning,ubah warna lampu menjadi [color_type : kuning]
1968,apakah hujan di luar,apakah [weather_descriptor : hujan] di luar
1969,hari ini cerah atau tidak,[date : hari ini] [weather_descriptor : cerah] atau tidak
1970,ulangi lagu ini tiga kali,[player_setting : ulangi] lagu ini tiga kali
1971,simpan informasinya yaitu yang diberi oleh judika untuk lagu ini,simpan informasinya yaitu yang diberi oleh [artist_name : judika] untuk lagu ini
1972,matikan lampu utama,matikan [device_type : lampu utama]
1973,matikan lampu lobi,matikan lampu [house_place : lobi]
1974,matikan lampu garasi,matikan lampu [house_place : garasi]
1975,apakah saya ada mengatur alarm hari ini,apakah saya ada mengatur alarm [date : hari ini]
1976,jika ada alarm yang diatur beri tahu saya,jika ada alarm yang diatur beri tahu saya
1977,tolong hapus alarm yang saya atur pagi hari ini,tolong hapus alarm yang saya atur [timeofday : pagi] [date : hari ini]
1978,beritahu saya tentang berita pertandingan indonesia melawan malaysia,beritahu saya tentang berita [news_topic : pertandingan indonesia melawan malaysia]
1979,adakah berita tentang politik apakah itu,adakah berita tentang [news_topic : politik] apakah itu
1980,putar musik favorit saya,putar musik favorit saya
1981,cari musik klasik dan mainkan,cari musik [music_genre : klasik] dan mainkan
1982,atur alarm untuk pukul enam tiga puluh pagi,atur alarm untuk [time : pukul enam tiga puluh pagi]
1983,atur alarm setengah jam setelah waktu makan saya,atur alarm [time : setengah jam setelah waktu makan saya]
1984,beri tahu hasil pemilihan yang keluar hari ini,beri tahu hasil [news_topic : pemilihan] yang keluar [date : hari ini]
1985,tolong ubah volume menjadi bisu,tolong ubah volume menjadi bisu
1986,atur rata-rata perangkat,atur [change_amount : rata-rata] perangkat
1988,hei alexa nyalakan lampu disko di apartemen aku dan mulai pesta,hei alexa nyalakan [device_type : lampu disko] di [house_place : apartemen] aku dan mulai pesta
1989,mainkan lagu lagu dari film ddlj,mainkan lagu lagu dari [music_descriptor : film ddlj]
1990,putar musik oleh noah,putar musik oleh [artist_name : noah]
1991,bagaimana cuaca hari ini,bagaimana cuaca [date : hari ini]
1992,beri tahu cuaca hari senin,beri tahu cuaca hari [date : senin]
1993,bisakah kamu nyalakan lampunya,bisakah kamu nyalakan lampunya
1994,bisakah kamu buka itunes saya,bisakah kamu buka itunes saya
1995,putar panbers,putar [artist_name : panbers]
1996,bisakah kamu buka beatles,bisakah kamu buka [artist_name : beatles]
1997,dapatkah anda mencari trump,dapatkah anda mencari [news_topic : trump]
1998,menarik cerita joko widodo,menarik cerita [news_topic : joko widodo]
1999,apakah ada perkembangan trump,apakah ada perkembangan [news_topic : trump]
2000,tolong aktifkan penyedot debu saya,tolong aktifkan [device_type : penyedot debu] saya
2001,jika penyedot debu saya belum aktif tolong aktifkan itu,jika [device_type : penyedot debu] saya belum aktif tolong aktifkan itu
2002,cepat nyalakan penyedot debu robot saya,cepat nyalakan [device_type : penyedot debu robot] saya
2003,tolong matikan,tolong matikan
2004,selamat malam,selamat malam
2005,bisakah pesan bungkus dari bakmi g. m.,bisakah [order_type : pesan bungkus] dari [business_name : bakmi g. m.]
2006,tolong mainkan rap,tolong mainkan [music_genre : rap]
2007,tolong putar los dol,tolong putar [song_name : los dol]
2008,tolong putar kangen,tolong putar [song_name : kangen]
2009,bagaimana kondisi cuaca minggu ini,bagaimana kondisi cuaca [date : minggu ini]
2010,cuaca minggu ini akan cerah atau tidak,cuaca [date : minggu ini] akan [weather_descriptor : cerah] atau tidak
2011,halo apa kabar,halo apa kabar
2012,apa judul lagu yang sedang dimainkan saat ini,apa judul lagu yang sedang dimainkan saat ini
2013,siapa penyanyi lagu ini saat ini,siapa penyanyi lagu ini saat ini
2014,apa lirik dari lagu yang dimainkan,apa lirik dari lagu yang dimainkan
2015,redupkan lampu di kamar mandi,redupkan lampu di [house_place : kamar mandi]
2016,kurangi penerangan di dapur,kurangi penerangan di [house_place : dapur]
2018,ganti warna lampu jadi nuansa merah,ganti warna lampu jadi nuansa [color_type : merah]
2019,buat lampu berpindah warna dari biru ke hijau ke kuning,buat lampu berpindah warna dari [color_type : biru] ke [color_type : hijau] ke [color_type : kuning]
2020,meningkatkan volume dua tingkat,meningkatkan volume [change_amount : dua] tingkat
2021,turunkan volume menjadi sangat lembut,turunkan volume menjadi sangat lembut
2022,saat ini hari apa dan pukul berapa,saat ini hari apa dan pukul berapa
2023,waktu dan tanggal saat ini,waktu dan tanggal saat ini
2024,mulai buat kopi,mulai buat kopi
2025,tolong buatkan kopi sesuai selera aku yang sebelumnya,tolong buatkan kopi sesuai selera aku yang sebelumnya
2026,buat kopi sekarang,buat kopi sekarang
2027,bisakah kamu periksakan waktu,bisakah kamu periksakan waktu
2028,musik apa yang sedang diputar sekarang,musik apa yang sedang diputar sekarang
2029,beritahu saya lagu ini,beritahu saya lagu ini
2030,apa itu lagu yang sedang diputar,apa itu lagu yang sedang diputar
2031,lagu apa itu,lagu apa itu
2032,beritahu apa judul lagu itu,beritahu apa judul lagu itu
2033,status pesanan pesan bungkus,status pesanan [order_type : pesan bungkus]
2034,dimana makanan saya,dimana makanan saya
2035,olly dimana makanan saya,olly dimana makanan saya
2036,berapa lama lagi saya menerima makanan saya,berapa lama lagi saya menerima makanan saya
2037,ubah lampu menjadi merah,ubah lampu menjadi [color_type : merah]
2038,ganti lampu dari biru ke kuning,ganti lampu dari [color_type : biru] ke [color_type : kuning]
2039,hari ini menyenangkan,[date : hari ini] [weather_descriptor : menyenangkan]
2040,hari yang cerah,hari yang [weather_descriptor : cerah]
2041,cuaca hari ini luar biasa,cuaca [date : hari ini] [weather_descriptor : luar biasa]
2042,apakah pertemuan dijadwalkan besok,apakah [event_name : pertemuan] dijadwalkan [date : besok]
2043,saya tidak perlu pencahayaan,saya tidak perlu pencahayaan
2044,aku tidak butuh pencahayaan,aku tidak butuh pencahayaan
2045,cahayanya terlalu silau,cahayanya terlalu silau
2046,saya tidak ingin ada suara,saya tidak ingin ada suara
2047,turunkan volume,turunkan volume
2048,matikan pengeras suara,matikan pengeras suara
2049,periksa cuaca di kota dimulai dari daftar,periksa cuaca di kota dimulai dari daftar
2050,periksa cuaca kota surabaya,periksa cuaca kota [place_name : surabaya]
2051,beri tahu cuaca hari ini di lampung,beri tahu cuaca [date : hari ini] di [place_name : lampung]
2052,matikan lampu ruang tengah,matikan lampu [house_place : ruang tengah]
2053,buat xiaomi mijia c satu saya membersihkan ruang tamu,buat [device_type : xiaomi mijia c satu] saya membersihkan [house_place : ruang tamu]
2054,buat agar robot xiaomi saya membersihkan rumah,buat agar [device_type : robot xiaomi] saya membersihkan [house_place : rumah]
2055,simpan lagu itu saat untuk saya butuh penyemangat hidup,simpan lagu itu saat untuk saya butuh penyemangat hidup
2056,saya tidak ingin mendengar lagu itu lagi,saya tidak ingin mendengar lagu itu lagi
2057,masukkan lagu itu ke daftar favorit saya,masukkan lagu itu ke daftar favorit saya
2058,hari ini berawan,[date : hari ini] [weather_descriptor : berawan]
2059,sedang hujan,sedang [weather_descriptor : hujan]
2060,mainkan aku beberapa jazz,mainkan aku beberapa [music_genre : jazz]
2061,tolong mainkan musik dangdut,tolong mainkan musik [music_genre : dangdut]
2062,saya ingin memutar beberapa musik jazz untuk dimainkan,saya ingin memutar beberapa musik [music_genre : jazz] untuk dimainkan
2063,beri tahu cuaca minggu ini,beri tahu cuaca [date : minggu ini]
2064,bagaimana cuaca minggu ini,bagaimana cuaca [date : minggu ini]
2065,bagaimana cuaca minggu ini,bagaimana cuaca [date : minggu ini]
2066,apa saja nomor pemenang togel kemarin,apa saja [news_topic : nomor pemenang togel] [date : kemarin]
2067,kemarin apa ada orang yang menang togel,[date : kemarin] apa ada orang yang [news_topic : menang togel]
2068,level volume,level volume
2069,sentuh tombol diam,sentuh tombol diam
2070,matikan pengeras suara,matikan pengeras suara
2071,mainkan saya beberapa dari,mainkan saya beberapa dari
2072,saya ingin mendengarkan elton john di konser langsung,saya ingin mendengarkan [artist_name : elton john] di [music_descriptor : konser langsung]
2073,mainkan mungkinkah stinky,mainkan [song_name : mungkinkah] [artist_name : stinky]
2074,nyalakan colokan stopkontak kamar mandi saya,nyalakan [device_type : colokan] stopkontak [house_place : kamar mandi] saya
2075,buat lampu lebih terang,buat lampu lebih terang
2076,nyalakan semua lampu,nyalakan semua lampu
2077,nyalakan lebih banyak lampu,nyalakan lebih banyak lampu
2078,tolon turunkan volume sedikit,tolon turunkan volume sedikit
2079,tolong ulangi lagu terakhir ini,tolong [player_setting : ulangi] [song_name : lagu terakhir] ini
2080,apakah alarm bangun tidur saya diatur jam enam pagi,apakah alarm [alarm_type : bangun tidur] saya diatur [time : jam enam pagi]
2081,atur alarm saya untuk jam enam pagi besok,atur alarm saya untuk [time : jam enam pagi] [date : besok]
