id,utt,annot_utt
3062,移除这个闹钟,移除这个闹钟
3063,我想把这个闹钟彻底移除,我想把这个闹钟彻底移除
3064,这个闹钟需要永久静音,这个闹钟需要永久静音
3065,给我讲个笑话,给我讲个笑话
3066,帮我点一些墨西哥辣椒,帮我点一些 [business_name : 墨西哥辣椒]
3067,给我点麦当劳的外卖,给我点 [business_name : 麦当劳] 的 [food_type : 外卖]
3068,麦当劳的薯条,[business_name : 麦当劳] 的 [food_type : 薯条]
3069,帮我点一些中餐,帮我点一些 [food_type : 中] 餐
3070,请将声音静音,请将声音静音
3071,你能把声音静音吗,你能把声音静音吗
3072,我想让音箱静音,我想让音箱静音
3073,把音量关闭,把音量关闭
3074,关闭声音,关闭声音
3075,静音,静音
3076,关闭插头,关闭插头
3077,关闭插座,关闭插座
3078,这首歌的歌词是什么,这首歌的歌词是什么
3079,你能调出这首歌的演唱者的信息吗,你能调出这首歌的演唱者的信息吗
3080,是时候吃点垃圾食品了,是时候吃点 [food_type : 垃圾食品] 了
3081,我想吃两个煎饼果子和奶茶,我想吃两个 [food_type : 煎饼果子] 和 [drink_type : 奶茶]
3082,我现在就需要两个比萨,我现在就需要两个 [food_type : 比萨]
3083,请改变灯的颜色让我大吃一惊,请改变灯的颜色让我大吃一惊
3084,请把灯调亮一点,请把灯调亮一点
3085,你能帮我个忙吗我的眼睛被这些灯照得太紧了你能把它调到冷色调吗,你能帮我个忙吗我的眼睛被这些灯照得太紧了你能把它调到 [color_type : 冷色调] 吗
3086,放一首歌,放一首歌
3087,为我随机播放一首歌,为我随机播放一首歌
3088,播放一首歌,播放一首歌
3089,中央标准时间现在是几点,[time_zone : 中央] 标准时间现在是几点
3090,北美山区时区现在几点,北美 [time_zone : 山区] 时区现在几点
3091,太平洋时区现在几点,[time_zone : 太平洋] 时区现在几点
3092,关掉我卧室里的一盏灯,关掉我 [house_place : 卧室] 里的 [device_type : 一盏灯]
3093,你能关掉我浴室里的其中一盏灯吗,你能关掉我 [house_place : 浴室] 里的其中一盏 [device_type : 灯] 吗
3094,关灯,关灯
3095,南京的天气如何,[place_name : 南京] 的天气如何
3096,四川的天气怎么样,[place_name : 四川] 的天气怎么样
3097,上海在下雨吗,[place_name : 上海] 在下雨吗
3098,把灯关掉,把灯关掉
3099,给我看一些时事,给我看一些时事
3100,打开收音机听新闻节目,打开收音机听新闻节目
3101,打开收音机听新闻节目,打开收音机听新闻节目
3102,打开我的新闻联播读给我听,打开我的 [media_type : 新闻联播] 读给我听
3103,不要再次播放这首歌曲,不要再次播放这首歌曲
3104,把这首歌曲保存为最爱,把这首歌曲保存为最爱
3105,现在的温度多少啊,现在的 [weather_descriptor : 温度] 多少啊
3106,今天天气怎么样啊,[date : 今天] 天气怎么样啊
3107,播放一些摇滚音乐,播放一些 [music_genre : 摇滚] 音乐
3108,播放我的说唱播放列表,播放我的 [music_genre : 说唱] 播放列表
3109,为我找到好听的流行歌曲,为我找到好听的 [music_genre : 流行] 歌曲
3110,请持续直到下一个小时,请持续直到 [time : 下一个小时]
3111,我在会议中请不要发声,我在 [event_name : 会议] 中请不要发声
3112,关闭声音,关闭声音
3113,请记住我讨厌这首歌所以我不想再听到这首歌,请记住我讨厌这首歌所以我不想再听到这首歌
3114,我喜欢这首音乐请把它保存到我的舞蹈播放列表中记住我喜欢它,我喜欢这首音乐请把它保存到我的舞蹈播放列表中记住我喜欢它
3115,播放王菲的人间,播放 [artist_name : 王菲] 的 [song_name : 人间]
3116,播放我去年最喜欢的歌,播放我 [date : 去年] 最喜欢的歌
3117,播放基恩的希望和恐惧专辑中的一些,播放 [artist_name : 基恩的] 希望和恐惧专辑中的一些
3118,东部标准时间是多少,[time_zone : 东部] 标准时间是多少
3119,中西部现在时间是,[time_zone : 中西部] 现在时间是
3120,如果比东部标准时间快十二个小时现在中国是几点,如果比 [time_zone : 东部] 标准时间快 [time : 十二个小时] 现在 [place_name : 中国] 是几点
3121,天气晴朗吗南方的温度是多少,天气 [weather_descriptor : 晴朗] 吗南方的 [weather_descriptor : 温度] 是多少
3122,我该穿什么呢外面冷吗,我该穿什么呢外面 [weather_descriptor : 冷] 吗
3123,给我播放点音乐,给我播放点音乐
3124,从我的播放列表里随机播放一首歌,从我的播放列表里随机播放一首歌
3125,特朗普颁布的旅行禁令有什么最新进展,[news_topic : 特朗普颁布的旅行禁令] 有什么最新进展
3126,alexa 这个月这里发生了几次龙卷风,alexa [date : 这个月] 这里发生了几次 [news_topic : 龙卷风]
3127,这个月有几个台风,[date : 这个月] 有几个 [news_topic : 台风]
3128,奥利这个月已经有多少台风,奥利 [date : 这个月] 已经有多少 [news_topic : 台风]
3129,给我读一篇关于李克强的新闻,给我读一篇关于 [news_topic : 李克强] 的新闻
3130,今天是不是有风啊,[date : 今天] 是不是 [weather_descriptor : 有风] 啊
3131,外面多冷啊,外面多 [weather_descriptor : 冷] 啊
3132,我现在感觉非常沮丧请问你能播放我听的最多的歌来鼓舞我吗,我现在感觉非常沮丧请问你能播放我听的最多的歌来鼓舞我吗
3133,我只是喜欢阿黛尔请在这首歌之后播放我最常播放的她的歌曲,我只是喜欢 [artist_name : 阿黛尔] 请在这首歌之后播放我最常播放的她的歌曲
3134,附近有什么地方我可以点外卖,附近有什么地方我可以点 [order_type : 外卖]
3135,给我从兰州拉面点一份外卖,给我从 [business_name : 兰州拉面] 点一份外卖
3136,我要一杯咖啡加一份奶油和三颗糖,我要一杯 [coffee_type : 咖啡加一份奶油和三颗糖]
3137,olly 我想要一杯加了一份奶和三份糖的咖啡,olly 我想要一杯 [coffee_type : 加了一份奶和三份糖的] 咖啡
3138,给我做杯有咸焦糖味奶油的咖啡,给我做杯有 [coffee_type : 咸焦糖味奶油] 的咖啡
3139,请调低音量,请调低音量
3140,请说大声一点,请说大声一点
3141,说话请安静,说话请安静
3142,我讨厌这首歌再也不放它了,我讨厌这首歌再也不放它了
3143,这是一首五星歌曲,这是一首五星歌曲
3144,极好的歌曲,极好的歌曲
3145,播放周杰伦歌单,播放 [artist_name : 周杰伦] 歌单
3146,播放我的周杰伦歌单的第一首,播放我的 [artist_name : 周杰伦] 歌单的第一首
3147,播放周杰伦,播放 [artist_name : 周杰伦]
3148,我的起床闹钟设置的是几点钟,我的起床闹钟设置的是几点钟
3149,明天早上我有任何闹钟吗,[date : 明天] [timeofday : 早上] 我有任何闹钟吗
3150,早上几点我的闹钟响啊,[timeofday : 早上] 几点我的闹钟响啊
3151,移除早先的闹钟,移除早先的闹钟
3152,删除早上六点的闹钟,删除 [time : 早上六点] 的闹钟
3153,清理掉我九点的闹钟,清理掉我 [time : 九点] 的闹钟
3154,关掉厨房里的灯,关掉 [house_place : 厨房里] 的灯
3155,我需要在明天早上八点出发定个提前三十分钟的闹钟,我需要在 [date : 明天] [time : 早上八点] 出发定个 [time : 提前三十分钟] 的闹钟
3156,明天大明给我发邮件你可以在收到邮件后十五分钟定个闹钟吗,[date : 明天] [event_name : 大明给我发邮件] 你可以在收到邮件后 [time : 十五分钟] 定个闹钟吗
3157,如果我的包裹显示明天发货你能给我设个一个小时后的闹钟吗谢谢,如果我的包裹显示 [date : 明天] [order_type : 发货] 你能给我设个 [time : 一个小时后] 的闹钟吗谢谢
3158,播放古典音乐,播放 [music_genre : 古典] 音乐
3159,播放古典音乐播放列表,播放 [music_genre : 古典] 音乐播放列表
3160,播放古典室内音乐列表,播放 [music_genre : 古典室内] 音乐列表
3161,我有定明天早上六点的任何闹钟吗,我有定明天 [date : 早上] [time : 六点] 的任何闹钟吗
3162,查一下我定过的闹钟,查一下我定过的闹钟
3163,明天我都设了什么闹钟啊,[date : 明天] 我都设了什么闹钟啊
3165,下面播放那个歌,下面播放那个歌
3166,接下来,接下来
3167,关闭我的卧室灯光,关闭我的 [house_place : 卧室] 灯光
3168,你能关掉我浴室的灯吗,你能关掉我 [house_place : 浴室] 的灯吗
3170,播放我的励志歌单,播放我的 [playlist_name : 励志歌单]
3171,播放我的摇滚音乐播放列表,播放我的 [music_genre : 摇滚] 音乐播放列表
3172,降低灯的亮度,降低灯的亮度
3173,这些灯太亮请把它们调暗,这些灯太亮请把它们调暗
3174,播放音乐播放列表,播放音乐播放列表
3175,关闭音箱,关闭音箱
3176,请把音箱设为静音,请把音箱设为静音
3177,这个乐队的主唱叫什么名字,这个乐队的主唱叫什么名字
3178,这首歌是哪年出来的,这首歌是哪年出来的
3179,定个闹钟明天七点半的,定个闹钟 [date : 明天] [time : 七点半] 的
3180,我想设个这个周六十点的闹钟,我想设个这个 [date : 周六] [time : 十点] 的闹钟
3181,设置一个下周二上午八点的闹钟,设置一个下 [date : 周二] [time : 上午八点] 的闹钟
3182,关掉插座,关掉插座
3183,开关机测试,开关机测试
3184,停下来开始喝果汁,停下来开始喝果汁
3185,告诉我一个关于律师的笑话,告诉我一个关于 [relation : 律师] 的笑话
3186,那个城市现在的时间是多少,[place_name : 那个城市] 现在的时间是多少
3188,唐纳德特朗普的最新移民政策是什么,[person : 唐纳德特朗普的] [news_topic : 最新移民政策] 是什么
3189,叙利亚战乱结束了吗,[place_name : 叙利亚] [news_topic : 战乱] 结束了吗
3190,播放我最喜欢的播放列表,播放我最喜欢的播放列表
3191,播放我们昨晚听的播放列表,播放我们 [date : 昨晚] 听的播放列表
3192,这个五星歌曲,这个五星歌曲
3193,打五分,打五分
3194,siri 播放我的流行音乐播放列表,siri 播放我的 [music_genre : 流行音乐] 播放列表
3195,访问流行歌单,访问 [music_genre : 流行] 歌单
3196,嘿欧丽你能给我做杯奶油咖啡吗,嘿欧丽你能给我做杯 [coffee_type : 奶油] 咖啡吗
3197,嘿请问你能为我做奶油咖啡吗,嘿请问你能为我做 [coffee_type : 奶油] 咖啡吗
3198,我需要醒来给我冲一杯你能冲的最浓的咖啡,我需要醒来给我冲一杯你能冲的 [coffee_type : 最浓的] 咖啡
3199,给我这个新闻的最新消息,给我这个新闻的最新消息
3200,关于该话题有任何新消息就告诉我,关于该话题有任何新消息就告诉我
3201,提醒我如果有其它任何事发生,提醒我如果有其它任何事发生
3202,你应该知道我喜欢爵士乐,你应该知道我喜欢 [music_genre : 爵士乐]
3203,请检查我的播放列表,请检查我的播放列表
3204,请注意我喜欢爵士乐讨厌迪斯科,请注意我喜欢 [music_genre : 爵士乐] 讨厌 [place_name : 迪斯科]
3205,播放张靓颖的画心,播放 [artist_name : 张靓颖] 的 [song_name : 画心]
3206,我想听嘎嘎小姐的扑克脸,我想听 [artist_name : 嘎嘎小姐] 的 [song_name : 扑克脸]
3207,播放嘎嘎小姐的扑克脸,播放 [artist_name : 嘎嘎小姐] 的 [song_name : 扑克脸]
3209,搜索关于那个主题的新的东西,搜索关于那个主题的新的东西
3210,如果在这个问题上发生了什么请告诉我,如果在这个问题上发生了什么请告诉我
3211,这个时候叫醒我,这个时候叫醒我
3212,提醒我以后做点什么,提醒我以后做点什么
3213,那个点设个新闹铃,那个点设个新闹铃
3214,特朗普与俄罗斯关系的调查进展如何,[news_topic : 特朗普] 与 [place_name : 俄罗斯] 关系的调查进展如何
3215,特朗普与俄罗斯关系有何最新进展,[news_topic : 特朗普] 与 [place_name : 俄罗斯] 关系有何最新进展
3216,新闻媒体如何回应特朗普与俄罗斯的潜在关系,新闻媒体如何回应 [news_topic : 特朗普与俄罗斯的潜在关系]
3217,新闻媒体如何回应特朗普与俄罗斯的潜在关系,新闻媒体如何回应 [news_topic : 特朗普与俄罗斯的潜在关系]
3218,设个早上六点的重复闹钟,设个 [time : 早上六点] 的 [date : 重复] 闹钟
3219,设置明天早上六点的闹钟,设置 [date : 明天] [timeofday : 早上] [time : 六点] 的闹钟
3220,开始歌曲一,开始歌曲一
3221,听第一首歌,听第一首歌
3222,我想调暗灯光,我想调暗灯光
3223,请调暗灯光,请调暗灯光
3224,寻找歌曲二并播放它,寻找歌曲二并播放它
3226,我想听歌曲一,我想听歌曲一
3227,明天日期是什么,[date : 明天] 日期是什么
3228,今年春节是星期几,[date : 今年] [event_name : 春节] 是星期几
3229,今年我的生日是哪一天,[date : 今年] 我的 [event_name : 生日] 是哪一天
3230,请给我煮一杯咖啡,请给我煮一杯咖啡
3231,请给我煮一杯咖啡 olly,请给我煮一杯咖啡 olly
3232,开始煮咖啡,开始煮咖啡
3233,请为我煮杯咖啡,请为我煮杯咖啡
3236,请播放大小电台,请播放 [media_type : 大小电台]
3237,调暗客厅的灯,调暗 [house_place : 客厅的] 灯
3238,关掉我房间里的灯,关掉我 [house_place : 房间] 里的灯
3239,请关掉屋子里所有的灯,请关掉 [house_place : 屋子里] 所有的灯
3240,将屋外的灯光颜色改为红色,将 [house_place : 屋外的] 灯光颜色改为 [color_type : 红色]
3241,设个明天中午的闹钟,设个 [date : 明天] [timeofday : 中午] 的闹钟
3242,你可以定个十点三十分的闹钟吗,你可以定个 [time : 十点三十分] 的闹钟吗
3243,设个二零一七年六月六日五点的闹钟,设个 [date : 二零一七年六月六日] [time : 五点] 的闹钟
3244,告诉我今天天气情况,告诉我 [date : 今天] 天气情况
3245,你知道今天下不下雨吗,你知道 [date : 今天] 下不下 [weather_descriptor : 雨] 吗
3246,告诉我上海市的天气情况,告诉我 [place_name : 上海市] 的天气情况
3247,取消所有的闹钟,取消所有的闹钟
3248,关闭明天的闹钟,关闭 [date : 明天] 的闹钟
3249,取消二零一七年三月十号的闹钟,取消 [date : 二零一七年三月十号] 的闹钟
3250,我想点一些食物带走,我想点一些食物 [order_type : 带走]
3251,给我看一些外卖食品,给我看一些 [order_type : 外卖] 食品
3252,今天天气怎么样,[date : 今天] 天气怎么样
3253,今天下午会下雨吗,今天 [timeofday : 下午] 会下雨吗
3254,今天天气报告怎么样啊,[date : 今天] 天气报告怎么样啊
3255,olly 给我安吉丽娜朱莉最新的消息,olly 给我 [person : 安吉丽娜朱莉] 最新的消息
3256,告诉我你知道的刘涛的最近的消息,告诉我你知道的 [person : 刘涛] 的最近的消息
3257,有杨幂的最新消息吗,有 [person : 杨幂] 的最新消息吗
3258,有任何关于刘德华的最新消息吗,有任何关于 [person : 刘德华] 的最新消息吗
3259,关于台风烟花的最新进展是什么,关于 [news_topic : 台风烟花] 的最新进展是什么
3260,关于台风烟花的最新进展是什么,关于 [news_topic : 台风烟花] 的最新进展是什么
3261,现在中部时间是几点,现在 [time_zone : 中部] 时间是几点
3262,现在的太平洋时间是几点,现在的 [time_zone : 太平洋] 时间是几点
3263,东部的时间现在几点,[time_zone : 东部的] 时间现在几点
3264,播放雷鬼音乐,播放 [music_genre : 雷鬼] 音乐
3265,我想听笑话你可以讲一个吗,我想听笑话你可以讲一个吗
3266,请给这首歌打五颗星,请给这首歌打五颗星
3267,请保存我对这首歌曲的评分给五颗星,请保存我对这首歌曲的评分给五颗星
3268,请告诉我最新的技术,请告诉我最新的 [news_topic : 技术]
3270,移除设好的明天的闹钟,移除设好的 [date : 明天] 的闹钟
3271,删除今天设置的所有闹钟,删除 [date : 今天] 设置的所有闹钟
3272,查看肯德基送不送外卖,查看 [business_name : 肯德基] 送不送外卖
3273,olly 看看肯德基是否送货,olly 看看 [business_name : 肯德基] 是否送货
3274,那家新的中餐馆有外卖吗,那家新的 [food_type : 中] [business_type : 餐馆] 有外卖吗
3275,元气寿司有外送吗,[business_name : 元气寿司] 有外送吗
3276,olly 元气寿司送餐吗,olly [business_name : 元气寿司] 送餐吗
3277,降低照明,降低照明
3278,把我卧室灯调暗,把我 [house_place : 卧室] 灯调暗
3279,把我客厅的灯光调暗,把我 [house_place : 客厅] 的灯光调暗
3280,调暗灯,调暗灯
3281,欧丽请调暗灯,欧丽请调暗灯
3282,olly 调暗灯光,olly 调暗灯光
3283,请调暗灯光,请调暗灯光
3284,北京天气怎么样啊,[place_name : 北京] 天气怎么样啊
3285,明天广州下雨吗,[date : 明天] [place_name : 广州] [weather_descriptor : 下雨] 吗
3286,今天上海雷雨天气的几率多大啊,[date : 今天] [place_name : 上海] [weather_descriptor : 雷雨天气的几率] 多大啊
3287,广西现在几点了,[place_name : 广西] 现在几点了
3288,这里和广州相差几小时,这里和 [place_name : 广州] 相差几小时
3289,巴黎时间是多少,[place_name : 巴黎] 时间是多少
3290,在附近的外送餐厅安排晚餐外卖,在附近的 [order_type : 外送] 餐厅安排 [meal_type : 晚餐] [order_type : 外卖]
3291,从达美乐订餐,从 [business_name : 达美乐] 订餐
3292,太平洋和中部的时差是多少,[time_zone : 太平洋] 和 [time_zone : 中部] 的时差是多少
3293,中国时区和太平洋时区相差几个小时,[time_zone : 中国] 时区和 [time_zone : 太平洋] 时区相差几个小时
3294,中部和东部时间差是多少,[time_zone : 中部] 和 [time_zone : 东部] 时间差是多少
3295,附近的必胜客送餐吗,附近的 [business_name : 必胜客] 送餐吗
3296,附近的中餐馆送外卖吗,附近的 [food_type : 中] [business_type : 餐馆] 送 [order_type : 外卖] 吗
3297,附近的必胜客外送到我这里吗,附近的 [business_name : 必胜客] [order_type : 外送] 到我这里吗
3298,关闭小米智能插座,关闭 [device_type : 小米智能插座]
3299,关闭小米智能插座,关闭 [device_type : 小米智能插座]
3301,今天是几号,[date : 今天] 是几号
3302,我晚了多久,我晚了多久
3303,这周天气怎么样啊,[date : 这周] 天气怎么样啊
3304,olly 这周天气怎么样,olly [date : 这周] 天气怎么样
3305,这周海口,[date : 这周] [place_name : 海口]
3306,本周预报啥情况啊,[date : 本周] 预报啥情况啊
3309,上海的天气怎么样,[place_name : 上海] 的天气怎么样
3310,成都天气怎么样啊,[place_name : 成都] 天气怎么样啊
3312,给我定个明天晚上七点的闹钟,给我定个 [date : 明天] [time : 晚上七点] 的闹钟
3313,我需要个周日上午八点的闹钟能给我设一个吗,我需要个 [date : 周日] [time : 上午八点] 的闹钟能给我设一个吗
3314,识别目前正在播放的歌曲,识别目前正在播放的歌曲
3315,显示正在播放的歌曲的名称,显示正在播放的歌曲的名称
3316,在央视网上找到林武的最新文章,在 [media_type : 央视网] 上找到 [person : 林武] 的最新文章
3318,中国新闻网最近的头条新闻是什么,[media_type : 中国新闻网] 最近的头条新闻是什么
3319,中国新闻网最近的头条新闻是什么,[media_type : 中国新闻网] 最近的头条新闻是什么
3320,请激活我的咖啡机,请激活我的 [device_type : 咖啡机]
3321,请给我泡杯咖啡,请给我泡杯咖啡
3322,olly 请给我泡杯咖啡,olly 请给我泡杯咖啡
3323,请启动我的咖啡机,请启动我的 [device_type : 咖啡机]
3324,请关闭小米智能插座,请关闭 [device_type : 小米智能插座]
3325,你能开启智能插座吗,你能开启 [device_type : 智能插座] 吗
3326,关掉插头,关掉插头
3327,调出新闻,调出新闻
3328,给我展示新闻,给我展示新闻
3329,我想看新闻,我想看新闻
3330,我想听个笑话,我想听个笑话
3331,设置六点新闻更新通知,设置 [time : 六点] 新闻更新通知
3332,在每天的日程表中增加新闻广播时间,在每天的日程表中增加新闻广播时间
3333,提醒我查看早间新闻,提醒我查看 [media_type : 早间新闻]
3334,让扫地机器人打扫房间,让 [device_type : 扫地机器人] 打扫 [house_place : 房间]
3335,告诉我雅加达的时间,告诉我 [place_name : 雅加达] 的时间
3336,报告下北京时间,报告下 [place_name : 北京] 时间
3337,三万三千七百七十,三万三千七百七十
3338,报告上海的天气,报告 [place_name : 上海] 的天气
3339,天气如何,天气如何
3340,好的百度一下天气,好的百度一下天气
3341,关掉这个房间的灯,关掉这个 [house_place : 房间] 的灯
3342,关掉这个房间的灯,关掉这个 [house_place : 房间] 的灯
3343,闹钟定的几点啊,闹钟定的几点啊
3344,明天我几点起床啊,[date : 明天] 我几点起床啊
3345,香港现在几点,[place_name : 香港] 现在几点
3346,我的位置和香港相差几小时,我的位置和 [place_name : 香港] 相差几小时
3347,告诉我新闻中的头条新闻,告诉我新闻中的头条新闻
3348,给我读环球时报的头版,给我读 [media_type : 环球时报] 的头版
3349,汽车在哪里,汽车在哪里
3350,火在哪里,火在哪里
3351,爵士乐,[music_genre : 爵士乐]
3352,刘德华,[music_genre : 刘德华]
3353,新闻,新闻
3354,要下雪了吗,要 [weather_descriptor : 下雪] 了吗
3355,早上会有雾吗,[timeofday : 早上] 会有 [weather_descriptor : 雾] 吗
3356,我喜欢柴迪科舞,我喜欢 [music_genre : 柴迪科舞]
3357,给我播些何洁的歌,给我播些 [artist_name : 何洁] 的歌
3358,关注香港修例风波活动,关注 [news_topic : 香港修例风波] 活动
3359,香港修例风波的最新进展,[news_topic : 香港修例风波] 的最新进展
3360,把清朗行动的最新情况发给我,把 [news_topic : 清朗行动] 的最新情况发给我
3361,下周二是几号,下 [date : 周二] 是几号
3362,二十三号是周末吗,[date : 二十三号] 是 [date : 周末] 吗
3363,一位神父走进一间酒吧,一位 [relation : 神父] 走进一间 [business_type : 酒吧]
3364,敲敲门,敲敲门
3366,去腾讯网,去 [media_type : 腾讯网]
3367,纽约时报头条是什么,[media_type : 纽约时报] 头条是什么
3369,谁在唱歌,谁在唱歌
3370,哪个艺术家演唱了这首歌,哪个艺术家演唱了这首歌
3371,谁在唱歌,谁在唱歌
3372,加利福利亚现在几点,[place_name : 加利福利亚] 现在几点
3373,欧丽四川省是几点,欧丽 [place_name : 四川省] 是几点
3374,如果我在加利福尼亚下午六点给迈克打电话他那里几点,如果我在 [place_name : 加利福尼亚] [time : 下午六点] 给 [person : 迈克] 打电话他那里几点
3375,印度班加罗尔当地时间上午九点是几点,[place_name : 印度班加罗尔] 当地时间 [time : 上午九点] 是几点
3376,灯光调至五成,灯光调至 [change_amount : 五成]
3377,调低灯光,调低灯光
3378,厨房不要灯,[house_place : 厨房] 不要灯
3379,今天的预报,[date : 今天的] 预报
3380,启动扫地机器人,启动 [device_type : 扫地机器人]
3381,激活吸尘器,激活 [device_type : 吸尘器]
3382,打电话下单比萨外送,打电话下单 [food_type : 比萨] [order_type : 外送]
3383,给我点些食物,给我点些食物
3384,定个周三晚上八点的闹钟,定个 [date : 周三] [time : 晚上八点] 的闹钟
3385,明天早上七点闹钟响,[date : 明天] [timeofday : 早上] [time : 七点] 闹钟响
3386,把灯光调到中档,把灯光调到中档
3387,让这里变成红色,让这里变成 [color_type : 红色]
3388,今天上海天气怎么样啊,[date : 今天] [place_name : 上海] 天气怎么样啊
3389,上海天气预报啥情况啊,[place_name : 上海] 天气预报啥情况啊
3390,把这首歌曲保存到我的最爱的地方,把这首歌曲保存到我的最爱的地方
3391,记住我不喜欢这首音乐,记住我不喜欢这首音乐
3392,记住这是我最喜欢的音乐,记住这是我最喜欢的音乐
3393,关掉我的小米智能插座,关掉我的 [device_type : 小米智能插座]
3394,请开启我的小米智能插座,请开启我的 [device_type : 小米智能插座]
3395,现在关掉我的小米智能插座,现在关掉我的 [device_type : 小米智能插座]
3396,这首歌进前二十了吗,这首歌进前二十了吗
3397,设个八点的闹钟,设个 [time : 八点] 的闹钟
3398,给我设个下午五点的闹铃,给我设个 [time : 下午五点] 的闹铃
3399,我需要一个晚上九点的闹钟,我需要一个 [time : 晚上九点] 的闹钟
3400,播放一个蔡徐坤的音乐现场版本,播放一个 [artist_name : 蔡徐坤] 的音乐现场版本
3401,播放陶喆最热门的歌曲,播放 [artist_name : 陶喆] 最热门的歌曲
3402,下周天气怎么样啊,[date : 下周] 天气怎么样啊
3403,这个周末会是晴天吗,[date : 这个周末] 会是 [weather_descriptor : 晴天] 吗
3404,如何重播这首歌曲,如何重播这首歌曲
3405,选择随机播放所有歌,选择 [player_setting : 随机播放] 所有歌
3406,未来十天的天气预报是什么,未来 [date : 十天] 的天气预报是什么
3407,这周天气预报有雨雪吗,[date : 这周] 天气预报有 [weather_descriptor : 雨雪] 吗
3408,这周末天气就好了吧,[date : 这周末] 天气就 [weather_descriptor : 好] 了吧
3409,吴亦凡是怎么回事,[news_topic : 吴亦凡] 是怎么回事
3410,今天空白的结果是什么,[date : 今天] [news_topic : 空白的] 结果是什么
3411,你有任何关于空白的更新吗,你有任何关于 [news_topic : 空白的] 更新吗
3412,我的订单要多久,我的订单要多久
3413,你知道我点的餐什么时候会到吗,你知道我点的餐什么时候会到吗
3414,什么时候点的订单什么时候能到呢,什么时候点的订单什么时候能到呢
3415,你能启动吸尘器打扫房子吗,你能启动 [device_type : 吸尘器] 打扫 [house_place : 房子] 吗
3417,请把我的咖啡机时间设在下午四点开始,请把我的 [device_type : 咖啡机] 时间设在 [time : 下午四点] 开始
3418,你能把我的咖啡机设置为早上七点给我煮咖啡吗,你能把我的 [device_type : 咖啡机] 设置为 [time : 早上七点] 给我煮咖啡吗
3419,你能设置咖啡机每个工作日下午三点冲咖啡吗,你能设置 [device_type : 咖啡机] [date : 每个工作日] [time : 下午三点] 冲咖啡吗
3420,音乐节拍跟踪,音乐节拍跟踪
3421,这是什么音乐,这是什么音乐
3422,谁是歌手,谁是歌手
3423,杰米的聚会是几点,[event_name : 杰米的聚会] 是几点
3424,设置我的咖啡机下午四点给我煮咖啡,设置我的 [device_type : 咖啡机] [time : 下午四点] 给我煮咖啡
3425,你现在可以给我泡杯咖啡吗,你现在可以给我泡杯咖啡吗
3426,外面的气温多少度,外面的气温多少 [weather_descriptor : 度]
3427,你能把灯打开吗,你能把灯打开吗
3428,你能把灯调到高档吗,你能把灯调到高档吗
3429,你能把吸尘器打开吗,你能把 [device_type : 吸尘器] 打开吗
3430,你能把吸尘器打开吗,你能把 [device_type : 吸尘器] 打开吗
3431,比赛几点开始,[event_name : 比赛] 几点开始
3432,播放拉埃乐,播放 [music_genre : 拉埃乐]
3433,最新流行音乐,最新 [music_genre : 流行] 音乐
3434,最佳说唱音乐,最佳 [music_genre : 说唱] 音乐
3435,移除最后一个闹钟,移除最后一个闹钟
3436,更改闹铃设置,更改闹铃设置
3437,请增加灯光,请增加灯光
3438,播放一些派对歌单里的歌,播放一些 [playlist_name : 派对歌单] 里的歌
3439,播放浪漫的播放列表,播放 [playlist_name : 浪漫的播放列表]
3440,播放鹿晗音乐列表,播放 [artist_name : 鹿晗] 音乐列表
3441,二十二号是星期三吗,[date : 二十二号] 是星期三吗
3442,二十二号是一周的哪一天,[date : 二十二号] 是一周的哪一天
3443,这个月二十二日是周几,[date : 这个月二十二日] 是周几
3444,十点了吗,[time : 十点] 了吗
3445,十点到了告诉我,[time : 十点] 到了告诉我
3446,周六会下雨吗,[date : 周六] 会 [weather_descriptor : 下雨] 吗
3447,周六会来雨吗,[date : 周六] 会来 [weather_descriptor : 雨] 吗
3448,把灯颜色更改为蓝色,把灯颜色更改为 [color_type : 蓝色]
3449,将灯光从红色变为蓝色,将灯光从 [color_type : 红色] 变为 [color_type : 蓝色]
3450,请告知中青在线最近有什么新闻,请告知 [media_type : 中青在线] 最近有什么新闻
3451,这个福克斯新闻的今日头条是什么,这个福克斯新闻的 [media_type : 今日头条] 是什么
3452,中国经济网现在有什么突发新闻报道吗,[media_type : 中国经济网] 现在有什么突发新闻报道吗
3453,请安静,请安静
3454,去睡觉,去睡觉
3455,静音音量,静音音量
3456,比格比萨有外卖吗,[person : 比格] [food_type : 比萨] 有 [order_type : 外卖] 吗
3457,恰牛扒房做外送吗,[business_name : 恰牛扒房] 做 [order_type : 外送] 吗
3458,音箱静音,音箱静音
3459,请把音箱静音,请把音箱静音
3460,安静时间,安静时间
3461,设个明天早上七点的闹钟,设个 [date : 明天] [timeofday : 早上] [time : 七点] 的闹钟
3462,发给我明天早上七点起床的提醒,发给我 [date : 明天] [timeofday : 早上] [time : 七点] [alarm_type : 起床] 的提醒
3463,我想要设置一个明天上午七点起床的闹钟,我想要设置一个 [date : 明天] [time : 上午七点] [alarm_type : 起床] 的闹钟
3464,请开启所有的户外灯,请开启所有的户外灯
3465,关闭闹铃,关闭闹铃
3466,请增加音量,请增加音量
3467,提高音量,提高音量
3468,太平洋时间现在几点,[time_zone : 太平洋] 时间现在几点
