id,utt,annot_utt
3965,wys my die lys van alarms,wys my die lys van alarms
3966,voeg hierdie liedjie by my katalogus,voeg hierdie liedjie by my katalogus
3967,rap,[music_genre : rap]
3968,indie,[music_genre : indie]
3969,pop musiek,[music_genre : pop musiek]
3970,wat is die weer nou,wat is die weer nou
3971,olly wat is die weer nou,olly wat is die weer nou
3972,afrika politiek,[news_topic : afrika politiek]
3973,ek wil weet wie is bo aan die rugby wêreldbeker op die oomblik,ek wil weet wie is bo aan die [news_topic : rugby wêreldbeker] op die oomblik
3974,gee my die nuutste populasie ststistieke vir donald trump,gee my die nuutste populasie ststistieke vir [person : donald trump]
3975,asseblief maak my wakker agtuur v. m.,asseblief maak my wakker [time : agtuur v. m.]
3976,stel my alarm vir agt v. m.,stel my alarm vir [time : agt v. m.]
3977,waarsku my om agt v. m.,waarsku my om [time : agt v. m.]
3978,hoe lyk die weer in gauteng,hoe lyk die weer in [place_name : gauteng]
3979,is dit nou warm buite ek is in hawaii,is dit nou warm buite ek is in [place_name : hawaii]
3980,speel asseblief shape of you van ed sheeran,speel asseblief [song_name : shape of you] van [artist_name : ed sheeran]
3981,sit asseblief spotify speellys aan,sit asseblief [playlist_name : spotify speellys] aan
3982,kies asseblief die eerste liedjie in my itunes biblioteek,kies asseblief die eerste liedjie in my [playlist_name : itunes biblioteek]
3983,stop dit,stop dit
3984,wees asseblief stil,wees asseblief stil
3985,stel asseblief 'n alarm vir sesuur v. m.,stel asseblief 'n alarm vir [time : sesuur v. m.]
3986,stel 'n alarm vir ses v. m.,stel 'n alarm vir [time : ses v. m.]
3987,kan jy asseblief 'n alarm vir ses v. m. stel,kan jy asseblief 'n alarm vir [time : ses v. m.] stel
3988,c.n.n.,[media_type : c.n.n.]
3990,e. w. n.,[media_type : e. w. n.]
3991,kan jy die ligte afskakel,kan jy die ligte afskakel
3993,kan jy maak dat die ligte af gaan,kan jy maak dat die ligte af gaan
3994,watter dag van die week is halloween,watter [date : dag van die week] is [event_name : halloween]
3995,olly watter dag van die week is braai dag,olly watter [date : dag van die week] is [event_name : braai dag]
3996,wat is die die nuus in my area,wat is die die nuus in my area
3997,alexa wat is die nuus in my area,alexa wat is die nuus in my area
3998,alexa wat gaan vandag aan,alexa wat gaan [date : vandag] aan
3999,wat gaan vandag aan,wat gaan [date : vandag] aan
4000,wat het gebeur gister op boer soek ŉ vrou,wat het gebeur [date : gister] op [news_topic : boer soek ŉ vrou]
4001,wat het gebeur op spoorloos twee,wat het gebeur op [news_topic : spoorloos twee]
4002,speel rap,speel [music_genre : rap]
4003,tyd om bok van blerk te hoor,tyd om [artist_name : bok van blerk] te hoor
4004,verhelder die sitkamer ligte,verhelder die [house_place : sitkamer] ligte
4005,verhoog leefkamer ligte halfpad,verhoog [house_place : leefkamer] ligte halfpad
4006,vermeerder ligte na volle sterkte,vermeerder ligte [change_amount : na volle sterkte]
4007,skakel aan shuffle,skakel aan [player_setting : shuffle]
4008,skakel herhaal aan,skakel [player_setting : herhaal] aan
4009,maak die ligte minder helder,maak die ligte minder helder
4010,maak die ligte donkerder asseblief,maak die ligte donkerder asseblief
4011,begin die stofsuier vir my,begin die [device_type : stofsuier] vir my
4012,kry die skoon maak aan,kry die skoon maak aan
4013,kom ons suig die stof op,kom ons suig die stof op
4014,verwyder al my wekkers,verwyder al my wekkers
4015,verwyder my wakker word alarm,verwyder my [alarm_type : wakker word] alarm
4016,olly verwyder my wakker word alarm,olly verwyder my [alarm_type : wakker word] alarm
4017,raak ontslae van my huidige alarms,raak ontslae van my huidige alarms
4018,olly raak ontslae van my huidige alarms,olly raak ontslae van my huidige alarms
4019,wanneer is die volgende vakansie,wanneer is die [event_name : volgende vakansie]
4021,hoeveel dae is in die maand,hoeveel dae is in [date : die maand]
4022,nuusopdaterings,nuusopdaterings
4023,wat gebeur in die nuus,wat gebeur in die nuus
4024,skakel asseblief af,skakel asseblief af
4025,sit af,sit af
4026,skakel af,skakel af
4027,maak lig kleur rooi,maak lig kleur [color_type : rooi]
4028,kleur die ligte rooi,kleur die ligte [color_type : rooi]
4029,speel negentigs alternatief,speel [music_genre : negentigs] alternatief
4030,alexa speel voshaarnooi,alexa speel [song_name : voshaarnooi]
4031,speel pandora negentigs dans partytjie,speel [song_name : pandora negentigs dans partytjie]
4032,wat is vandag se country treffers,wat is [date : vandag se] [music_genre : country] treffers
4033,wat is die beste dag volgende week om uit te gaan vir pizza,wat is die beste dag [date : volgende week] om uit te gaan vir [food_type : pizza]
4035,wit,[color_type : wit]
4036,lig groen,lig [color_type : groen]
4037,sandaal,sandaal
4038,bestel pizza vanaf domino's,bestel [food_type : pizza] vanaf [business_name : domino's]
4039,waar kan ek pizza bestel vir aflewering,waar kan ek [food_type : pizza] bestel vir [order_type : aflewering]
4040,speel die liedjie wat ek die meeste na luister,speel die liedjie wat ek die meeste na luister
4041,luister na lisa se klavier deur koos kombuis,luister na [song_name : lisa se klavier] deur [artist_name : koos kombuis]
4042,skakel asseblief die stofsuier aan,skakel asseblief die [device_type : stofsuier] aan
4043,laat die stofsuier loop,laat die [device_type : stofsuier] loop
4044,begin nou stofsuig asseblief,begin nou stofsuig asseblief
4045,deur wie is hierdie liedjie,deur wie is hierdie liedjie
4046,watter tipe weer kan ek verwag vandag,watter tipe weer kan ek verwag [date : vandag]
4047,lewer olifantshuis af,lewer [business_name : olifantshuis] af
4048,vind asseblief uit of wimpy aflewer,vind asseblief uit of [business_name : wimpy] aflewer
4049,kyk of bokaap kombuis aflewerings doen of nie,kyk of [business_name : bokaap kombuis] aflewerings doen of nie
4050,vertel my asseblief 'n grap,vertel my asseblief 'n grap
4051,sneeu dit nou,[weather_descriptor : sneeu] dit nou
4052,is dit warm buite,is dit [weather_descriptor : warm] buite
4053,is dit sonnig buite op die oomblik,is dit [weather_descriptor : sonnig] buite op [time : die oomblik]
4054,speel kobus,speel [song_name : kobus]
4056,speel superstar,speel [song_name : superstar]
4057,kan jy emo musiek speel,kan jy [music_genre : emo musiek] speel
4058,ek wil bietjie cape jazz musiek hoor,ek wil bietjie [music_genre : cape jazz] musiek hoor
4059,ek hou baie van ruk en rol,ek hou baie van [music_genre : ruk en rol]
4060,ligte af in die sitkamer,ligte af in die [house_place : sitkamer]
4061,verander asseblief die kleur van die ligte ek sal u se wanneer om te stop,verander asseblief die kleur van die ligte ek sal u se wanneer om te stop
4062,lewer die restourant af,lewer die [business_type : restourant] af
4063,sal hulle dit by my aflewer,sal hulle dit by my aflewer
4064,bedien hierdie plek wegneem etes,bedien hierdie plek [order_type : wegneem etes]
4065,hoe laat is dit in johannesburg,hoe laat is dit in [place_name : johannesburg]
4066,kan jy my vertel wat dit tyd om new york,kan jy my vertel wat dit tyd om [place_name : new york]
4067,weet jy watter dag dit is,weet jy watter dag dit is
4068,laat weet my asseblief vandag se datum,laat weet my asseblief [date : vandag se] datum
4069,huidige tyd,huidige tyd
4070,verhoog die volume asseblief,verhoog die volume asseblief
4071,verlaag die volume asseblief,verlaag die volume asseblief
4072,kan jy daardie afdraai,kan jy daardie afdraai
4073,watse dag is die vyfde,watse dag is die [date : vyfde]
4074,sit my robot stofsuier aan asseblief,sit my [device_type : robot stofsuier] aan asseblief
4075,aktiveer die robot stofsuier,aktiveer die [device_type : robot stofsuier]
4076,skakel die ligte af in my slaapkamer,skakel die ligte af in my [house_place : slaapkamer]
4077,skakel die kombuis ligte af,skakel die [house_place : kombuis] ligte af
4078,skakel die sitkamer se ligte af,skakel die [house_place : sitkamer se] ligte af
4079,vir watter tyd is my alarm gestel more oggend,vir watter tyd is my alarm gestel [date : more] [timeofday : oggend]
4080,ek het nodig om 'n alarm môre om twaalf n. m. te stel om my te herinner om my medikasie te neem,ek het nodig om 'n alarm [date : môre] om [time : twaalf n. m.] te stel om my te herinner om my medikasie te neem
4081,ek wil 'n alarm stel vir wanneer ek huistoe ry môre om te onthou om te stop by die winkel en kos te kry,ek wil 'n alarm stel vir wanneer ek huistoe ry [date : môre] om te onthou om te stop by die winkel en kos te kry
4082,asseblief sit die kombuis ligte af,asseblief sit die [house_place : kombuis] ligte af
4084,maak n koffie,maak n koffie
4085,kan jy die ketel kook,kan jy die [device_type : ketel] kook
4086,mooi lirieke,mooi lirieke
4087,lekker musiek,lekker musiek
4088,sit af oorhoofse lig,sit af oorhoofse lig
4089,speel my top twintig speellys,speel my [music_descriptor : top twintig] speellys
4090,sit die volume harder op my luidsprekers,sit die volume harder op my luidsprekers
4091,ek wil volume hê op my luidsprekers,ek wil volume hê op my luidsprekers
4092,demp my luidsprekers vir 'n minuut moet ek 'n oproep maak,demp my luidsprekers vir 'n minuut moet ek 'n oproep maak
4093,was dit winderig gister,was dit [weather_descriptor : winderig] [date : gister]
4094,sit asseblief 'n alarm op vi agtuur v. m.,sit asseblief 'n alarm op vi [time : agtuur v. m.]
4095,stel asseblief my wekker vir agt v. m.,stel asseblief my wekker vir [time : agt v. m.]
4096,ek benodig 'n alarm gestel vir agt v. m.,ek benodig 'n alarm gestel vir [time : agt v. m.]
4097,wat gebeur vandag,wat gebeur [date : vandag]
4098,wat is die nuutste hoofopskrifte,wat is die nuutste hoofopskrifte
4099,net om te bevestig dat jy die alarm gestel het om af te gaan om agt honderd,net om te bevestig dat jy die alarm gestel het om af te gaan om [time : agt honderd]
4100,politieke nuus,[news_topic : politieke] nuus
4101,wat het gister gebeur,wat het [date : gister] gebeur
4102,nuutste wêreld nuus,nuutste [place_name : wêreld] nuus
4103,wat is dit waarna ons luister,wat is dit waarna ons luister
4104,hoe gaan die weer vandag in kaapstad wees,hoe gaan die weer [date : vandag] in [place_name : kaapstad] wees
4105,gaan dit reen oor die volgende paar dae in pretoria,gaan dit [weather_descriptor : reen] oor die [date : volgende paar dae] in [place_name : pretoria]
4106,wat sal die hoogtepunt môre in pretoria wees,wat sal die hoogtepunt [date : môre] in [place_name : pretoria] wees
4107,watter alarms is gestel in die foon,watter alarms is gestel in die [device_type : foon]
4108,is daar 'n alarm vir vieruur v. m.,is daar 'n alarm vir [time : vieruur v. m.]
4109,asseblief sit af my slim muurprop,asseblief sit af my [device_type : slim muurprop]
4110,skakel my slim prop muurprop aan,skakel my [device_type : slim prop muurprop] aan
4112,omskep huidige tyd van g. m. t. na e. s. t.,omskep huidige tyd van [time_zone : g. m. t.] na [time_zone : e. s. t.]
4113,omskep huidige tyd van i. s. t. na e. s. t.,omskep huidige tyd van [time_zone : i. s. t.] na [time_zone : e. s. t.]
4114,sit 'n klomp james taylor joni mitchell en cat stevens by die speellys,sit 'n klomp [artist_name : james taylor joni mitchell] en [artist_name : cat stevens] by die speellys
4115,ek het nog nie enige springbok nude girls gehoor nie asseblief voeg hulle eerste sewe albums by,ek het nog nie enige [artist_name : springbok nude girls] gehoor nie asseblief voeg hulle eerste sewe albums by
4116,speel my geskommelde speellys asseblief,speel my [playlist_name : geskommelde speellys] asseblief
4117,kan jy vir my bietjie dans musiek speel,kan jy vir my bietjie [music_genre : dans musiek] speel
4118,teken my in vir opdaterings omtrent s a brekende nuus,teken my in vir opdaterings omtrent s a brekende nuus
4119,ek wil alles weet wat breek oor die dam breking in newcastle,ek wil alles weet wat breek oor die dam breking in [place_name : newcastle]
4120,watter alarm tyd het jy gestel,watter alarm tyd het jy gestel
4121,hoelaat het jy die wekker gestel,hoelaat het jy die wekker gestel
4122,laat weet my die alarm se tyd,laat weet my die alarm se tyd
4123,watter asiatiese restaurante is in die omgewing van vredehoek soos nando's of roccomamas,watter [food_type : asiatiese] [business_type : restaurante] is in die omgewing van vredehoek soos nando's of roccomamas
4124,waar is die naaste plek om kos te bestel vir optel,waar is die naaste plek om kos te bestel vir [order_type : optel]
4125,waar kan ek 'n skeut tequila kry en 'n bietjie meksikaanse kos,waar kan ek 'n skeut [food_type : tequila] kry en 'n bietjie [food_type : meksikaanse] kos
4126,speel hierdie speellys,speel hierdie speellys
4127,speel liedjies op speellys,speel liedjies op speellys
4128,het ek tans enige alarms wat gestel is,het ek tans enige alarms wat gestel is
4129,watter alarms het ek gestel nou op die oomblik,watter alarms het ek gestel nou op die oomblik
4130,is my herinnering alarm gestel vir dansklas,is my herinnering alarm gestel vir [event_name : dansklas]
4131,wat gaan die temperatuur vandag wees vir durban kwazulu-natal,wat gaan die [weather_descriptor : temperatuur] [date : vandag] wees vir [place_name : durban kwazulu-natal]
4132,wat is die persentasie kans van reen in pretoria gauteng vandag,wat is die persentasie kans van [weather_descriptor : reen] in [place_name : pretoria gauteng] [date : vandag]
4133,hoeveel duim sneeu het kaapstad vandag gekry,hoeveel duim [weather_descriptor : sneeu] het [place_name : kaapstad] [date : vandag] gekry
4134,laai spotify,laai [app_name : spotify]
4135,asseblief begin om my youtube playlist te speel,asseblief begin om my [media_type : youtube] playlist te speel
4136,kan jy asseblief anton goosen speel,kan jy asseblief [artist_name : anton goosen] speel
4137,kan jy asseblief bevestig of cafe paradiso wegneemetes doen,kan jy asseblief bevestig of [business_name : cafe paradiso] [order_type : wegneemetes] doen
4139,moet ek 'n dik jas dra vandag,moet ek 'n [weather_descriptor : dik jas] dra [date : vandag]
4140,wanneer gaan dit weer bo vyftig wees,wanneer gaan dit weer bo vyftig wees
4141,haai olly vertel vir my vandag se belangrikste nuus,haai olly vertel vir my [date : vandag se] belangrikste nuus
4142,hay olly wat is in die wêreld nuus nou,hay olly wat is in die [place_name : wêreld] nuus nou
4143,hey siri wat is wêreld nuus nou,hey siri wat is [place_name : wêreld] nuus nou
4144,herinner my omtrent my alarms vandag,herinner my omtrent my alarms [date : vandag]
4145,watter alarms het ek vandag gestel,watter alarms het ek [date : vandag] gestel
4146,laat weet my oor enige alarms gestel vir vandag,laat weet my oor enige alarms gestel vir [date : vandag]
4147,maak seker my liedjies word altyd herhaal en altyd geskommel,maak seker my liedjies word [player_setting : altyd herhaal en altyd geskommel]
4148,wys my wat die tyd is,wys my wat die tyd is
4149,draai asseblief die ligte op in hierdie vertrek,draai asseblief die ligte op in hierdie vertrek
4150,oorhoofse ligte aan asseblief,oorhoofse ligte aan asseblief
4151,wat is die dag vandag,wat is die [time_zone : dag] [date : vandag]
4152,speel asseblief die liedjie loslappie,speel asseblief die liedjie [song_name : loslappie]
4153,speel die liedjie kaptein,speel die liedjie [song_name : kaptein]
4154,skakel my wifi af,skakel my wifi af
4155,verander volume na vyf en dertig persent,verander volume [change_amount : na vyf en dertig persent]
4156,hey ollie vertel my 'n grap,hey ollie vertel my 'n grap
4157,hey olly het jy onlangs enige snaakse grappe gehoor,hey olly het jy onlangs enige [joke_type : snaakse] grappe gehoor
4158,hey siri het jy die afgelope tyd enige snaakse grappe gehoor,hey siri het jy die afgelope tyd enige [joke_type : snaakse] grappe gehoor
4159,hey olly laat my lag met 'n goeie grap,hey olly laat my lag met 'n [joke_type : goeie] grap
4160,kan jy vir my vandag 'n pizza bestel van dominoes,kan jy vir my [date : vandag] 'n [food_type : pizza] bestel van [business_name : dominoes]
4161,ek wil vir vanaand sjinese kos bestel wie kan vir my aflewer,ek wil vir [timeofday : vanaand] [food_type : sjinese] kos bestel wie kan vir my aflewer
4162,ek het 'n pizza nodig wat is die naaste plek wat aflewer,ek het 'n [food_type : pizza] nodig wat is die naaste plek wat [order_type : aflewer]
4163,verander asseblief die stoep lig na blou,verander asseblief die [house_place : stoep] lig na [color_type : blou]
4164,kan jy die sitkamer ligte na pienk toe stel,kan jy die [house_place : sitkamer] ligte na [color_type : pienk] toe stel
4165,ek wil die badkamerligte op geel gestel hê,ek wil die [house_place : badkamerligte] op [color_type : geel] gestel hê
4166,verander volume vlak na maksimum,verander volume vlak [change_amount : na maksimum]
4167,verlaag volume na half,verlaag volume [change_amount : na half]
4168,kyk asseblief na die weer in pretoria,kyk asseblief na die weer in [place_name : pretoria]
4169,kan jy asseblief kyk wat die weer in gauteng is,kan jy asseblief kyk wat die weer in [place_name : gauteng] is
4170,begin koffiemasjien,begin [device_type : koffiemasjien]
4171,sit af die ligte in die kombuis,sit af die ligte in die [house_place : kombuis]
4172,maak die sofa skoon met die stofsuier,maak die sofa skoon met die [device_type : stofsuier]
4173,aktiveer die stofsuier en gebruik dit,aktiveer die [device_type : stofsuier] en gebruik dit
4174,hello olly verander die huidige lig settings,hello olly verander die huidige lig settings
4175,hi siri verander die huidige ligte stellings,hi siri verander die huidige ligte stellings
4177,gee vir my die jongste politieke opskrifte oor die wêreld,gee vir my die jongste [news_topic : politieke] opskrifte oor die [place_name : wêreld]
4178,is daar enige nuus van die presidensie,is daar enige nuus van die [news_topic : presidensie]
4179,enige onlangse nuus oor noord korea,enige onlangse nuus oor [place_name : noord korea]
4180,wat is tien vm in oosterse tyd,wat is [time : tien vm] in [time_zone : oosterse] tyd
4181,asseblief laat weet my hoe laat sewe n. m. is in c. a. t.,asseblief laat weet my hoe laat [time : sewe n. m.] is in [time_zone : c. a. t.]
4182,watter tyd is dit nou in g. m. t.,watter tyd is dit nou in [time_zone : g. m. t.]
4183,huidige tyd in kaapstad,huidige [time_zone : tyd] in [place_name : kaapstad]
4184,wat is die huidige tyd in johannesburg,wat is die huidige tyd in [place_name : johannesburg]
4185,hey siri hoe laat is dit,hey siri hoe laat is dit
4186,hi olly hoe laat is dit,hi olly hoe laat is dit
4187,hey siri wat is die tyd,hey siri wat is die tyd
4188,hay olly wats die tyd,hay olly wats die tyd
4189,wat sal jy hierdie soort musiek waarna ons luister noem,wat sal jy hierdie soort musiek waarna ons luister noem
4190,wie speel die oboe op hierdie stuk,wie speel die oboe op hierdie stuk
4191,ek het hierdie riff voorheen gehoor watter lied het hierdie riff geteel dit is presies dieselfde,ek het hierdie riff voorheen gehoor watter lied het hierdie riff geteel dit is presies dieselfde
4192,wat is die tyd in pretoria,wat is die tyd in [place_name : pretoria]
4193,wat is die huidige tyd in kaapstad,wat is die huidige tyd in [place_name : kaapstad]
4194,vertel my die tyd in boston,vertel my die tyd in [place_name : boston]
4195,speel last christmas van george michael,speel [song_name : last christmas] van [artist_name : george michael]
4196,speel die lys van my gunstelinge,speel die lys van my gunstelinge
4197,herhaal die volgende liedjie,herhaal die volgende liedjie
4198,verwyder die alarm wat vir vieruur die oggend gestel is,verwyder die alarm wat vir [time : vieruur die oggend] gestel is
4199,deaktiveer alle wekkers wat vir vandag gestel is,deaktiveer alle wekkers wat vir [date : vandag] gestel is
4200,sluimer al vandag se alarms permanent,sluimer al [date : vandag se] alarms permanent
4201,wemo krag aan,[device_type : wemo] krag aan
4202,skakel my prop aan,skakel my [device_type : prop] aan
4203,sit asseblief die wemo krag af,sit asseblief die [device_type : wemo] krag af
4204,gaan daar sneeu wees die week,gaan daar [weather_descriptor : sneeu] wees [date : die week]
4205,ek wil luister na boerepompie van ricus nel,ek wil luister na [song_name : boerepompie] van [artist_name : ricus nel]
4206,speel die mite van ruhan du toit,speel [song_name : die mite] van [artist_name : ruhan du toit]
4207,moet ek 'n jas dra vandag,moet ek 'n [weather_descriptor : jas] dra [date : vandag]
4208,moet ek sandale dra,moet ek [weather_descriptor : sandale] dra
4209,moet ek 'n sambreel saam met my vat vanaand,moet ek 'n [weather_descriptor : sambreel] saam met my vat [timeofday : vanaand]
4210,het ek more 'n jas nodig wanneer ek werk toe gaan,het ek [date : more] 'n [weather_descriptor : jas] nodig wanneer ek werk toe gaan
4211,dink jy dis reg om kortbroeke te dra hierdie week,dink jy dis reg om [weather_descriptor : kortbroeke] te dra [date : hierdie week]
4212,gaan ek die gras kan sny vanaand,gaan ek die gras kan sny [timeofday : vanaand]
4213,verander berg standaard na stille oseaan,verander [time_zone : berg] standaard na [time_zone : stille oseaan]
4214,verander my klok na sentrale tydsone van my huidige sone,verander my klok na [time_zone : sentrale] tydsone van [time_zone : my huidige sone]
4215,ek benodig die tydsone vir londen engeland in plaas van sentraal tydsone,ek benodig die tydsone vir [time_zone : londen engeland] in plaas van [time_zone : sentraal] tydsone
4216,vertel my die snaakste grap wat nog ooit vertel is,vertel my die [joke_type : snaakste] grap wat nog ooit vertel is
4217,ek wil graag goeie snaakse grappe hoor,ek wil graag [joke_type : goeie snaakse] grappe hoor
4218,moet ek rubber skoene vandag dra,moet ek [weather_descriptor : rubber skoene] [date : vandag] dra
4219,het ek nou 'n jas nodig buite,het ek nou 'n [weather_descriptor : jas] nodig buite
4220,wat is die tyd nou,wat is die tyd nou
4221,kan ek weet wat die tyd is nou,kan ek weet wat die tyd is nou
4222,kyk asseblief die tyd,kyk asseblief die tyd
4223,waar is my domino's pizza,waar is my [business_name : domino's] [food_type : pizza]
4224,wanneer gaan my sjinese kos afgelewer word,wanneer gaan my [food_type : sjinese] kos afgelewer word
4225,hoe lank nog totdat my pizza hier sal wees,hoe lank nog totdat my [food_type : pizza] hier sal wees
4226,speel my speellys van country musiek,speel my speellys van [music_genre : country] musiek
4227,word daar enige reën vir volgende week voorspel,word daar enige [weather_descriptor : reën] vir [date : volgende week] voorspel
4228,gaan dit bo negentig grade môre wees,gaan dit [weather_descriptor : bo negentig] grade [date : môre] wees
4229,kan jy my slaapkamer lamp afsit,kan jy my [house_place : slaapkamer] lamp afsit
4230,ek moet die prop aan sit in my kantoor vir my rekenaar,ek moet die prop aan sit in my [house_place : kantoor] vir my [device_type : rekenaar]
4231,speel sleepyhead van passion pit,speel [song_name : sleepyhead] van [artist_name : passion pit]
4232,speel sleepyhead deur passion pit,speel [song_name : sleepyhead] deur [artist_name : passion pit]
4233,speel my gunsteling liedjie van laas jaar,speel my gunsteling liedjie van [date : laas jaar]
4234,speel my gunsteling liedjie van the parlotones,speel my gunsteling liedjie van [artist_name : the parlotones]
4235,hi wat is die tyd,hi wat is die tyd
4236,is dit al middag,is dit al middag
4237,hoe is die weer nou,hoe is die weer nou
4238,gee my die volume stellings,gee my die volume stellings
4239,sit die robot stofsuier aan,sit die [device_type : robot stofsuier] aan
4240,skakel aan die roomba,skakel aan die [device_type : roomba]
4241,hou asseblief op praat,hou asseblief op praat
4242,moet asseblief nie praat nie,moet asseblief nie praat nie
4243,asseblief moet nie reageer nie,asseblief moet nie reageer nie
4244,olly skakel aan die koffiemasjien om vir my 'n bietjie koffie te maak,olly skakel aan die [device_type : koffiemasjien] om vir my 'n bietjie koffie te maak
4245,maak vir my asseblief 'n koffie met die koffiemasjien,maak vir my asseblief 'n koffie met die [device_type : koffiemasjien]
4246,olly verander alle ligte na blou,olly verander alle ligte na [color_type : blou]
4247,huis verander alle ligte na blou,huis verander alle ligte na [color_type : blou]
4248,huis ligte blou,huis ligte [color_type : blou]
4249,huis kan jy al die ligte in die huis blou maak,[house_place : huis] kan jy al die ligte in die huis [color_type : blou] maak
4250,reën dit later vandag,[weather_descriptor : reën] dit later [date : vandag]
4251,is dit te warm om vandag my wollerige trui te dra,is dit [weather_descriptor : te warm] om [date : vandag] my [weather_descriptor : wollerige trui] te dra
4252,moet ek vandag 'n sambreel by my dra,moet ek [date : vandag] 'n [weather_descriptor : sambreel] by my dra
4253,wats die huidige tyd in oostelike standaard,wats die huidige tyd in [time_zone : oostelike] standaard
4254,watse tyd is dit op die ooskus van die verenigde state,watse tyd is dit op die [time_zone : ooskus] van die [place_name : verenigde state]
4255,janneman vertel my die mees onlangse nuus van die s. a. u. k.,janneman vertel my die mees onlangse nuus van die [media_type : s. a. u. k.]
4256,lees vir my die mees op datum nuus op news twenty four,lees vir my die mees op datum nuus op [media_type : news twenty four]
4257,vertel my asseblief die huidige datum,vertel my asseblief die huidige [time_zone : datum]
4258,wat's die mees onlangste nuus,wat's die mees onlangste nuus
4259,wat het onlangs in die nuus gebeur,wat het onlangs in die nuus gebeur
4260,draai volume op,draai volume op
4261,gebruik asseblief skommel,gebruik asseblief [player_setting : skommel]
4262,speel herhalings asseblief,speel [player_setting : herhalings] asseblief
4263,het jy die afgelope tyd enige goeie grappies gehoor,het jy die afgelope tyd enige [joke_type : goeie] grappies gehoor
4264,hoeveel grappe ken jy,hoeveel grappe ken jy
4265,wat is vandag se weervoorspelling,wat is [date : vandag se] weervoorspelling
4266,wat is vandag se weer,wat is [date : vandag se] weer
4267,draai die volume van die musiek op,draai die volume van die musiek op
4268,beweeg na die volgende liedjie op die lys,[player_setting : beweeg] na die volgende liedjie op die lys
4269,herspeel hierdie liedjie ek hou regtig daarvan,[player_setting : herspeel] hierdie liedjie ek hou regtig daarvan
4270,ek wil graag 'n koppie koffie he,ek wil graag 'n koppie koffie he
4271,berei nou koffie voor,berei nou koffie voor
4272,my koffie is koud maak asseblief nog koffie,my koffie is koud maak asseblief nog koffie
4273,speel liedjie jessica,speel liedjie [song_name : jessica]
4274,het jy 'n grap,het jy 'n grap
4275,vertel my 'n grap asseblief,vertel my 'n grap asseblief
4276,sit asseblief die lamp af,sit asseblief die [device_type : lamp] af
4277,kan jy my lessenaar lamp afskakel,kan jy my [device_type : lessenaar lamp] afskakel
4278,lessenaarlamp een af,[device_type : lessenaarlamp een] af
4279,ek hou van top veertig musiek,ek hou van top veertig musiek
4280,ek hou van soft rock musiek,ek hou van [music_genre : soft rock] musiek
4281,ek hou van klassieke rock,ek hou van [music_genre : klassieke rock]
4282,speel 'n liedjie van my gunstelinge,speel 'n liedjie van my gunstelinge
4283,verhoog die helderheid in hierdie kamer,verhoog die helderheid in [house_place : hierdie kamer]
4284,draai op die helderheid van die ligte,draai op die helderheid van die ligte
4285,wat is die hoogste temperatuur vir die week,wat is die [weather_descriptor : hoogste temperatuur] vir [date : die week]
4286,verhelder lig,verhelder lig
4287,ligte opstel,ligte opstel
4288,wat is die tyd van die dag nou,wat is die tyd van die dag nou
4289,dit is te donker hier binne vermeerder die helderheid van die ligte,dit is te donker hier binne vermeerder die helderheid van die ligte
4290,moet ek 'n baadjie saam my vat vanaand,moet ek 'n [weather_descriptor : baadjie] saam my vat [timeofday : vanaand]
4291,moet ek vandag 'n sambreel werk toe vat,moet ek [date : vandag] 'n [weather_descriptor : sambreel] werk toe vat
4292,kan ek vandag kortbroek dra terwyl ek inkopies doen,kan ek [date : vandag] [weather_descriptor : kortbroek] dra terwyl ek inkopies doen
4293,wat is die komende aanmanings,wat is die komende aanmanings
4294,kan jy my vertel van die waarskuwings wat ek gestel het,kan jy my vertel van die waarskuwings wat ek gestel het
4295,speel asseblief britney spears,speel asseblief [artist_name : britney spears]
4296,ek wil graag luister na,ek wil graag luister na
4297,praat harder,praat harder
4298,sit luidspreker volume harder,sit luidspreker volume harder
4299,maak die lig hier binne rooier,maak die lig hier binne [color_type : rooier]
4300,maak die sitkamer lig oranje,maak die [house_place : sitkamer] lig [color_type : oranje]
4301,speel musiek van queen,speel musiek van [artist_name : queen]
4302,speel die nuutste album van jay z.,speel die nuutste album van [artist_name : jay z.]
4303,vind bietjie klassieke musiek van beethoven en speel dit,vind bietjie [music_genre : klassieke musiek] van [artist_name : beethoven] en speel dit
4304,speel major tom van david bowie,speel [song_name : major tom] van [artist_name : david bowie]
4305,speel die liedjie major tom van david bowie,speel die liedjie [song_name : major tom] van [artist_name : david bowie]
4306,speel die kurt darren liedjie kaptein,speel die [artist_name : kurt darren] liedjie [song_name : kaptein]
4307,hoelaat is dit nou in pretoria,hoelaat is dit nou in [place_name : pretoria]
4308,wat is die tyd in die stille oseaan tydsone op hierdie oomblik,wat is die tyd in die [place_name : stille oseaan tydsone] op hierdie oomblik
4309,in hoeveel ure gaan dit middernag wees in pretoria suid afrika,in hoeveel ure gaan dit [time : middernag] wees in [place_name : pretoria suid afrika]
4310,wat sê hulle omtrent cyril ramaphosa op hierdie onderwerp,wat sê hulle omtrent [person : cyril ramaphosa] op hierdie onderwerp
4311,vind asseblief vir my die p. e. nuutste nuus op,vind asseblief vir my die p. e. nuutste nuus op
4312,sal die weer minder as tien grade wees in pretoria,sal die weer [weather_descriptor : minder as tien grade] wees in [place_name : pretoria]
