id,utt,annot_utt
2626,我聽說了有關我們新供應商的突發新聞請查看新聞並讓我知道最新消息,我聽說了有關我們 [media_type : 新供應商] 的突發新聞請查看新聞並讓我知道最新消息
2627,把音樂播放器音量調到百分之八十,把 [device_type : 音樂播放器] 音量調到 [change_amount : 百分之八十]
2628,音樂播放器百分之五十,[device_type : 音樂播放器] [change_amount : 百分之五十]
2629,訂麥當勞,訂 [business_name : 麥當勞]
2630,訂中餐,訂 [food_type : 中] 餐
2631,顯示附近外帶餐廳,顯示附近 [order_type : 外帶] [business_type : 餐廳]
2632,以美國格式告訴我今天的日期,以美國格式告訴我 [date : 今天的] 日期
2633,請問目前的日期,請問目前的日期
2634,降低音響音量,降低音響音量
2635,把聲音調到五十,把聲音調 [change_amount : 到五十]
2636,現在靜音,現在靜音
2637,打開新聞,打開新聞
2638,顯示蔡英文的新聞,顯示蔡英文的新聞
2639,列出關於環境的新聞,列出關於 [news_topic : 環境] 的新聞
2640,告訴我有關疫苗接種的事,告訴我有關 [news_topic : 疫苗接種] 的事
2641,黑人的命也是命活動的消息,[news_topic : 黑人的命也是命] 活動的消息
2642,烏俄戰爭今天有什麼不同消息嗎,烏俄戰爭今天有什麼不同消息嗎
2643,播放周杰倫,播放 [artist_name : 周杰倫]
2644,播放新的周杰倫歌曲,播放新的 [artist_name : 周杰倫] 歌曲
2645,調降客廳的燈,調降 [house_place : 客廳] 的燈
2646,拉高燈光控制,拉高燈光控制
2647,可以請你建立一個屬於愛黛兒的 pandora 頻道嗎,可以請你建立一個屬於 [artist_name : 愛黛兒] 的 pandora 頻道嗎
2648,請查看我的爵士音樂播放清單,請查看我的 [music_genre : 爵士] 音樂播放清單
2649,西雅圖的天氣預報是什麼,[place_name : 西雅圖] 的天氣預報是什麼
2650,今天的晨間民事晨間新聞的標題是什麼,[date : 今天的] 晨間 [media_type : 民事晨間新聞] 的標題是什麼
2651,該地區的最新消息,該地區的最新消息
2652,地方新聞 app,[media_type : 地方新聞] app
2653,禮拜六會下雨嗎,[date : 禮拜六] 會 [weather_descriptor : 下雨] 嗎
2654,下週會 ' 下雪嗎,[date : 下週] 會 ' [weather_descriptor : 下雪] 嗎
2655,明天的最高溫會高於七十度嗎,[date : 明天] 的 [weather_descriptor : 最高溫] 會高於七十度嗎
2656,隨機播放茄子蛋的音樂,[player_setting : 隨機播放] [artist_name : 茄子蛋] 的音樂
2657,播放我最經常聽的五十首歌曲,播放我最經常聽的五十首歌曲
2658,重播歌曲,重播歌曲
2659,這歌我的,這歌我的
2660,關閉客廳的燈,關閉 [house_place : 客廳] 的燈
2661,關掉廚房電燈,關掉 [house_place : 廚房] 電燈
2662,嘻哈播放清單,[music_genre : 嘻哈] 播放清單
2663,鄉村音樂播放清單,[music_genre : 鄉村音樂] 播放清單
2665,台北議會質詢社會住宅做了什麼,[place_name : 台北] [news_topic : 議會質詢社會住宅] 做了什麼
2666,中國時報裡面企業家談及遊民是什麼,[media_type : 中國時報] 裡面 [news_topic : 企業家談及遊民] 是什麼
2667,自由時報文章報導名嘴評疫苗政策有哪些,[media_type : 自由時報] 文章報導 [news_topic : 名嘴評疫苗政策] 有哪些
2668,從 b.b.c. 新聞得到消息,從 [media_type : b.b.c. 新聞] 得到消息
2669,從痞客邦獲取新聞,從 [media_type : 痞客邦] 獲取新聞
2670,從 t.v.b.s. 那裡得到消息,從 [media_type : t.v.b.s.] 那裡得到消息
2671,幫我檢查我明天早上是否有設定鬧鐘,幫我檢查我 [date : 明天] [timeofday : 早上] 是否有設定鬧鐘
2672,我在早上六點和九點之間設了幾個鬧鐘,我在 [time : 早上六點和九點] 之間設了幾個鬧鐘
2673,我是否有記得設定下一次看醫生的鬧鐘,我是否有記得設定下一次 [event_name : 看醫生] 的鬧鐘
2674,最愛歌曲,最愛歌曲
2675,播放列表,播放列表
2676,今天幾號,[date : 今天] 幾號
2677,今天幾號,[date : 今天] 幾號
2678,今晚會下雨嗎,[timeofday : 今晚] 會 [weather_descriptor : 下雨] 嗎
2679,溫度不變嗎或是會變冷,[weather_descriptor : 溫度] 不變嗎或是會變冷
2680,快要變暖了嗎,[time : 快要] [weather_descriptor : 變暖] 了嗎
2682,播一些女神卡卡,播一些 [artist_name : 女神卡卡]
2683,撥放費玉清最好的歌曲,撥放 [artist_name : 費玉清] 最好的歌曲
2684,最後的點餐好了嗎,最後的點餐好了嗎
2685,olly 我需要一個有趣的笑話來講給張偉聽,olly 我需要一個 [joke_type : 有趣] 的笑話來講給 [person : 張偉] 聽
2686,我需要一個可以跟小明講的好笑的笑話,我需要一個可以跟 [person : 小明] 講的 [joke_type : 好笑的] 笑話
2687,確認訂單,確認訂單
2688,確認購買筆電,確認購買 [device_type : 筆電]
2689,確認訂單還有把確認信寄給我,確認訂單還有把確認信寄給我
2690,關掉插座,關掉 [device_type : 插座]
2691,我不要繼續用插座了,我不要繼續用 [device_type : 插座] 了
2692,關掉 wemo 智慧插座,關掉 [device_type : wemo 智慧插座]
2693,幫我泡一杯咖啡,幫我泡一杯咖啡
2694,幫我們準備幾杯咖啡,幫我們準備幾杯咖啡
2695,泡咖啡,泡咖啡
2696,訂餛飩湯與牛肉麵的中式餐點,訂 [business_name : 餛飩湯] 與 [food_type : 牛肉麵] 的 [food_type : 中式] 餐點
2697,跟達美樂訂兩個中的起司和一個中的夏威夷披薩,跟 [business_name : 達美樂] 訂兩個中的 [food_type : 起司] 和一個中的 [food_type : 夏威夷披薩]
2698,點兩個麥當勞起司漢堡,點兩個麥當勞起司漢堡
2699,搖滾,[music_genre : 搖滾]
2700,搖滾樂,[music_genre : 搖滾] 樂
2701,搖滾樂,[music_genre : 搖滾] 樂
2702,請播放搖滾音樂,請播放 [music_genre : 搖滾] 音樂
2703,民俗音樂,[music_genre : 民俗] 音樂
2704,來一些印度搖滾,來一些印度搖滾
2705,降低音頻,降低音頻
2706,把音量調低百分之二十,把音量調低 [change_amount : 百分之二十]
2707,請大聲一點,請大聲一點
2708,olly 我想要跳舞幫我播一些搖滾樂,olly 我想要跳舞幫我播一些 [music_genre : 搖滾樂]
2709,我今天需要聽一些悲傷歌曲,我 [date : 今天] 需要聽一些 [music_genre : 悲傷歌曲]
2710,關掉電源,關掉電源
2711,關燈,關燈
2712,我不喜歡房子,我不喜歡 [house_place : 房子]
2713,請更換顏色,請更換顏色
2714,想要有鮮豔的顏色,想要有 [color_type : 鮮豔的] 顏色
2715,告白氣球,[song_name : 告白氣球]
2716,告白氣球,[song_name : 告白氣球]
2717,山頂黑狗兄,[song_name : 山頂黑狗兄]
2718,五點三十分叫我起床,[time : 五點三十分] 叫我起床
2719,設定五點半的鬧鐘,設定 [time : 五點半] 的鬧鐘
2720,設定五點半的鬧鐘,設定 [time : 五點半] 的鬧鐘
2721,你有什麼好笑的笑話嗎,你有什麼 [joke_type : 好笑的] 笑話嗎
2722,你知道任何好的笑話嗎,你知道任何 [joke_type : 好的] 笑話嗎
2723,這首音樂名字是什麼,這首音樂名字是什麼
2724,給我三立新聞消息,給我 [media_type : 三立新聞] 消息
2725,c. n. n. 有什麼新聞,[media_type : c. n. n.] 有什麼新聞
2726,我們來聽東森新聞,我們來聽 [media_type : 東森新聞]
2727,關掉 wemo 插頭插座,關掉 [device_type : wemo 插頭插座]
2728,關掉 wemo 智慧插座,關掉 [device_type : wemo 智慧插座]
2729,找到關於橘子和香蕉的笑話,找到關於 [food_type : 橘子和香蕉] 的笑話
2730,我要找一個適合兒童又好笑的笑話,我要找一個適合 [relation : 兒童] 又 [joke_type : 好笑的] 笑話
2731,我想要機器煮咖啡,我想要 [device_type : 機器] 煮咖啡
2732,開始煮咖啡,開始煮咖啡
2733,請啟動咖啡壺,請啟動咖啡壺
2736,下雨了嗎,[weather_descriptor : 下雨] 了嗎
2737,我發佈完重要音樂檔案了,我發佈完重要音樂檔案了
2738,我喜歡這樣,我喜歡這樣
2739,我打算這樣做,我打算這樣做
2740,我可以在這家餐廳點外送嗎,我可以在這家 [business_type : 餐廳] 點 [order_type : 外送] 嗎
2741,我最喜歡的餐廳有外送嗎,我最喜歡的 [business_type : 餐廳] 有 [order_type : 外送] 嗎
2742,他們有外帶服務,他們有 [order_type : 外帶服務]
2743,顯示三立新聞今天的新聞,顯示 [media_type : 三立新聞] 今天的新聞
2744,東森新聞有什麼新聞稿今天,[media_type : 東森新聞] 有什麼新聞稿 [date : 今天]
2745,民視新聞有什麼政治方面的新聞嗎,[media_type : 民視新聞] 有什麼 [news_topic : 政治方面] 的新聞嗎
2746,客廳燈光變黃色,[house_place : 客廳] 燈光變 [color_type : 黃色]
2747,改變這盞燈的顏色,改變這盞燈的顏色
2748,這個燈改成橘色,這個燈改成橘色
2749,開咖啡機,開 [device_type : 咖啡機]
2750,來杯咖啡,來杯咖啡
2751,幫我啟動咖啡機,幫我啟動咖啡機
2752,請幫我煮杯咖啡,請幫我煮杯咖啡
2753,我要一杯咖啡,我要一杯咖啡
2754,最新的本地新聞,最新的本地新聞
2755,最近的嘉義新聞,最近的 [place_name : 嘉義] 新聞
2756,台南的頭條新聞,[place_name : 台南] 的頭條新聞
2757,政治方面新聞,[news_topic : 政治] 方面新聞
2758,顯示今天的政治新聞,顯示 [date : 今天] 的 [news_topic : 政治] 新聞
2759,我想看政治新聞,我想看 [news_topic : 政治] 新聞
2760,音樂,音樂
2761,來放音樂,來放音樂
2762,播放已選的音樂,播放已選的音樂
2763,告訴我時間,告訴我時間
2764,我想訂外帶,我想訂 [order_type : 外帶]
2765,我想訂外帶,我想訂 [order_type : 外帶]
2766,幫我點一些外帶的食物,幫我點一些 [order_type : 外帶的] 食物
2767,爵士樂現在,[music_genre : 爵士] 樂現在
2768,爵士樂,[music_genre : 爵士] 樂
2769,播放周杰倫爵士樂類型的音樂,播放周杰倫 [music_genre : 爵士] 樂類型的音樂
2770,音樂爵士,音樂 [music_genre : 爵士]
2771,我的訂單還要多久,我的訂單還要多久
2772,訂單什麼時候可以取貨,訂單什麼時候可以取貨
2773,我的訂單還有多久才會好,我的訂單還有多久才會好
2774,關掉電燈,關掉電燈
2775,把燈關掉,把燈關掉
2776,關掉房間電燈,關掉 [house_place : 房間] 電燈
2777,我今天需要雨傘嗎,我 [date : 今天] 需要雨傘嗎
2778,昨天比較冷嗎,[date : 昨天] 比較冷嗎
2779,請找伍佰音樂,請找 [artist_name : 伍佰] 音樂
2780,有沒有即將舉行的任何演唱會,有沒有即將舉行的任何 [event_name : 演唱會]
2781,幫我播放一些爵士音樂,幫我播放一些 [music_genre : 爵士音樂]
2782,三月十日落在星期幾,[date : 三月十日] 落在星期幾
2783,下個禮拜六是幾號,下個 [date : 禮拜六] 是幾號
2784,這個月最後一個禮拜五落在哪一天這個月最後一個禮拜五,這個月最後一個禮拜五落在哪一天 [date : 這個月最後一個禮拜五]
2785,打開吸塵器,打開吸塵器
2786,也是一種享受,也是一種享受
2787,播滅火器的島嶼天光,播 [artist_name : 滅火器] 的島嶼天光
2788,勇敢五月天,勇敢五月天
2789,你能夠找一首 mgk 最新的歌曲嗎,你能夠找一首 [artist_name : mgk] 最新的歌曲嗎
2790,昨晚洋基隊贏了嗎,[date : 昨晚] 洋基隊贏了嗎
2791,台北市接下來五天的天氣如何,[place_name : 台北市] 接下來 [date : 五天] 的天氣如何
2792,熱浪溫嵐,熱浪 [artist_name : 溫嵐]
2793,放上張惠妹好膽你就來,放上 [artist_name : 張惠妹] 好膽你就來
2794,張惠妹好膽你就來,[artist_name : 張惠妹] 好膽你就來
2795,喇叭靜音,喇叭靜音
2796,關閉揚聲器的聲音,關閉揚聲器的聲音
2797,把音響聲音靜音,把音響聲音靜音
2798,alexa 播告白氣球歌曲,alexa 播 [song_name : 告白氣球] 歌曲
2799,播放歌曲告白氣球,播放歌曲 [song_name : 告白氣球]
2800,告白氣球,[song_name : 告白氣球]
2801,倫敦幾點了,[place_name : 倫敦] 幾點了
2802,芝加哥幾點了,[place_name : 芝加哥] 幾點了
2803,調暗一點燈光,調暗一點燈光
2804,調低燈的亮度,調低燈的亮度
2805,幫我沖一杯咖啡,幫我沖一杯咖啡
2806,我想喝杯咖啡好嗎,我想喝杯咖啡好嗎
2807,你可以幫我取得一杯咖啡嗎,你可以幫我取得一杯咖啡嗎
2808,燈調亮點,燈調亮點
2810,調亮客廳燈光,調亮 [house_place : 客廳] 燈光
2811,讓房間變亮,讓 [house_place : 房間] 變亮
2812,你可以幫我泡一杯咖啡嗎,你可以幫我泡一杯咖啡嗎
2813,請讓我拿一杯咖啡,請讓我拿一杯咖啡
2814,煮些咖啡,煮些咖啡
2815,把客廳的燈調成百分之一,把 [house_place : 客廳] 的燈調成 [change_amount : 百分之一]
2816,設定客廳到百分之五十的亮度,設定客廳到百分之五十的亮度
2817,客廳暗暗的,[house_place : 客廳] 暗暗的
2818,我不喜歡這首歌,我不喜歡這首歌
2819,跳過這首歌,跳過這首歌
2820,房子燈改成藍色色調,[house_place : 房子] 燈改成 [color_type : 藍色] 色調
2821,藍色燈光換成白色,[color_type : 藍色] 燈光換成 [color_type : 白色]
2822,把房子的燈弄紅色的,把 [house_place : 房子的] 燈 [color_type : 弄紅色的]
2823,今年的復活節落在星期幾,[date : 今年] 的 [event_name : 復活節] 落在星期幾
2824,十二月十三日是星期幾,[date : 十二月十三日] 是星期幾
2825,四月十六號是什麼日子,[date : 四月十六號] 是什麼日子
2826,我設定了多少鬧鐘,我設定了多少鬧鐘
2827,將客廳喇叭靜音,將 [device_type : 客廳喇叭] 靜音
2828,暫停音樂,暫停音樂
2829,停止播放,停止播放
2830,olly 請幫我,olly 請幫我
2831,請泡咖啡,請泡咖啡
2832,olly 啟動咖啡機,olly 啟動 [device_type : 咖啡機]
2833,早上九點開啟吸塵器,[time : 早上九點] 開啟 [device_type : 吸塵器]
2834,請讓吸塵器運作一小時,請讓 [device_type : 吸塵器] 運作 [time : 一小時]
2835,告訴我今天的日期,告訴我 [date : 今天] 的日期
2836,切換房子的燈光顏色,切換房子的燈光顏色
2837,改變家中燈的顏色,改變 [house_place : 家中] 燈的顏色
2838,改變家的燈光顏色,改變 [house_place : 家] 的燈光顏色
2839,禮拜一的實際日期是什麼時候,[date : 禮拜一] 的實際日期是什麼時候
2840,下個月二號落在星期幾,[event_name : 下個月二號落在] 星期幾
2841,客廳燈光設定成紅色,客廳燈光設定成 [color_type : 紅色]
2842,把燈調到派對模式,把燈調到 [color_type : 派對模式]
2843,我的訂單怎麼了,我的訂單怎麼了
2844,餐廳的外送如何了,[business_type : 餐廳的] [order_type : 外送] 如何了
2845,我的訂單在哪,我的訂單在哪
2846,這首歌,這首歌
2847,告訴我關於這首歌,告訴我關於這首歌
2848,我現在在聽的是什麼,我現在在聽的是什麼
2850,鼎泰豐有外帶嗎,[business_name : 鼎泰豐] 有外帶嗎
2851,我想使用達美樂披薩的外帶服務,我想使用 [business_name : 達美樂披薩] 的 [order_type : 外帶服務]
2852,靜音兩小時,靜音 [time : 兩小時]
2853,靜音一整天,靜音 [time : 一整天]
2854,停止發出聲音四十分鐘,停止發出聲音 [time : 四十分鐘]
2855,今天有下雨嗎,[date : 今天] 有 [weather_descriptor : 下雨] 嗎
2856,今天晴天嗎,[date : 今天] [weather_descriptor : 晴天] 嗎
2857,今天天氣怎麼樣,[date : 今天] 天氣怎麼樣
2858,這個城市現在幾點,[place_name : 這個城市] 現在幾點
2859,olly 這個城市現在幾點了,olly [place_name : 這個城市] 現在幾點了
2860,olly 紐約時間,olly [place_name : 紐約] 時間
2861,紐約時間,[place_name : 紐約] 時間
2862,告訴我紐約現在幾點,告訴我 [place_name : 紐約] 現在幾點
2863,燈光顏色改成藍色,燈光顏色改成 [color_type : 藍色]
2864,olly 把燈光換成藍色,olly 把燈光換成 [color_type : 藍色]
2865,這家餐廳有外送嗎,這家 [business_type : 餐廳] 有 [order_type : 外送] 嗎
2866,今天爭鮮外送嗎,今天爭鮮外送嗎
2867,我相要咖啡機我幫我泡咖啡,我相要 [device_type : 咖啡機] 我幫我泡咖啡
2868,讓咖啡機泡些咖啡,讓 [device_type : 咖啡機] 泡些咖啡
2869,告訴我我所有的鬧鐘時間,告訴我我所有的鬧鐘時間
2870,olly 告訴我我所有的鬧鐘時間,olly 告訴我我所有的鬧鐘時間
2871,幫我設定了哪些鬧鐘,幫我設定了哪些鬧鐘
2872,我有設定鬧鐘嗎,我有設定鬧鐘嗎
2873,我今天有設定鬧鐘嗎,我 [date : 今天] 有設定鬧鐘嗎
2874,請播放饒舌歌,請播放 [music_genre : 饒舌] 歌
2875,來聽搖滾音樂,來聽搖滾音樂
2876,讓我開心,讓我開心
2877,取消明天早上八點的鬧鐘,取消 [date : 明天] [time : 早上八點] 的鬧鐘
2878,取消明天所有的鬧鐘,取消 [date : 明天] 所有的鬧鐘
2879,請刪除我設置的任何鬧鐘,請刪除我設置的任何鬧鐘
2880,增加音量到百分之七十,增加音量 [change_amount : 到百分之七十]
2881,重複播放現在這首歌,[player_setting : 重複播放] 現在這首歌
2882,在當前歌曲之後停止,在當前歌曲之後 [player_setting : 停止]
2883,關閉廚房燈,關閉 [house_place : 廚房] 燈
2884,關掉房子所有的燈,關掉房子所有的燈
2885,請在自由時報上調出這篇文章,請在 [media_type : 自由時報] 上調出這篇文章
2886,請把晨間新聞中關於狗託管的文章調出來,請把 [media_type : 晨間新聞] 中關於 [news_topic : 狗] 託管的文章調出來
2887,給我看晨間新聞裡任何跟天氣有關的報導,給我看 [media_type : 晨間新聞] 裡任何跟 [news_topic : 天氣] 有關的報導
2888,告訴我台北目前的天氣,告訴我 [place_name : 台北] 目前的天氣
2889,這裡天氣如何,這裡天氣如何
2890,現在的天氣如何,現在的天氣如何
2891,告訴我現在幾點,告訴我現在幾點
2893,你可以播放一些音樂嗎,你可以播放一些音樂嗎
2894,降低音響音量,降低音響音量
2895,調降喇叭的聲音,調降喇叭的聲音
2896,關掉書房的智慧電燈,關掉 [house_place : 書房] 的 [device_type : 智慧電燈]
2897,請給我有關選舉所有的最新消息,請給我有關 [news_topic : 選舉] 所有的最新消息
2898,有沒有任何關於選舉的最新消息,有沒有任何關於 [news_topic : 選舉] 的最新消息
2899,外送披薩,外送 [food_type : 披薩]
2900,訂個大的夏威夷披薩,訂個大的 [food_type : 夏威夷披薩]
2901,牛肉麵外待,[food_type : 牛肉麵] 外待
2903,請開吸塵器,請開 [device_type : 吸塵器]
2904,清潔地板,清潔 [place_name : 地板]
2905,打開檯燈,打開 [device_type : 檯燈]
2906,亮度百分之九十,亮度 [change_amount : 百分之九十]
2907,我的摩斯漢堡何時會送到,我的 [business_name : 摩斯漢堡] 何時會送到
2908,告訴我鼎泰豐有外送嗎,告訴我 [business_name : 鼎泰豐] 有外送嗎
2909,你告訴我熊貓何時可以送我的晚餐過來,你告訴我 [business_name : 熊貓] 何時可以送我的晚餐過來
2910,齊柏林飛船,[movie_name : 齊柏林飛船]
2911,播放周杰倫精選 c. d.,播放 [movie_name : 周杰倫精選] c. d.
2912,告白氣球純音樂版,[movie_name : 告白氣球] 純音樂版
2913,今天的確切日期,[date : 今天的] 確切日期
2914,告訴我今天是幾號,告訴我 [date : 今天] 是幾號
2915,調低揚聲器,調低揚聲器
2916,某日天氣如何,某日天氣如何
2917,高雄天氣預報,高雄天氣預報
2918,每月天氣報告,每月天氣報告
2919,youtube 上有沒有蘋果日報的新影片,[media_type : youtube] 上有沒有 [media_type : 蘋果日報] 的新影片
2920,t. v. b. s. 的 facebook 有任何狀態更新嗎,[media_type : t. v. b. s.] 的 [media_type : facebook] 有任何狀態更新嗎
2921,三立新聞網站有什麼新聞,[media_type : 三立新聞] 網站有什麼新聞
2922,選舉中發生了什麼,[news_topic : 選舉] 中發生了什麼
2923,鼎泰豐外帶,[business_name : 鼎泰豐] 外帶
2924,olly 幫我跟海底撈訂外帶,olly 幫我跟 [business_name : 海底撈] 訂外帶
2925,必勝客外帶,[business_name : 必勝客] 外帶
2926,跟羅斯福路上的星巴克訂外帶,跟 [business_name : 羅斯福路] 上的 [business_name : 星巴克] 訂外帶
2927,奧斯汀現在幾點,[place_name : 奧斯汀] 現在幾點
2928,嘿現在幾點,嘿現在幾點
2929,請你把音量調小並告訴我這首歌的名字是什麼,請你把音量調小並告訴我這首歌的名字是什麼
2930,我喜歡這首歌是什麼歌你能重播它嗎,我喜歡這首歌是什麼歌你能重播它嗎
2931,下一首播放勇氣,下一首播放 [song_name : 勇氣]
2932,下一首播放告白氣球,下一首播放 [song_name : 告白氣球]
2933,這首歌挪威的森林,這首歌 [song_name : 挪威的森林]
2934,我的客家歌曲播放清單,我的 [music_genre : 客家歌曲] 播放清單
2935,開啟我的鄉村播放清單,開啟我的鄉村播放清單
2936,播放我的第二個播放列表,播放我的 [playlist_name : 第二個播放列表]
2937,alexa 播放第二個清單,alexa 播放 [playlist_name : 第二個] 清單
2938,播放我最新播放清單,播放我 [playlist_name : 最新播放清單]
2939,alexa 播放我最近的播放清單,alexa 播放我 [playlist_name : 最近的播放清單]
2940,在 spotify app 播放周杰倫精選,在 [app_name : spotify] app 播放 [playlist_name : 周杰倫精選]
2941,運動用播放清單,[playlist_name : 運動用播放清單]
2942,嘿今天是什麼日子,嘿 [date : 今天] 是什麼日子
2943,今天的日期是幾號今天的,今天的日期是幾號 [date : 今天的]
2944,關客廳檯燈,關 [house_place : 客廳] [device_type : 檯燈]
2945,關掉客廳的燈,關掉 [house_place : 客廳] 的 [device_type : 燈]
2946,關掉主臥室電風扇,關掉 [house_place : 主臥室] [device_type : 電風扇]
2947,關閉廚房 wemo 智慧插座,關閉 [house_place : 廚房] [device_type : wemo 智慧插座]
2948,請保存現在這首歌到最愛,請保存現在這首歌到最愛
2949,alexa 請保存現在這首歌到最愛,alexa 請保存現在這首歌到最愛
2950,儲存這首歌到我的最愛,儲存這首歌到我的最愛
2951,播放與我今天早上聽的音樂所有關的音樂,播放與我今天 [timeofday : 早上] 聽的音樂所有關的音樂
2952,alexa 播放與我今天早上聽的音樂有關的音樂,alexa 播放與我今天 [timeofday : 早上] 聽的音樂有關的音樂
2953,播放我喜歡的音樂,播放我喜歡的音樂
2954,我喜歡電子音樂,我喜歡 [music_genre : 電子] 音樂
2955,我愛嘻哈,我愛 [music_genre : 嘻哈]
2956,我的鬧鐘是幾點,我的鬧鐘是幾點
2957,有設定早上十點的鬧鐘嗎,有設定 [time : 早上十點] 的鬧鐘嗎
2958,開啟掃地機器人,開啟 [device_type : 掃地機器人]
2959,啟動掃地機器人,啟動 [device_type : 掃地機器人]
2960,啟動吸塵器,啟動 [device_type : 吸塵器]
2961,重複全部音樂,[player_setting : 重複] 全部音樂
2962,播放一首周杰倫歌曲,播放一首 [artist_name : 周杰倫] 歌曲
2963,從我的最愛的歌曲中播放 bruno mars 的歌,從我的最愛的歌曲中播放 [artist_name : bruno mars] 的歌
2964,播放周杰倫全部的歌曲,播放 [artist_name : 周杰倫] 全部的歌曲
2965,關掉辦公室燈,關掉 [house_place : 辦公室] 燈
2966,關閉辦公室的燈,關閉 [house_place : 辦公室] 的燈
2967,關閉辦公室燈,關閉 [house_place : 辦公室] 燈
2968,蘇打綠,[artist_name : 蘇打綠]
2969,播放伍佰 and china blue 的樹枝孤鳥,播放 [artist_name : 伍佰 and china blue] 的 [song_name : 樹枝孤鳥]
2970,請播放任何周杰倫的專輯,請播放任何 [artist_name : 周杰倫] 的專輯
2971,啟動咖啡,啟動咖啡
2972,olly 你可以開始沖泡了嗎,olly 你可以開始沖泡了嗎
2973,開始泡咖啡,開始泡咖啡
2974,這藝人其他的歌曲,這藝人其他的歌曲
2975,請把燈光顏色改成紅色,請把燈光顏色改成 [color_type : 紅色]
2976,將你的顏色改變成綠色,將你的顏色改變成 [color_type : 綠色]
2977,改成不同的顏色,改成不同的顏色
2978,降低燈光,降低燈光
2979,夜間模式,夜間模式
2980,世界新聞發生了什麼,[place_name : 世界] 新聞發生了什麼
2981,搜尋並向我朗讀今天發生的世界事件,搜尋並向我朗讀 [date : 今天] 發生的世界事件
2982,給我國際新聞,給我 [place_name : 國際] 新聞
2983,移除設定的鬧鐘,移除設定的鬧鐘
2984,移除已設定鬧鐘,移除已設定鬧鐘
2985,取消鬧鐘,取消鬧鐘
2986,取消鬧鐘,取消鬧鐘
2987,達美樂送餐了嗎,[business_name : 達美樂] 送餐了嗎
2988,可以點外送達美樂嗎,可以點 [order_type : 外送] [business_name : 達美樂] 嗎
2989,達美樂的外送,[business_name : 達美樂] 的 [order_type : 外送]
2990,科技新聞,[news_topic : 科技] 新聞
2991,趨勢科技新聞,趨勢 [news_topic : 科技] 新聞
2992,最近的科技頭條,最近的 [news_topic : 科技] 頭條
2993,播放下一個歌曲,播放下一個歌曲
2994,請繼續到下一曲,請繼續到下一曲
2995,請告訴我和股市有關的新聞,請告訴我和 [news_topic : 股市] 有關的新聞
2996,股市有什麼新鮮事,[news_topic : 股市] 有什麼新鮮事
2997,股市有哪些更新,[news_topic : 股市] 有哪些更新
2998,天氣桃園中壢,天氣 [place_name : 桃園中壢]
2999,接下來八天花蓮天氣如何,接下來八天花蓮天氣如何
3000,比較家裡和屏東東港的天氣,比較家裡和 [place_name : 屏東東港] 的天氣
3002,周杰倫的音樂,[artist_name : 周杰倫] 的音樂
3003,播放全部的披頭四,播放全部的 [artist_name : 披頭四]
3004,這歌是哪年創作的,這歌是哪年創作的
3005,這首歌是在哪一張 c. d. 的,這首歌是在哪一張 c. d. 的
3006,創作這首歌的藝人叫甚麼名字,創作這首歌的藝人叫甚麼名字
3007,調亮電燈,調亮電燈
3008,電燈調亮,電燈調亮
3009,我需要把那些燈開亮點你可以做到嗎,我需要把那些燈開亮點你可以做到嗎
3010,olly 幫我恢復燈光,olly 幫我恢復燈光
3011,幫我重開燈,幫我重開燈
3012,請告訴我天氣狀況,請告訴我天氣狀況
3013,請播放音樂,請播放音樂
3014,請把音樂音量調大,請把音樂音量調大
3015,接下來玩 skyfall,接下來玩 [song_name : skyfall]
3016,加兜圈去待播清單,加 [song_name : 兜圈] 去待播清單
3017,中式料理外送嗎,[food_type : 中式料理] 外送嗎
3018,找我的餐點,找我的餐點
3019,olly 幫我找我的食物,olly 幫我找我的食物
3020,路易莎有做外帶嗎,[business_name : 路易莎] 有做外帶嗎
3021,爭鮮能外帶嗎,[business_name : 爭鮮] 能外帶嗎
3022,關插座,關插座
3023,打開插座,打開插座
3024,打開插頭,打開插頭
3025,三峽的天氣,[place_name : 三峽] 的天氣
3026,芝加哥下週天氣如何,[place_name : 芝加哥] [date : 下週] 天氣如何
3027,合歡山累積降雪預測,[place_name : 合歡山] 累積 [weather_descriptor : 降雪預測]
3028,水牛城的降雪預測,[place_name : 水牛城] 的 [weather_descriptor : 降雪預測]
3029,我討厭這歌曲,我討厭這歌曲
3030,我愛這首歌,我愛這首歌
3031,我想再播一次這首歌,我想再播一次這首歌
3032,olly 目前的天氣如何,olly 目前的天氣如何
3033,目前的天氣如何,目前的天氣如何
3034,告訴我溫度,告訴我 [weather_descriptor : 溫度]
3035,olly 明天天氣預報,olly [date : 明天] 天氣預報
3036,明天的天氣情況,[date : 明天] 的天氣情況
3037,請顯示首頁新聞文章,請顯示首頁新聞文章
3038,olly 請顯示頭版新聞文章,olly 請顯示頭版新聞文章
3039,新聞中有什麼新鮮事,新聞中有什麼新鮮事
3040,熱門新聞話題,[news_topic : 熱門] 新聞話題
3041,olly 熱門新聞話題,olly [news_topic : 熱門] 新聞話題
3042,關閉燈光,關閉燈光
3043,重設鬧鐘,重設鬧鐘
3044,鬧鐘是設定幾點,鬧鐘是設定幾點
3045,下一個鬧鐘,下一個鬧鐘
3046,我現在真的很想吃中式餐點讓我訂個外帶,我現在真的很想吃 [food_type : 中式] 餐點讓我訂個外帶
