id,utt,annot_utt
4955,क्या आप देखना पसंद करेंगे,क्या आप देखना पसंद करेंगे
4956,इस महीने में बाईसवां दिन कहाँ पड़ता है,[date : इस महीने] में [date : बाईसवां] दिन कहाँ पड़ता है
4957,सप्ताह का कौन सा दिन इस महीने का तेईसवां दिन है,सप्ताह का कौन सा दिन [date : इस महीने का तेईसवां] दिन है
4958,इस महीने का तीसरा सोमवार कब है,[date : इस महीने का तीसरा सोमवार कब] है
4959,सभी सोनू निगम चालू करो,सभी [artist_name : सोनू निगम] चालू करो
4960,संगीत सनम,संगीत [artist_name : सनम]
4961,आज शाम छाता लेकर चलना है,[timeofday : आज शाम] [weather_descriptor : छाता] लेकर चलना है
4962,फेरबदल संगीत,[player_setting : फेरबदल] संगीत
4963,आवाज़ कम करो,आवाज़ कम करो
4964,क्या आप कृपया मेरा टी. पी. लिंक प्लग बंद कर सकते हैं,क्या आप कृपया मेरा [device_type : टी. पी. लिंक प्लग] बंद कर सकते हैं
4965,मेरा wemo प्लग सॉकेट बंद कर दो,मेरा [device_type : wemo प्लग सॉकेट] बंद कर दो
4966,हैलो मैं अपना वेमो प्लग बंद करना चाहता हूं,हैलो मैं अपना [device_type : वेमो प्लग] बंद करना चाहता हूं
4967,आखिरी रात जीतने वाले क्रिकेट मैच नंबर क्या थे,[date : आखिरी रात] [news_topic : जीतने वाले क्रिकेट मैच] नंबर क्या थे
4968,इस साल राष्ट्रपति चुनाव किसने जीता,[date : इस साल] [news_topic : राष्ट्रपति चुनाव] किसने जीता
4969,मुझे विक्रमादित्य के बारे में बताएं,मुझे [person : विक्रमादित्य] के बारे में बताएं
4970,मेरा काम अलार्म हटाओ,मेरा काम अलार्म हटाओ
4971,फिनली के सोने के समय का अलार्म हटा दें,[person : फिनली] के सोने के समय का अलार्म हटा दें
4972,मुझे वह गाना बताओ जो अभी चल रहा है,मुझे वह गाना बताओ जो अभी चल रहा है
4973,olly मिले हो तुम चालू करो,olly [song_name : मिले हो तुम] चालू करो
4974,तुम ही हो चालू करो,[song_name : तुम ही हो] चालू करो
4975,बच्चो का संगीत बजाओ,[music_genre : बच्चो का] संगीत बजाओ
4976,सप्ताह का कौन सा दिन पच्चीसवां है,सप्ताह का कौन सा दिन [date : पच्चीसवां] है
4977,सप्ताह का कौन सा दिन छब्बीसवां है,सप्ताह का कौन सा दिन [date : छब्बीसवां] है
4978,मैं चाहता हूँ कि आप वॉल्यूम तेज़ करें,मैं चाहता हूँ कि आप वॉल्यूम तेज़ करें
4979,कृपया मुझसे शांति से बात करें,कृपया मुझसे शांति से बात करें
4980,वॉल्यूम settings कृपया,वॉल्यूम settings कृपया
4981,मज़ेदार मज़ाक क्या है,[joke_type : मज़ेदार] मज़ाक क्या है
4982,अब तक का सबसे मजेदार चुटकुला कौन सा है,अब तक का सबसे [joke_type : मजेदार] चुटकुला कौन सा है
4983,यह हफ्ते का कौन सा दिन है,यह हफ्ते का कौन सा दिन है
4984,कृपया मुझे तारीख बताएं,कृपया मुझे तारीख बताएं
4985,हां मुझे गाना बजाने पर अपनी राय रखना पसंद है और कौन सा खिलाड़ी उस गाने का समर्थन करता है,हां मुझे गाना बजाने पर अपनी राय रखना पसंद है और कौन सा खिलाड़ी उस गाने का समर्थन करता है
4986,एक कप कॉफ़ी बनाओ,एक कप कॉफ़ी बनाओ
4987,कृपया कॉफी का प्याला,कृपया कॉफी का प्याला
4988,मेरे लिए एक कप कॉफ़ी तैयार कर दो,मेरे लिए एक कप कॉफ़ी तैयार कर दो
4989,फेरबदल में क्या प्लेलिस्ट है,[player_setting : फेरबदल] में क्या प्लेलिस्ट है
4990,सोनू निगम को चालू करो,[artist_name : सोनू निगम] को चालू करो
4991,सनम रे चालू करो,[artist_name : सनम रे] चालू करो
4992,सॉकेट्स को बंद कर दो,सॉकेट्स को बंद कर दो
4993,प्लग बंद करें,[device_type : प्लग] बंद करें
4994,कृपया मेरा स्पीकर को म्यूट करें,कृपया मेरा स्पीकर को म्यूट करें
4995,क्या आप मेरे स्पीकर को म्यूट कर सकते हैं,क्या आप मेरे स्पीकर को म्यूट कर सकते हैं
4996,मेरे स्पीकर को म्यूट करने में मेरी मदद करें,मेरे स्पीकर को म्यूट करने में मेरी मदद करें
4997,इस गाने के बाद कृपया इस गाने को बजाएं,इस गाने के बाद कृपया इस गाने को बजाएं
4998,अगले बजने वाले गाने के लिए इस गाने को जोड़ें,अगले बजने वाले गाने के लिए इस गाने को जोड़ें
4999,यह गाना कितने समय का है,यह गाना कितने समय का है
5000,अगला तुम ही हो प्ले करे,अगला [song_name : तुम ही हो] प्ले करे
5001,रोशनी को और अधिक उज्जवल करो,रोशनी को और अधिक उज्जवल करो
5002,बत्ती में रोशनी बढ़ाओ,बत्ती में रोशनी बढ़ाओ
5003,रोशनी बढ़ाओ,रोशनी बढ़ाओ
5004,पूर्वी समय क्षेत्र के लिए समय क्या है,[time_zone : पूर्वी] समय क्षेत्र के लिए समय क्या है
5005,अगर मैं पूर्वी समय क्षेत्र में होता तो क्या समय होता,अगर मैं [time_zone : पूर्वी] समय क्षेत्र में होता तो क्या समय होता
5006,मेरे अलार्म कितने बजे सेट हैं,मेरे अलार्म कितने बजे सेट हैं
5007,मेरे अलार्म किस दिन के लिए सेट हैं,मेरे अलार्म किस दिन के लिए सेट हैं
5008,क्या मुझे आज दोपहर जैकेट चाहिए,क्या मुझे [timeofday : आज दोपहर] [weather_descriptor : जैकेट] चाहिए
5009,क्या मुझे इस सप्ताह एक छतरी की आवश्यकता होगी,क्या मुझे [date : इस सप्ताह] एक [weather_descriptor : छतरी] की आवश्यकता होगी
5010,मेरा सामान्य बनाओ,मेरा [coffee_type : सामान्य] बनाओ
5011,olly मेरे लिए हमेशा की तरह बनाओ,olly मेरे लिए [coffee_type : हमेशा की तरह] बनाओ
5012,क्या अब तूफान आएगा,क्या अब [weather_descriptor : तूफान] आएगा
5013,बत्तियों को थोडा सा रोशन करो,बत्तियों को थोडा सा रोशन करो
5014,क्या आप कमरे को उज्जवल बना सकते हैं,क्या आप [house_place : कमरे] को उज्जवल बना सकते हैं
5015,कृपया मुझे हमारे राज्य में चुनावी परिदृश्य के बारे में नवीनतम समाचार बताएं,कृपया मुझे हमारे [place_name : राज्य] में [news_topic : चुनावी परिदृश्य] के बारे में नवीनतम समाचार बताएं
5016,शेयर बाजार में उतार चढ़ाव की खबर मुझे बताओ,[news_topic : शेयर बाजार में उतार चढ़ाव] की खबर मुझे बताओ
5017,क्या आप कृपया कॉफी बना सकते हैं,क्या आप कृपया कॉफी बना सकते हैं
5018,मुझे गर्म कॉफ़ी चाहिए,मुझे [coffee_type : गर्म] कॉफ़ी चाहिए
5019,मेरे हाल ही में डाउनलोड किए गए गाने चलाओ,मेरे [music_descriptor : हाल ही में डाउनलोड किए गए] गाने चलाओ
5020,मेरे पसंदीदा गाने चलाओ,मेरे [music_descriptor : पसंदीदा] गाने चलाओ
5021,मुझे यह गाना सुनना अच्छा लगता है,[music_genre : मुझे यह गाना सुनना अच्छा लगता है]
5022,jazz मेरी choice हो सकती हैं,[music_genre : jazz] मेरी choice हो सकती हैं
5023,लोक गीत ये ठीक है,[music_genre : लोक गीत] ये ठीक है
5024,कमरे को नीला बनाओ,[house_place : कमरे] को [color_type : नीला] बनाओ
5025,हमें लाल प्रदर्शन करो,हमें [color_type : लाल] प्रदर्शन करो
5026,कृपया बत्तियों को प्राकृतिक बनाएं,कृपया बत्तियों को प्राकृतिक बनाएं
5027,अगला शुक्रवार कब है,अगला [date : शुक्रवार] कब है
5028,अप्रैल की तेईस तारीख का शनिवार है,[date : अप्रैल की तेईस तारीख] का शनिवार है
5029,मुझे समाचार प्राप्त करें,मुझे समाचार प्राप्त करें
5030,इसे मेरे डिवाइस में प्राप्त करें,इसे मेरे डिवाइस में प्राप्त करें
5031,तुम्हें कैसे मिला,तुम्हें कैसे मिला
5032,क्या आप वॉल्यूम बढ़ा सकते हैं,क्या आप वॉल्यूम बढ़ा सकते हैं
5033,मुझे कुत्तों के बारे में एक चुटकुला बताओ,मुझे [joke_type : कुत्तों] के बारे में एक चुटकुला बताओ
5034,आज का सप्ताह क्या है,[date : आज] का सप्ताह क्या है
5035,गृह नगर का मौसम क्या है,[place_name : गृह नगर] का मौसम क्या है
5036,आज कितनी गर्मी है,[date : आज] कितनी [weather_descriptor : गर्मी] है
5037,आज कितनी ठंड है,[date : आज] कितनी [weather_descriptor : ठंड] है
5038,इस सप्ताह के लिए मौसम क्या है,[date : इस सप्ताह] के लिए मौसम क्या है
5039,क्या मेरे क्षेत्र में बारिश हो रही है,क्या मेरे क्षेत्र में [weather_descriptor : बारिश] हो रही है
5040,अभी मौसम क्या है,अभी मौसम क्या है
5041,मौसम की स्थिति,मौसम की स्थिति
5042,दोपहर बारह बजे के लिए अलार्म समय,दोपहर [time : बारह बजे] के लिए अलार्म समय
5043,बारह बजे के लिए मेरा अलार्म लगाओ,[time : बारह बजे] के लिए मेरा अलार्म लगाओ
5044,alexa लिविंग रूम की लाइट्स को बंद कर दो,alexa [house_place : लिविंग रूम] की लाइट्स को बंद कर दो
5045,कृपया बैठक कक्ष की बत्तियां बंद कर दें,कृपया [house_place : बैठक कक्ष] की बत्तियां बंद कर दें
5046,कृपया मांद में बत्तियों को पचास प्रतिशत तक कम कर दें,कृपया [house_place : मांद] में बत्तियों को [change_amount : पचास प्रतिशत तक] कम कर दें
5047,alexa कृपया घर में बत्तियाँ बंद कर दें,alexa कृपया [house_place : घर] में बत्तियाँ बंद कर दें
5048,मोबाइल चार्जर प्लग पर,[device_type : मोबाइल चार्जर प्लग] पर
5049,डैशबोर्ड के सभी बटन पर,डैशबोर्ड के सभी बटन पर
5050,सभी प्रकार के सक्रिय उपकरणों को बंद करो,सभी प्रकार के सक्रिय उपकरणों को बंद करो
5051,नया अलार्म सेट करो,नया अलार्म सेट करो
5052,मुझे अलार्म चाहिए,मुझे अलार्म चाहिए
5053,मुझे संगीत समाचार दें,मुझे [news_topic : संगीत] समाचार दें
5054,मुझे राजनीति से संबंधित ताज़ा ख़बरें बताओ,मुझे [news_topic : राजनीति] से संबंधित ताज़ा ख़बरें बताओ
5055,फ़ैशन के लिए ताजा खबर क्या है,[news_topic : फ़ैशन] के लिए ताजा खबर क्या है
5056,गहराईयां की थीम में कौन सा गाना है,[music_album : गहराईयां] की थीम में कौन सा गाना है
5057,इस प्लेलिस्ट से संगीत को दौड़ाओ,इस प्लेलिस्ट से संगीत को दौड़ाओ
5058,कृप्या मुझे विश्व के नवीनतम समाचार बताओ,कृप्या मुझे [place_name : विश्व] के नवीनतम समाचार बताओ
5059,नरेंद्र मोदी के बारे में जब कोई नई खबर आए तो बताएं,[person : नरेंद्र मोदी] के बारे में जब कोई नई खबर आए तो बताएं
5060,जब मेरे स्थानीय समाचार से कोई नई खबर हो तो मुझे बताएं,जब मेरे स्थानीय समाचार से कोई नई खबर हो तो मुझे बताएं
5061,ओबामाकेयर के बारे में ताजा खबर क्या है,[news_topic : ओबामाकेयर] के बारे में ताजा खबर क्या है
5062,कृपया मेरे लिए अस्सी दशक के गाने बजाएं,कृपया मेरे लिए [music_genre : अस्सी दशक] के गाने बजाएं
5063,रंग की अस्पष्टता बदलें,रंग की अस्पष्टता बदलें
5064,रंग को प्रकाश से अंधेरे में बदलें,रंग को [color_type : प्रकाश] से [color_type : अंधेरे] में बदलें
5065,पुणे से ताजा खबर,[place_name : पुणे] से ताजा खबर
5066,कृपया वॉल्यूम स्तर को उन्नीस में बदलें,कृपया वॉल्यूम स्तर [change_amount : को उन्नीस में] बदलें
5067,आखरी गाना रिपीट पर रखो,[song_name : आखरी गाना] [player_setting : रिपीट] पर रखो
5068,कृपया इस प्लेलिस्ट को शफल पर डालें,कृपया इस प्लेलिस्ट को [player_setting : शफल] पर डालें
5069,wemo को ऑन करो,[device_type : wemo] को ऑन करो
5071,पांच बजे का नयाअलार्म लगाओ,[time : पांच बजे] का नयाअलार्म लगाओ
5072,कृपया नया अलार्म बनाओ,कृपया नया अलार्म बनाओ
5073,कृपया सुबह छह बजे अलार्म,कृपया सुबह [time : छह बजे] अलार्म
5074,week के लिए मौसम क्या था,[time : week] के लिए मौसम क्या था
5075,इस सप्ताह का मौसम कैसा है,[date : इस सप्ताह का] मौसम कैसा है
5076,कुछ भक्ति चालू करें,कुछ [music_genre : भक्ति] चालू करें
5077,ठंड प्रतीत हो रही है,[weather_descriptor : ठंड] प्रतीत हो रही है
5078,क्या मुझे एक कोट चाहिए,क्या मुझे एक [weather_descriptor : कोट] चाहिए
5079,अरिजीत सिंह के जैसे कलाकारों की सिफारिश करें,[artist_name : अरिजीत सिंह] के जैसे कलाकारों की सिफारिश करें
5080,मैं कौन सा गाना सबसे ज्यादा बजाता हूं,मैं कौन सा गाना सबसे ज्यादा बजाता हूं
5081,मैं कौन सी संगीत शैली सबसे ज्यादा बजाता हूं,मैं कौन सी संगीत शैली सबसे ज्यादा बजाता हूं
5082,सुबह छह बजे के लिए नया अलार्म,सुबह [time : छह बजे] के लिए नया अलार्म
5083,सुबह छह बजे का अलार्म बनाएं,सुबह [time : छह बजे] का अलार्म बनाएं
5084,सुबह छह बजे का अलार्म लगाओ,सुबह [time : छह बजे] का अलार्म लगाओ
5085,शनिवार का पूर्वानुमान क्या है,[date : शनिवार] का पूर्वानुमान क्या है
5086,ओली कृपया मेरे लिए आज का खबर पढ़ें,ओली कृपया मेरे लिए [date : आज का] खबर पढ़ें
5088,olly आज की खबरों में क्या है,olly [date : आज] की खबरों में क्या है
5089,siri आज के समाचार में क्या हुआ है,siri [date : आज] के समाचार में क्या हुआ है
5090,olly गाना छोड़े,olly गाना छोड़े
5091,olly दो गानो को skip करो,olly दो गानो को skip करो
5092,siri दो गाने छोड़ें,siri दो गाने छोड़ें
5093,समय,समय
5094,यहाँ तो अंधेरा है,यहाँ तो अंधेरा है
5095,किनारे की बत्ती चालू करें,[house_place : किनारे] की बत्ती चालू करें
5096,सारी लाइट्स को ऑन कर दो,सारी लाइट्स को ऑन कर दो
5097,olly कॉफ़ी को सुबह सात बजे बनाने के लिए सेट करो,olly कॉफ़ी को सुबह सात बजे बनाने के लिए सेट करो
5098,olly कॉफ़ी बनाओ,olly कॉफ़ी बनाओ
5099,olly अलार्म रद्द करना,olly अलार्म रद्द करना
5100,सिरी कैंसिल योग अलार्म,सिरी कैंसिल योग अलार्म
5101,olly योग अलार्म्स कैंसिल कर दो,olly योग अलार्म्स कैंसिल कर दो
5102,siri सभी फुटबॉल का अभ्यास अलार्म रद्द करें,siri सभी [alarm_type : फुटबॉल का अभ्यास] अलार्म रद्द करें
5103,olly सभी फुटबॉल का अभ्यास अलार्म रद्द करें,olly सभी [alarm_type : फुटबॉल का अभ्यास] अलार्म रद्द करें
5104,olly बांद्रा में समय क्या हुआ है,olly [place_name : बांद्रा] में समय क्या हुआ है
5105,olly वॉल्यूम बढ़ाएं,olly वॉल्यूम बढ़ाएं
5106,olly फेरबदल प्लेलिस्ट,olly [player_setting : फेरबदल] प्लेलिस्ट
5107,इस गाने को रिपीट पर रखो,इस गाने को [player_setting : रिपीट] पर रखो
5108,आगे तुम मिले खेलें,आगे [song_name : तुम मिले] खेलें
5109,बदतमीज़ दिल अभी चालू करो,[song_name : बदतमीज़ दिल] अभी चालू करो
5110,चोरी चोरी चुपके चुपके बजाना शुरू करो,[song_name : चोरी चोरी चुपके चुपके] बजाना शुरू करो
5111,हिप हॉप गाना बजाओ,[music_genre : हिप हॉप] गाना बजाओ
5112,क्या मुझे एक दिन बाद रेनकोट चाहिए,क्या मुझे [date : एक दिन बाद] [weather_descriptor : रेनकोट] चाहिए
5113,day after मौसम क्या होगा,[date : day after] मौसम क्या होगा
5114,क्या सुबह पांच बजे के बाद कोई भी अलार्म बजता है,क्या [time : सुबह पांच बजे] के बाद कोई भी अलार्म बजता है
5115,अगर अलार्म है तो उसे हटाएं,अगर अलार्म है तो उसे हटाएं
5116,मुझे कोई अलार्म नहीं चाहिए,मुझे कोई अलार्म नहीं चाहिए
5117,सुनिधि चौहान का शीला की जवानी,[artist_name : सुनिधि चौहान] का [song_name : शीला की जवानी]
5118,आजा रे,[song_name : आजा रे]
5119,अरिजीत सिंह सनम रे,[artist_name : अरिजीत सिंह] [song_name : सनम रे]
5120,जांचें कि क्या सुबह पांच बजे के बाद कोई अलार्म है,जांचें कि क्या सुबह [time : पांच बजे] के बाद कोई अलार्म है
5121,सभी अलार्म हटाओ अगर कोई है,सभी अलार्म हटाओ अगर कोई है
5122,चेक करो कोई डिफ़ॉल्ट अलार्म सेट है,चेक करो कोई डिफ़ॉल्ट अलार्म सेट है
5123,बाहर कितना तापमान है बताओ,बाहर कितना [weather_descriptor : तापमान] है बताओ
5124,क्या बाहर गर्मी या सर्दी है,क्या बाहर [weather_descriptor : गर्मी या सर्दी] है
5125,कांग्रेसियों की बातों पर लोग चुनाव का विरोध कर रहे हैं,[news_topic : कांग्रेसियों की बातों पर लोग चुनाव का विरोध कर रहे हैं]
5126,आर्यन खान ड्रग्स केस,[news_topic : आर्यन खान ड्रग्स केस]
5127,मुझे प्रमुख समाचार बताओ,मुझे प्रमुख समाचार बताओ
5128,travel ticket to german की पुष्टि करें,travel ticket to [place_name : german] की पुष्टि करें
5129,पहली प्लेलिस्ट बजाओ,[playlist_name : पहली प्लेलिस्ट] बजाओ
5130,जो सोंग अभी ऐड किए हैं चलाओ,जो सोंग [music_descriptor : अभी ऐड किए हैं] चलाओ
5131,कृपया मुझे बताएं कि कानपुर में समय क्या है,कृपया मुझे बताएं कि [place_name : कानपुर] में समय क्या है
5132,कृपया मुझे बताएं कि नई दिल्ली भारत में क्या समय है,कृपया मुझे बताएं कि [place_name : नई दिल्ली भारत] में क्या समय है
5134,मेरी अग्नि band की playlist में से गाने ढूंढो,मेरी [playlist_name : अग्नि band की playlist] में से गाने ढूंढो
5135,मेरी पसंदीदा श्रवण सूची चलाओ,मेरी पसंदीदा श्रवण सूची चलाओ
5139,कृपया मुझे बताएं कि आज चुनाव परिणाम क्या हुआ,कृपया मुझे बताएं कि [date : आज] [news_topic : चुनाव] परिणाम क्या हुआ
5140,समाचार के बारे में मुझे सूचित करें,समाचार के बारे में मुझे सूचित करें
5141,आज का समाचार,[date : आज का] समाचार
5142,क्या आप कृपया मुझे बता सकते हैं कि इस सप्ताह के लिए मौसम की भविष्यवाणी क्या है,क्या आप कृपया मुझे बता सकते हैं कि [date : इस सप्ताह] के लिए मौसम की भविष्यवाणी क्या है
5143,कृपया बताएं कि आने वाले सप्ताह में ग्वालियर में मौसम कैसा रहेगा,कृपया बताएं कि [time : आने वाले सप्ताह] में [place_name : ग्वालियर] में मौसम कैसा रहेगा
5144,कृपया मुझे बताएं कि मौसम पूर्वानुमान के आधार पर बारिश का दिन क्या होगा,कृपया मुझे बताएं कि मौसम पूर्वानुमान के आधार पर [weather_descriptor : बारिश] का दिन क्या होगा
5148,अगले तीन घंटे के लिए साइलेंट मोड चालू,[time : अगले तीन घंटे] के लिए साइलेंट मोड चालू
5149,coffee maker को चालू पर set करें,[device_type : coffee maker] को चालू पर set करें
5150,क्या तुम कॉफ़ी मेकर को चला सकते हो,क्या तुम [device_type : कॉफ़ी मेकर] को चला सकते हो
5151,कृपया अगले गीत पर जाएं,कृपया अगले गीत पर [player_setting : जाएं]
5152,कृपया दो गाने छोड़ें,कृपया दो गाने [player_setting : छोड़ें]
5153,कृपया अंतिम गाना दोहराएं,कृपया अंतिम गाना [player_setting : दोहराएं]
5154,यह यहाँ बहुत चमकीला है क्या आप बत्ती बंद कर सकते हैं,यह यहाँ बहुत चमकीला है क्या आप बत्ती बंद कर सकते हैं
5155,ऑली यह यहाँ बहुत उज्ज्वल है क्या आप एक बत्ती बंद कर सकते हैं,ऑली यह यहाँ बहुत उज्ज्वल है क्या आप एक बत्ती बंद कर सकते हैं
5156,लिविंग रूम में बत्तियाँ बंद करें,[house_place : लिविंग रूम] में बत्तियाँ बंद करें
5157,olly बैठक कक्ष में बत्तियाँ बंद कर दो,olly [house_place : बैठक कक्ष] में बत्तियाँ बंद कर दो
5158,please अरिजीत सिंह album से latest गाना चलाओ,please [music_album : अरिजीत सिंह] album से latest गाना चलाओ
5159,क्या आप कृपया कलाकार आतिफ असलम का गाना बजा सकते हैं,क्या आप कृपया कलाकार [artist_name : आतिफ असलम] का गाना बजा सकते हैं
5160,क्या आप कृपया अरिजीत सिंह का गाना बजा सकते हैं,क्या आप कृपया [artist_name : अरिजीत सिंह] का गाना बजा सकते हैं
5161,मुझे सुबह छह बजे बुलाओ,मुझे सुबह [time : छह बजे] बुलाओ
5162,मैं सुबह छह बजे उठना चाहता हूँ,मैं [time : सुबह छह बजे] उठना चाहता हूँ
5163,कृपया मुझे आज की तारीख दें,कृपया मुझे [date : आज] की तारीख दें
5164,कमरे को थोड़ा अँधेरा कर लो,[house_place : कमरे] को [change_amount : थोड़ा] अँधेरा कर लो
5165,light की तीव्रता lower करें,light की तीव्रता lower करें
5166,क्या मनाली में बाद में बारिश होगी,क्या [place_name : मनाली] में बाद में [weather_descriptor : बारिश] होगी
5167,क्या मुझे इस दोपहर नई दिल्ली में छाता लाने की ज़रूरत है,क्या मुझे [timeofday : इस दोपहर] [place_name : नई दिल्ली] में [weather_descriptor : छाता] लाने की ज़रूरत है
5168,कृपया मुझे इंडियन एक्सप्रेस में ले जाएं,कृपया मुझे [media_type : इंडियन एक्सप्रेस] में ले जाएं
5169,मुझे राष्ट्रपति चुनाव के बारे में और दिखाएं,मुझे [news_topic : राष्ट्रपति चुनाव] के बारे में और दिखाएं
5170,मुझे नए आईफोन आठ के बारे में आर्टिकल्स दिखाओ,मुझे [news_topic : नए आईफोन आठ] के बारे में आर्टिकल्स दिखाओ
5171,क्या तुम सुबह साढ़े सात बजे के लिए मेरा अलार्म लगा सकती हो,क्या तुम सुबह [time : साढ़े सात बजे] के लिए मेरा अलार्म लगा सकती हो
5172,कृपया मुझे साढ़े सात बजे जगा दें,कृपया मुझे [time : साढ़े सात बजे] जगा दें
5173,कृपया सुबह सात बजे के लिए स्नूज़ करने के विकल्प के बिना एक निरंतर अलार्म सेट करें,कृपया [time : सुबह सात बजे] के लिए स्नूज़ करने के विकल्प के बिना एक [alarm_type : निरंतर अलार्म] सेट करें
5174,पूरे सप्ताह मौसम कैसा रहेगा,[time : पूरे सप्ताह] मौसम कैसा रहेगा
5175,इस सप्ताह मौसम कैसा रहेगा,[date : इस सप्ताह] मौसम कैसा रहेगा
5176,इस सप्ताह मुझे किस तरह के मौसम की उम्मीद करनी चाहिए,[date : इस सप्ताह] मुझे किस तरह के मौसम की उम्मीद करनी चाहिए
5177,क्या मुझे अब छाता चाहिए,क्या मुझे अब [weather_descriptor : छाता] चाहिए
5178,क्या मुझे अभी छाते की आवशयक्ता है,क्या मुझे अभी [weather_descriptor : छाते] की आवशयक्ता है
5179,मुझे यह गाना पसंद है जो चल रहा है,मुझे यह गाना पसंद है जो चल रहा है
5180,कृपया इस गाने को मेरी पसंदीदा प्लेलिस्ट में जोड़ें,कृपया इस गाने को मेरी पसंदीदा प्लेलिस्ट में जोड़ें
5181,please ये गाना दोबारा बजाओ,please ये गाना दोबारा बजाओ
5182,क्या गुरुवार को भी हवा चलेगी,क्या [date : गुरुवार] को भी [weather_descriptor : हवा] चलेगी
5183,एक चटकुला सुनाओ,एक चटकुला सुनाओ
5184,ओली मुझे नरेंद्र मोदी पर कोई समाचार दो,ओली मुझे [person : नरेंद्र मोदी] पर कोई समाचार दो
5185,क्या राष्ट्रपति चुनाव के बारे में कोई ताजा खबर है,क्या [news_topic : राष्ट्रपति चुनाव] के बारे में कोई ताजा खबर है
5186,olly क्या राष्ट्रपति चुनाव के बारे में कोई ताजा खबर है,olly क्या [news_topic : राष्ट्रपति चुनाव] के बारे में कोई ताजा खबर है
5187,ओली क्या आपके पास कोई स्थानीय समाचार है,ओली क्या आपके पास कोई स्थानीय समाचार है
5188,शाहजहांपुर में मौसम कैसा है,[place_name : शाहजहांपुर] में मौसम कैसा है
5189,आज मेरे क्षेत्र में मौसम कैसा रहने की संभावना है,[date : आज] मेरे क्षेत्र में मौसम कैसा रहने की संभावना है
5190,कृपया वॉल्यूम बढ़ाएं,कृपया वॉल्यूम बढ़ाएं
5191,स्पीकर का आवाज बढ़ाओ,स्पीकर का आवाज बढ़ाओ
5192,कृपया वॉल्यूम अधिक करें,कृपया वॉल्यूम अधिक करें
5193,न्यू यॉर्क शहर में इस समय क्या समय है,[place_name : न्यू यॉर्क शहर] में इस समय क्या समय है
5194,मुझे यह जानने की जरूरत है कि मुंबई शहर में अभी क्या समय है,मुझे यह जानने की जरूरत है कि [place_name : मुंबई] शहर में अभी क्या समय है
5196,मैं लखीमपुर खीरी मामला के बारे में जानना चाहता हूँ,मैं [news_topic : लखीमपुर खीरी मामला] के बारे में जानना चाहता हूँ
5197,क्या मुझे एक कॉफ़ी का कप मिल सकता है,क्या मुझे एक कॉफ़ी का कप मिल सकता है
5198,इस गाने को फाइव स्टार के साथ टैग करें,इस गाने को फाइव स्टार के साथ टैग करें
5199,इस गाने पर मेरा अच्छा opinion जोड़ देना,इस गाने पर मेरा अच्छा opinion जोड़ देना
5200,इस गाने को मेरे बेहतरीन गानों की श्रेणी में सेव करें,इस गाने को मेरे बेहतरीन गानों की श्रेणी में सेव करें
5201,मेरी लाइट्स को ब्राइटनेस के कम लेवल पर कर दो,मेरी लाइट्स को ब्राइटनेस के कम लेवल पर कर दो
5202,ड्राइंग हॉल में लाइट को बंद कर दो,[house_place : ड्राइंग हॉल] में लाइट को बंद कर दो
5203,सुबह आठ बजे नई दिल्ली समय पूर्वी समय में क्या है,[time : सुबह आठ बजे] [place_name : नई दिल्ली] समय [time_zone : पूर्वी] समय में क्या है
5204,सुबह आठ बजे दिल्ली समय को मुंबई समय में बदलें,[time : सुबह आठ बजे] [place_name : दिल्ली] समय को [place_name : मुंबई] समय में बदलें
5205,मिले हो तुम चालू करें,[song_name : मिले हो तुम] चालू करें
5206,मैं तुम बिन सुनना चाहता हूँ,मैं [song_name : तुम बिन] सुनना चाहता हूँ
5210,मैंने आज के लिए कौन से अलार्म लगाए हैं,मैंने [date : आज] के लिए कौन से अलार्म लगाए हैं
5211,मुझे शास्त्रीय संगीत सुनना है,मुझे [music_genre : शास्त्रीय] संगीत सुनना है
5212,भक्ति संगीत को चालू करो,[music_genre : भक्ति] संगीत को चालू करो
5213,मैं हिंदुस्तानी संगीत सुनना पसंद करूंगा,मैं [music_genre : हिंदुस्तानी] संगीत सुनना पसंद करूंगा
5214,क्या मुझे गर्म कपड़े लाना चाहिए,क्या मुझे [weather_descriptor : गर्म कपड़े] लाना चाहिए
