id,utt,annot_utt
1418,እባክህ መብራቶቹን አብራ,እባክህ መብራቶቹን አብራ
1419,እባክህ ተጨማሪ ብርሃን አድርግ,እባክህ ተጨማሪ ብርሃን አድርግ
1420,እባክዎን ሰዓቱን ንገሩኝ,እባክዎን ሰዓቱን ንገሩኝ
1421,ያሃን ዘፈን ማነው የሚዘፈነው,ያሃን ዘፈን ማነው የሚዘፈነው
1422,ያኛው ሙዚቃ አስቀምጥልኝ,ያኛው ሙዚቃ አስቀምጥልኝ
1423,ስለ አብይ ንገረኝ,ስለ [news_topic : አብይ] ንገረኝ
1424,ስለ ምርጫ አሳውቀኝ,ስለ [news_topic : ምርጫ] አሳውቀኝ
1425,ስለ ፈረንሳይ ስትሰማ አሳውቀኝ,ስለ [news_topic : ፈረንሳይ] ስትሰማ አሳውቀኝ
1426,መብራቶቹን ወደ ሰማያዊ ቀይር,መብራቶቹን ወደ [color_type : ሰማያዊ] ቀይር
1427,አበበ መብራቶቹን ወደ ሰማያዊ ለውጥ,አበበ መብራቶቹን ወደ [color_type : ሰማያዊ] ለውጥ
1428,የተወሰነ ቀይ መብራት እፈልጋለሁ,የተወሰነ [color_type : ቀይ] መብራት እፈልጋለሁ
1429,ሁሉንም የ ቴዲ አፍሮ ዘፈኖች አጫዋች ዝርዝር ያዘጋጁ እና በመደጋገም ይጫወቱ,ሁሉንም የ [artist_name : ቴዲ አፍሮ] ዘፈኖች አጫዋች ዝርዝር ያዘጋጁ እና [player_setting : በመደጋገም] ይጫወቱ
1430,የአስቴር አወቀን ዘፈኖች ፈልገህ ሳታዘዋውር አጫውት,[artist_name : የአስቴር አወቀን] ዘፈኖች ፈልገህ [player_setting : ሳታዘዋውር] አጫውት
1431,በቅርቡ የወጣ ዘፈን መሀሙድ አህመድ አጨዋወት,በቅርቡ የወጣ ዘፈን [artist_name : መሀሙድ አህመድ] አጨዋወት
1432,እባክህ ድምፅ ከፍ አድርግ,እባክህ ድምፅ ከፍ አድርግ
1433,እባክህን ድምፅ ቀንሰው,እባክህን ድምፅ ቀንሰው
1434,ድምፅ ተቆጣጠር,ድምፅ ተቆጣጠር
1435,የሀዋሳን ሰዓት ንገረኝ,[place_name : የሀዋሳን] ሰዓት ንገረኝ
1436,ምን ማንቂያዎች አገኛለሁ,ምን ማንቂያዎች አገኛለሁ
1437,እስኪ ልየው የእኔ ማንቂያዎች,እስኪ ልየው የእኔ ማንቂያዎች
1438,እኔ ምን ማንቂያዎች አሉኝ,እኔ ምን ማንቂያዎች አሉኝ
1439,ባለ አራት ኮከብ ወይም ከዚያ በላይ ደረጃ ያላቸውን የቅርብ ጊዜ ባህላዊ ዘፈኖችን ያውርዱ እና ሁሉንም ያለምንም ሳታዘልል ያጫውቱ,ባለ [music_descriptor : አራት ኮከብ ወይም ከዚያ በላይ ደረጃ] ያላቸውን የቅርብ ጊዜ [music_genre : ባህላዊ] ዘፈኖችን ያውርዱ እና ሁሉንም ያለምንም [player_setting : ሳታዘልል] ያጫውቱ
1440,ደረጃ አራት እና ከዛ በላይ የሆኑ የቅርብ ጊዜ የ rock ሙዚቃዎች አጫውት,[music_descriptor : ደረጃ አራት እና ከዛ በላይ] የሆኑ የቅርብ ጊዜ የ [music_genre : rock] ሙዚቃዎች አጫውት
1441,ሁሉም የኢትዮጵያ የትዝታ ዘፈኖች,ሁሉም [artist_name : የኢትዮጵያ] [music_genre : የትዝታ] ዘፈኖች
1443,ዝም በል,ዝም በል
1444,ዝም በል,ዝም በል
1445,ዝም በል,ዝም በል
1446,የ ቴዲ አፍሮ ዘፈኖችን ማጫወቻ ዝርዝር አዘጋጅትህ ብ መፐወዝ አጫውት,የ [artist_name : ቴዲ አፍሮ] ዘፈኖችን ማጫወቻ ዝርዝር አዘጋጅትህ ብ [player_setting : መፐወዝ] አጫውት
1447,የዘሪቱ ከበደን ዘፈን በመደዳ ክፈት,[artist_name : የዘሪቱ ከበደን] ዘፈን [player_setting : በመደዳ] ክፈት
1448,ሃሊዉን መቼ ነው,[event_name : ሃሊዉን] መቼ ነው
1449,በሁለት ሺሕ አሥራ ስምንት ዓመት ፋሲካ መቼ ይሆናል,[date : በሁለት ሺሕ አሥራ ስምንት] ዓመት [event_name : ፋሲካ] መቼ ይሆናል
1450,መብራቶቹን ክፍት አድርግ,መብራቶቹን ክፍት አድርግ
1451,መብራቱን አስተካክል,መብራቱን አስተካክል
1452,ለ ነገ ማንቂያውን ያስወግዱ,ለ [date : ነገ] ማንቂያውን ያስወግዱ
1453,የ ማንቂያ ደወል ሳምንታዊ ቅንብሮች ቀይር,የ ማንቂያ ደወል ሳምንታዊ ቅንብሮች ቀይር
1454,ማንቂያ ያጥፉት,ማንቂያ ያጥፉት
1455,የአየር ሁኔታ,የአየር ሁኔታ
1456,ውጪው እንዴት ነው,ውጪው እንዴት ነው
1457,ሀረር ምን ትመስላለች,[place_name : ሀረር] ምን ትመስላለች
1458,ቦረና ምን ያህል ሞቃት ነው,[place_name : ቦረና] ምን ያህል [weather_descriptor : ሞቃት] ነው
1459,ቺዝ ፒዛ ከእፎይ ቤት የሚሄድ እዘዝልኝ,[order_type : ቺዝ ፒዛ] [business_name : ከእፎይ] ቤት የሚሄድ እዘዝልኝ
1460,ከምድር ባቡር አትክልት በ ኩኪ መውሰድ እውዳለሁ,ከምድር ባቡር አትክልት በ ኩኪ [order_type : መውሰድ] እውዳለሁ
1461,ቺዝ በርገር እና ቺፕስ ቴክ አዌይ ከዋው በርገር እዘዝ,[food_type : ቺዝ በርገር] እና ቺፕስ [order_type : ቴክ አዌይ] [business_name : ከዋው በርገር] እዘዝ
1462,ስለ አብይ አህመድ ቅስቀሳ ዜና ተከታተል,ስለ [news_topic : አብይ አህመድ ቅስቀሳ] ዜና ተከታተል
1463,ኢትዮጲያ ላይ ያሉትን ዜናዎች አሳውቀኝ,[news_topic : ኢትዮጲያ] ላይ ያሉትን ዜናዎች አሳውቀኝ
1464,ኢትዮጵያ የተሻሻለው ሁነታ ስጠኝ,[place_name : ኢትዮጵያ] የተሻሻለው ሁነታ ስጠኝ
1465,አርብ ዝናብ ይዘንባል እንዴ,[date : አርብ] [weather_descriptor : ዝናብ] ይዘንባል እንዴ
1466,በዚህ ሳምንት በረዶ ይጥላል,[date : በዚህ ሳምንት] [weather_descriptor : በረዶ] ይጥላል
1467,ሮፍናን ይጫወቱ,[artist_name : ሮፍናን] ይጫወቱ
1468,ሙዚቃ አብራ,ሙዚቃ አብራ
1469,ላምባዲና አጫውት,[song_name : ላምባዲና] አጫውት
1470,የስፒከሮቹን ድምጽ አጥፋ,የስፒከሮቹን ድምጽ አጥፋ
1471,ድምጹን ወደ ስልሳ ከፍ አድርግ,ድምጹን [change_amount : ወደ ስልሳ] ከፍ አድርግ
1472,ድምጹን ወደ ሀያ ቀንስ,ድምጹን [change_amount : ወደ ሀያ] ቀንስ
1473,የዛሬ ስፖርቶች ዜናዎች ስጠኝ,[date : የዛሬ] [news_topic : ስፖርቶች] ዜናዎች ስጠኝ
1474,የዛሬ ስፖርት ዜና ምንድን ነው,[date : የዛሬ] [news_topic : ስፖርት] ዜና ምንድን ነው
1475,የዛሬ ስፖርት ዜናዎችን ንገረኝ,[date : የዛሬ] [news_topic : ስፖርት] ዜናዎችን ንገረኝ
1476,መብራቶቹን ቀንስ,መብራቶቹን ቀንስ
1477,መብራት ይቀንሱ,መብራት ይቀንሱ
1478,አዲስ ቀልዶች ፈልግ,[joke_type : አዲስ] ቀልዶች ፈልግ
1479,ዛሬ ከፍተኛ ደረጃ የተሰጠው ቀልድ ምንድን ነው,[date : ዛሬ] [joke_type : ከፍተኛ ደረጃ] የተሰጠው ቀልድ ምንድን ነው
1480,የሳሎኑን መብራቶች ለስለስ ወዳለ ቀለም ትቀይረው,[house_place : የሳሎኑን] መብራቶች [color_type : ለስለስ] ወዳለ ቀለም ትቀይረው
1481,ለ ማንበብ ደማቅ ቀለም ምረጥ,ለ [color_type : ማንበብ] ደማቅ ቀለም ምረጥ
1482,ሳሎን ያለውን መብራት ቀይ ጥላ ማድረግ ትችላለህ,[house_place : ሳሎን] ያለውን መብራት [color_type : ቀይ] ጥላ ማድረግ ትችላለህ
1483,እኔ ምን ማንቂያዎች አዘጋጅቻለሁ,እኔ ምን ማንቂያዎች አዘጋጅቻለሁ
1484,እኔ ያለኝን ማንቂያዎች ገምግም,እኔ ያለኝን ማንቂያዎች ገምግም
1485,ሁሉም ማንቂያዎች ይዘርዝሩ,ሁሉም ማንቂያዎች ይዘርዝሩ
1486,ከ ዘሪቱ ማንኛውንም ነገር አጫውት,ከ [artist_name : ዘሪቱ] ማንኛውንም ነገር አጫውት
1487,ከቅርብ ጊዜ አጫዋች ዝርዝሬ የኔ ዜማ አጫውት,ከቅርብ ጊዜ አጫዋች ዝርዝሬ [song_name : የኔ ዜማ] አጫውት
1488,ከሙላቱ አስታጥቄ የቅርብ ጊዜ አልበም ጃዝ አጫውት,[artist_name : ከሙላቱ አስታጥቄ] የቅርብ ጊዜ አልበም [music_genre : ጃዝ] አጫውት
1489,የ አሰፉ ደባልቄ አዲስ ዘፈኖች አጫውት,የ [artist_name : አሰፉ ደባልቄ] አዲስ ዘፈኖች አጫውት
1490,አዲስ የ ቴዲ አፍሮ ሪከርድ አጫውት,አዲስ የ [artist_name : ቴዲ አፍሮ] ሪከርድ አጫውት
1491,ዜና ከ ኢ.ቲ.ቪ. ያግኙኝ,ዜና ከ [media_type : ኢ.ቲ.ቪ.] ያግኙኝ
1492,ድረገፁን ይክፈቱ bbcnews dot com,ድረገፁን ይክፈቱ [media_type : bbcnews dot com]
1494,በጣም የምሰማው የትኛውን ዘፈን ነው,በጣም የምሰማው የትኛውን ዘፈን ነው
1495,በጣም የምሰማው የሙዚቃ ዘውግ ምንድን ነው,በጣም የምሰማው የሙዚቃ ዘውግ ምንድን ነው
1496,የእኔ የዘፈን ዝርዝር መሰረት አድርገህ ዘፈኖች ጥቀስ,የእኔ የዘፈን ዝርዝር መሰረት አድርገህ ዘፈኖች ጥቀስ
1497,መሀሙድ አህመድ ማዳመጥ እፈልጋለሁ,[artist_name : መሀሙድ አህመድ] ማዳመጥ እፈልጋለሁ
1498,የቴዲ አፍሮን አንዳንድ ሙዚቃዎች አጫውት,[artist_name : የቴዲ አፍሮን] አንዳንድ ሙዚቃዎች አጫውት
1499,የሳሎኑን መብራቶች አጥፋ,[house_place : የሳሎኑን] መብራቶች አጥፋ
1500,የ አዳራሽ መብራቶችን ያብሩ,የ [house_place : አዳራሽ] መብራቶችን ያብሩ
1501,የፎቅ ላይ መብራቶችን በሙሉ አብራቸው,የፎቅ ላይ መብራቶችን በሙሉ አብራቸው
1502,የግራ መብራቱን ያጥፉ,[device_type : የግራ መብራቱን] ያጥፉ
1503,ሀዋሳ አራት ሰዓት ቀን ከሆነ አዲስ አበባ ስንት ሰዓት ይሆናል,[place_name : ሀዋሳ] [time : አራት ሰዓት ቀን] ከሆነ [place_name : አዲስ አበባ] ስንት ሰዓት ይሆናል
1504,ኢትዮጵያ ስምንት ሰዓት ማታ ኤርትራ ስንት ሰዓት ነው,[place_name : ኢትዮጵያ] [time : ስምንት] ሰዓት [time : ማታ] [place_name : ኤርትራ] ስንት ሰዓት ነው
1505,ዊሞ መሰኪያውን ፕለግ ያብሩ,[device_type : ዊሞ] መሰኪያውን [device_type : ፕለግ] ያብሩ
1506,የ wemo መሰኪያ ውን ያብሩ,የ [device_type : wemo መሰኪያ] ውን ያብሩ
1507,ዌሞ መሰኪያ ሶኬት እንዲበራ ያድርጉት,[device_type : ዌሞ መሰኪያ ሶኬት] እንዲበራ ያድርጉት
1508,ለአንድ ሰዓት ድምጽ የለሽ አድርግ,[time : ለአንድ ሰዓት] ድምጽ የለሽ አድርግ
1509,እስከ ጠዋት ማንቂያ ድረስ ድምጽ አታሰማ,እስከ [timeofday : ጠዋት] ማንቂያ ድረስ ድምጽ አታሰማ
1510,ከስራ እስከምመለስ ፀጥታ ሞድ ላይ ይሁን,ከስራ እስከምመለስ ፀጥታ ሞድ ላይ ይሁን
1511,ያሉትን የመብራት ቀለሞች አሳየኝ,ያሉትን የመብራት ቀለሞች አሳየኝ
1512,ከለሩን ወደ ቀይ ለውጪ,ከለሩን ወደ [color_type : ቀይ] ለውጪ
1513,ከቤት ውጭ ያለው የሙቀት መጠን ስንት ነው,ከቤት ውጭ ያለው [weather_descriptor : የሙቀት መጠን] ስንት ነው
1514,ዛሬ ማታ ዝናብ ይዘንባል ብለህ ትጠብቃለህ,[timeofday : ዛሬ ማታ] [weather_descriptor : ዝናብ] ይዘንባል ብለህ ትጠብቃለህ
1515,አሁን የሚጫወተው ዘፈን መቼ ነው የተለቀቀው,አሁን የሚጫወተው ዘፈን መቼ ነው የተለቀቀው
1516,ፒዛ በ ቋሊማ ከ ዶሚኖ ይዘዙ,[food_type : ፒዛ] በ [ingredient : ቋሊማ] ከ [business_name : ዶሚኖ] ይዘዙ
1517,ከካልዲስ ካፌ እንቁላል ሳንድዊች እዘዝልኝ,[business_name : ከካልዲስ ካፌ] [food_type : እንቁላል ሳንድዊች] እዘዝልኝ
1518,የ ጭቅና ጥብስ ከ ታምሩ ስጋ ቤት ይዘዙ,የ [food_type : ጭቅና ጥብስ] ከ [business_name : ታምሩ ስጋ ቤት] ይዘዙ
1519,ቡና ማፍያ ውን አብራ,[device_type : ቡና ማፍያ] ውን አብራ
1520,ድምጹን ወደ ሀምሳ ከፍ አድርግ,ድምጹን [change_amount : ወደ ሀምሳ] ከፍ አድርግ
1521,ድምጹን ወደ አስር ቀንስ,ድምጹን [change_amount : ወደ አስር] ቀንስ
1522,የግራ ድምጽ ማጉያ ድምጽ በአስር ጨምር,[device_type : የግራ ድምጽ ማጉያ] ድምጽ [change_amount : በአስር] ጨምር
1523,የ ሀገር ሙዚቃ አጫወት,የ [music_genre : ሀገር] ሙዚቃ አጫወት
1524,የቴዲ አፍሮ ሙዚቃ ጥቂት አጫውት,[artist_name : የቴዲ አፍሮ] ሙዚቃ ጥቂት አጫውት
1525,ሶፍት ሮክ ማዳመጥ እፈልጋለሁ,[music_genre : ሶፍት ሮክ] ማዳመጥ እፈልጋለሁ
1526,ያኛው ሙዚቃ የኔ የሙዚቃ ስብስብ ጨምር,ያኛው ሙዚቃ የኔ የሙዚቃ ስብስብ ጨምር
1527,እኔ ያ ዘፈን እንደምወድ አስታውሰኝ,እኔ ያ ዘፈን እንደምወድ አስታውሰኝ
1529,የቴዲ አፍሮ ዘፈኖችን አጫውት,[artist_name : የቴዲ አፍሮ] ዘፈኖችን አጫውት
1530,ፍቅር አዲስ ን መስማት እፈልጋለሁ,[artist_name : ፍቅር አዲስ] ን መስማት እፈልጋለሁ
1531,ከ ኢ.ቢ.ኤስ አዲስ ነገር አግኝ,ከ [media_type : ኢ.ቢ.ኤስ] አዲስ ነገር አግኝ
1532,የፖለቲካ ዜና ዛሬ ከ ዋልታ ወጣ,[news_topic : የፖለቲካ] ዜና [date : ዛሬ] ከ [media_type : ዋልታ] ወጣ
1533,ዛሬ ኢ. ቢ. ሲ. ላይ ምን አዲስ ዜና ነበር,[date : ዛሬ] [media_type : ኢ. ቢ. ሲ.] ላይ ምን አዲስ ዜና ነበር
1534,የደብረ ዘይት አየር ሁኔታ ምን ይመስላል,[place_name : የደብረ ዘይት] አየር ሁኔታ ምን ይመስላል
1535,ሀረር አሁን እየዘነበ ነው,[place_name : ሀረር] አሁን [weather_descriptor : እየዘነበ] ነው
1536,የጃፓን ሰዓት ከአሜሪካ ጋር ሲነፃፀር ምን ያህል ነው,[place_name : የጃፓን] ሰዓት [place_name : ከአሜሪካ] ጋር ሲነፃፀር ምን ያህል ነው
1537,የኢትዮጲያ የአሁኑን ሰዓት አሳየኝ,[place_name : የኢትዮጲያ] የአሁኑን ሰዓት አሳየኝ
1538,ትዕዛዜ ተዘጋጅቷል እንዴ,ትዕዛዜ ተዘጋጅቷል እንዴ
1539,ምግቤን በምን ሰዓት መውሰድ እችላለሁ,ምግቤን በምን ሰዓት [order_type : መውሰድ] እችላለሁ
1540,ምግቤ መቼ ይደርሳል,ምግቤ መቼ ይደርሳል
1541,ዣንጥላ መያዝ አልፈልግም ዛሬ ዝናብ ይኖር ይሆን,[weather_descriptor : ዣንጥላ] መያዝ አልፈልግም [date : ዛሬ] [weather_descriptor : ዝናብ] ይኖር ይሆን
1542,ፀሀይዋ ደምቃለች የአየር ሁኔታው ቀኑን ሙሉ እንዲሁ ይውላል,ፀሀይዋ ደምቃለች የአየር ሁኔታው [time : ቀኑን ሙሉ] እንዲሁ ይውላል
1543,እባካህ በዚህ ቅዳሜና እሁድ በረዶ ይጥል እንደሆነ ንገረኝ,እባካህ በዚህ [date : ቅዳሜና እሁድ] [weather_descriptor : በረዶ] ይጥል እንደሆነ ንገረኝ
1544,ከፍተኛ ምት ያለው ሙዚቃ ማዳመጥ እፈልጋለሁ,[music_descriptor : ከፍተኛ ምት] ያለው ሙዚቃ ማዳመጥ እፈልጋለሁ
1545,የኢትዮፒያ ሙዚቃ ሰንጠረዥ ምርጥ አስር አጫውት,የኢትዮፒያ ሙዚቃ ሰንጠረዥ ምርጥ አስር አጫውት
1546,የእኔን የክረምት ዘፈኖች ዝርዝር አጫውት,የእኔን [playlist_name : የክረምት ዘፈኖች ዝርዝር] አጫውት
1547,በዚህ ሳምንት የእኔ አካባቢ የአየር ሁኔታ ምንድን ነው,[date : በዚህ ሳምንት] የእኔ አካባቢ የአየር ሁኔታ ምንድን ነው
1548,ለሁበት አከባቢ የአስር ቀን የአየር ትንበያ ማግኛት እችላለሁ,ለሁበት አከባቢ [time : የአስር ቀን] የአየር ትንበያ ማግኛት እችላለሁ
1549,በዚህ ሳምንት ዝናብ ይዘንባል,[date : በዚህ ሳምንት] [weather_descriptor : ዝናብ] ይዘንባል
1550,መፍጫውን አጥፋ,[device_type : መፍጫውን] አጥፋ
1551,ዓብራ wemo,ዓብራ [device_type : wemo]
1552,smart plug አብራ,[device_type : smart plug] አብራ
1553,በሳሎን ዉስጥ ያሉትን መብራቶችን አጥፋ,[house_place : በሳሎን] ዉስጥ ያሉትን መብራቶችን አጥፋ
1554,አምፖሎቹን አጥፋ,[device_type : አምፖሎቹን] አጥፋ
1555,በዚህ ሳምንት የአየር ሁኔታው እንዴት ይሆን,[date : በዚህ ሳምንት] የአየር ሁኔታው እንዴት ይሆን
1556,እባክዎን የዚህን ሳምንት አየር ሁኔታ ጸባይ ይግለፁልኝ,እባክዎን [date : የዚህን ሳምንት] አየር ሁኔታ ጸባይ ይግለፁልኝ
1557,እባክህ የዚህን ሳምንት የአየር ሁኔታ ትንበያ አግኝልኝ,እባክህ [date : የዚህን ሳምንት] የአየር ሁኔታ ትንበያ አግኝልኝ
1558,የሆነ ፖፕ ነገር አጫውትልኝ,የሆነ [music_genre : ፖፕ] ነገር አጫውትልኝ
1559,ጥቂት ትዝታ ሙዚቃ ስጠኝ,ጥቂት [music_genre : ትዝታ] ሙዚቃ ስጠኝ
1560,ትንሽ ጃዝ እንስማ,ትንሽ [music_genre : ጃዝ] እንስማ
1561,እባክህን መብራቶቹን ብሩኅ ማድረግ ትችላለህ,እባክህን መብራቶቹን ብሩኅ ማድረግ ትችላለህ
1562,እዚህ ጨለማ ስለሆነ የብርሃኑን ጥንካሬ ጨምር,እዚህ ጨለማ ስለሆነ የብርሃኑን ጥንካሬ ጨምር
1563,አጭር መግለጫ ልትሰጡኝ ትችላላችሁ,አጭር መግለጫ ልትሰጡኝ ትችላላችሁ
1564,ዛሬ በዓለም ላይ ምን እየሆነ ነው,[date : ዛሬ] በዓለም ላይ ምን እየሆነ ነው
1565,የ መጋቢት አራት ሁለት ሺህ አስራ ሰባት ዜና ምን ነበር,የ [date : መጋቢት አራት ሁለት ሺህ አስራ ሰባት] ዜና ምን ነበር
1566,ሙዚቃ ን ከ አጫዋች ዝርዝር አጫውት,ሙዚቃ ን ከ አጫዋች ዝርዝር አጫውት
1567,አጫዋች ዝርዝሩን እናዳምጥ,አጫዋች ዝርዝሩን እናዳምጥ
1568,ከ አጫዋች ዝርዝር በ ማወዛወዝ አጫውት,ከ አጫዋች ዝርዝር በ [player_setting : ማወዛወዝ] አጫውት
1569,እባክህ espresso ማግኘት እችላለሁ,እባክህ [coffee_type : espresso] ማግኘት እችላለሁ
1570,ካፑቺኖ አዘጋጅልኝ,[coffee_type : ካፑቺኖ] አዘጋጅልኝ
1572,እባክህ ትንሽ ማኪያቶ አምጣልኝ,እባክህ ትንሽ [coffee_type : ማኪያቶ] አምጣልኝ
1573,አቧራ ማፅጃ አስነሳ,[device_type : አቧራ ማፅጃ] አስነሳ
1574,ቫክዩም ውን አስነሳ,[device_type : ቫክዩም] ውን አስነሳ
1575,አቧራ ማፅጃ ጀምር,[device_type : አቧራ ማፅጃ] ጀምር
1576,olly የቫኩም ማጽጃውን ይጀምሩ,olly [device_type : የቫኩም ማጽጃውን] ይጀምሩ
1577,እባካችሁ አንዳንድ የ ማሚላ ኪቺኒ ሙዚቃ ለይ አርጉ,እባካችሁ አንዳንድ የ [music_genre : ማሚላ ኪቺኒ] ሙዚቃ ለይ አርጉ
1578,ጥሩ የ ሐኪም ቀልድ ንገረኝ,ጥሩ የ [joke_type : ሐኪም] ቀልድ ንገረኝ
1579,ከቤዝ ቦል ጋር የተያያዘ ቀልድ ፈልግልኝ,[joke_type : ከቤዝ ቦል] ጋር የተያያዘ ቀልድ ፈልግልኝ
1580,ዛሬ ያለው ቀን ምንድን ነው,[date : ዛሬ] ያለው ቀን ምንድን ነው
1581,የአሁኑ ቀን ወር እና ዓመተ ምህረት ስንት ነው,የአሁኑ ቀን ወር እና ዓመተ ምህረት ስንት ነው
1582,ጠቅላይ ሚኒስትር አብይ ላይ ያለ አዲስ መረጃ ንገረኝ,[news_topic : ጠቅላይ ሚኒስትር አብይ] ላይ ያለ አዲስ መረጃ ንገረኝ
1583,እባክህ ስለ መኪና እሽቅድምድም የቅርብ ግዜ ዜና አድርሰኝ,እባክህ ስለ [news_topic : መኪና እሽቅድምድም] የቅርብ ግዜ ዜና አድርሰኝ
1584,የ ኢትዮጲያ ስደት ህግ የዚህ ሳምንት ዜና ያግኙ,የ [place_name : ኢትዮጲያ] [news_topic : ስደት ህግ] [date : የዚህ ሳምንት] ዜና ያግኙ
1585,እባክህ አሁን በሚጫወትው ዘፈን የኔ ኣስተያየት አስቀምጥ,እባክህ አሁን በሚጫወትው ዘፈን የኔ ኣስተያየት አስቀምጥ
1586,ስለ አሁኑ ዘፈን የኔ አስተያየት አስቀምጥልኝ,ስለ አሁኑ ዘፈን የኔ አስተያየት አስቀምጥልኝ
1587,አሁን በሚጫወትው ዘፈን የኔ ኣስተያየት አስቀምጥ,አሁን በሚጫወትው ዘፈን የኔ ኣስተያየት አስቀምጥ
1588,የነገው የአየር ሁኔታ ምን ይመስላል,[date : የነገው] የአየር ሁኔታ ምን ይመስላል
1589,በሚቀጥለው ማክሰኞ ፀሀያማ ሊሆን ይሆናል,በሚቀጥለው [date : ማክሰኞ] [weather_descriptor : ፀሀያማ] ሊሆን ይሆናል
1591,የ ቴዲ አፍሮ ዘፈን እንዲጫወትልኝ እፈልጋለሁ,የ [artist_name : ቴዲ አፍሮ] ዘፈን እንዲጫወትልኝ እፈልጋለሁ
1592,አንዳንድ የዜማ ዘፈን አጫውተኝ,አንዳንድ [music_genre : የዜማ] ዘፈን አጫውተኝ
1593,ለዓለም ዜና ማሳወቂያ አዘጋጅ,[media_type : ለዓለም ዜና] ማሳወቂያ አዘጋጅ
1594,የቅርብ ዜናዎችን ልትነግሩኝ ትችላላችሁ,የቅርብ ዜናዎችን ልትነግሩኝ ትችላላችሁ
1595,እባኮትን የ ዓለም ትኩስ ዜናዎችን ያቅርቡ,እባኮትን የ [place_name : ዓለም] ትኩስ ዜናዎችን ያቅርቡ
1596,ጎንደር ስንት ሰዓት ነው,[place_name : ጎንደር] ስንት ሰዓት ነው
1597,ሮምባ ጀምር,[device_type : ሮምባ] ጀምር
1598,የሮቦት ቫክዩም ማፅጃ ማሽኑን አብራ,[device_type : የሮቦት ቫክዩም ማፅጃ ማሽኑን] አብራ
1599,እባክህ ሩምባውን ታስጀምር,እባክህ [device_type : ሩምባውን] ታስጀምር
1600,ሙዚቃ ከ ዝርዝሩ ያጫውቱ,ሙዚቃ ከ [playlist_name : ዝርዝሩ] ያጫውቱ
1601,እቴ ሜቴ ን ዘፈን ያጫውቱ,[playlist_name : እቴ ሜቴ] ን ዘፈን ያጫውቱ
1602,አማርኛ የ ሙዚቃ ዝርዝር አጫውት,[playlist_name : አማርኛ] የ ሙዚቃ ዝርዝር አጫውት
1603,እኔ ለ ነገ ጠዋት ማንኛውም ማንቂያ ካለኝ ተመልከት,እኔ ለ [date : ነገ] [timeofday : ጠዋት] ማንኛውም ማንቂያ ካለኝ ተመልከት
1604,ነገ ጠዋት ማንቂያው የሚዘጋጀው ስንት ሰዓት ነው,[date : ነገ] [timeofday : ጠዋት] ማንቂያው የሚዘጋጀው ስንት ሰዓት ነው
1605,ማንቂያ ደወሉ የተሞላው ለ ነገ ጠዋት ነውን,ማንቂያ ደወሉ የተሞላው ለ [date : ነገ] [timeofday : ጠዋት] ነውን
1606,እባክህ አሁን ሕንድ ሀገር ስንት ሰዓት እንደሆነ ንገረኝ,እባክህ አሁን [place_name : ሕንድ] ሀገር ስንት ሰዓት እንደሆነ ንገረኝ
1607,ሀዋሳ ላይ አሁን ስንት ሰዓት ነው,[place_name : ሀዋሳ] ላይ አሁን ስንት ሰዓት ነው
1608,ኢትዮጵያ ላይ የአሁኑን ሰዓት ንገረኝ,[place_name : ኢትዮጵያ] ላይ የአሁኑን ሰዓት ንገረኝ
1609,እባክህ ጠመቃ ጀምር,እባክህ ጠመቃ ጀምር
1610,ቡና አስጀምር,ቡና አስጀምር
1611,እባክዎን የአዲስ አበባን ሰዓት,እባክዎን [place_name : የአዲስ አበባን] ሰዓት
1612,የጊዜ ገደብ,የጊዜ ገደብ
1613,በጊዜ ውስጥ መብራት ደካማ መሆን አለበት,በጊዜ ውስጥ መብራት ደካማ መሆን አለበት
1614,የዝናብ የመዝነብ ምልክት አለ እንዴ,[weather_descriptor : የዝናብ] የመዝነብ ምልክት አለ እንዴ
1615,የትኛውንም ፖለቲካዊ ዜና ማሳወቂያ አዘጋጅ,የትኛውንም [news_topic : ፖለቲካዊ] ዜና ማሳወቂያ አዘጋጅ
1616,ከ ፖለቲካ ጋር የተያያዘ ርዕስ ካለ አስጠንቅቁኝ,ከ [news_topic : ፖለቲካ] ጋር የተያያዘ ርዕስ ካለ አስጠንቅቁኝ
1617,አንድ ጊዜ በ ፖለቲካ ላይ አዲስ ርዕስ ሲመጣ አሳውቀኝ,አንድ ጊዜ በ [news_topic : ፖለቲካ] ላይ አዲስ ርዕስ ሲመጣ አሳውቀኝ
1618,አሁን ቡና እፈልጋለሁ,አሁን ቡና እፈልጋለሁ
1619,ቡና አምጡልኝ,ቡና አምጡልኝ
1620,ኦሊ ቡና አምጪልኝ,ኦሊ ቡና አምጪልኝ
1621,ምደባ,ምደባ
1622,የዘፈኑ ማብራሪያ,የዘፈኑ ማብራሪያ
1623,ግጥሞች,ግጥሞች
1624,ሰዓቱን ሙላ,ሰዓቱን ሙላ
1625,ኤ. ኤም. ወይም ፒ. ኤም.,ኤ. ኤም. ወይም ፒ. ኤም.
1626,የማንቂያ ድምጽ ያዘጋጁ,የማንቂያ ድምጽ ያዘጋጁ
1627,የ ምግብ ቤቶች ምርጫ,የ ምግብ ቤቶች ምርጫ
1628,ዋጋ,ዋጋ
1629,ነጻ የ ቤት ማድረስ,ነጻ የ [order_type : ቤት ማድረስ]
