id,utt,annot_utt
5961,sedeng panganan rega murah,sedeng [food_type : panganan] rega murah
5962,sembarang promo panganan cepet panganan,sembarang promo [food_type : panganan cepet] panganan
5963,setel tembang stasiun balapan,setel tembang stasiun balapan
5964,setel tembang roman picisan,setel tembang roman picisan
5966,tulung pesenno panganan gawe aku,tulung pesenno panganan gawe aku
5967,aku luwe peseno aku panganan,aku luwe peseno aku panganan
5968,aku pengin pesen panganan,aku pengin pesen panganan
5969,setel suket teki kanggo aku,setel [song_name : suket teki] kanggo aku
5970,setel cidro,setel [song_name : cidro]
5971,kepiye iklim dina iki,kepiye [weather_descriptor : iklim] [date : dina iki]
5972,apa sampeyan bisa mbusak set weker antarane wolu karo sanga,apa sampeyan bisa mbusak set weker antarane [time : wolu karo sanga]
5973,apa aku wis nyetel weker sadurunge jam enem esuk,apa aku wis nyetel weker [time : sadurunge jam enem] [timeofday : esuk]
5974,apa aku wis nyetel weker nggo ngombe obat wahag awan,apa aku wis nyetel weker [event_name : nggo ngombe obat] wahag [timeofday : awan]
5975,bisa ngomong apa tanggal dina iki,bisa ngomong apa tanggal [date : dina iki]
5976,setel tembang sakwise iki limang menit engkas,setel tembang sakwise iki [time : limang menit engkas]
5978,konversike w. i. t. nang w. i. b.,konversike [time_zone : w. i. t.] nang [time_zone : w. i. b.]
5979,duduhke aku wektu ing kutho bandung,duduhke aku wektu ing kutho [place_name : bandung]
5980,apa wektu ing australia saiki,apa wektu ing [place_name : australia] saiki
5981,kabari aku babagan weker sing wis disetel,kabari aku babagan weker sing wis disetel
5982,jam pira alarm e kok setelno gawe aku,jam pira alarm e kok setelno gawe aku
5983,ngomong wektu weker sampeyan nyetel,ngomong wektu weker sampeyan nyetel
5985,tudokne kula kabar paling anyar saka pbb,tudokne kula kabar paling anyar saka [media_type : pbb]
5986,pesen pizza karo pepperoni ing papa johns,pesen [food_type : pizza karo pepperoni] ing [business_name : papa johns]
5987,njaluk kita spageti saka pizza hut,njaluk kita [food_type : spageti] saka [business_name : pizza hut]
5988,tulung atur lampu menyang setelan ngisor,tulung atur lampu menyang setelan ngisor
5989,aku arep ngopi saiki,aku arep ngopi saiki
5990,nyiyapake kopi esuk ku,nyiyapake kopi [coffee_type : esuk] ku
5991,opo tembang sing kesenengan ku sak iki,opo tembang sing kesenengan ku sak iki
5992,opo sing paling kerep aku setel,opo sing paling kerep aku setel
5993,opo musik senengan aku,opo musik senengan aku
5994,apa sesuk bakal udan,apa [date : sesuk] bakal [weather_descriptor : udan]
5995,apa aku kudu nganggo jas udan dina iki,apa aku kudu nganggo [weather_descriptor : jas udan] [date : dina iki]
5996,apa aku butuh sepatu bot salju ku awan iki,apa aku butuh [weather_descriptor : sepatu bot salju] ku [timeofday : awan iki]
5997,jam pira saiki ning zona wektu tengah,jam pira saiki ning zona wektu [time_zone : tengah]
5998,yen saiki jam enem isuk ing kene jam pira ing surabaya,yen saiki [time : jam enem isuk] ing kene jam pira ing [place_name : surabaya]
5999,bandung karo bekasi beda pirang jam,[place_name : bandung] karo [place_name : bekasi] beda pirang jam
6000,apa kowe bisa gawe kopi,apa kowe bisa gawe kopi
6001,wayahe ngopi,wayahe ngopi
6002,lunga lan gaweke aku kopi,lunga lan gaweke aku kopi
6003,apa aku kudu nganggo klambi anget dina iki,apa aku kudu nganggo [weather_descriptor : klambi anget] [date : dina iki]
6004,apa aku perlu nggawa payung dina iki,apa aku perlu nggawa [weather_descriptor : payung] [date : dina iki]
6005,apa bakal anginen dina iki,apa bakal [weather_descriptor : anginen] [date : dina iki]
6006,apa sarung tangan bakal guna ning dina selasa,apa [weather_descriptor : sarung tangan] bakal guna ning dina [date : selasa]
6007,apa aku kudu nutup jendhela sadurunge aku lunga sore iki,apa aku kudu [weather_descriptor : nutup jendhela] [time : sadurunge aku lunga sore iki]
6008,opo pesenanku nang domino's wis siap,opo pesenanku nang [business_name : domino's] wis siap
6009,masakan cina,masakan [food_type : cina]
6010,apa aku bisa njupuk pesenan gedhe ing pizza hut,apa aku bisa njupuk pesenan gedhe ing [business_name : pizza hut]
6011,jam pira saiki,jam pira saiki
6012,apa sampeyan duwe wektu,apa sampeyan duwe wektu
6013,sopo iki ning radio,sopo iki ning radio
6014,sopo jeneng artise lagu iki,sopo jeneng artise lagu iki
6015,nyuda padhange lampu,nyuda padhange lampu
6016,opo gubernur wis nangkep koruptor maneh,opo gubernur wis nangkep koruptor maneh
6017,wektu surabaya,wektu [place_name : surabaya]
6018,wektu ning serang,wektu ning [place_name : serang]
6019,pengin ngerti weker sing dikirim,pengin ngerti weker sing dikirim
6020,mbok aku ngerti babagan weker sing sampeyan atur,mbok aku ngerti babagan weker sing sampeyan atur
6021,apa guyonan paling anyar,apa guyonan [joke_type : paling anyar]
6022,apa sore kang alus dina iki,apa [weather_descriptor : sore kang alus] [timeofday : dina iki]
6023,bakal dadi panas wengi iki,bakal dadi [weather_descriptor : panas] [timeofday : wengi iki]
6024,kudu kah aku gawe sweter utowo jaket ge kerjo dina iki,kudu kah aku gawe [weather_descriptor : sweter] utowo [weather_descriptor : jaket] ge kerjo [date : dina iki]
6025,apa aku butuh tabir surya awan iki,apa aku butuh [weather_descriptor : tabir surya] [timeofday : awan iki]
6026,suhu,[weather_descriptor : suhu]
6027,setel tembang kesenengan aku,setel tembang kesenengan aku
6028,setel tembang paling apik,setel [music_descriptor : tembang paling apik]
6029,aku kudu nganggo jaket isuk isuk,aku kudu nganggo [weather_descriptor : jaket] [timeofday : isuk] isuk
6030,pangan bakal diwenehi ing pameran,pangan bakal diwenehi ing pameran
6031,setel ne mudhun sworo ne,setel ne mudhun sworo ne
6032,kontrol volume ne,kontrol volume ne
6033,gaweke aku jus,gaweke aku [coffee_type : jus]
6034,kopi,kopi
6035,bukak jam,bukak jam
6037,gugah aku jam setengah enem,gugah aku jam [time : setengah enem]
6038,bakal udan ing wayah awan,bakal [weather_descriptor : udan] ing wayah [timeofday : awan]
6039,sesuk bakal udan,[date : sesuk] bakal [weather_descriptor : udan]
6040,heh tulung pateni lampune,heh tulung pateni lampune
6041,hey olly pateni lampu,hey olly pateni lampu
6042,aku pengin lampune genthi dipateni,aku pengin lampune genthi dipateni
6043,setel lagu pilihanku,setel lagu [playlist_name : pilihanku]
6044,sawise setel lagu pilihan,sawise setel lagu pilihan
6045,tambahno lagu pilihanku,tambahno lagu pilihanku
6046,apa aku bisa nganggo kathok cendhak dina iki,apa aku bisa nganggo [weather_descriptor : kathok cendhak] [date : dina iki]
6047,apa aku butuh jaket isuk iki,apa aku butuh [weather_descriptor : jaket] [timeofday : isuk iki]
6048,apa aku kudu nganggo sarung tangan wengi iki,apa aku kudu nganggo [weather_descriptor : sarung tangan] [timeofday : wengi iki]
6050,apa aku butuh tabir surya mengko,apa aku butuh [weather_descriptor : tabir surya] mengko
6051,nyebar sawetara lampu,nyebar sawetara lampu
6052,alexa tambahke padhange lampu iku angel kanggo ndelok ngisor iki,alexa tambahke padhange lampu iku angel kanggo ndelok ngisor iki
6053,nambahi padhange lampu iku angel kanggo ndeleng mudhun kene,nambahi padhange lampu iku angel kanggo ndeleng mudhun kene
6054,iso kowe mriksa lampu pawon wis mati,iso kowe mriksa lampu [house_place : pawon] wis mati
6055,apa aku ninggalake lampu ing garasi,apa aku ninggalake lampu ing [house_place : garasi]
6056,kamar turu lampu mati,[house_place : kamar turu] lampu mati
6057,setel daftar lagu kepisan,setel daftar lagu kepisan
6058,setel lagu rap,setel lagu [music_genre : rap]
6059,setel musik musik rap,[music_genre : setel] musik [music_genre : musik rap]
6060,tulung uripno pemanas kopi,tulung uripno [device_type : pemanas kopi]
6061,gawe kopi,gawe kopi
6062,uripno soket lampu,uripno [device_type : soket lampu]
6063,uripke soket kipas,uripke [device_type : soket kipas]
6064,ojo ngomong kanggo sak jam,ojo ngomong kanggo [time : sak jam]
6065,ojo nanggepi seket detik iki,ojo nanggepi [time : seket detik] iki
6066,ojo ngomong,ojo ngomong
6067,aku pengin krungu sepira-pira lagu blues,aku pengin krungu sepira-pira lagu [music_genre : blues]
6068,aku ing mood sawetara musik klasik,aku ing mood sawetara musik [music_genre : klasik]
6069,apa dina iki bakal badai,apa [date : dina iki] bakal [weather_descriptor : badai]
6070,status kanggo dikirim pizza saka pizza hut,status kanggo [order_type : dikirim] [food_type : pizza] saka [business_name : pizza hut]
6071,apa pesenanku siap dijemput saiki,apa pesenanku siap dijemput saiki
6072,pinten menit aku kudu ngenteni kanggo njupuk pangan saka cina bungkus,pinten menit aku kudu ngenteni kanggo njupuk pangan saka [business_name : cina bungkus]
6073,pateni lampu teras,pateni lampu [house_place : teras]
6074,mateni lampu kamar turu ing setengah sepuluh bengi,mateni lampu [house_place : kamar turu] ing [time : setengah sepuluh bengi]
6075,setel mirasantika,setel [song_name : mirasantika]
6076,apa sampeyan bisa ngerteni kabar dunya paling anyar saka wingi,apa sampeyan bisa ngerteni kabar [place_name : dunya] paling anyar saka [date : wingi]
6077,aku pengin krungu kabar dunya paling anyar saka dino iki,aku pengin krungu kabar [place_name : dunya] paling anyar saka [date : dino iki]
6078,apa sing kedadeyan ing warta donya,apa sing kedadeyan ing warta [place_name : donya]
6079,weker,weker
6080,apa aku butuh jaket kandel sakwise mangan awan dina iki,apa aku butuh [weather_descriptor : jaket kandel] [time : sakwise mangan awan] [date : dina iki]
6081,opo aku butuh mantel dino iki,opo aku butuh [weather_descriptor : mantel] [date : dino iki]
6082,opo aku perlu rencanake nyeroki dalanku metu omah,opo aku perlu rencanake [weather_descriptor : nyeroki dalanku] metu omah
6083,gawe weker kanggo dina iki jam sepuluh esuk,gawe weker kanggo [date : dina iki] jam [time : sepuluh esuk]
6084,tulung kula waspada jam sepuluh esuk,tulung kula waspada jam [time : sepuluh esuk]
6085,buka weker lan gawe elingke weker jam sepuluh isuk,buka weker lan gawe elingke weker jam [time : sepuluh isuk]
6086,kepiye cuacane nang kode pos telung puluh loro ewu rong atus telung puluh papat,kepiye cuacane nang [place_name : kode pos telung puluh loro ewu rong atus telung puluh papat]
6088,apa dina selasa minggu ngarep bakal cerah,apa dina [date : selasa] minggu ngarep bakal [weather_descriptor : cerah]
6089,apa aku kudu nggowo payung sore iki,apa aku kudu nggowo [weather_descriptor : payung] [timeofday : sore iki]
6090,sembarang apa wae saka isi tweet donald trump's,sembarang apa wae saka isi [media_type : tweet] [person : donald trump's]
6091,apa anyar ing industri game,apa anyar ing [news_topic : industri game]
6092,opo arep mendung nang pacitan pas akhir minggu,opo arep [weather_descriptor : mendung] nang [place_name : pacitan] pas [date : akhir minggu]
6093,apa aku kudu mbukak payon mobil,apa aku kudu [weather_descriptor : mbukak payon mobil]
6094,apa aku kudu biar na jendela buka bengi iki,apa aku kudu biar na [weather_descriptor : jendela buka] [timeofday : bengi iki]
6095,setel daftar musik olahraga,setel [playlist_name : daftar musik olahraga]
6096,muter lagu dening didi kempot,muter lagu dening [artist_name : didi kempot]
6097,setel tembang didi kempot cidro,setel tembang [artist_name : didi kempot] [song_name : cidro]
6098,setel lagu dangdut kondang,setel lagu [music_genre : dangdut] [music_descriptor : kondang]
6099,setel tembang dangdut kondang,setel tembang [music_genre : dangdut] [music_descriptor : kondang]
6100,apa jam weker omah sing wis disetel,apa jam weker omah sing wis disetel
6101,apa ana sembarang weker sing saiki disetel,apa ana sembarang weker sing saiki disetel
6102,hey olly kaya apa cuaca dina iki ing los angeles california,hey olly kaya apa cuaca [date : dina iki] ing [place_name : los angeles california]
6103,heh cuacane bakal kaya apa dina iki ning purwokerto indonesia,heh cuacane bakal kaya apa [date : dina iki] ning [place_name : purwokerto indonesia]
6104,hei apa dina iki arep udan ning solo jawa tengah,hei apa [date : dina iki] arep [weather_descriptor : udan] ning [place_name : solo jawa tengah]
6105,hei olly piye cuacane neng jakarta,hei olly piye cuacane neng [place_name : jakarta]
6106,setel satru soko denny caknan,setel [song_name : satru] soko [artist_name : denny caknan]
6107,setel lagu save the last dance soko michael buble,setel lagu [song_name : save the last dance] soko [artist_name : michael buble]
6108,setel stasiun balapan soko didi kempot,setel [song_name : stasiun balapan] soko [artist_name : didi kempot]
6109,simpen panemu ing lagu,simpen panemu ing lagu
6110,aku bakal butuh payung dina iki bar magrib,aku bakal butuh [weather_descriptor : payung] [date : dina iki] [time : bar magrib]
6111,peseno aku swiwi karo kentang goreng nang resto cina,peseno aku [food_type : swiwi karo kentang goreng] nang [business_name : resto cina]
6112,hey pesen loro sayap karo kentang goreng saka toko panganan cina,hey pesen loro [food_type : sayap karo kentang goreng] saka [business_name : toko panganan cina]
6113,hey supaya bubur ayam panas karo pesenan sedurunge,hey supaya [food_type : bubur ayam] panas karo pesenan sedurunge
6114,hey pesen bubur ayam,hey pesen [food_type : bubur ayam]
6115,hey olly pesen ayam goreng lalap,hey olly pesen [food_type : ayam goreng lalap]
6116,info cuaca minggu iki,info cuaca [date : minggu iki]
6117,laporan cuaca sak minggu,laporan cuaca [time : sak minggu]
6118,hey pira iki ing bandung,hey pira iki ing [place_name : bandung]
6119,heh saiki jam pira ning suroboyo,heh saiki jam pira ning [place_name : suroboyo]
6120,heh olly saiki jam pira ning bandung indonesia,heh olly saiki jam pira ning [place_name : bandung indonesia]
6121,sepira adem hawane saiki,sepira [weather_descriptor : adem] hawane saiki
6122,tembang latar iku elek,tembang [music_descriptor : latar] iku elek
6123,lagu apa sing diputer iku lagu latar mburi,lagu apa sing diputer iku lagu latar mburi
6124,apa kabar paling anyar saka oppo,apa kabar paling anyar saka [news_topic : oppo]
6125,menehi kabar marang panyedhiyaku,menehi kabar marang panyedhiyaku
6126,apa aku kudu nggawe mantel,apa aku kudu nggawe [weather_descriptor : mantel]
6127,apa sampeyan menehi saran payung,apa sampeyan menehi saran [weather_descriptor : payung]
6128,opo aku perlu nggowo sepatu bot,opo aku perlu nggowo [weather_descriptor : sepatu bot]
6129,golekno berita teko dunya saiki,golekno berita teko [place_name : dunya] saiki
6130,puteren cidro saka didi kempot,puteren [song_name : cidro] saka [artist_name : didi kempot]
6131,puter sembarang ning daptar maen ku paling anyar,puter [music_descriptor : sembarang] ning daptar maen ku paling anyar
6132,setel sembarang soko daftar lagu aku paling anyar,setel [music_descriptor : sembarang] soko daftar lagu aku paling anyar
6133,setel sembarang tembang soko didi kempot,setel [music_descriptor : sembarang] tembang soko [artist_name : didi kempot]
6134,lagu opo iki,lagu opo iki
6135,lagu,lagu
6136,dadi lucu kangge aku,dadi lucu kangge aku
6137,apa aku kudu nganggo jaket ing njaba,apa aku kudu nganggo [weather_descriptor : jaket] ing njaba
6138,opo aku butuh nganggo sepatu bot,opo aku butuh nganggo [weather_descriptor : sepatu bot]
6139,olly opo aku perlu nganggo sepatu bot,olly opo aku perlu nganggo [weather_descriptor : sepatu bot]
6140,olly kudu opo ora aku gawe sarung tangan,olly kudu opo ora aku gawe [weather_descriptor : sarung tangan]
6142,apa tambahan ramalan,apa tambahan ramalan
6143,bakal kaya apa cuacane ing rong minggu,bakal kaya apa cuacane ing [date : rong minggu]
6144,kandani aku cuaca ne wulan ngarep,kandani aku cuaca ne [time : wulan ngarep]
6145,kandhani aku wektu ing kutha liyane ndek indonesia,kandhani aku wektu ing [place_name : kutha liyane ndek indonesia]
6146,golek guyonan ing web,golek guyonan ing web
6147,luruh guyonan lucu,luruh guyonan [joke_type : lucu]
6148,setel musik hip hop,setel musik [music_genre : hip hop]
6149,aku pengen ngrungokke musikke band seko daftarku daftar band aku,aku pengen ngrungokke musikke band seko daftarku daftar band aku
6150,golek tembang jazz ning urutan tembang duwekku,golek tembang [music_genre : jazz] ning urutan tembang duwekku
6151,aku pengin ngerti cuaca dina iki,aku pengin ngerti cuaca [date : dina iki]
6152,tulung goleka ramalan dina iki,tulung goleka ramalan [date : dina iki]
6153,kandani aku cuaca saiki,kandani aku cuaca saiki
6154,dina senin ngarep iki tanggal pira,dina [date : senin ngarep] iki tanggal pira
6155,tanggal pira rong dino sabtu saka saiki,tanggal pira [date : rong dino sabtu saka saiki]
6156,tulung kandhani aku tanggal ing dina pertama wulan ngarep,tulung kandhani aku tanggal ing [date : dina pertama wulan ngarep]
6157,berita opo sing teranyar,berita opo sing teranyar
6158,nyalakna mesin sedot debu,nyalakna [device_type : mesin sedot debu]
6159,ngresiki lantai,ngresiki [house_place : lantai]
6160,colokan murup,[device_type : colokan] murup
6161,hapus weker,hapus weker
6162,mbusak weker,mbusak weker
6163,nglaleke weker,nglaleke weker
6164,apa aku kudu nganggo lapisan ing dina iki,apa aku kudu nganggo lapisan ing [date : dina iki]
6165,apa aku kudu nganggo sunblock dina iki,apa aku kudu nganggo [weather_descriptor : sunblock] [date : dina iki]
6166,tulung bisuk ne kanggo limang menit,tulung bisuk ne kanggo [time : limang menit]
6167,ojo ono woro woro kanggo limang menit iki,ojo ono woro woro kanggo [time : limang menit] iki
6168,olly ojo ono woro woro kanggo limang menit iki,olly ojo ono woro woro kanggo [time : limang menit] iki
6169,mriksa laporan cuaca minggu iki,mriksa laporan cuaca [date : minggu iki]
6170,duduhno aku ramalan cuaca seminggu,duduhno aku ramalan cuaca [time : seminggu]
6171,apa aku bakal butuh jaket,apa aku bakal butuh [weather_descriptor : jaket]
6172,kacamata minangka pilihan sing apik kanggo dina iki,[weather_descriptor : kacamata] minangka pilihan sing apik kanggo [date : dina iki]
6173,apa dina sing apik kanggo lunga menyang pantai,apa dina sing apik kanggo lunga menyang [weather_descriptor : pantai]
6174,nggawe iki luwih padhang ning kene,nggawe iki luwih padhang ning kene
6175,aku ora bisa ndeleng apa-apa,aku ora bisa ndeleng apa-apa
6176,aku bisa njaluk pengiriman saka kene,aku bisa njaluk [order_type : pengiriman] saka kene
6177,opo aku bakal butuh payung dina iki,opo aku bakal butuh [weather_descriptor : payung] [date : dina iki]
6178,apa aku kudu nggawe jaket,apa aku kudu nggawe [weather_descriptor : jaket]
6179,apa aku butuh sepatu bot salju,apa aku butuh [weather_descriptor : sepatu bot salju]
6180,piye perasaanmu,piye perasaanmu
6181,hei olly aku kangen kowe,hei olly aku kangen kowe
6182,hey aku kangen koe,hey aku kangen koe
6183,tabung iki super sibuk dina iki,tabung iki super sibuk [date : dina iki]
6184,dina iki mangan wengi ne dewe enak,[date : dina iki] mangan wengi ne dewe enak
6185,apa sing kedadeyan ing dinaku,apa sing kedadeyan ing dinaku
6186,apa sing kedadeyan dina iki,apa sing kedadeyan [date : dina iki]
6187,ceritake pie dino ku mau,ceritake pie dino ku mau
6188,dolores sampeyan sok dong mirsani soko aneh babagan donya sampeyan,dolores sampeyan sok dong mirsani soko aneh babagan donya sampeyan
6189,doni piye dinomu,doni piye dinomu
6190,apa sampeyan dinane apik,apa sampeyan dinane apik
6191,olly sampeyan wis dina apik,olly sampeyan wis dina apik
6192,aku telat dina iki kanggo rapat sampeyan ora bakal pracaya apa kedaden,aku telat [date : dina iki] kanggo [event_name : rapat] sampeyan ora bakal pracaya apa kedaden
6193,apa sampeyan pengin krungu apa sing kedadeyan dina iki,apa sampeyan pengin krungu apa sing kedadeyan [date : dina iki]
6194,piye cuacane dina iki,piye cuacane [date : dina iki]
6195,opo seng ijek kuwe pikirke,opo seng ijek kuwe pikirke
6196,marang kula trivia acak,marang kula trivia acak
6197,sopo koe,sopo koe
6198,carane sampeyan ngerti aku,carane sampeyan ngerti aku
6199,piye carane,piye carane
6200,mosok,mosok
6201,dino iki gaweanku akeh olly,dino iki gaweanku akeh olly
6202,aku kesel kerja,aku kesel kerja
6203,aku lunga menyang taman,aku lunga menyang taman
6204,aku wis rampung dhaptar tugasku,aku wis rampung dhaptar tugasku
6205,dina iki aku stres banget,[date : dina iki] aku stres banget
6206,dina iki pancen kesel tenan,[date : dina iki] pancen kesel tenan
6207,aku dina sing ala dina iki,aku dina sing ala [date : dina iki]
6208,iki dino sing elek kayane arep udan saben dina,iki dino sing elek kayane arep udan saben dina
6209,iku bakal dadi gedhe kanggo nedha bengi iki dibukak restoran jogja anyar,iku bakal dadi gedhe kanggo nedha bengi iki dibukak [business_type : restoran] [place_name : jogja] anyar
6210,hai piye kabare dina iki,hai piye kabare [date : dina iki]
6211,dina apik,dina apik
6212,hey aku pengin ngerti babagan wiwitan sampeyan,hey aku pengin ngerti babagan wiwitan sampeyan
6213,hey ngomong liyane babagan rapat rapatku dina iki,hey ngomong liyane babagan [event_name : rapat] rapatku [date : dina iki]
6214,kapan ulang taun e koncoku,kapan [event_name : ulang taun] e [relation : koncoku]
6215,dina iki sibuk banget,[date : dina iki] sibuk banget
6217,joko dina iki aku lunga menyang toko,joko [date : dina iki] aku lunga menyang toko
6218,aku lunga menyang toko ing dina iki,aku lunga menyang toko ing [date : dina iki]
6219,pertanyaane nggak nyambung,pertanyaane nggak nyambung
6220,tulung delok sek tok tulis nggo pitakonan iki,tulung delok sek tok tulis nggo pitakonan iki
6221,aku ora ngerti carane njawab pitakonan iki sampeyan ninggalake siji utawa loro tembung metu,aku ora ngerti carane njawab pitakonan iki sampeyan ninggalake siji utawa loro tembung metu
6222,dino iki sibuk,dino iki sibuk
6223,dinaku kaku,dinaku kaku
6224,dinoku nyenengake,dinoku nyenengake
6226,dina iki ora apa-apa,[date : dina iki] ora apa-apa
6227,aku arep kerja dina iki,aku arep kerja [date : dina iki]
6228,aku mangkat awal dina iki,aku mangkat awal [date : dina iki]
6229,aku dinane ala,aku dinane ala
6230,apa sing kudu daklakoni dina iki,apa sing kudu daklakoni [date : dina iki]
6231,apa sampeyan bisa ngelakoke,apa sampeyan bisa ngelakoke
6232,olly dina iki aku duwe rekor sale,olly [date : dina iki] aku duwe rekor sale
6233,aku ketemu calon bojo ku dina iki mangga nyetel tanggal sabanjuré jemuah,aku ketemu calon [relation : bojo] ku [date : dina iki] mangga nyetel tanggal sabanjuré [date : jemuah]
6234,olly aku nonton film paling apik tulung pesenke aku kopiane nek wis njedul,olly aku nonton film paling apik tulung pesenke aku kopiane nek wis njedul
6235,aku nonton fil paling apik tulung pesenke salinane nek wis njedul,aku nonton fil paling apik tulung pesenke salinane nek wis njedul
6236,nia piye kabarmu,nia piye kabarmu
6237,piye kabare,piye kabare
6238,sugeng enjang dudu dina sing apik,sugeng enjang dudu dina sing apik
6239,dina iki aku entuk ganjaran,[date : dina iki] aku entuk ganjaran
6240,dina iki aku entuk ganjaran olly,[date : dina iki] aku entuk ganjaran olly
6241,aku nulungi wong sing mlarat ing dina iki olly,aku nulungi wong sing mlarat ing [date : dina iki] olly
6242,dina iki aku nulungi wong sing mlarat,[date : dina iki] aku nulungi wong sing mlarat
6243,aku seneng banget dina iki aku entuk tiket kanggo konser,aku seneng banget [date : dina iki] aku entuk tiket kanggo [event_name : konser]
6244,aku dina iki santai,aku [date : dina iki] santai
6245,ana lalu lintas abot nalika aku mulih omah,ana lalu lintas abot nalika aku mulih omah
6246,aku duwe akeh rapat dina iki,aku duwe akeh [event_name : rapat] [date : dina iki]
6247,kowe nindakake apa,kowe nindakake apa
6248,pira umurmu,pira umurmu
6249,koe seko ngendi,koe seko ngendi
6250,entri jurnal kanggo dina iki,entri jurnal kanggo [date : dina iki]
6251,guess apa kedaden dina iki,guess apa kedaden [date : dina iki]
6252,dina iki aku,[date : dina iki] aku
6254,halo iki koko haryanto aku pengin ngerti sajian khusus kanggo dina iki,halo iki [person : koko haryanto] aku pengin ngerti sajian khusus kanggo [date : dina iki]
6255,aku arep pesen panganan apa ana tawaran spesial kanggo panganan laut,aku arep pesen panganan apa ana tawaran spesial kanggo panganan laut
6256,heh aku kate pesen bubur ayam,heh aku kate pesen bubur ayam
6257,halo apa iki seng pengpisan kuwe neng kene,halo apa iki seng pengpisan kuwe neng kene
6258,halo kepiye dina iki,halo kepiye [date : dina iki]
6259,cuaca dina iki cerah,cuaca [date : dina iki] cerah
6260,panganane enak ra,panganane enak ra
6261,hei ayo ngomong,hei ayo ngomong
6262,hey google aku kenek jackpot lotre yuta dolar,hey google aku kenek jackpot lotre yuta dolar
6263,hai nang kono selameti aku aku oleh promosi gawean nang kantor,hai nang kono selameti aku aku oleh promosi gawean nang kantor
6264,aku lagi ngrasa ra penak mbok gawe guyonan,aku lagi ngrasa ra penak mbok gawe guyonan
6265,ana warta penting apa dina iki,ana warta penting apa [date : dina iki]
6266,iso tulung aku goleke,iso tulung aku goleke
6267,sapa jenengmu,sapa jenengmu
6268,nek kou kudu mateni uwong nggo nyelametke wong telu opo koe gelem nglakoni nek hooh kenopo,nek kou kudu mateni uwong nggo nyelametke wong telu opo koe gelem nglakoni nek hooh kenopo
6269,opo cara paling apik nggo urip,opo cara paling apik nggo urip
6270,takon pitakon sing gampang babagan topik sing dakkenal lan dakkandhani yen aku salah,takon pitakon sing gampang babagan topik sing dakkenal lan dakkandhani yen aku salah
6271,kepiye dina iki,kepiye [date : dina iki]
6273,telpon bill gawe jadwal ulang rapat e awak dhewe,telpon [person : bill] gawe jadwal ulang [event_name : rapat] e awak dhewe
6274,aku wis dina gedhe dina iki,aku wis dina gedhe [date : dina iki]
6275,olly aku dina iki apik banget,olly aku [date : dina iki] apik banget
6276,aku lunga ski dina iki,aku lunga ski [date : dina iki]
6277,dina iki cukup rame banget,[date : dina iki] cukup rame banget
6278,pirang kilo meter aku mlaku dina iki,pirang kilo meter aku mlaku [date : dina iki]
6279,tuduhna panggonan panggonan ku,tuduhna panggonan panggonan ku
6280,apa suhu nalika aku ana ing taman,apa suhu nalika aku ana ing taman
6281,apa sampeyan wis seneng dina nganti saiki,apa sampeyan wis seneng dina nganti saiki
6282,ayo ngobrol,ayo ngobrol
6283,aku pengen ngomongno iku,aku pengen ngomongno iku
6284,guyon waton kebacut tresna,guyon waton kebacut tresna
6285,kepiye dina iki kanggo aku,kepiye [date : dina iki] kanggo aku
6286,kandani aku bab dina iki,kandani aku bab [date : dina iki]
6287,aku sarapan isuk iki,aku [meal_type : sarapan] [timeofday : isuk] iki
6288,aku wis pangan sanalika aku tangi,aku wis pangan sanalika aku tangi
6289,cuacane kaya apa dina iki,cuacane kaya apa [date : dina iki]
6290,apa sampeyan bakal menehi saranke supaya aku maca,apa sampeyan bakal menehi saranke supaya aku maca
6291,sopo sing menang dolanan olahraga wingi bengi,sopo sing menang dolanan olahraga wingi bengi
6292,hey aku kelakon ora kejawab salah sawijining rapat penting dina iki,hey aku kelakon ora kejawab salah sawijining [event_name : rapat] penting [date : dina iki]
6293,olly aku ketemu salah siji kanca sekelas ku lawas dina iki,olly aku ketemu salah siji kanca sekelas ku lawas [date : dina iki]
6294,olly aku bar ngresiki mobil ku,olly aku bar ngresiki mobil ku
6295,aku sengit nganti suwene macet,aku sengit nganti [time : suwene] macet
6296,komputer iki angel banget digunake,komputer iki angel banget digunake
6297,aku perlu turu,aku perlu turu
6298,aku kesel,aku kesel
6299,olly aku kesel,olly aku kesel
6300,koe lagi ngopo,koe lagi ngopo
6301,apa ikut bakso,apa ikut [food_type : bakso]
6302,sugeng enjing indonesia,[timeofday : sugeng enjing] [place_name : indonesia]
6303,wakey wakey endok lan panggang,wakey wakey endok lan panggang
6304,piye kabarmu dina iki,piye kabarmu [date : dina iki]
6305,apa sing arep ditindakake dina iki,apa sing arep ditindakake [date : dina iki]
6306,apa aku bisa ngomong babagan dinaku,apa aku bisa ngomong babagan dinaku
6307,sampeyan pengin ngerti kepiye dinaku,sampeyan pengin ngerti kepiye dinaku
6308,aku sarapan jam wolu isuk,aku [meal_type : sarapan] [time : jam wolu isuk]
6309,aku ora pengin nelpon maneh sawise limo sore,aku ora pengin nelpon maneh sawise [time : limo sore]
6310,aku pengin weker jam enem esuk saben dina,aku pengin weker jam [time : enem esuk] [date : saben dina]
6311,hey aku weruh asu dina iki,hey aku weruh asu [date : dina iki]
6312,hey olly aku weruh asu dina iki,hey olly aku weruh asu [date : dina iki]
