id,utt,annot_utt
6329,আমার দিনের কিছু অংশ আছে যেখানে আমি ক্লান্ত অলি,আমার দিনের কিছু অংশ আছে যেখানে আমি ক্লান্ত অলি
6330,আমার যাতায়াত আজ কঠিন ছিল,আমার যাতায়াত আজ কঠিন ছিল
6331,আমি চবিয়ানদের মিলন মেলা টিকিট কিনেছি,আমি [event_name : চবিয়ানদের মিলন মেলা] টিকিট কিনেছি
6332,আমি আজ মেইলে একটি প্যাকেজ পেয়েছি,আমি আজ মেইলে একটি প্যাকেজ পেয়েছি
6333,আমার আজ সবচেয়ে খারাপ দিন ছিল,আমার [date : আজ] সবচেয়ে খারাপ দিন ছিল
6334,অলি আজ আমার সবচেয়ে খারাপ দিন ছিল,অলি [date : আজ] আমার সবচেয়ে খারাপ দিন ছিল
6335,অলি আপনি কখনই অনুমান করতে পারবেন না যে আজকের আগে কী ঘটেছে,অলি আপনি কখনই অনুমান করতে পারবেন না যে [date : আজকের আগে] কী ঘটেছে
6336,আপনি আজ দিনের শুরুতে অনুমান করবেন না,আপনি [date : আজ দিনের শুরুতে] অনুমান করবেন না
6337,অলি আমি তোমাকে আমার দিন সম্পর্কে বলতে হবে,অলি আমি তোমাকে আমার দিন সম্পর্কে বলতে হবে
6339,এটা আজ একটি কঠিন দিন ছিল,এটা [date : আজ] একটি কঠিন দিন ছিল
6340,আজ একটি কঠিন দিন ছিল,[date : আজ] একটি কঠিন দিন ছিল
6341,আমি আশা করি আগামীকাল আরও ভাল হবে,আমি আশা করি [date : আগামীকাল] আরও ভাল হবে
6342,অলি জাগো,অলি জাগো
6343,জেগে উঠুন,জেগে উঠুন
6344,আমি ভালো আছি,আমি ভালো আছি
6345,একটি ভাল দিন না,একটি ভাল দিন না
6346,হেই কেমন চলছে,হেই কেমন চলছে
6347,ওলি কেমন চলছে,ওলি কেমন চলছে
6348,আমার দিন সংক্ষেপ,আমার দিন সংক্ষেপ
6349,আরে হোয়াটসঅ্যাপ,আরে হোয়াটসঅ্যাপ
6350,হাই কি হচ্ছে,হাই কি হচ্ছে
6351,আমি আমার ট্রাক দোকানে নিয়ে গেলাম,আমি আমার ট্রাক দোকানে নিয়ে গেলাম
6352,আমি দোকান গিয়েছিলাম,আমি দোকান গিয়েছিলাম
6353,আমার গ্যাস কিনতে হবে,আমার গ্যাস কিনতে হবে
6354,ইদানীং আপনি কেমন অনুভব করছেন,ইদানীং আপনি কেমন অনুভব করছেন
6355,আমি দুপুরের খাবারের জন্য মুরগি খেয়েছিলাম এবং এটি সুস্বাদু ছিল,আমি [meal_type : দুপুরের খাবারের] জন্য [food_type : মুরগি] খেয়েছিলাম এবং এটি সুস্বাদু ছিল
6356,আমি শনিবার রেঁস্তোরায় আমন্ত্রণ পেয়েছিলাম,আমি [date : শনিবার] [place_name : রেঁস্তোরায়] আমন্ত্রণ পেয়েছিলাম
6357,আমার মঙ্গলবার একটি সময়সীমা আছে,আমার [date : মঙ্গলবার] একটি সময়সীমা আছে
6358,আমার আজকে অনেক ঘুম হয়েছে,আমার [date : আজকে] অনেক ঘুম হয়েছে
6359,এই এলাকায় কি মজার জিনিস আছে,এই এলাকায় কি মজার জিনিস আছে
6360,আজ রাতে আমি আমার স্ত্রীকে সান্ধ্যভোজন এর জন্য কোথায় নিয়ে যাব,আজ রাতে আমি আমার [relation : স্ত্রীকে] [meal_type : সান্ধ্যভোজন] এর জন্য কোথায় নিয়ে যাব
6361,আমাকে একটি ভাল মধ্যপান বলুন,আমাকে একটি ভাল [drink_type : মধ্যপান] বলুন
6362,আমি কি সিনেমা দেখা উচিত,আমি কি সিনেমা দেখা উচিত
6363,আমার সাথে কথা বলুন,আমার সাথে কথা বলুন
6364,আমাকে এশিয়া সম্পর্কে কিছু বলুন,আমাকে [place_name : এশিয়া] সম্পর্কে কিছু বলুন
6365,আপনি এশিয়া সম্পর্কে কি জানেন,আপনি [place_name : এশিয়া] সম্পর্কে কি জানেন
6366,আমাকে বাংলাদেশের সবচেয়ে ভাল দর্শনীয় স্থান বলুন,আমাকে [place_name : বাংলাদেশের সবচেয়ে ভাল দর্শনীয় স্থান] বলুন
6367,খেলাধুলা,খেলাধুলা
6368,পারিবারিক বিনোদন,পারিবারিক বিনোদন
6369,বিনিয়োগ,বিনিয়োগ
6370,আমার আসন্ন সপ্তাহ কেমন হবে,আমার [date : আসন্ন সপ্তাহ] কেমন হবে
6371,নিরামিষভোজন,নিরামিষভোজন
6372,উদ্ভিদ ভিত্তিক সংবাদ,[news_topic : উদ্ভিদ ভিত্তিক] সংবাদ
6374,কি একটি ভাল র‍্যাপ অ্যালবাম যে এই বছরে এসেছে,কি একটি ভাল [music_genre : র‍্যাপ] অ্যালবাম যে [date : এই বছরে] এসেছে
6375,অলি এই বছরের ভাল র‍্যাপ অ্যালবাম কি,অলি [date : এই বছরের] ভাল [music_genre : র‍্যাপ] অ্যালবাম কি
6376,দুই হাজার ষোল থেকে একটি ভাল ইরানিয়ান চলচ্চিত্র কি,[date : দুই হাজার ষোল] থেকে একটি ভাল ইরানিয়ান চলচ্চিত্র কি
6377,যেখানে সস্তা বাঙ্গালী খাবার খাওয়ার ভালো জায়গা কোথায়,যেখানে সস্তা [food_type : বাঙ্গালী খাবার] খাওয়ার ভালো জায়গা কোথায়
6378,আপনি আমার তথ্য এবং তথ্য দিয়ে কি করবেন,আপনি আমার তথ্য এবং তথ্য দিয়ে কি করবেন
6379,আপনি কি আমার সম্পর্কে ব্যক্তিগত তথ্য সংরক্ষণ করেন,আপনি কি আমার সম্পর্কে ব্যক্তিগত তথ্য সংরক্ষণ করেন
6380,টিভি,টিভি
6381,আরে কিছু ভালো বই শীঘ্রই আসছে কি,আরে কিছু ভালো বই শীঘ্রই আসছে কি
6382,এই যে ইদানীং খেলাধুলায় কি আকর্ষণীয় ঘটনা ঘটছে,এই যে ইদানীং খেলাধুলায় কি আকর্ষণীয় ঘটনা ঘটছে
6383,আপনি কি বিজ্ঞাপনদাতাদের কাছে আমার কোন তথ্য বিক্রি করেন,আপনি কি বিজ্ঞাপনদাতাদের কাছে আমার কোন তথ্য বিক্রি করেন
6384,আপনার দিন কিভাবে যাচ্ছে,আপনার দিন কিভাবে যাচ্ছে
6385,আপনি কি বৈশিষ্ট্য ভবিষ্যতে মুক্তির পরিকল্পনা করেছেন,আপনি কি বৈশিষ্ট্য ভবিষ্যতে মুক্তির পরিকল্পনা করেছেন
6386,আপনি কত ঘন ঘন হালনাগাদ সম্পূর্ণ করেন,আপনি কত ঘন ঘন হালনাগাদ সম্পূর্ণ করেন
6388,আমার দিন মহান ছিল,আমার দিন মহান ছিল
6389,আপনি আমার ব্যক্তিগত তথ্য দিয়ে কি করবেন,আপনি আমার ব্যক্তিগত তথ্য দিয়ে কি করবেন
6390,আপনি আমার সম্পর্কে কি তথ্য ক্যাপচার,আপনি আমার সম্পর্কে কি তথ্য ক্যাপচার
6391,অলি আমি আজ কেনাকাটা করতে গিয়েছিলাম এবং একটি বিশাল ডিলডো কিনেছিলাম,অলি আমি [date : আজ] কেনাকাটা করতে গিয়েছিলাম এবং একটি বিশাল ডিলডো কিনেছিলাম
6392,আমি আজ কেনাকাটা করতে গিয়েছিলাম এবং একটি বিশাল ডিলডো কিনেছিলাম,আমি [date : আজ] কেনাকাটা করতে গিয়েছিলাম এবং একটি বিশাল ডিলডো কিনেছিলাম
6393,এটা কি মজার না যে কিভাবে আবহাওয়া খারাপ হচ্ছে,এটা কি মজার না যে কিভাবে আবহাওয়া খারাপ হচ্ছে
6394,আমার পুরানো বন্ধু আলী কাছে আজকে আমি দৌড়ে গেলাম,আমার [relation : পুরানো বন্ধু] [person : আলী] কাছে [date : আজকে] আমি দৌড়ে গেলাম
6396,কেউ আপনাকে জিজ্ঞাসা করা সবচেয়ে বোকা প্রশ্ন কি,কেউ আপনাকে জিজ্ঞাসা করা সবচেয়ে বোকা প্রশ্ন কি
6397,আপনি কি সিরির সিনেমা ক্যারিয়ার নিয়ে ঈর্ষান্বিত,আপনি কি সিরির সিনেমা ক্যারিয়ার নিয়ে ঈর্ষান্বিত
6398,আপনি কি ধরনের লার্নিং সিস্টেম ব্যবহার করেন,আপনি কি ধরনের লার্নিং সিস্টেম ব্যবহার করেন
6400,যা এই মাসে দেখার জন্য সেরা জায়গা,যা [date : এই মাসে] দেখার জন্য সেরা জায়গা
6401,আমি এই এলাকায় পরোটা কোথায় পেতে পারি,আমি এই এলাকায় [food_type : পরোটা] কোথায় পেতে পারি
6402,আমাকে কিছু স্বাস্থ্য টিপস দিন,আমাকে কিছু স্বাস্থ্য টিপস দিন
6403,কিভাবে কোথাও পেতে,কিভাবে কোথাও পেতে
6404,যখন আমি এটা নোট নামিয়ে নিতে চাই,যখন আমি এটা নোট নামিয়ে নিতে চাই
6405,একটি কুকুর কি শব্দ করে,একটি কুকুর কি শব্দ করে
6406,বিম মি আপ স্কটি,বিম মি আপ স্কটি
6407,ধাঁধা,ধাঁধা
6408,রাজনীতি,রাজনীতি
6409,অর্থনীতি,অর্থনীতি
6410,আজ বাংলাদেশে কি ঘটছে,[date : আজ] [place_name : বাংলাদেশে] কি ঘটছে
6411,আগামী বুধবার আবহাওয়া কেমন থাকবে,আগামী [date : বুধবার] আবহাওয়া কেমন থাকবে
6412,বাচ্চারা আমাকে পাগল করছে,[relation : বাচ্চারা] আমাকে পাগল করছে
6413,দিনের জন্য গুরুত্বপূর্ণ রাজনৈতিক খবর,দিনের জন্য গুরুত্বপূর্ণ [news_topic : রাজনৈতিক] খবর
6414,আমার সাপ্তাহিক পরিকল্পনা,আমার সাপ্তাহিক পরিকল্পনা
6415,আমার আসন্ন ইভেন্ট কি কি,আমার আসন্ন ইভেন্ট কি কি
6416,আমার দিন ভাল যাচ্ছে যে নোট যোগ করুন,আমার দিন ভাল যাচ্ছে যে নোট যোগ করুন
6417,আমার দিন ভাল যাচ্ছে একটি মেমো যোগ করুন,আমার দিন ভাল যাচ্ছে একটি মেমো যোগ করুন
6418,আমার মিটিং সম্পর্কে রশিদ বিঃদ্রঃ নোট খুলুন,আমার [event_name : মিটিং] সম্পর্কে রশিদ বিঃদ্রঃ নোট খুলুন
6419,খেলাগুলো,খেলাগুলো
6420,trivia,trivia
6421,জনপ্রিয় সংস্কৃতির খবর,জনপ্রিয় [news_topic : সংস্কৃতির] খবর
6422,উইকিপিডিয়া বিষয়,উইকিপিডিয়া বিষয়
6423,একজন বিখ্যাত ব্যক্তির জীবনী,একজন বিখ্যাত ব্যক্তির জীবনী
6424,হ্যালো আপনার দিন কেমন যাচ্ছে,হ্যালো আপনার দিন কেমন যাচ্ছে
6425,কি খবর,কি খবর
6426,প্রযুক্তি,প্রযুক্তি
6427,টেনিস,টেনিস
6428,চলচ্চিত্র,চলচ্চিত্র
6429,আমাকে চার ঘন্টা শরীরের সস্তা কপি খুঁজে,আমাকে চার ঘন্টা শরীরের সস্তা কপি খুঁজে
6430,আমি ডলারের নিচে একজন প্রস্তুতি পেশাদার কোথায় পেতে পারি,আমি ডলারের নিচে একজন প্রস্তুতি পেশাদার কোথায় পেতে পারি
6431,আজ আমি জাহান সঙ্গে একটি সভা ছিল,[date : আজ] আমি [person : জাহান] সঙ্গে একটি [event_name : সভা] ছিল
6432,আজ আমার সাথে নিম্নলিখিতটি ঘটেছে আমি রুবেলের সাথে একটি সভা করেছি,[date : আজ] আমার সাথে নিম্নলিখিতটি ঘটেছে আমি [person : রুবেলের] সাথে একটি [event_name : সভা] করেছি
6433,দয়া করে জানুন যে আজ আমি জয়নালের সাথে একটি সভা করেছি,দয়া করে জানুন যে আজ আমি [person : জয়নালের] সাথে একটি [event_name : সভা] করেছি
6434,আপনি আমাকে আপনার সম্পর্কে একটু বলতে পারেন,আপনি আমাকে আপনার সম্পর্কে একটু বলতে পারেন
6435,আপনার প্রিয় রং কি,আপনার প্রিয় রং কি
6436,আপনি কি একটি যন্ত্র না একজন ব্যক্তির মত মনে করেন,আপনি কি একটি যন্ত্র না একজন ব্যক্তির মত মনে করেন
6437,অলি আজ আমি আমার ফোনের সর্বত্র অনুসন্ধান করেছি এবং এটি খুঁজে পাইনি,অলি [date : আজ] আমি আমার ফোনের সর্বত্র অনুসন্ধান করেছি এবং এটি খুঁজে পাইনি
6438,আজ আমি আমার ফোনের সর্বত্র অনুসন্ধান করেছি এবং এটি খুঁজে পাইনি,[date : আজ] আমি আমার ফোনের সর্বত্র অনুসন্ধান করেছি এবং এটি খুঁজে পাইনি
6439,আপনি কি ইদানীং কোন ভালো গান শুনেছেন,আপনি কি ইদানীং কোন ভালো গান শুনেছেন
6440,এই মুহূর্তে দেখতে একটি ভাল সিনেমা কি,এই মুহূর্তে দেখতে একটি ভাল সিনেমা কি
6441,আজ যা ঘটেছে তা রেকর্ড করুন,[date : আজ] যা ঘটেছে তা রেকর্ড করুন
6442,আজ থেকে এখানে কিছু,[date : আজ] থেকে এখানে কিছু
6443,আজ কিছু ঘটনা ঘটেছে,[date : আজ] কিছু ঘটনা ঘটেছে
6444,আমি আজ একটি গাড়ী দুর্ঘটনা ছিল,আমি [date : আজ] একটি গাড়ী দুর্ঘটনা ছিল
6445,তাহসান গত বছর কতটি সেরা দশটি সুর করেছেন,[artist_name : তাহসান] [date : গত বছর] কতটি সেরা দশটি সুর করেছেন
6446,বিড়ালদের জন্য শহরে কি একজন গ্রুমার আছেন,বিড়ালদের জন্য শহরে কি একজন গ্রুমার আছেন
6447,শহরে একটি মুদি দোকান খুঁজুন যে শুটকি মাছের আচার রাখে,শহরে একটি [business_type : মুদি দোকান] খুঁজুন যে শুটকি মাছের আচার রাখে
6448,ট্রাম্প,ট্রাম্প
6449,আমার দক্ষতার জন্য আমার এলাকায় চাকরি,আমার দক্ষতার জন্য আমার এলাকায় চাকরি
6450,কখন প্রথম সত্তর ডিগ্রি দিনের পূর্বাভাস,কখন প্রথম সত্তর ডিগ্রি দিনের পূর্বাভাস
6451,জীবনের লক্ষ্য,জীবনের লক্ষ্য
6452,কুকুরের জাত যা সবচেয়ে হাইপোঅ্যালার্জেনিক,কুকুরের জাত যা সবচেয়ে হাইপোঅ্যালার্জেনিক
6453,চকবাজার থেকে চট্টগ্রাম সিটিতে সস্তার ফ্লাইট,[place_name : চকবাজার] থেকে [place_name : চট্টগ্রাম] সিটিতে সস্তার ফ্লাইট
6454,কি বৈশিষ্ট্য একটি নৈতিক জায় হবে,কি বৈশিষ্ট্য একটি নৈতিক জায় হবে
6455,এটা কত শব্দ জানে,এটা কত শব্দ জানে
6456,এটা কত ভাষা জানে,এটা কত ভাষা জানে
6457,তুমি কি আধুনিক,তুমি কি আধুনিক
6458,আজ কে তুমি কেমন আছো ভালো ধন্যবাদ,[date : আজ] কে তুমি কেমন আছো ভালো ধন্যবাদ
6459,বাইরের আবহাওয়া কি মেঘলা,বাইরের আবহাওয়া কি মেঘলা
6460,তুমি আজকে বাইরে খেলতে কি করতে চাও,তুমি [date : আজকে] বাইরে খেলতে কি করতে চাও
6461,আমি গানের বিষয় চাই,আমি গানের বিষয় চাই
6462,আমি সর্বশেষ খবরের বিষয় চাই,আমি সর্বশেষ খবরের বিষয় চাই
6463,আমি সেলিব্রিটি গসিপের বিষয় চাই,আমি [news_topic : সেলিব্রিটি গসিপের] বিষয় চাই
6464,সর্বশেষ মিডিয়া প্রবণতা সম্পর্কে আমাকে বলুন,সর্বশেষ মিডিয়া প্রবণতা সম্পর্কে আমাকে বলুন
6465,বিশ্বের প্রবণতা বিষয় কি,বিশ্বের প্রবণতা বিষয় কি
6466,রাশিফল,রাশিফল
6468,রাতের খাবারের জন্য কি,[meal_type : রাতের খাবারের] জন্য কি
6469,আপনার মনে কিছু,আপনার মনে কিছু
6470,দিনের জন্য আমার সময়সূচী কেমন,দিনের জন্য আমার সময়সূচী কেমন
6471,আশেপাশে সেরা ইতালিয়ান রেস্তোরা কি,আশেপাশে সেরা [food_type : ইতালিয়ান] [business_type : রেস্তোরা] কি
6472,আজ খারাপ ছিল,[date : আজ] খারাপ ছিল
6473,আজ আবহাওয়া খারাপ ছিল,[date : আজ] আবহাওয়া খারাপ ছিল
6474,আবহাওয়া কি,আবহাওয়া কি
6475,একটি মজার ঘটনা বলুন,একটি মজার ঘটনা বলুন
6477,বেসবল স্কোর,বেসবল স্কোর
6478,চলচ্চিত্র অর্থ উপার্জন করছে,চলচ্চিত্র অর্থ উপার্জন করছে
6479,অলি কি ঘটছে,অলি কি ঘটছে
6480,কি হচ্ছে,কি হচ্ছে
6481,আমি আজ একটি ধ্বংসাবশেষ এর মধ্যে গিয়েছিলাম,আমি [date : আজ] একটি ধ্বংসাবশেষ এর মধ্যে গিয়েছিলাম
6482,অলি আমি আজ ধ্বংস হয়ে গেছি,অলি আমি [date : আজ] ধ্বংস হয়ে গেছি
6483,আমি আজকে ঢাকা গেয়েছিলাম,আমি [date : আজকে] [place_name : ঢাকা] গেয়েছিলাম
6484,অলি আমি আজ কাজ করেছি,অলি আমি [date : আজ] কাজ করেছি
6485,আমি আজ কি পছন্দ করি,আমি [date : আজ] কি পছন্দ করি
6486,যা আমি পছন্দ করি না,যা আমি পছন্দ করি না
6487,আমি কি মনে করি মানুষ কেয়ার করবে,আমি কি মনে করি মানুষ কেয়ার করবে
6488,নোটিফিকেশন,নোটিফিকেশন
6489,ওয়েব অনুসন্ধান করুন,ওয়েব অনুসন্ধান করুন
6490,ব্যঙ্গাত্মক কৌতুক,[joke_type : ব্যঙ্গাত্মক] কৌতুক
6491,আমি তার ইতিহাস জানতে চাই,আমি তার ইতিহাস জানতে চাই
6492,বর্তমান স্থানীয় ঘটনা,বর্তমান স্থানীয় ঘটনা
6493,বিনোদনের খবর,[news_topic : বিনোদনের] খবর
6494,আপনি কি অনুগ্রহ করে বলতে পারেন আপনি কে,আপনি কি অনুগ্রহ করে বলতে পারেন আপনি কে
6495,আপনি কি পরামর্শ দিতে পারেন,আপনি কি পরামর্শ দিতে পারেন
6496,নতুন গ্যাজেট,নতুন গ্যাজেট
6497,আজ আমি পাঁচ মাইল দৌড়েছি,[date : আজ] আমি পাঁচ মাইল দৌড়েছি
6498,আজ আমার ছেলের জন্ম হয়েছে,[date : আজ] আমার [relation : ছেলের] জন্ম হয়েছে
6499,মোবাইল,মোবাইল
6500,সামাজিক মাধ্যম,সামাজিক মাধ্যম
6501,গরম খবর,গরম খবর
6502,আমি বৃষ্টিতে ভিজে গেছি,আমি বৃষ্টিতে ভিজে গেছি
6503,আমাকে একটি কুকুর তাড়া করেছিল,আমাকে একটি কুকুর তাড়া করেছিল
6504,এই যে আমার ভালো লাগছে,এই যে আমার ভালো লাগছে
6505,twenty questions খেলো,twenty questions খেলো
6506,ট্রিভিয়াকে প্রশ্ন জিজ্ঞাসা করুন,ট্রিভিয়াকে প্রশ্ন জিজ্ঞাসা করুন
6507,আপনি রাষ্ট্রপতিকে পছন্দ করেন,আপনি [person : রাষ্ট্রপতিকে] পছন্দ করেন
6508,ঘটনা সমূহ,ঘটনা সমূহ
6509,খেলার স্কোর,[news_topic : খেলার] স্কোর
6510,ইমেইলগুলো,ইমেইলগুলো
6511,অনুস্মারক,অনুস্মারক
6512,এলার্ম,এলার্ম
6513,ফ্যাশন,ফ্যাশন
6514,কি আছে. v.,কি আছে. v.
6515,তোমার আজকের দিনটা কেমন গেল,তোমার [date : আজকের] দিনটা কেমন গেল
6516,এটা কি একটি ব্যস্ত দিন হয়েছে,এটা কি একটি ব্যস্ত দিন হয়েছে
6517,ইতিহাস,ইতিহাস
6518,কাজ আজ চুষা,[date : কাজ] আজ চুষা
6519,কেনাকাটা,কেনাকাটা
6520,কর্মসূচী,কর্মসূচী
6521,আপনার উত্তর বলুন আমাকে,আপনার উত্তর বলুন আমাকে
6522,আমাকে উত্তর পান,আমাকে উত্তর পান
6523,অলি তুমি কি স্বপ্ন দেখো,অলি তুমি কি স্বপ্ন দেখো
6524,কিভাবে স্বাস্থ্যকর খাবার খেতে হয়,কিভাবে স্বাস্থ্যকর খাবার খেতে হয়
6525,দয়া করে মনে রাখবেন আজ আমার সাথে একটি ভয়ানক ঘটনা ঘটেছে কারণ আমার বন্ধু আমার সাথে অভদ্র আচরণ করেছিল,দয়া করে মনে রাখবেন [date : আজ] আমার সাথে একটি ভয়ানক ঘটনা ঘটেছে কারণ আমার বন্ধু আমার সাথে অভদ্র আচরণ করেছিল
6526,সর্বশেষ বই পর্যালোচনা,সর্বশেষ বই পর্যালোচনা
6527,আমার কাছাকাছি মঞ্চ প্রদর্শন দেখান,আমার কাছাকাছি মঞ্চ প্রদর্শন দেখান
6528,এই রাষ্ট্রপতি নির্বাচনে কে জিতবে,এই রাষ্ট্রপতি নির্বাচনে কে জিতবে
6529,বিএমডব্লিউ গাড়ির সর্বশেষ মডেল কি,বিএমডব্লিউ গাড়ির সর্বশেষ মডেল কি
6532,আজ আপনার মেজাজ কি,[date : আজ] আপনার মেজাজ কি
6533,তুমি কি খুশি,তুমি কি খুশি
6534,অ্যাপ পরিচালনা,অ্যাপ পরিচালনা
6535,ফাইল স্টোরেজ,ফাইল স্টোরেজ
6536,তোমার নাম কি,তোমার নাম কি
6537,আজ তুমি কেমন বোধ করছ,[date : আজ] তুমি কেমন বোধ করছ
6538,স্থানীয় সংবাদ,স্থানীয় সংবাদ
6539,আজকে আমার খাদ্যের শুরু হিসাবে চিহ্নিত করুন,[date : আজকে] [event_name : আমার খাদ্যের শুরু] হিসাবে চিহ্নিত করুন
6540,আজকের দিনটিকে আমার ফাঁকি দেওয়ার দিন হিসাবে চিহ্নিত করা দরকার,[date : আজকের] দিনটিকে [event_name : আমার ফাঁকি দেওয়ার দিন] হিসাবে চিহ্নিত করা দরকার
6541,বর্তমান রাজনীতি,বর্তমান রাজনীতি
6542,নরম পনির শক্ত থেকে ভাল,[food_type : নরম পনির] শক্ত থেকে ভাল
6543,কেন আমরা ডেলাইট সেভিং টাইম চালিয়ে যাচ্ছি,কেন আমরা ডেলাইট সেভিং টাইম চালিয়ে যাচ্ছি
6544,দেশের সেরা রন্ধনপ্রণালী কি,[place_name : দেশের] সেরা রন্ধনপ্রণালী কি
6545,আমাকে জোকস বলুন,আমাকে জোকস বলুন
6546,আমার যাতায়াতের ট্রাফিক কতটা খারাপ,আমার যাতায়াতের ট্রাফিক কতটা খারাপ
6547,আপনি আজ কি করছেন,আপনি [date : আজ] কি করছেন
6548,আজ একটি ক্লান্তিকর দিন ছিল,[date : আজ] একটি ক্লান্তিকর দিন ছিল
6549,অলি আজ একটি ক্লান্তিকর দিন ছিল,অলি [date : আজ] একটি ক্লান্তিকর দিন ছিল
6550,আমি আজকে পদোন্নতি পেয়েছি এটা খুব ভালো লাগছে,আমি [date : আজকে] পদোন্নতি পেয়েছি এটা খুব ভালো লাগছে
6551,এটি একটি খুব ব্যস্ত কর্মদিবস ছিল,এটি একটি খুব ব্যস্ত কর্মদিবস ছিল
6552,রাজনীতি সিনেমার গল্প কি,[movie_name : রাজনীতি] সিনেমার গল্প কি
6553,পপ শিল্পে কি ঘটছে,[news_topic : পপ শিল্পে] কি ঘটছে
6554,ভাল রেস্তোরাঁ,ভাল [business_type : রেস্তোরাঁ]
6555,আমার সময়সূচি,আমার সময়সূচি
6556,ক্রিকেট সম্পর্কে,ক্রিকেট সম্পর্কে
6557,ভিডিও চালান,ভিডিও চালান
6558,আপনি কি আমার বান্ধবীকে পছন্দ করেন,আপনি কি আমার [relation : বান্ধবীকে] পছন্দ করেন
6559,এই যে অলি আপনি কি আমার বান্ধবীকে পছন্দ করেন,এই যে অলি আপনি কি আমার [relation : বান্ধবীকে] পছন্দ করেন
6560,একটি ভাল রোমান্টিক ডিনার কি হবে,একটি ভাল রোমান্টিক ডিনার কি হবে
6561,অনলাইন তথ্য অনুসন্ধান,অনলাইন তথ্য অনুসন্ধান
6562,গণিত,গণিত
6563,বানান,বানান
6564,আমার বান্ধবীর জন্য একটি রোমান্টিক খাবার কি,আমার [relation : বান্ধবীর] জন্য একটি রোমান্টিক খাবার কি
6565,একটি বান্ধবীর জন্য একটি ভাল উপহার কি,একটি বান্ধবীর জন্য একটি ভাল উপহার কি
6566,জীবনের মানে কি,জীবনের মানে কি
6567,তোমার কি অনুভূতি আছে,তোমার কি অনুভূতি আছে
6568,আপনি যদি সংবেদনশীল হন তাহলে আমার কি হবে,আপনি যদি সংবেদনশীল হন তাহলে আমার কি হবে
6569,চঞ্চলের কথা বলুন,[artist_name : চঞ্চলের] কথা বলুন
6570,আমাকে তাহসান সম্পর্কে বলুন,আমাকে [artist_name : তাহসান] সম্পর্কে বলুন
6571,বাংলাদেশে কি ঘটছে,[place_name : বাংলাদেশে] কি ঘটছে
6572,তোমার কি কোন প্রেমিক আছে,তোমার কি কোন প্রেমিক আছে
6573,আপনি কোথায় বাস করেন,আপনি কোথায় বাস করেন
6574,বিশ্ব উষ্ণতা,বিশ্ব উষ্ণতা
6575,গাছপালা,গাছপালা
6576,আমার আজকের দিনটি ভালো ছিল,আমার [date : আজকের] দিনটি ভালো ছিল
6577,আমার দিনটা আজ বেশ ভালোই গেল,আমার দিনটা [date : আজ] বেশ ভালোই গেল
6578,ভালোবাসা,ভালোবাসা
6579,স্বপ্ন,স্বপ্ন
6580,কে সে জন্মদিন প্রকৃতি,কে সে জন্মদিন প্রকৃতি
6581,সর্বশেষ জলবায়ু এবং আবহাওয়ার খবর,সর্বশেষ [news_topic : জলবায়ু এবং আবহাওয়ার] খবর
6582,হাই আপনি সেখানে,হাই আপনি সেখানে
6583,শুরু করা যাক বন্ধু,শুরু করা যাক বন্ধু
6584,পর্ণ,পর্ণ
6585,অলি আমি একটি দীর্ঘ কঠিন দিন ছিল,অলি আমি একটি দীর্ঘ কঠিন দিন ছিল
6586,অলি আজ আমার জীবনের সেরা দিন ছিল,অলি [date : আজ] আমার জীবনের সেরা দিন ছিল
6587,আমি আজ কাজে পড়ে গেলাম,আমি [date : আজ] কাজে পড়ে গেলাম
6588,বর্তমান খবর,বর্তমান খবর
6589,সংজ্ঞা,সংজ্ঞা
6590,বিনোদন,বিনোদন
6591,একটি ছোট আলোচনা শুরু করুন,একটি ছোট আলোচনা শুরু করুন
6592,একটি ছোট তালিকা শুরু করুন,একটি ছোট তালিকা শুরু করুন
6593,একটি গসিপ শুরু করুন,একটি গসিপ শুরু করুন
6594,আজ কোথায় গিয়েছিলাম,[date : আজ] কোথায় গিয়েছিলাম
6595,আমি এই সময়ে কি করেছি,আমি [time : এই সময়ে] কি করেছি
6596,যখন আমি এই জায়গা থেকে ফিরে এসেছি,যখন আমি [place_name : এই জায়গা] থেকে ফিরে এসেছি
6597,দিনটা কেমন গেছে তোমার,দিনটা কেমন গেছে তোমার
6598,আমরা কি বন্ধু,আমরা কি বন্ধু
6599,মহাজাগতিক,মহাজাগতিক
6600,স্বাস্থ্য,স্বাস্থ্য
6601,খরচ,খরচ
6603,মিরপুর এ কোন সময়ে গরম করার মাত্রা,[place_name : মিরপুর] এ কোন সময়ে গরম করার মাত্রা
6604,কিছু বিস্ময় শো নেটফ্লিক্সে ফিরে আসলে আমাকে মনে রাখবেন,কিছু বিস্ময় শো নেটফ্লিক্সে ফিরে আসলে আমাকে মনে রাখবেন
6605,রবিবার সূর্য উঠার পরই আমাকে জাগিয়ে তুলুন,রবিবার [time : সূর্য উঠার পরই] আমাকে জাগিয়ে তুলুন
6606,শীর্ষ দশ বইগুলি,শীর্ষ দশ বইগুলি
6607,কৌতুক,কৌতুক
6608,শিক্ষা,শিক্ষা
6609,ন্যানো প্রযুক্তি,ন্যানো প্রযুক্তি
6610,কৃত্রিম বুদ্ধিমত্তা,কৃত্রিম বুদ্ধিমত্তা
