id,utt,annot_utt
5998,eğer burada sabah altı ise tokyo da saat kaç,eğer burada [time : sabah altı] ise [place_name : tokyo] da saat kaç
5999,londra ve new york arasında kaç saat fark var,[place_name : londra] ve [place_name : new york] arasında kaç saat fark var
6000,kahve yapabilir misin,kahve yapabilir misin
6001,kahve zamanı,kahve zamanı
6002,git ve bana bir kahve yap,git ve bana bir kahve yap
6003,bugün kalın giysiler giymem gerekiyor mu,[date : bugün] [weather_descriptor : kalın giysiler] giymem gerekiyor mu
6004,bugün şemsiye almam gerekecek mi,[date : bugün] [weather_descriptor : şemsiye] almam gerekecek mi
6005,bugün rüzgârlı mı olacak,[date : bugün] [weather_descriptor : rüzgârlı] mı olacak
6006,salı günü eldivenler ele girecek mi,[date : salı günü] [weather_descriptor : eldivenler] ele girecek mi
6007,bu öğleden sonra çıkmadan önce pencereyi kapatmalı mıyım,[time : bu öğleden sonra çıkmadan önce] [weather_descriptor : pencereyi kapatmalı] mıyım
6008,tadım pizza daki siparişim hazır mı,[business_name : tadım pizza] daki siparişim hazır mı
6009,çin yemeği mi ne zaman alabilirim,[food_type : çin yemeği] mi ne zaman alabilirim
6010,tadım pizza da büyük siparişimi alabilir miyim,[business_name : tadım pizza] da büyük siparişimi alabilir miyim
6011,saat ne diyor,saat ne diyor
6012,saatin var mı,saatin var mı
6013,bu radyodaki kim,bu radyodaki kim
6014,bu hangi şarkıcı,bu hangi şarkıcı
6015,ışıkların parlaklığını azalt,ışıkların parlaklığını azalt
6016,vali yeni suç yasasını henüz çıkarmadı mı,vali yeni suç yasasını henüz çıkarmadı mı
6017,istanbul saati,[place_name : istanbul] saati
6018,muş ta zaman,[place_name : muş] ta zaman
6019,gönderdiğiniz alarmı bilmek istiyorum,gönderdiğiniz alarmı bilmek istiyorum
6020,kurduğun alarm hakkında bilgi alabilir miyim,kurduğun alarm hakkında bilgi alabilir miyim
6021,en son espiri ne,[joke_type : en son] espiri ne
6022,bu akşam ılıman bir akşam mı olacak,[timeofday : bu akşam] [weather_descriptor : ılıman bir akşam] mı olacak
6023,aşırı nemli bir gece mi olacak,[weather_descriptor : aşırı nemli] bir [timeofday : gece] mi olacak
6024,bugün işe mont veya hırka götürmem gerekir mi,[date : bugün] işe [weather_descriptor : mont] veya [weather_descriptor : hırka] götürmem gerekir mi
6025,bu öğleden sonra güneş kremine ihtiyacım olacak mı,[timeofday : bu öğleden sonra] [weather_descriptor : güneş kremine] ihtiyacım olacak mı
6026,sıcaklık,[weather_descriptor : sıcaklık]
6027,favori şarkıları aç,favori şarkıları aç
6028,en iyi hitleri oynat,[music_descriptor : en iyi hitleri] oynat
6029,sabah mont giymeliyim,[timeofday : sabah] [weather_descriptor : mont] giymeliyim
6030,sergide yemek verilecek,sergide yemek verilecek
6031,gürültüyü kıs,gürültüyü kıs
6032,ses kontrol,ses kontrol
6033,bana kanyaklı kahve yap,bana [coffee_type : kanyaklı kahve] yap
6034,kahve,kahve
6035,saati aç,saati aç
6037,beni beş buçuk ta uyandır,beni [time : beş buçuk] ta uyandır
6038,öğlen yağmur olacak mı,[timeofday : öğlen] [weather_descriptor : yağmur] olacak mı
6039,yarın yağmurlu bir gün mü olacak,[date : yarın] [weather_descriptor : yağmurlu] bir gün mü olacak
6040,hey ışığı kapat lütfen,hey ışığı kapat lütfen
6041,hey olly lütfen ışığı kapat,hey olly lütfen ışığı kapat
6042,ışığın kapalı olmasını istiyorum,ışığın kapalı olmasını istiyorum
6043,seçtiklerim den bir sonraki şarkıyı çal,[playlist_name : seçtiklerim] den bir sonraki şarkıyı çal
6044,bir sonraki seçili şarkı,bir sonraki seçili şarkı
6045,seçilmiş bir şarkı ekle,seçilmiş bir şarkı ekle
6046,bugün şort giyebilir miyim,[date : bugün] [weather_descriptor : şort] giyebilir miyim
6047,sabah bu saatte kışlık ceket giymem gerekir mi,[timeofday : sabah bu saatte] [weather_descriptor : kışlık ceket] giymem gerekir mi
6048,bu gece eldiven takmalı mıyım,[timeofday : bu gece] [weather_descriptor : eldiven] takmalı mıyım
6050,daha sonra güneş kremine ihtiyacım olacak mı,daha sonra [weather_descriptor : güneş kremine] ihtiyacım olacak mı
6051,biraz ışıkları aç,biraz ışıkları aç
6052,alexa ışık parlaklık arttır aşağıda görmek zor,alexa ışık parlaklık arttır aşağıda görmek zor
6053,burada görmek zor ışığın parlaklığını arttır,burada görmek zor ışığın parlaklığını arttır
6054,mutfak ışıklarının kapalı olduğundan emin olabilir misin,[house_place : mutfak] ışıklarının kapalı olduğundan emin olabilir misin
6055,garajdaki ışığı açık mı bıraktım,[house_place : garajdaki] ışığı açık mı bıraktım
6056,yatak odası ışığını kapat,[house_place : yatak odası] ışığını kapat
6057,en baştaki playlist i çal,en baştaki playlist i çal
6058,rap şarkılar aç,[music_genre : rap] şarkılar aç
6059,rap müzik çal,[music_genre : rap] müzik çal
6060,lütfen kahve cezvesini çalıştır,lütfen [device_type : kahve cezvesini] çalıştır
6061,kahve yap,kahve yap
6062,ışık soketini aç,[device_type : ışık soketini] aç
6063,fan soketini aç,[device_type : fan soketini] aç
6064,bir saat boyunca konuşma,[time : bir saat] boyunca konuşma
6065,elli saniye boyunca yanıt verme,[time : elli saniye] boyunca yanıt verme
6066,konuşma,konuşma
6067,biraz arabesk dinlemek istiyorum,biraz [music_genre : arabesk] dinlemek istiyorum
6068,biraz klasik müzik havasındayım,biraz [music_genre : klasik] müzik havasındayım
6069,bugün fırtına bekleniyor mu,[date : bugün] [weather_descriptor : fırtına] bekleniyor mu
6070,pizza hut pizza teslimat durumu,[business_name : pizza hut] [food_type : pizza] [order_type : teslimat] durumu
6071,siparişim şimdi almaya hazır mı,siparişim şimdi almaya hazır mı
6072,çiya'dan yemeğimi almak için kaç dakika daha beklemem gerekiyor,[business_name : çiya'dan] yemeğimi almak için kaç dakika daha beklemem gerekiyor
6073,sundurma ışıklarını kapat,[house_place : sundurma] ışıklarını kapat
6074,akşam dokuz buçukta yatak odası ışıklarını kapat,[time : akşam dokuz buçukta] [house_place : yatak odası] ışıklarını kapat
6075,you don't bring me flowers 'ı açabilir misin,[song_name : you don't bring me flowers] 'ı açabilir misin
6076,dün den en son dünya haberlerini bulabilir misin,[date : dün] den en son [place_name : dünya] haberlerini bulabilir misin
6077,bugünün en son dünya haberlerini duymakistiyorum,[date : bugünün] en son [place_name : dünya] haberlerini duymakistiyorum
6078,dünya haberlerinde neler oluyor,[place_name : dünya] haberlerinde neler oluyor
6079,alarm,alarm
6080,bugün öğle yemeğinden sonra kalın montuma ihtiyacım olacak mı,[date : bugün] [time : öğle yemeğinden sonra] [weather_descriptor : kalın montuma] ihtiyacım olacak mı
6081,bugün palto giymeli miyim,[date : bugün] [weather_descriptor : palto] giymeli miyim
6082,evimin dışını kardan temizlemeyi planlamam gerekiyor mu,evimin dışını [weather_descriptor : kardan temizlemeyi] planlamam gerekiyor mu
6083,bugün sabah on için bir alarm oluştur,[date : bugün] [time : sabah on] için bir alarm oluştur
6084,sabah on da beni uyar,[time : sabah on] da beni uyar
6085,alarmı aç ve sabah on için bir uyarı oluştur,alarmı aç ve [time : sabah on] için bir uyarı oluştur
6086,otuz iki bin iki yüz kırk posta kodu için hava nasıl,[place_name : otuz iki bin iki yüz kırk posta kodu] için hava nasıl
6088,önümüzdeki hafta salı güneşli olacak mı,önümüzdeki hafta [date : salı] [weather_descriptor : güneşli] olacak mı
6089,bu öğleden sonra yanıma şemsiye almalı mıyım,[timeofday : bu öğleden sonra] yanıma [weather_descriptor : şemsiye] almalı mıyım
6090,tayyip erdoğan'ın tweet feed i için herhangi bir yenilik var mı,[person : tayyip erdoğan'ın] [media_type : tweet] feed i için herhangi bir yenilik var mı
6091,oyun sektöründe yeni ne var,[news_topic : oyun sektöründe] yeni ne var
6092,hafta sonu boyunca istanbul da hava bulutlu mu olacak,[date : hafta sonu] boyunca [place_name : istanbul] da hava [weather_descriptor : bulutlu] mu olacak
6093,arabanın üstünü açmalı mıyım,[weather_descriptor : arabanın üstünü açmalı] mıyım
6094,bu gece pencereyi açık bırakmam gerekir mi,[timeofday : bu gece] [weather_descriptor : pencereyi açık] bırakmam gerekir mi
6095,egzersiz çalma listesini çal,[playlist_name : egzersiz çalma listesini] çal
6096,mor ve ötesi den şarkı çal,[artist_name : mor ve ötesi] den şarkı çal
6097,sıraya sen ağlama parçasını koy,[artist_name : sıraya] [song_name : sen ağlama] parçasını [artist_name : koy]
6098,hey olly bana popüler bir hip hop şarkısı çal,hey olly bana [music_descriptor : popüler] bir [music_genre : hip hop] şarkısı çal
6099,hey bana popüler ebru gündeş şarkısı çal,hey bana [music_descriptor : popüler] [music_genre : ebru gündeş] şarkısı çal
6100,hangi ev alarmları kuruldu,hangi ev alarmları kuruldu
6101,şu anda hiç ayarlanmış alarm var mı,şu anda hiç ayarlanmış alarm var mı
6102,hey olly bugün pursaklar ankara'da hava nasıl olacak,hey olly [date : bugün] [place_name : pursaklar ankara'da] hava nasıl olacak
6103,bugün los angeles california'da hava nasıl olacak,[date : bugün] [place_name : los angeles california'da] hava nasıl olacak
6104,bugün mersin pozcu'da yağmur yağacak mı,[date : bugün] [place_name : mersin pozcu'da] [weather_descriptor : yağmur yağacak mı]
6105,hey olly bodrum muğla'da hava nasıl,hey olly [place_name : bodrum muğla'da] hava nasıl
6106,maroon five 'dan moves like jagger çal,[artist_name : maroon five] 'dan [song_name : moves like jagger] çal
6107,can bonomo 'dan ben yağmurum 'u çal,[artist_name : can bonomo] 'dan [song_name : ben yağmurum] 'u çal
6108,ceza dan suspus çal,[artist_name : ceza] dan [song_name : suspus] çal
6109,şarkı ile ilgili bilgi topla,şarkı ile ilgili bilgi topla
6110,bugün gün batımından sonra bir şemsiyeye ihtiyacım olacak,[date : bugün] [time : gün batımından sonra] bir [weather_descriptor : şemsiyeye] ihtiyacım olacak
6111,hey olly çin yemeği dükkanından iki tavuk kanadı ve patates kızartması sipariş et,hey olly [business_name : çin yemeği dükkanından] iki [food_type : tavuk kanadı ve patates kızartması] sipariş et
6112,tavuk dünyası dan patates kızartması ve kanat söyle,[business_name : tavuk dünyası] dan [food_type : patates kızartması ve kanat] söyle
6113,hey önceki siparişimle birlikte çıtır kanat sipariş et,hey önceki siparişimle birlikte [food_type : çıtır kanat] sipariş et
6114,hey ekstra peynirli pizza iste,hey [food_type : ekstra peynirli pizza] iste
6115,hey olly ekstra peynirli pizza iste,hey olly [food_type : ekstra peynirli pizza] iste
6116,bu haftaki hava durumu hakkında bilgi,[date : bu haftaki] hava durumu hakkında bilgi
6117,haftanın hava durumu tahmini,[time : haftanın] hava durumu tahmini
6118,hey taksim istanbul da saat kaç,hey [place_name : taksim istanbul] da saat kaç
6119,iskenderun hatay da saat kaç,[place_name : iskenderun hatay] da saat kaç
6120,hey olly antakya hatayda saat kaç,hey olly [place_name : antakya hatayda] saat kaç
6121,şu an ne kadar soğuk,şu an ne kadar [weather_descriptor : soğuk]
6122,bu arka plan şarkısı berbat,bu [music_descriptor : arka plan] şarkısı berbat
6123,arkada çalan bu şarkı nedir,arkada çalan bu şarkı nedir
6124,turkcell'den son haberler neler,[news_topic : turkcell'den] son haberler neler
6125,bana sağlayıcımdan haber ver,bana sağlayıcımdan haber ver
6126,palto giymeli miyim,[weather_descriptor : palto] giymeli miyim
6127,şemsiye tavsiye eder misin,[weather_descriptor : şemsiye] tavsiye eder misin
6128,kar botlarımı getirmeli miyim,[weather_descriptor : kar botlarımı] getirmeli miyim
6129,beni dünya haberlerinden haberdar et,beni [place_name : dünya] haberlerinden haberdar et
6130,buray dan alaz alaz çal,[artist_name : buray] dan [song_name : alaz alaz] çal
6131,benim yeni çalma listemden bir şeyler çal,benim yeni çalma listemden [music_descriptor : bir şeyler] çal
6132,olly en güncel çalma listemden bana herhangi bir şey çal,olly en güncel çalma listemden bana [music_descriptor : herhangi bir şey] çal
6133,olly tupac dan herhangi bir şarkı çal,olly [artist_name : tupac] dan [music_descriptor : herhangi bir] şarkı çal
6134,bu şarkının hangi şarkı olduğunu bul ve bana adını söyle,bu şarkının hangi şarkı olduğunu bul ve bana adını söyle
6135,şu an çalmakta olan şarkı ile ilgili bilgi ver,şu an çalmakta olan şarkı ile ilgili bilgi ver
6136,benim için komik ol,benim için komik ol
6137,dışarıda ceket giyinmem lazım mı,dışarıda [weather_descriptor : ceket] giyinmem lazım mı
6138,bot giymeli miyim,[weather_descriptor : bot] giymeli miyim
6139,bot giymem gerekiyor mu,[weather_descriptor : bot] giymem gerekiyor mu
6140,olly eldivenlerimi giymeli mi giymemeli miyim,olly [weather_descriptor : eldivenlerimi] giymeli mi giymemeli miyim
6142,genişletilmiş tahmin nedir,genişletilmiş tahmin nedir
6143,iki hafta sonra hava nasıl olacak,[date : iki hafta sonra] hava nasıl olacak
6144,önümüzdeki ayın hava durumunu söyle,[time : önümüzdeki ayın] hava durumunu söyle
6145,amerikada başka bir şehir için saati söyle,[place_name : amerikada başka bir şehir] için saati söyle
6146,internette fıkralar bul,internette fıkralar bul
6147,komik fıkralar bul,[joke_type : komik] fıkralar bul
6148,hip hop müzik çal,[music_genre : hip hop] müzik çal
6149,benim çalma listemden bir gruptan müzik duymak istiyorum,benim çalma listemden bir gruptan müzik duymak istiyorum
6150,benim playlist ten jazz müzik bul,benim playlist ten [music_genre : jazz] müzik bul
6151,bugünün havasını bilmek istiyorum,[date : bugünün] havasını bilmek istiyorum
6152,lütfen bugünün hava tahminlerini bul,lütfen [date : bugünün] hava tahminlerini bul
6153,lütfen bana mevcut hava durumunu söyle,lütfen bana mevcut hava durumunu söyle
6154,ertesi pazartesi için tarih nedir,[date : ertesi pazartesi] için tarih nedir
6155,iki hafta sonra cumartesi ayın kaçı,[date : iki hafta sonra cumartesi] ayın kaçı
6156,lütfen bana önümüzdeki ayın ilk günü için tarihi söyle,lütfen bana [date : önümüzdeki ayın ilk günü] için tarihi söyle
6157,son durum nedir,son durum nedir
6158,elektrik süpürgesini aç,[device_type : elektrik süpürgesini] aç
6159,yerleri temizler,[house_place : yerleri] temizler
6160,priz açık,[device_type : priz] açık
6161,alarmı kaldır,alarmı kaldır
6162,alarmı kaldır,alarmı kaldır
6163,alarmı unut,alarmı unut
6164,bugün bir ara üstüme bir kat daha giymem gerekecek mi,[date : bugün] bir ara üstüme bir kat daha giymem gerekecek mi
6165,bugün güneş kremi sürmeli miyim,[date : bugün] [weather_descriptor : güneş kremi] sürmeli miyim
6166,lütfen beş dakika sessize al,lütfen [time : beş dakika] sessize al
6167,beş dakika boyunca bildirim yok,[time : beş dakika] boyunca bildirim yok
6168,olly beş dakika boyunca bildirim yok,olly [time : beş dakika] boyunca bildirim yok
6169,bu haftanın hava raporunu bak,[date : bu haftanın] hava raporunu bak
6170,bana bir haftalık hava tahmini göster,bana [time : bir haftalık] hava tahmini göster
6171,cekete ihtiyacım var mı,[weather_descriptor : cekete] ihtiyacım var mı
6172,güneş gözlükleri bugün için iyi bir seçim mi,[weather_descriptor : güneş gözlükleri] [date : bugün] için iyi bir seçim mi
6173,plaja gitmek için doğru gün mü,[weather_descriptor : plaja] gitmek için doğru gün mü
6174,burayı daha parlak yap,burayı daha parlak yap
6175,hiç bir şey görmüyorum,hiç bir şey görmüyorum
6176,buradan teslimat alabiliyor muyum,buradan [order_type : teslimat] alabiliyor muyum
6177,bugün şemsiyeye ihtiyacım olacak mı,[date : bugün] [weather_descriptor : şemsiyeye] ihtiyacım olacak mı
6178,bir ceket giymeli miyim,bir [weather_descriptor : ceket] giymeli miyim
6179,kar botlarına ihtiyacım var mı,[weather_descriptor : kar botlarına] ihtiyacım var mı
6180,nasıl hissediyorsun,nasıl hissediyorsun
6181,hey olly seni özledim,hey olly seni özledim
6182,hey seni özledim,hey seni özledim
6183,bugün metro çok yoğundu,[date : bugün] metro çok yoğundu
6184,bugün harika bir akşam yemeği yedik,[date : bugün] harika bir akşam yemeği yedik
6185,günümde neler oluyor,günümde neler oluyor
6186,bugün neler oluyor,[date : bugün] neler oluyor
6187,bana günümden bahset,bana günümden bahset
6188,ayşe dünyanda tuhaf bir şey fark ettin mi,ayşe dünyanda tuhaf bir şey fark ettin mi
6189,esra günün nasıldı,esra günün nasıldı
6190,iyi bir gün geçirdin mi,iyi bir gün geçirdin mi
6191,olly günün güzel geçti mi,olly günün güzel geçti mi
6192,bugün toplantıya geç kaldım ne olduğuna inanamazsın,[date : bugün] [event_name : toplantıya] geç kaldım ne olduğuna inanamazsın
6193,bugün ne olduğunu duymak ister misin,[date : bugün] ne olduğunu duymak ister misin
6194,bugün hava nasıl,[date : bugün] hava nasıl
6195,aklından ne geçiyor,aklından ne geçiyor
6196,bana tırı vırı anlat,bana tırı vırı anlat
6197,sen kimsin,sen kimsin
6198,beni nasıl tanıyorsun,beni nasıl tanıyorsun
6199,nasıl mümkün olabilir,nasıl mümkün olabilir
6200,bu nasıl mümkün olabilir,bu nasıl mümkün olabilir
6201,günüm çalışarak geçti olly,günüm çalışarak geçti olly
6202,işten çok yorgunum,işten çok yorgunum
6203,parka gittim,parka gittim
6204,yapılacaklar listemi bitirdim,yapılacaklar listemi bitirdim
6205,bugün çok stresliyim,[date : bugün] çok stresliyim
6206,bugün gerçekten yorucu,[date : bugün] gerçekten yorucu
6207,bugün kötü bir gün geçirdim,[date : bugün] kötü bir gün geçirdim
6208,korkunç bir gün görünüşe göre bütün gün yağmur yağacak,korkunç bir gün görünüşe göre bütün gün yağmur yağacak
6209,şehir merkezinde açılan bu yeni restoran da bir akşam yemeği yemek harika olurdu,şehir [place_name : merkezinde] açılan bu yeni [business_type : restoran] da bir akşam yemeği yemek harika olurdu
6210,selam bugün nasılsın,selam [date : bugün] nasılsın
6211,iyi gün,iyi gün
6212,hey senin başlangıcın ​​hakkında bilgi edinmek istiyorum,hey senin başlangıcın ​​hakkında bilgi edinmek istiyorum
6213,hey bana bugünkü toplantılarımdan daha fazla bahset,hey bana [date : bugünkü] [event_name : toplantılarımdan] daha fazla bahset
6214,arkadaşımın doğum günü ne zaman olacak,[relation : arkadaşımın] [event_name : doğum günü] ne zaman olacak
6215,bugün çok yoğundu,[date : bugün] çok yoğundu
6217,olly bugün markete gittim,olly [date : bugün] markete gittim
6218,bugün süpermarkete gittim,[date : bugün] süpermarkete gittim
6219,bu soru mantıklı değil,bu soru mantıklı değil
6220,lütfen bu soruya ne yazdığını gör,lütfen bu soruya ne yazdığını gör
6221,bu soruyu nasıl cevaplayabileceğimi bilmiyorum bir kaç kelime eksik bırakmışsın,bu soruyu nasıl cevaplayabileceğimi bilmiyorum bir kaç kelime eksik bırakmışsın
6222,günüm yoğundu,günüm yoğundu
6223,günüm stresliydi,günüm stresliydi
6224,günüm eğlenceliydi,günüm eğlenceliydi
6226,bugün fena değildi,[date : bugün] fena değildi
6227,bugün işe gideceğim,[date : bugün] işe gideceğim
6228,bugün erken çıkacağım,[date : bugün] erken çıkacağım
6229,berbat bir gün geçirdim,berbat bir gün geçirdim
6230,bugün ne yapmam gerekiyor,[date : bugün] ne yapmam gerekiyor
6231,ne yapabilirsin,ne yapabilirsin
6232,olly bugün rekor bir satış yaptım,olly [date : bugün] rekor bir satış yaptım
6233,olly bugün müstakbel karımla tanıştım gelecek cuma için bana bir randevu ayarlar mısın,olly [date : bugün] müstakbel [relation : karımla] tanıştım gelecek [date : cuma] için bana bir randevu ayarlar mısın
6234,olly en iyi filmi izledim lütfen çıktığında bana bir kopyasını ayır,olly en iyi filmi izledim lütfen çıktığında bana bir kopyasını ayır
6235,en iyi filmi izledim lütfen çıktığında bir kopyasını bana ayır,en iyi filmi izledim lütfen çıktığında bir kopyasını bana ayır
6236,olly nasıl gidiyor,olly nasıl gidiyor
6237,nasıl gidiyor,nasıl gidiyor
6238,günaydın harika bir gün değil mi,günaydın harika bir gün değil mi
6239,bugün ödüller kazandım,[date : bugün] ödüller kazandım
6240,bugün ödüller aldım olly,[date : bugün] ödüller aldım olly
6241,bugün bir fakire yardım ettim olly,[date : bugün] bir fakire yardım ettim olly
6242,bugün bir fakire yardım ettim,[date : bugün] bir fakire yardım ettim
6243,bugün çok mutluyum konser için bilet aldım,[date : bugün] çok mutluyum [event_name : konser] için bilet aldım
6244,bugün rahat bir gün geçirdim,[date : bugün] rahat bir gün geçirdim
6245,benim ev yolum üzerinde trafik yoğunluğu nasıl,benim ev yolum üzerinde trafik yoğunluğu nasıl
6246,bugün bir sürü toplantım vardı,[date : bugün] bir sürü [event_name : toplantım] vardı
6247,ne yapıyorsun,ne yapıyorsun
6248,kaç yaşındasın,kaç yaşındasın
6249,nerelisin,nerelisin
6250,bugün için günlük defteri girme,[date : bugün] için günlük defteri girme
6251,tahmin et bugün ne oldu,tahmin et [date : bugün] ne oldu
6252,bugün ben,[date : bugün] ben
6254,selam ben ali bugün için özel yemeği öğrenmek istiyorum,selam ben [person : ali] [date : bugün] için özel yemeği öğrenmek istiyorum
6255,yemek sipariş etmek istiyorum deniz mahsulleri için özel teklifleriniz var mı,yemek sipariş etmek istiyorum deniz mahsulleri için özel teklifleriniz var mı
6256,selam beyaz soslu kızarmış tavuk sipariş etmek istiyorum,selam beyaz soslu kızarmış tavuk sipariş etmek istiyorum
6257,merhaba buraya ilk gelişiniz mi,merhaba buraya ilk gelişiniz mi
6258,selam bugün günün nasıldı,selam [date : bugün] günün nasıldı
6259,hava bugün güneşli,hava [date : bugün] güneşli
6260,yemek harika değil mi,yemek harika değil mi
6261,hey sadece konuşalım,hey sadece konuşalım
6262,hey google bir milyon dolar piyango kazandım,hey google bir milyon dolar piyango kazandım
6263,merhaba beni tebrik et ofisteki işimde terfi aldım,merhaba beni tebrik et ofisteki işimde terfi aldım
6264,hiç keyfim yok bana bir fıkra anlat,hiç keyfim yok bana bir fıkra anlat
6265,bana bugünün önemli haberlerini söyle,bana [date : bugünün] önemli haberlerini söyle
6266,benim için arar mısın,benim için arar mısın
6267,adın ne,adın ne
6268,eğer üç kişiyi kurtarmak için birilerini öldürmen gerekseydi bunu yapar mıydın ve öyleyse nasıl,eğer üç kişiyi kurtarmak için birilerini öldürmen gerekseydi bunu yapar mıydın ve öyleyse nasıl
6269,yaşamanın en iyi yolu nedir,yaşamanın en iyi yolu nedir
6270,bana bildiğim bir konu hakkında kolay sorular sor ve yanıldığımda bana söyle,bana bildiğim bir konu hakkında kolay sorular sor ve yanıldığımda bana söyle
6271,bugün gün nasıl,[date : bugün] gün nasıl
6273,toplantımızı yeniden planlamak için canı ara,[event_name : toplantımızı] yeniden planlamak için [person : canı] ara
6274,bugün harika bir gün geçirdim,[date : bugün] harika bir gün geçirdim
6275,olly bugün harika bir gün geçirdim,olly [date : bugün] harika bir gün geçirdim
6276,bugün kayağa gittim,[date : bugün] kayağa gittim
6277,bugün benim için çok yorucu bir gündü,[date : bugün] benim için çok yorucu bir gündü
6278,bugün kaç kilometre yürüdüm,[date : bugün] kaç kilometre yürüdüm
6279,bulunduğum yerleri göster,bulunduğum yerleri göster
6280,ben parktayken sıcaklık kaç dereceydi,ben parktayken sıcaklık kaç dereceydi
6281,şimdiye kadar günün güzel geçiyor mu,şimdiye kadar günün güzel geçiyor mu
6282,biraz muhabbet edelim,biraz muhabbet edelim
6283,bunun hakkında konuşmak isterim,bunun hakkında konuşmak isterim
6284,bu konuda tartışalım hadi,bu konuda tartışalım hadi
6285,bugün benim için nasıl olacak,[date : bugün] benim için nasıl olacak
6286,bana bugünü anlatırmısın,bana [date : bugünü] anlatırmısın
6287,bu sabah kahvaltı yaptım,bu [timeofday : sabah] [meal_type : kahvaltı] yaptım
6288,kalkar kalkmaz yemek yedim,kalkar kalkmaz yemek yedim
6289,hey bugün hava nasıl,hey [date : bugün] hava nasıl
6290,ne okumamı tavsiye edersin,ne okumamı tavsiye edersin
6291,dün geceki spor müsabakasını kim kazandı,dün geceki spor müsabakasını kim kazandı
6292,hey bugün önemli toplantılarımdan birini kaçırdım,hey [date : bugün] önemli [event_name : toplantılarımdan] birini kaçırdım
6293,hey olly bugün eski bir sınıf arkadaşıma rastladım,hey olly [date : bugün] eski bir sınıf arkadaşıma rastladım
6294,olly arabamı daha yeni temizledim,olly arabamı daha yeni temizledim
6295,trafik sıkışıklığının bu kadar uzun sürmesinden nefret ediyorum,trafik sıkışıklığının bu kadar [time : uzun] sürmesinden nefret ediyorum
6296,bu bilgisayarı kullanmak çok zor,bu bilgisayarı kullanmak çok zor
6297,bir uyku lazım bana,bir uyku lazım bana
6298,yorgunum,yorgunum
6299,olly yorgunum,olly yorgunum
6300,ne yapıyorsun,ne yapıyorsun
6301,mumbar ne demek,[food_type : mumbar] ne demek
6302,günaydın vietnam,[timeofday : günaydın] [place_name : vietnam]
6303,sepet sepet yumurta sakın beni unutma,sepet sepet yumurta sakın beni unutma
6304,bugün nasıl hissediyorsun,[date : bugün] nasıl hissediyorsun
6305,bugün ne yapmak istiyorsun,[date : bugün] ne yapmak istiyorsun
6306,sana günümü anlatabilir miyim,sana günümü anlatabilir miyim
6307,günümün nasıl geçtiğini öğrenmek istermisin,günümün nasıl geçtiğini öğrenmek istermisin
6308,sabah sekizde kahvaltı yaparım,[time : sabah sekizde] [meal_type : kahvaltı] yaparım
6309,akşam beşten sonra hiç çağrı almak istemiyorum,akşam [time : beşten] sonra hiç çağrı almak istemiyorum
6310,her gün sabah altı için bir alarm istiyorum,[date : her gün] [time : sabah altı] için bir alarm istiyorum
6311,hey bugün bir köpek gördüm,hey [date : bugün] bir köpek gördüm
6312,hey olly bugün bir köpek gördüm,hey olly [date : bugün] bir köpek gördüm
6313,bugün buldog gördüm,[date : bugün] buldog gördüm
6314,neler oluyor,neler oluyor
6315,olly hava nasıl,olly hava nasıl
6316,hava nasıl,hava nasıl
6317,bugün haberlerde ilginç herhangi bir şey var mı,[date : bugün] haberlerde ilginç herhangi bir şey var mı
6318,bugün dışarıda hava güzel olacak mı sence,[date : bugün] dışarıda hava güzel olacak mı sence
6319,sence bugün tiyatro ya gideyim mi,sence [date : bugün] [place_name : tiyatro] ya gideyim mi
6320,sence film mi izleyeyim yoksa akşam yemeğine mi çıkayım,sence film mi izleyeyim yoksa [meal_type : akşam yemeğine] mi çıkayım
6321,lanet olsun hızdan ceza aldım,lanet olsun hızdan ceza aldım
6322,lütfen bana maçın skorunu söyle,lütfen bana maçın skorunu söyle
6323,lütfen bana can yaşıyor de,lütfen bana [person : can] yaşıyor de
6324,bugün kendimizle ne yapıyoruz,bugün kendimizle ne yapıyoruz
6325,günüm inanılmaz zordu,günüm inanılmaz zordu
6326,daha iyi odaklanmam lazım olly tek bir göreve konsantre olamıyorum,daha iyi odaklanmam lazım olly tek bir göreve konsantre olamıyorum
6327,daha iyi odaklanmaya ihtiyacım var olky tek bir göreve konsantre olamıyorum,daha iyi odaklanmaya ihtiyacım var olky tek bir göreve konsantre olamıyorum
6328,günümün yorgun olduğum belli kısımları var,günümün yorgun olduğum belli kısımları var
6329,gün içerisinde gerçekten bunaldığım anlar oluyor olly,gün içerisinde gerçekten bunaldığım anlar oluyor olly
6330,bugün günüm çok zor geçti,bugün günüm çok zor geçti
6331,sezon öncesi beyzbol biletleri aldım,[event_name : sezon öncesi beyzbol] biletleri aldım
6332,bugün postadan bir paket aldım,bugün postadan bir paket aldım
6333,bugün en kötü günümü geçirdim,[date : bugün] en kötü günümü geçirdim
6334,olly bugün çok kötü bir gün geçirdim,olly [date : bugün] çok kötü bir gün geçirdim
6335,olly bugün erken saatlerde neler oldu bilsen,olly [date : bugün erken saatlerde] neler oldu bilsen
6336,bugün erken saatlerde neler oldu asla tahmin edemezsin,[date : bugün erken saatlerde] neler oldu asla tahmin edemezsin
6337,olly sana günümü anlatmak zorundayım,olly sana günümü anlatmak zorundayım
6339,bugün çok ağır bir gündü,[date : bugün] çok ağır bir gündü
