id,utt,annot_utt
3704,agiza piza mbili kubwa na vipande viwili moto vya mabawa ya kuku kutoka dominoes,agiza piza mbili kubwa na vipande viwili moto vya mabawa ya kuku kutoka [business_name : dominoes]
3705,leo ni tarehe na saa ngapi,[date : leo] ni tarehe na saa ngapi
3706,leo ni tarehe tisa,[date : leo] ni tarehe [date : tisa]
3707,hali ya hewa itakuwa aje tarehe,hali ya hewa itakuwa aje tarehe
3709,wimbo huu ulirekodiwa wakati gani,wimbo huu ulirekodiwa wakati gani
3710,kumekimya sana huku,kumekimya sana huku
3711,piga kelele,piga kelele
3712,kucheza orodha yangu ya sasa ya nyimbo kutoka juu,kucheza orodha yangu ya sasa ya nyimbo kutoka juu
3713,cheza wimbo wangu wa country ninayopenda zaidi,cheza wimbo wangu wa [music_genre : country] ninayopenda zaidi
3714,chezesha orodha ya kucheza yangu ya nyimbo kuanzia chini,chezesha orodha ya kucheza yangu ya nyimbo kuanzia chini
3715,tafathali hifadhi maoni yangu kuhusu wimbo huu,tafathali hifadhi maoni yangu kuhusu wimbo huu
3716,tafathali weka kila kitu ambacho ninacho kwa huu muziki,tafathali weka kila kitu ambacho ninacho kwa huu muziki
3717,tafadhali cheza nyimbo zangu za rhumba,tafadhali cheza nyimbo zangu za [music_genre : rhumba]
3719,ni wakati gani mimi kukaa katika uganda sasa hivi,ni wakati gani mimi kukaa katika [place_name : uganda] sasa hivi
3720,saa ngapi kenya sasa hivi,saa ngapi [place_name : kenya] sasa hivi
3721,ni wakati gani wa uganda sasa,ni wakati gani wa [place_name : uganda] sasa
3722,ni wakati gani katika nusu ya mashariki yetu sasa hivi,ni wakati gani katika nusu ya [time_zone : mashariki] yetu sasa hivi
3723,ningependa kusikia minwa mary ya suzanna owiyo baada ya wimbo huu,ningependa kusikia minwa mary ya [artist_name : suzanna owiyo] baada ya wimbo huu
3724,pete yangu ya bahati,pete yangu ya [artist_name : bahati]
3725,leo ni tarehe gani,[date : leo] ni tarehe gani
3726,nionyeshe tarehe ya leo,nionyeshe tarehe ya [date : leo]
3727,cheza rhumba ya wanavokali,cheza [song_name : rhumba] ya [artist_name : wanavokali]
3728,ggoogle tafuta na ucheze huwezi kushindana ya goodluck gozbert,ggoogle tafuta na ucheze [song_name : huwezi kushindana] ya [artist_name : goodluck gozbert]
3729,okonkwo ya mejja,[song_name : okonkwo ya mejja]
3730,tafadhali niambie rasimu ya kuchagua wa houston texans wa hivi karibuni,tafadhali niambie rasimu ya kuchagua wa [news_topic : houston texans] wa hivi karibuni
3731,nahitaji kujua habari yote mpya ya draft ya sofapaka,nahitaji kujua habari yote mpya ya draft ya [news_topic : sofapaka]
3732,nitumie habari yote ya draft ya sofapaka,nitumie habari yote ya draft ya [news_topic : sofapaka]
3733,olly fanya taa kuwa ya bluu tafadhali,olly fanya taa kuwa ya [color_type : bluu] tafadhali
3734,geuza taa kuwa rangi nyekundu,geuza taa kuwa rangi [color_type : nyekundu]
3735,olly geuza kuwa taa za rangi nyekundu,olly geuza kuwa taa za rangi [color_type : nyekundu]
3736,tafadhali punguza sauti ya kipaza sauti,tafadhali punguza sauti ya kipaza sauti
3737,punguza sauti kwa kipaza sauti,punguza sauti kwa kipaza sauti
3738,tafadhali rekebisha vipaza sauti kwa kiwango ya chini kidogo yenye starehe,tafadhali rekebisha vipaza sauti kwa kiwango ya chini kidogo yenye starehe
3739,onyesha habari za dunia ya leo,onyesha habari za [place_name : dunia] ya [date : leo]
3740,toa habari mpya za dunia,toa habari mpya za [place_name : dunia]
3741,wimbo,wimbo
3742,unajua jina la wimbo unaocheza,unajua jina la wimbo unaocheza
3743,jina la wimbo huu ni nini na nani anaimba,jina la wimbo huu ni nini na nani anaimba
3744,nijulishe saa,nijulishe saa
3745,nahitaji kahawa,nahitaji kahawa
3746,nataka kahawa,nataka kahawa
3747,google nijulishe wakati kuna habari yoyote kuhusu uhuru,google nijulishe wakati kuna habari yoyote kuhusu [news_topic : uhuru]
3748,niweke nimesasishwa na habari za dhoruba za karibuni zaidi,niweke nimesasishwa na habari za [news_topic : dhoruba] za karibuni zaidi
3750,olly kama kuna habari mpya itatokea kuhusu mafuriko nijulishe mara moja,olly kama kuna habari mpya itatokea kuhusu [news_topic : mafuriko] nijulishe mara moja
3751,maarufu tuko,maarufu [media_type : tuko]
3752,habari ya hivi punde,habari ya hivi punde
3753,washa kifyonzi,washa [device_type : kifyonzi]
3754,ni habari gani za hivi punde kwenye k.b.c,ni habari gani za hivi punde kwenye [news_topic : k.b.c]
3755,naaeza pata muhtasari ya kinachoendelea na mbio sasa hivi,naaeza pata muhtasari ya kinachoendelea na [news_topic : mbio] sasa hivi
3756,cheza rhumba ijayo,cheza [song_name : rhumba] ijayo
3757,fanya happy birthday uwe wimbo unaofuata,fanya [song_name : happy birthday] uwe wimbo unaofuata
3758,baada ya hii cheza malaika,baada ya hii cheza [song_name : malaika]
3759,niamshe saa moja asubuhi,niamshe [time : saa moja asubuhi]
3760,nahitaji kengele ya saa kumi na mbili asubuhi,nahitaji kengele ya [time : saa kumi na mbili asubuhi]
3761,niamshe saa mbili asubuhi,niamshe [time : saa mbili asubuhi]
3762,ongeza mwangaza,ongeza mwangaza
3763,alexa ongeza mwangaza wa taa,alexa ongeza mwangaza wa taa
3764,weka kengele ya saa tatu asubuhi,weka kengele ya [time : saa tatu asubuhi]
3765,tafadhali niwekee kengele,tafadhali niwekee kengele
3766,niwekee kengele ya kesho,niwekee kengele ya [date : kesho]
3767,cheza baadhi ya pop,cheza baadhi ya [music_genre : pop]
3768,baadhi ya jazz,baadhi ya [music_genre : jazz]
3770,orodhesha kengele,orodhesha kengele
3771,niambie kuhusu kengele,niambie kuhusu kengele
3772,tafadhali nisomee kengele zangu,tafadhali nisomee kengele zangu
3773,unaweza kunipa ripoti ya hali ya hewa,unaweza kunipa ripoti ya hali ya hewa
3774,lemaza tundu smart,lemaza [device_type : tundu smart]
3775,nataka tundu la soketi lizimwe sasa,nataka tundu la [device_type : soketi] lizimwe sasa
3776,badilisha taa kuwa nyekundu,badilisha taa kuwa [color_type : nyekundu]
3777,nataka taa za rangi ya machungwa sasa,nataka taa za rangi ya [color_type : machungwa] sasa
3778,cheza orodha ya kucheza ya spotify,cheza orodha ya kucheza ya [media_type : spotify]
3779,cheza orodha ya kucheza ya youtube tupu,cheza orodha ya kucheza ya [media_type : youtube] tupu
3780,cheza orodha ya kucheza yangu midnight love,cheza orodha ya kucheza yangu [playlist_name : midnight love]
3781,ningependa kusikia orodha ya kucheza niliyounda kwa ajili ya harusi yangu,ningependa kusikia orodha ya kucheza niliyounda kwa ajili ya harusi yangu
3782,tafadhali chagua orodha ya bongo kutoka miaka ya tisini,tafadhali chagua orodha ya [music_genre : bongo] kutoka miaka ya tisini
3783,hali ya hewa inakaa aje nairobi,hali ya hewa inakaa aje [place_name : nairobi]
3784,nipe ripoti ya hali ya hewa ya las vegas,nipe ripoti ya hali ya hewa ya [place_name : las vegas]
3785,zima taa ya bafu tafadhali,zima taa ya [house_place : bafu] tafadhali
3786,zima taa kwa chumba cha wageni,zima taa kwa [house_place : chumba cha wageni]
3787,kipima muda ni nini huko kenya,kipima muda ni nini huko [place_name : kenya]
3788,ni saa ngapi pwani magharibi,ni saa ngapi [time_zone : pwani magharibi]
3789,sema mzaha unaoweka tabasamu usoni mwangu,sema mzaha unaoweka tabasamu usoni mwangu
3791,nipatie taa za rangi nyekundu,nipatie taa za rangi [color_type : nyekundu]
3792,nahitaji kunyamazisha kipaza sauti,nahitaji kunyamazisha kipaza sauti
3793,wacha kunyamazisha kipaza sauti kwa sasa,wacha kunyamazisha kipaza sauti kwa sasa
3794,nataka kunyamazisha kipaza sauti,nataka kunyamazisha kipaza sauti
3795,kuna digrii ngapi huko houston sasa hivi,kuna [weather_descriptor : digrii] ngapi huko [place_name : houston] sasa hivi
3797,badilisha taa,badilisha taa
3798,badilisha rangi za taa,badilisha rangi za taa
3799,badilisha taa ziwe waridi,badilisha taa ziwe [color_type : waridi]
3800,hali ya hewa itakuwaje kesho huko mumbai,hali ya hewa itakuwaje [date : kesho] huko [place_name : mumbai]
3801,onyesha hali ya hewa ya wiki moja ya nairobi,onyesha hali ya hewa ya [date : wiki moja] ya [place_name : nairobi]
3802,nionyeshe kesho hali ya hewa ya mumbai,nionyeshe [date : kesho] hali ya hewa ya [place_name : mumbai]
3803,tafadhali zima soketi ya plagi mahiri,tafadhali zima [device_type : soketi ya plagi mahiri]
3804,washa soketi ya plagi ya wemo,washa [device_type : soketi ya plagi ya wemo]
3805,hali ya hewa wiki hii,hali ya hewa [date : wiki hii]
3806,hali ya hewa ya kesho,hali ya hewa ya [date : kesho]
3807,hali ya hewa nairobi wiki hii,hali ya hewa [place_name : nairobi] [date : wiki hii]
3808,kuleta taa,kuleta taa
3809,punguza chini sauti ya spika,punguza chini sauti ya spika
3810,ongeza tambo za kipaza sauti,ongeza tambo za kipaza sauti
3811,endesha sauti ya spika polepole,endesha sauti ya spika polepole
3812,bubu kwa dakika kumi na tano,bubu kwa [time : dakika kumi na tano]
3813,nyamazisha iliyowezeshwa hadi niseme hivyo,nyamazisha iliyowezeshwa hadi niseme hivyo
3814,je kutakuwa na baridi kesho,je kutakuwa na [weather_descriptor : baridi] [date : kesho]
3815,kusini kutakuwa na joto kesho,kusini kutakuwa na [weather_descriptor : joto] [date : kesho]
3816,cheza wimbo unaofuata kwenye orodha,cheza wimbo unaofuata kwenye orodha
3817,cheza wimbo ya kwanza kwa albamu unaofuata,cheza wimbo ya kwanza kwa albamu unaofuata
3818,rhumba yangu ya kwanza nayopenda zaidi kwenye mpangilio,rhumba yangu ya kwanza nayopenda zaidi kwenye mpangilio
3819,tafathali pea wimbo unaocheza nyota tano,tafathali pea wimbo unaocheza nyota tano
3820,kumbuka wimbo wa sasa kama wa kushangaza tafadhali,kumbuka wimbo wa sasa kama wa kushangaza tafadhali
3821,wimbo wa sasa unakadiriwa kuwa na nyota tatu,wimbo wa sasa unakadiriwa kuwa na nyota tatu
3822,nitafutie habari ya magari,nitafutie habari ya [news_topic : magari]
3824,habari ya karibuni ya ndege za nairobi,habari ya karibuni ya [news_topic : ndege za nairobi]
3825,orodhesha hadithi za gari za sasa,orodhesha [news_topic : hadithi za gari] za sasa
3826,olly nini hii inacheza saa hizi,olly nini hii inacheza saa hizi
3827,ni wimbo gani unaocheza sasa hivi,ni wimbo gani unaocheza sasa hivi
3828,nahitaji kufuta kengele ya kanisa jumapili saa tano asubuhi,nahitaji kufuta kengele ya kanisa [date : jumapili] [time : saa tano asubuhi]
3829,tafadhali toa kengele ambayo imewekwa ya siku za wiki saa tatu,tafadhali toa kengele ambayo imewekwa ya [date : siku za wiki] [time : saa tatu]
3830,sihitaji tena kengele ya kila siku ya saa kumi na moja jioni,sihitaji tena kengele ya kila siku ya [time : saa kumi na moja jioni]
3831,nataka kusikiza bongo tafadhali,nataka kusikiza [music_genre : bongo] tafadhali
3832,washa baadhi ya muziki ya rap,washa baadhi ya muziki ya [music_genre : rap]
3833,zima taa,zima taa
3834,kupunguza kiwango cha mwangaza,kupunguza kiwango cha mwangaza
3835,nataka kuagiza chakula ya kiafrika ya kubebewa,nataka kuagiza chakula ya [food_type : kiafrika] [order_type : ya kubebewa]
3836,unaweza kuangalia huduma ya kubeba chakula cha kichina iliyo karibu na hapa,unaweza kuangalia [order_type : huduma ya kubeba] chakula cha [food_type : kichina] iliyo karibu na hapa
3837,nyamazisha muziki,nyamazisha muziki
3838,zima sauti zote,zima sauti zote
3839,nyamazisha rekodi ya sauti,nyamazisha rekodi ya sauti
3840,washa roomba,washa [device_type : roomba]
3841,amilisha roomba,amilisha [device_type : roomba]
3842,fanya roomba ianze kusafisha,fanya [device_type : roomba] ianze kusafisha
3843,niitishie chapati,niitishie [food_type : chapati]
3844,niagizie pizza,niagizie [food_type : pizza]
3845,agiza mbavu chajio,agiza [food_type : mbavu] [meal_type : chajio]
3846,ni muziki aina gani ninao furahia,ni muziki aina gani ninao furahia
3847,ni aina gani za muziki ninazopenda zaidi,ni aina gani za muziki ninazopenda zaidi
3848,nini kinaendelea duniani sahii,nini kinaendelea [place_name : duniani] sahii
3849,naweza pata muhtasari wa habari ya karibuni inayoendelea kwenye dunia,naweza pata muhtasari wa habari ya karibuni inayoendelea kwenye [place_name : dunia]
3850,nipe habari za sasa hivi kuhusu matukio ya hivi karibuni,nipe habari za sasa hivi kuhusu matukio ya hivi karibuni
3851,tafadhali niambie tarehe na saa,tafadhali niambie tarehe na saa
3852,ni aina gani ya hali ya hewa wanayo katika mji wa orange tx sasa hivi,ni aina gani ya hali ya hewa wanayo katika mji wa [place_name : orange tx] sasa hivi
3853,sauti mbali tafadhali,sauti mbali tafadhali
3854,nyamazisha vipaza sauti tafadhali,nyamazisha vipaza sauti tafadhali
3855,nataka kusikia matusi ya utani,nataka kusikia [joke_type : matusi] ya utani
3856,je kutakuwa na jua kesho,je kutakuwa na [weather_descriptor : jua] [date : kesho]
3857,mvua itanyesha wiki hii,mvua [weather_descriptor : itanyesha] [date : wiki hii]
3858,je kutakuwa na theluji yeyote jumanne,je kutakuwa na [weather_descriptor : theluji] yeyote [date : jumanne]
3859,tafadhali weka rap yangu ninayoipenda zaidi kwa orodha ya kucheza ya muziki,tafadhali weka [music_genre : rap] yangu ninayoipenda zaidi kwa orodha ya kucheza ya muziki
3860,cheza nyimbo zangu zote za kilatini zinayopendeza,cheza nyimbo zangu zote za [music_genre : kilatini] zinayopendeza
3861,washa chumba kwa ajili yangu,washa [device_type : chumba] kwa ajili yangu
3862,pata mashini kusafisha juu,pata [device_type : mashini] kusafisha juu
3863,nani alitoa wimbo unaocheza kwa redio,nani alitoa wimbo unaocheza kwa redio
3864,nani anauimba wimbo ambao nausikiza hivi sasa.,nani anauimba wimbo ambao nausikiza hivi sasa.
3865,nini matokeo ya michezo miwili ya ucl,nini matokeo ya [news_topic : michezo miwili ya ucl]
3866,unaweza nipatia habari kutoka daily nation,unaweza nipatia habari kutoka daily nation
3867,nisomee vichwa vya habari kutoka habari za eldoret,nisomee vichwa vya habari kutoka [media_type : habari za eldoret]
3868,vichwa vya habari kwenye the star ni nini,vichwa vya habari kwenye [media_type : the star] ni nini
3869,kengele ya mlango wa nyuma imewekwa tayari kulia,kengele ya mlango wa nyuma imewekwa tayari kulia
3870,ni wakati gani wa kuamka wa kengele yangu nimeweka wa ku ondoka na ndege hii wikendi,ni wakati gani wa [alarm_type : kuamka] wa kengele yangu nimeweka wa ku ondoka na ndege [date : hii wikendi]
3871,tafadhali ongeza taa juu kidogo,tafadhali ongeza taa juu kidogo
3872,washa taa juu hadi nane,washa taa juu hadi nane
3873,ni wakati gani sahihi,ni wakati gani sahihi
3874,naweza kupata muda,naweza kupata muda
3875,hali ya hewa inaonekana kama nini kwa wiki nzima,hali ya hewa inaonekana kama nini kwa [date : wiki nzima]
3876,kutakuwa na mabadiliko ya ghafla ya hewa hivi karibuni,kutakuwa na [weather_descriptor : mabadiliko ya ghafla ya hewa] hivi karibuni
3877,washa soketi ya plagi ya wemo,washa [device_type : soketi ya plagi ya wemo]
3878,hali ya hewa ya sasa huko miami ikoje,hali ya hewa ya sasa huko [place_name : miami] ikoje
3879,hali ya hewa ikoje huko nairobi,hali ya hewa ikoje huko [place_name : nairobi]
3880,hali ya hewa ikoje sasa,hali ya hewa ikoje sasa
3881,badilisha taa za nyumba kuwa waridi,badilisha taa za [house_place : nyumba] kuwa [color_type : waridi]
3882,ningependa taa za nyumba ziwe za rangi ya waridi,ningependa taa za [house_place : nyumba] ziwe za [color_type : rangi ya waridi]
3883,angaza juu mwangaza,angaza juu mwangaza
3884,orodhesha kengele zilizowekwa kwa sasa,orodhesha kengele zilizowekwa kwa sasa
3885,kengele gani zimewekwa kwa sasa,kengele gani zimewekwa kwa sasa
3886,kengele yoyote iliyoodhoreshwa kwa sasa,kengele yoyote iliyoodhoreshwa kwa sasa
3887,piga simu kwa new stanley,piga simu kwa [business_name : new stanley]
3888,tafadhali pigia jumia na uagize pilau,tafadhali pigia [business_name : jumia] na uagize [food_type : pilau]
3889,nitafutie muziki ya genge,nitafutie muziki ya [music_genre : genge]
3890,nataka kusikia kibao za densi za sasa,nataka kusikia kibao za densi za sasa
3891,rudi nyuma,rudi nyuma
3892,nyamaza mara moja,nyamaza mara moja
3893,tafadhali zima kidhibiti cha sauti,tafadhali zima kidhibiti cha sauti
3894,rudia hiyo,rudia hiyo
3895,tafadhali ongeza mwangaza,tafadhali ongeza mwangaza
3896,kuna giza,kuna giza
3897,hali ya hewa itakuwa aje huko austin tarehe kumi na sita machi,hali ya hewa itakuwa aje huko [place_name : austin] tarehe kumi na sita machi
3898,kutakuwa na theluji yoyote wiki ijayo,kutakuwa na [weather_descriptor : theluji] yoyote [date : wiki ijayo]
3899,kutanyesha tarehe kumi na tano mwezi wa agosti,[weather_descriptor : kutanyesha] [date : tarehe kumi na tano mwezi wa agosti]
3900,tafadhali washa kicheza muziki,tafadhali washa [device_type : kicheza muziki]
3901,acha tucheze orodha ya kucheza,acha tucheze orodha ya kucheza
3902,anza muziki wa satellite,anza muziki wa satellite
3903,tafadhali toa kengele imewekwa ya jumatano inayoitwa kickball,tafadhali toa kengele imewekwa ya [date : jumatano] inayoitwa [event_name : kickball]
3904,tafadhali futa kengele ya jumatano jioni,tafadhali futa kengele ya [date : jumatano] [timeofday : jioni]
3905,mpira wa kick umekwisha sihitaji kengele ya mpira wa kick jumatano jioni tena,mpira wa kick umekwisha sihitaji kengele ya mpira wa kick [date : jumatano] [timeofday : jioni] tena
3906,tafadhali anza kucheza orodha ya otile brown na habari,tafadhali anza kucheza orodha ya [artist_name : otile brown] na habari
3907,nicheze hits za mwaka uliopita,nicheze hits za mwaka uliopita
3908,nataka kucheza nyimbo za rock za hart the band,nataka kucheza nyimbo za [music_genre : rock] za [artist_name : hart the band]
3909,ningependa kusikia nyimbo za kiasili kutoka mwaka elfu moja mia tisa sitini na nane,ningependa kusikia nyimbo za [music_genre : kiasili] kutoka mwaka [date : elfu moja mia tisa sitini na nane]
3910,anza muziki yangu ninayopenda zaidi,anza muziki yangu ninayopenda zaidi
3911,nataka kusikia nyimbo zozote zilizopata grammys mwaka huu,nataka kusikia nyimbo zozote zilizopata grammys mwaka huu
3912,ningependa kusikiliza muziki wa chakacha,ningependa kusikiliza muziki wa [music_genre : chakacha]
3913,zima taa sebuleni,zima taa [house_place : sebuleni]
3914,tafadahli nakili kichwa cha wimbo wimbo mzuri,tafadahli nakili kichwa cha wimbo wimbo mzuri
3915,huu ni wimbo mzuri tafadhali andika faili ipasavyo,huu ni wimbo mzuri tafadhali andika faili ipasavyo
3916,ni habari gani za mtaa za hivi punde zaidi,ni habari gani za mtaa za hivi punde zaidi
3917,nisomee vichwa vya habari za nairobi,nisomee vichwa vya habari za [place_name : nairobi]
3918,nataka kusikiliza vibao vikubwa zaidi za fadhili williams,nataka kusikiliza vibao vikubwa zaidi za [artist_name : fadhili williams]
3919,ni nini kinaendelea na rais trump,ni nini kinaendelea na [news_topic : rais trump]
3920,nafurahia muziki.,nafurahia muziki.
3921,tafadhali cheza wimbo wowote ulioimbwa karne hii,tafadhali cheza wimbo wowote ulioimbwa karne hii
3922,nahitaji kujua leo ni tarehe ngapi,nahitaji kujua [date : leo] ni tarehe ngapi
3923,cheza orodha ya kucheza ya muziki yangu ya bongo,cheza orodha ya kucheza ya muziki yangu ya [music_genre : bongo]
3924,cheza muziki wa dansi ya kielektroniki baada ya hii moja,cheza muziki wa [music_genre : dansi ya kielektroniki] baada ya hii moja
3925,anza orodha yangu ya wimbo wa watu wa jumla baada ya huu wimbo,anza orodha yangu ya wimbo wa [music_genre : watu wa jumla] baada ya huu wimbo
3926,ni kiasi gani cha mvua nairobi imepokea hadi leo,ni kiasi gani cha [weather_descriptor : mvua] [place_name : nairobi] imepokea hadi [date : leo]
3927,ni theluji kiasi gani imeanguka huko maine tangu jana,ni [weather_descriptor : theluji] kiasi gani imeanguka huko [place_name : maine] tangu [date : jana]
3928,ni utabiri gani wa sasa wa maine,ni utabiri gani wa sasa wa [place_name : maine]
3930,nichezee wimbo wa yamoto band mpya kabisa,nichezee wimbo wa [artist_name : yamoto band] mpya kabisa
3931,unaweza kucheza bensoul,unaweza kucheza [artist_name : bensoul]
3932,tengeneza nyungu ya kahawa,tengeneza nyungu ya kahawa
3933,nionyeshe kengele zangu zote zinazotumika,nionyeshe kengele zangu zote zinazotumika
3934,nionyeshe kengele zangu zote zenye zimewekwa,nionyeshe kengele zangu zote zenye zimewekwa
3935,je ni baridi nje,je ni [weather_descriptor : baridi] nje
3936,joto ni ngapi,[weather_descriptor : joto] ni ngapi
3937,cheza nviiri the storyteller,cheza [artist_name : nviiri the storyteller]
3938,tafuta nyimbo zote za wanavokali na ucheze,tafuta nyimbo zote za [artist_name : wanavokali] na ucheze
3939,unaweza nihifadhia wimbo huu ndio ninaopenda zaidi,unaweza nihifadhia wimbo huu ndio ninaopenda zaidi
3940,hifadhi nyimbo hii,hifadhi nyimbo hii
3941,ningependa ukumbuke napenda wimbo huu,ningependa ukumbuke napenda wimbo huu
3942,ni siku gani harusi inaangukia mwaka huu,ni siku gani [event_name : harusi] inaangukia [date : mwaka huu]
3943,ni siku gani ya tarehe ishirini mwezi huu,ni siku gani ya [date : tarehe ishirini mwezi huu]
3944,nichekeshe nataka kusikia mzaha,nichekeshe nataka kusikia mzaha
3945,habari za hivi punde kuhusu kibaki,habari za hivi punde kuhusu [news_topic : kibaki]
3947,ni habari gani zilizovuma kwenye vichwa vya habari hivi sasa,ni habari gani zilizovuma kwenye vichwa vya habari hivi sasa
3948,nahitaji wewe kuweka kengele,nahitaji wewe kuweka kengele
3949,unaweza niwekea kengele,unaweza niwekea kengele
3951,je ninaweza kuagiza chakula cha kubeba cha java,je ninaweza kuagiza chakula cha kubeba cha [business_name : java]
3952,iko wapi java inayoweza ya kubeba,iko wapi [business_name : java] inayoweza [order_type : ya kubeba]
3953,cheza nakupenda malaika ya wanavokali unaofuata,cheza [song_name : nakupenda malaika] ya [artist_name : wanavokali] unaofuata
3954,baada ya wimbo huu kucheza nakupenda malaika,baada ya wimbo huu kucheza [song_name : nakupenda malaika]
3955,weka kengele ya saa tatu usiku,weka kengele ya [time : saa tatu usiku]
3956,nijulishe katika masaa matatu,nijulishe katika [time : masaa matatu]
3957,saa ngapi huko nairobi,saa ngapi huko [place_name : nairobi]
3958,saa ngapi mbele ni nairobi,saa ngapi mbele ni [place_name : nairobi]
3959,badilisha kengele zangu ziwe katika saa ya mlima,badilisha kengele zangu ziwe katika saa ya [time_zone : mlima]
3960,sema wakati,sema wakati
3961,nionyeshe utabiri,nionyeshe utabiri
3962,fungua programu ya hali ya hewa,fungua programu ya hali ya hewa
3963,kuna kengele yoyote leo,kuna kengele yoyote [date : leo]
3964,ni kengele ngapi zimewekwa,ni kengele ngapi zimewekwa
3965,nionyeshe orodha ya kengele,nionyeshe orodha ya kengele
3966,ongeza wimbo huu kwenye katalogi yangu,ongeza wimbo huu kwenye katalogi yangu
3967,rap,[music_genre : rap]
3968,indie,[music_genre : indie]
3969,pop,[music_genre : pop]
3970,hali ya hewa iko aje sasa hivi,hali ya hewa iko aje sasa hivi
3971,olly hali ya hewa iko aje sasa hivi,olly hali ya hewa iko aje sasa hivi
3972,niambie nini kinatokea katika siasa za kenya,niambie nini kinatokea katika [news_topic : siasa za kenya]
3973,nataka kujua ni timu gani iko kileleni mwa ligi kuu ya uingereza,nataka kujua ni timu gani iko kileleni mwa [news_topic : ligi kuu ya uingereza]
3974,nipe takwimu za hivi punde za mwai kibaki,nipe takwimu za hivi punde za [person : mwai kibaki]
3975,tafadhali niamshe saa mbili asubuhi,tafadhali niamshe [time : saa mbili asubuhi]
3976,weka kengele yangu ya saa mbili asubuhi,weka kengele yangu ya [time : saa mbili asubuhi]
3977,nishtue saa mbili asubuhi,nishtue [time : saa mbili asubuhi]
3978,je hali ya hewa mombasa ikoje,je hali ya hewa [place_name : mombasa] ikoje
3979,je kuna joto nje sasa hivi hawaii,je kuna joto nje sasa hivi [place_name : hawaii]
3980,tafadhali cheza ndabasie ya kakai kilinzo,tafadhali cheza [song_name : ndabasie] ya [artist_name : kakai kilinzo]
3981,tafadhali washa spotify playlist yangu,tafadhali washa [playlist_name : spotify playlist] yangu
3982,tafadhali chagua wimbo wa kwanza ndani ya itunes library yangu,tafadhali chagua wimbo wa kwanza ndani ya [playlist_name : itunes library] yangu
3983,wacha hiyo,wacha hiyo
3984,tafadhali kuwa mtulivu,tafadhali kuwa mtulivu
3985,tafadhali unda kengele ya saa kumi na mbili asubuhi,tafadhali unda kengele ya [time : saa kumi na mbili asubuhi]
3986,weka kengele ya saa kumi na mbili asubuhi,weka kengele ya [time : saa kumi na mbili asubuhi]
3987,tafadhali unaweza weka kengele ya saa kumi na mbili asubuhi,tafadhali unaweza weka kengele ya [time : saa kumi na mbili asubuhi]
3988,citizen,[media_type : citizen]
3990,citizen,[media_type : citizen]
3991,unaweza zima taa,unaweza zima taa
3993,unaweza fanya taa kuzimika,unaweza fanya taa kuzimika
3994,siku gani ya juma ni krismasi,siku gani ya [date : juma] ni [event_name : krismasi]
3995,olly siku gani ya wiki ni halloween,olly [date : siku] gani [date : ya wiki] ni [event_name : halloween]
3996,zipi habari katika eneo langu,zipi habari katika eneo langu
3997,alexa ni nini habari katika eneo langu,alexa ni nini habari katika eneo langu
3998,alexa nini kanaendelea leo,alexa nini kanaendelea [date : leo]
3999,nini kinaendelea leo,nini kinaendelea [date : leo]
4000,ni nini kilifanyika jana katika zora,ni nini kilifanyika [date : jana] katika [news_topic : zora]
4001,nini ilifanyika kwenye sue na johnie,nini ilifanyika kwenye [news_topic : sue na johnie]
4002,cheza rap,cheza [music_genre : rap]
4003,ni ya saa ya kusikiliza nyimbo za otile brown,ni ya saa ya kusikiliza nyimbo za [artist_name : otile brown]
4004,ongeza mwangaza wa taa za sebuleni,ongeza mwangaza wa taa za [house_place : sebuleni]
4005,ongeza taa sebuleni nusu njia,ongeza taa [house_place : sebuleni] nusu njia
4006,ongeza mwangaza,ongeza mwangaza
4007,anza kuchanganya,anza [player_setting : kuchanganya]
4008,anza kidude cha rudia,anza kidude cha [player_setting : rudia]
4009,fanya taa kung'aa kidogo,fanya taa kung'aa kidogo
4010,tafadhali ongeza giza kwa taa,tafadhali ongeza giza kwa taa
4011,niwashie kifyonzi,niwashie [device_type : kifyonzi]
4012,endelea kusafisha,endelea kusafisha
4013,tufute vumbi,tufute vumbi
4014,toa kengele zangu zote,toa kengele zangu zote
4015,toa kengele yangu ya ku amka,toa kengele yangu ya ku [alarm_type : amka]
4016,olly ondoa kengele yangu ya ku amka,olly ondoa kengele yangu ya ku [alarm_type : amka]
4017,ondoa kengele zangu za sasa hivi,ondoa kengele zangu za sasa hivi
4018,olly ondoa kengele zangu za sasa,olly ondoa kengele zangu za sasa
4019,likizo ijayo ni lini,[event_name : likizo ijayo] ni lini
4021,ni siku ngapi katika mwezi huu,ni siku ngapi katika [date : mwezi huu]
4022,taarifa za habari,taarifa za habari
4023,ni nini kwenye habari,ni nini kwenye habari
4024,tafadhali punguza nguvu,tafadhali punguza nguvu
4025,zima,zima
4026,zima umeme,zima umeme
4027,fanya taa iwe nyekundu,fanya taa iwe [color_type : nyekundu]
4028,rangi taa nyekundu,rangi taa [color_type : nyekundu]
4029,cheza bongo flava mbadala,cheza [music_genre : bongo flava] mbadala
4030,cheza nani kama wewe,cheza [song_name : nani kama wewe]
4031,cheza muziki safari ya samburu,cheza muziki [song_name : safari ya samburu]
4032,hits zipi ya leo ya country,hits zipi [date : ya leo] ya [music_genre : country]
