id,utt,annot_utt
2699,อยากฟัง ร็อก,อยากฟัง [music_genre : ร็อก]
2700,เล่น เพลงร็อค,เล่น เพลงร็อค
2701,ok google เล่น เพลง ร็อค,ok google เล่น เพลง [music_genre : ร็อค]
2702,เล่น เพลง ร็อค หน่อย,เล่น เพลง [music_genre : ร็อค] หน่อย
2703,เล่น เพลงโฟล์ค,เล่น เพลงโฟล์ค
2704,ฟัง อินดี้ร็อค กันดีกว่า โอเคมั๊ย,ฟัง [music_genre : อินดี้ร็อค] กันดีกว่า โอเคมั๊ย
2705,ลดเสียงลง,ลดเสียงลง
2706,ลดระดับเสียงลง ยี่สิบเปอร์เซ็น,ลดระดับเสียงลง [change_amount : ยี่สิบเปอร์เซ็น]
2707,ช่วยเพิ่มเสียงขึ้นอีก,ช่วยเพิ่มเสียงขึ้นอีก
2708,olly อยากเต้น เปิดเพลง ร็อค ให้หน่อย,olly อยากเต้น เปิดเพลง [music_genre : ร็อค] ให้หน่อย
2709,olly วันนี้ อยากฟัง เพลงเศร้า จัง,olly [date : วันนี้] อยากฟัง [music_genre : เพลงเศร้า] จัง
2710,ตัดกระแสไฟ,ตัดกระแสไฟ
2711,ปิด ไฟ,ปิด ไฟ
2712,ฉันไม่ชอบสีพวกนี้ใน บ้าน เลย,ฉันไม่ชอบสีพวกนี้ใน [house_place : บ้าน] เลย
2713,เปลี่ยนสีไฟให้ที,เปลี่ยนสีไฟให้ที
2714,อยากได้สีไฟที่ สดใส,อยากได้สีไฟที่ [color_type : สดใส]
2715,เล่นเพลง อาย,เล่นเพลง [song_name : อาย]
2716,อาย,[song_name : อาย]
2717,อยากฟัง คราม,อยากฟัง [song_name : คราม]
2718,ปลุกฉันตอน ตีสามครึ่ง,ปลุกฉันตอน [time : ตีสามครึ่ง]
2719,ตั้งปลุกตอน ห้าโมงครึ่ง,ตั้งปลุกตอน [time : ห้าโมงครึ่ง]
2720,ตั้ง นาฬิกาปลุก ไว้ตอน ห้าโมงครึ่ง,ตั้ง นาฬิกาปลุก ไว้ตอน [time : ห้าโมงครึ่ง]
2721,เธอมี เรื่องตลก ขบขัน ให้ฉันไหม,เธอมี เรื่องตลก [joke_type : ขบขัน] ให้ฉันไหม
2722,คุณรู้จักเรื่อง ตลก ดี ดี บ้าง ไหม,คุณรู้จักเรื่อง ตลก [joke_type : ดี] ดี บ้าง ไหม
2723,เพลง แบบ นี้ เรียกว่าอะไร,เพลง แบบ นี้ เรียกว่าอะไร
2724,ขอข่าวจาก ไทยรัฐ,ขอข่าวจาก [media_type : ไทยรัฐ]
2725,ข่าวจาก ไทยรัฐ มีอะไรบ้าง,ข่าวจาก [media_type : ไทยรัฐ] มีอะไรบ้าง
2726,ข่าว ไทยรัฐ,ข่าว [media_type : ไทยรัฐ]
2727,ปิด ปลั๊ก wemo,ปิด [device_type : ปลั๊ก wemo]
2728,ปิดการใช้งาน ปลั๊ก wemo,ปิดการใช้งาน [device_type : ปลั๊ก wemo]
2729,หา มุกตลก เกี่ยวกับ ควายและลิง,หา มุกตลก เกี่ยวกับ [food_type : ควายและลิง]
2730,ฉันต้องการหา เรื่องตลก ที่โอเคกับ เด็ก,ฉันต้องการหา เรื่องตลก ที่โอเคกับ [relation : เด็ก]
2731,ฉันต้องการ กาแฟ จาก เครื่องชงกาแฟ,ฉันต้องการ กาแฟ จาก [device_type : เครื่องชงกาแฟ]
2732,เตรียม กาแฟ ให้ฉันที,เตรียม กาแฟ ให้ฉันที
2733,เริ่มการใช้งาน หม้อ กาแฟ,เริ่มการใช้งาน หม้อ กาแฟ
2736,ตอนนี้ ฝนตก ใช่มั๊ย,ตอนนี้ [weather_descriptor : ฝนตก] ใช่มั๊ย
2737,ฉันต้องทำมันที่ไฟล์เพลงสำคัญที่สุด,ฉันต้องทำมันที่ไฟล์เพลงสำคัญที่สุด
2738,ฉันชอบเป็นมัน,ฉันชอบเป็นมัน
2739,ฉันตั้งใจทำมัน,ฉันตั้งใจทำมัน
2740,บริการส่ง จาก ร้านอาหาร นี้ มั้ยคะ,[order_type : บริการส่ง] จาก [business_type : ร้านอาหาร] นี้ มั้ยคะ
2741,ร้านอาหาร โปรด ของฉัน มี บริการส่งอาหาร ไหม,[business_type : ร้านอาหาร] โปรด ของฉัน มี [order_type : บริการส่งอาหาร] ไหม
2742,ซื้อกลับบ้าน ได้มั้ย,[order_type : ซื้อกลับบ้าน] ได้มั้ย
2743,เปิด ข่าว วันนี้ จาก ไทยรัฐ,เปิด ข่าว วันนี้ จาก [media_type : ไทยรัฐ]
2744,วันนี้ ไทยรัฐ มี บทความ ข่าว อะไรบ้าง,[date : วันนี้] [media_type : ไทยรัฐ] มี บทความ ข่าว อะไรบ้าง
2745,มีข่าวอะไรในหมวด การเมือง ของ เดลินิวส์,มีข่าวอะไรในหมวด [news_topic : การเมือง] ของ [media_type : เดลินิวส์]
2746,เปลี่ยน ไฟ ห้องนั่งเล่น เป็น สีเหลือง,เปลี่ยน ไฟ [house_place : ห้องนั่งเล่น] เป็น [color_type : สีเหลือง]
2747,ฉันต้องการเปลี่ยน สี ไฟ,ฉันต้องการเปลี่ยน สี ไฟ
2748,ช่วย เปลี่ยน ไฟ เป็น สีส้ม ได้มั้ย,ช่วย เปลี่ยน ไฟ เป็น [color_type : สีส้ม] ได้มั้ย
2749,เปิด เครื่องชงกาแฟ,เปิด [device_type : เครื่องชงกาแฟ]
2750,อยากกิน กาแฟสักแก้วหนึ่ง,อยากกิน กาแฟสักแก้วหนึ่ง
2751,ช่วย เปิด เครื่องชงกาแฟ ให้ที,ช่วย เปิด [device_type : เครื่องชงกาแฟ] ให้ที
2752,ขอกาแฟแก้วหนึ่ง,ขอกาแฟแก้วหนึ่ง
2753,ฉันต้องการ กาแฟหนึ่งแก้ว,ฉันต้องการ กาแฟหนึ่งแก้ว
2754,ข่าวท้องถิ่นล่าสุด,ข่าวท้องถิ่นล่าสุด
2755,ข่าว พัทยา ล่าสุด,ข่าว [place_name : พัทยา] ล่าสุด
2756,พาดหัวข่าวสำหรับ ชลบุรี,พาดหัวข่าวสำหรับ [place_name : ชลบุรี]
2757,ข่าว การเมือง มีอะไรบ้าง,ข่าว [news_topic : การเมือง] มีอะไรบ้าง
2758,เปิด ข่าว การเมือง ของ วันนี้,เปิด ข่าว [news_topic : การเมือง] ของ [date : วันนี้]
2759,อยาก ดู ข่าว การเมือง,อยาก ดู ข่าว [news_topic : การเมือง]
2760,เพลง,เพลง
2761,เริ่มเล่น เพลง,เริ่มเล่น เพลง
2762,เปิด เพลง ลุลา,เปิด เพลง ลุลา
2763,แสดงเวลาให้ฉันดู,แสดงเวลาให้ฉันดู
2764,ฉันต้องการสั่ง ซื้อกลับบ้าน,ฉันต้องการสั่ง [order_type : ซื้อกลับบ้าน]
2765,ฉันมีอารมณ์อยากจะสั่ง ซื้อกลับบ้าน,ฉันมีอารมณ์อยากจะสั่ง [order_type : ซื้อกลับบ้าน]
2766,ซื้อกลับบ้าน,[order_type : ซื้อกลับบ้าน]
2767,เล่น เพลง แจ๊ส เดี๋ยวนี้,เล่น เพลง [music_genre : แจ๊ส] เดี๋ยวนี้
2768,เริ่มเล่น เพลง แจ๊ส,เริ่มเล่น เพลง [music_genre : แจ๊ส]
2769,เล่น เพลง แจ๊ส,เล่น เพลง [music_genre : แจ๊ส]
2770,olly เล่น เพลง แนว แจ๊ส,olly เล่น เพลง แนว [music_genre : แจ๊ส]
2771,คำ สั่ง ซื้อของฉันอีกนานมั้ย,คำ สั่ง ซื้อของฉันอีกนานมั้ย
2772,ฉันสามารถไปรับ คำสั่งซื้อ ของฉันเมื่อไหร่,ฉันสามารถไปรับ คำสั่งซื้อ ของฉันเมื่อไหร่
2773,คำสั่งซื้อ ของฉันจะเสร็จเมื่อไหร่,คำสั่งซื้อ ของฉันจะเสร็จเมื่อไหร่
2774,ปิด ไฟ,ปิด ไฟ
2775,หยุดใช้งาน ไฟ,หยุดใช้งาน ไฟ
2776,ทำให้ ไฟ ใน ห้อง ปิด,ทำให้ ไฟ ใน [house_place : ห้อง] ปิด
2777,วันนี้ ต้องเอา ร่ม ไปมั๊ย,[date : วันนี้] ต้องเอา ร่ม ไปมั๊ย
2778,หนาวกว่า เมื่อวาน มั๊ย,หนาวกว่า [date : เมื่อวาน] มั๊ย
2779,กรุณาหา ดนตรี โดย โลโซ,กรุณาหา ดนตรี โดย [artist_name : โลโซ]
2780,มี คอนเสิร์ต อะไรบ้าง ที่กำลังจะจัด,มี [event_name : คอนเสิร์ต] อะไรบ้าง ที่กำลังจะจัด
2781,เล่น เพลง เเจ๊ส หน่อย,เล่น เพลง [music_genre : เเจ๊ส] หน่อย
2782,สิบมีนาคม ตรงกับวันไหนของสัปดาห์,[date : สิบมีนาคม] ตรงกับวันไหนของสัปดาห์
2783,วันเสาร์ หน้าคือวันที่เท่าไหร่,[date : วันเสาร์] หน้าคือวันที่เท่าไหร่
2784,วันศุกร์สุดท้ายของเดือน คือวันอะไร,[date : วันศุกร์สุดท้ายของเดือน] คือวันอะไร
2785,เริ่มการดูดฝุ่น,เริ่มการดูดฝุ่น
2786,ด้วยความยินดีเช่นกัน,ด้วยความยินดีเช่นกัน
2787,เล่น เพลงไหนก็ได้ ของ บอดี้เเสลม,เล่น เพลงไหนก็ได้ ของ [artist_name : บอดี้เเสลม]
2788,ทะเลใจ บอดี้เเสลม,ทะเลใจ [artist_name : บอดี้เเสลม]
2789,หา เพลง ใหม่ที่สุด ของ สล็อตเเมชชีน,หา เพลง ใหม่ที่สุด ของ [artist_name : สล็อตเเมชชีน]
2790,ทีมแยงกี้ชนะการแข่งขัน เมื่อคืน หรือเปล่า,ทีมแยงกี้ชนะการแข่งขัน [date : เมื่อคืน] หรือเปล่า
2791,พยากรณ์อากาศ ห้าวัน ใน สมุทรสาคร เป็นอย่างไรบ้าง,พยากรณ์อากาศ [date : ห้าวัน] ใน [place_name : สมุทรสาคร] เป็นอย่างไรบ้าง
2792,เล่น รักไม่ยอมเปลี่ยนแปลง ติ๊ก ชิโร่,เล่น รักไม่ยอมเปลี่ยนแปลง [artist_name : ติ๊ก ชิโร่]
2793,เปิด ดวงจันทร์ในตอนกลางวัน ของ วี วีโอเล็ต,เปิด ดวงจันทร์ในตอนกลางวัน ของ [artist_name : วี วีโอเล็ต]
2794,เปิด ดวงจันทร์ในยามกลางวัน ของ วี วีโอเลต,เปิด ดวงจันทร์ในยามกลางวัน ของ [artist_name : วี วีโอเลต]
2795,เงียบเสียงลำโพง,เงียบเสียงลำโพง
2796,ปิด เสียง ลำโพง,ปิด เสียง ลำโพง
2797,ปิด เสียง ลำโพง,ปิด เสียง ลำโพง
2798,เพลง ซ่อนกลิ่น,เพลง ซ่อนกลิ่น
2799,เล่น เพลง คราม,เล่น เพลง [song_name : คราม]
2800,เล่นเพลง คราม,เล่นเพลง [song_name : คราม]
2801,ที่ ลอนดอน เป็นเวลากี่โมง,ที่ [place_name : ลอนดอน] เป็นเวลากี่โมง
2802,ตอนนี้ ชิคาโก กี่โมง,ตอนนี้ [place_name : ชิคาโก] กี่โมง
2803,หรี่ ไฟ ลง นิดนึง,หรี่ ไฟ ลง นิดนึง
2804,ลด ความสว่าง ของ ไฟ,ลด ความสว่าง ของ ไฟ
2805,ชงกาแฟถ้วยหนึ่ง,ชงกาแฟถ้วยหนึ่ง
2806,ขอกาแฟหนึ่งแก้ว,ขอกาแฟหนึ่งแก้ว
2807,คุณชง กาแฟแก้วนึง ให้ฉันได้ไหม,คุณชง กาแฟแก้วนึง ให้ฉันได้ไหม
2808,hey olly เพิ่มแสง ไฟ ขึ้น นิดหน่อย,hey olly เพิ่มแสง ไฟ ขึ้น นิดหน่อย
2810,เพิ่มแสงสว่าง ของ ไฟ ใน ห้องนั่งเล่น,เพิ่มแสงสว่าง ของ ไฟ ใน [house_place : ห้องนั่งเล่น]
2811,ทำให้ ห้อง นี้ สว่างขึ้น,ทำให้ [house_place : ห้อง] นี้ สว่างขึ้น
2812,ทำกาแฟให้ฉันหน่อย,ทำกาแฟให้ฉันหน่อย
2813,ขอกาแฟให้ฉันสักแก้ว,ขอกาแฟให้ฉันสักแก้ว
2814,ชงกาแฟ,ชงกาแฟ
2815,ปรับ ไฟ ห้องนั่งเล่น เป็นหนึ่งเปอร์เซ็นต์,ปรับ ไฟ [house_place : ห้องนั่งเล่น] [change_amount : เป็นหนึ่งเปอร์เซ็นต์]
2816,ตั้งค่าไฟ ห้องนั่งเล่น ไปที่ห้าสิบเปอร์เซ็นต์,ตั้งค่าไฟ [house_place : ห้องนั่งเล่น] [change_amount : ไปที่ห้าสิบเปอร์เซ็นต์]
2817,ห้องนั่งเล่น มืด มาก,[house_place : ห้องนั่งเล่น] มืด มาก
2818,ฉัน ไม่ชอบ เพลง นี้,ฉัน ไม่ชอบ เพลง นี้
2819,ข้าม เพลง นี้,ข้าม เพลง นี้
2820,เปลี่ยน ไฟ บ้าน เป็น เฉดสี สีฟ้า,เปลี่ยน ไฟ [house_place : บ้าน] เป็น เฉดสี [color_type : สีฟ้า]
2821,เปลี่ยนสีแสงไฟ จาก สีฟ้า เป็น สีขาว,เปลี่ยนสีแสงไฟ จาก สีฟ้า เป็น สีขาว
2822,ปรับ ไฟ ใน บ้าน เป็น สีแดง,ปรับ ไฟ ใน [house_place : บ้าน] เป็น [color_type : สีแดง]
2823,ปีนี้ อีสเตอร์ ตรงกับวันอะไร,[date : ปีนี้] [event_name : อีสเตอร์] ตรงกับวันอะไร
2824,วันที่สิบสาม ธันวาคม ตรงกับวันอะไร,[date : วันที่สิบสาม ธันวาคม] ตรงกับวันอะไร
2825,วันที่สิบหก เมษายน เป็นวันอะไร,[date : วันที่สิบหก เมษายน] เป็นวันอะไร
2826,ผม ตั้ง การแจ้งเตือน ไว้เท่าไหร่,ผม ตั้ง การแจ้งเตือน ไว้เท่าไหร่
2827,ปิดเสียง ลำโพงห้องนั่งเล่น,ปิดเสียง [device_type : ลำโพงห้องนั่งเล่น]
2828,หยุด เล่น เพลง ชั่วคราว,หยุด เล่น เพลง ชั่วคราว
2829,หยุด เล่น,หยุด เล่น
2830,olly ชงกาแฟให้หน่อย,olly ชงกาแฟให้หน่อย
2831,ชงกาแฟให้หน่อย,ชงกาแฟให้หน่อย
2832,olly เปิด เครื่องชงกาแฟ,olly เปิด [device_type : เครื่องชงกาแฟ]
2833,เริ่ม เปิด เครื่องดูดฝุ่น ตอน เก้าโมงเช้า,เริ่ม เปิด [device_type : เครื่องดูดฝุ่น] ตอน [time : เก้าโมงเช้า]
2834,ช่วยเดินเครื่อง เครื่องดูดฝุ่น เป็นเวลา หนึ่งชั่วโมง,ช่วยเดินเครื่อง [device_type : เครื่องดูดฝุ่น] เป็นเวลา [time : หนึ่งชั่วโมง]
2835,บอกฉันที ว่า วันนี้ คือวันที่เท่าไหร่,บอกฉันที ว่า [date : วันนี้] คือวันที่เท่าไหร่
2836,เปิดสีไฟขึ้น ใน บ้าน,เปิดสีไฟขึ้น ใน [house_place : บ้าน]
2837,เปลี่ยน สี ไฟ ใน บ้าน,เปลี่ยน สี ไฟ ใน [house_place : บ้าน]
2838,เปลี่ยนสีของไฟที่ บ้าน,เปลี่ยนสีของไฟที่ [house_place : บ้าน]
2839,วันจันทร์ คือวันที่เท่าไหร่,[date : วันจันทร์] คือวันที่เท่าไหร่
2840,วันที่สองของเดือนหน้า ตรงกับวันอะไร,[event_name : วันที่สองของเดือนหน้า] ตรงกับวันอะไร
2841,ตั้งค่า ไฟ ห้องนั่งเล่น เป็น สีแดง,ตั้งค่า ไฟ [house_place : ห้องนั่งเล่น] เป็น [color_type : สีแดง]
2842,เปิด ไฟ โหมดปาร์ตี้,เปิด ไฟ [color_type : โหมดปาร์ตี้]
2843,เกิดอะไรขึ้นกับคำสั่งของฉัน,เกิดอะไรขึ้นกับคำสั่งของฉัน
2844,การส่งของร้านอาหาร เป็นยังไง,การส่งของร้านอาหาร เป็นยังไง
2845,รายการ,รายการ
2846,ฟัง เพลง นี้,ฟัง เพลง นี้
2847,ขอรายละเอียดเพลงนี้หน่อย,ขอรายละเอียดเพลงนี้หน่อย
2848,ฉันกำลังฟังอะไรอยู่,ฉันกำลังฟังอะไรอยู่
2850,โดมิโน่ สั่งกลับบ้านได้มั้ย,[business_name : โดมิโน่] สั่งกลับบ้านได้มั้ย
2851,domino's ซื้อกลับบ้าน,[business_name : domino's] [order_type : ซื้อกลับบ้าน]
2852,ปิดเสียง เป็นเวลา สองชั่วโมง,ปิดเสียง เป็นเวลา [time : สองชั่วโมง]
2853,เงียบไป หนึ่งวัน,เงียบไป [time : หนึ่งวัน]
2854,กรุณาอย่าส่งเสียงเป็นเวลา สี่สิบนาที,กรุณาอย่าส่งเสียงเป็นเวลา [time : สี่สิบนาที]
2855,วันนี้ ฝนตก มั๊ย,[date : วันนี้] [weather_descriptor : ฝนตก] มั๊ย
2856,วันนี้ แดดออก มั๊ย,[date : วันนี้] [weather_descriptor : แดดออก] มั๊ย
2857,อากาศจะเป็นยังไงบ้าง วันนี้,อากาศจะเป็นยังไงบ้าง [date : วันนี้]
2858,ที่ ปักกิ่ง เป็นเวลากี่โมง,ที่ [place_name : ปักกิ่ง] เป็นเวลากี่โมง
2859,olly เป็นเวลาอะไร ใน เมืองนี้,olly เป็นเวลาอะไร ใน [place_name : เมืองนี้]
2860,เวลา เมือง เชียงใหม่,เวลา เมือง [place_name : เชียงใหม่]
2861,เวลา เชียงใหม่,เวลา [place_name : เชียงใหม่]
2862,บอกฉันทีว่า ที่ กรุงเทพ ตอนนี้กี่โมง,บอกฉันทีว่า ที่ [place_name : กรุงเทพ] ตอนนี้กี่โมง
2863,เปลี่ยน สี ไฟ เป็น สีฟ้า,เปลี่ยน สี ไฟ เป็น [color_type : สีฟ้า]
2864,olly เปลี่ยน ไฟ ให้เป็น สีฟ้า,olly เปลี่ยน ไฟ ให้เป็น [color_type : สีฟ้า]
2865,ทาง ร้านอาหาร มี บริการส่ง ไหมค่ะ,ทาง [business_type : ร้านอาหาร] มี [order_type : บริการส่ง] ไหมค่ะ
2866,เอ็มเคมี บริการส่ง,เอ็มเคมี [order_type : บริการส่ง]
2867,ฉันอยากให้ เครื่องชงกาแฟ ชงกาแฟให้ฉัน,ฉันอยากให้ [device_type : เครื่องชงกาแฟ] ชงกาแฟให้ฉัน
2868,ชงกาแฟ จาก เครื่องทำกาแฟ ให้ฉันหน่อย,ชงกาแฟ จาก [device_type : เครื่องทำกาแฟ] ให้ฉันหน่อย
2869,บอกฉันเกี่ยวกับการแจ้งเตือนของฉัน,บอกฉันเกี่ยวกับการแจ้งเตือนของฉัน
2870,olly ขอดู การปลุกของฉัน,olly ขอดู การปลุกของฉัน
2871,มี นาฬิกาปลุก อะไร ตั้งไว้เพื่อฉัน,มี นาฬิกาปลุก อะไร ตั้งไว้เพื่อฉัน
2872,ฉัน ตั้ง นาฬิกาปลุก แล้วหรือยัง,ฉัน ตั้ง นาฬิกาปลุก แล้วหรือยัง
2873,ฉัน ตั้ง แจ้งเตือน วันนี้ เอาไว้หรือเปล่า,ฉัน ตั้ง แจ้งเตือน [date : วันนี้] เอาไว้หรือเปล่า
2874,เพลง แร็ป,เพลง แร็ป
2875,เล่น เพลงร็อค,เล่น เพลงร็อค
2876,ทำให้ฉันมีความสุขที,ทำให้ฉันมีความสุขที
2877,ยกเลิกการแจ้งเตือนที่ตั้งไว้สำหรับ วัน พรุ่งนี้ ตอน แปดโมงเช้า,ยกเลิกการแจ้งเตือนที่ตั้งไว้สำหรับ วัน [date : พรุ่งนี้] ตอน [time : แปดโมงเช้า]
2878,ยกเลิก แจ้งเตือน ทั้งหมด สำหรับ พรุ่งนี้,ยกเลิก แจ้งเตือน ทั้งหมด สำหรับ [date : พรุ่งนี้]
2879,ช่วยลบ นาฬิกาปลุก ใดใด ที่ ฉัน ตั้งไว้,ช่วยลบ นาฬิกาปลุก ใดใด ที่ ฉัน ตั้งไว้
2880,เพิ่มระดับเสียง ไปที่เจ็ดสิบเปอร์เซ็นต์,เพิ่มระดับเสียง [change_amount : ไปที่เจ็ดสิบเปอร์เซ็นต์]
2881,เล่นซ้ำ เพลง นี้,[player_setting : เล่นซ้ำ] เพลง นี้
2882,หยุด เล่น หลังจาก เพลง ปัจจุบัน,[player_setting : หยุด] เล่น หลังจาก เพลง ปัจจุบัน
2883,ช่วย ปิด ไฟ ใน ห้องครัว ที,ช่วย ปิด ไฟ ใน [house_place : ห้องครัว] ที
2884,ปิด ไฟ ทุกดวง ใน บ้าน,ปิด ไฟ ทุกดวง ใน [house_place : บ้าน]
2885,ช่วยดึงบทความจาก ไทยรัฐ ขึ้นมา,ช่วยดึงบทความจาก [media_type : ไทยรัฐ] ขึ้นมา
2886,ช่วยดึงข่าวเรื่อง หมา นั่ง ที่ออกใน ข่าวเช้า ให้หน่อย,ช่วยดึงข่าวเรื่อง [news_topic : หมา] นั่ง ที่ออกใน [media_type : ข่าวเช้า] ให้หน่อย
2887,ช่วยแสดงบทความที่เกี่ยวข้องกับ สภาพอากาศ จาก ข่าวเช้า ให้ฉันดูหน่อย,ช่วยแสดงบทความที่เกี่ยวข้องกับ [news_topic : สภาพอากาศ] จาก [media_type : ข่าวเช้า] ให้ฉันดูหน่อย
2888,บอกอากาศตอนนี้ที่ จตุจักร กับฉันหน่อย,บอกอากาศตอนนี้ที่ [place_name : จตุจักร] กับฉันหน่อย
2889,ที่นี่ อากาศเป็นไงบ้าง,ที่นี่ อากาศเป็นไงบ้าง
2890,สภาพอากาศ ปัจจุบัน,สภาพอากาศ ปัจจุบัน
2891,บอกทีว่าตอนนี้กี่โมงแล้ว,บอกทีว่าตอนนี้กี่โมงแล้ว
2893,เล่น เพลงบางเพลง ได้ไหม,เล่น เพลงบางเพลง ได้ไหม
2894,ลดระดับ เสียง ลำโพง,ลดระดับ เสียง ลำโพง
2895,ลด เสียง ลำโพง,ลด เสียง ลำโพง
2896,ปิด โคมไฟอัจฉริยะ ห้องหนังสือ,ปิด [device_type : โคมไฟอัจฉริยะ] [house_place : ห้องหนังสือ]
2897,ขออัปเดต ทั้งหมด เกี่ยวกับ การเลือกตั้ง,ขออัปเดต ทั้งหมด เกี่ยวกับ [news_topic : การเลือกตั้ง]
2898,มีอัปเดต เกี่ยวกับ การเลือกตั้ง บ้าง มั้ย,มีอัปเดต เกี่ยวกับ [news_topic : การเลือกตั้ง] บ้าง มั้ย
2899,สั่ง พิซซ่า,สั่ง [food_type : พิซซ่า]
2900,เอา พิซซ่าหน้าเปบเปอโรนี ถาดใหญ๋,เอา [food_type : พิซซ่าหน้าเปบเปอโรนี] ถาดใหญ๋
2901,สั่ง ปอเปี๊ยะทอด ใส่ถุง,สั่ง [food_type : ปอเปี๊ยะทอด] ใส่ถุง
2903,กรุณา เปิด เครื่องดูดฝุ่น,กรุณา เปิด [device_type : เครื่องดูดฝุ่น]
2904,กรุณาทำความสะอาด พื้น,กรุณาทำความสะอาด [place_name : พื้น]
2905,เปิด โคมไฟ,เปิด [device_type : โคมไฟ]
2906,เพิ่มความสว่าง ของ ไฟ เป็น เก้าสิบเปอร์เซ็นต์,เพิ่มความสว่าง ของ ไฟ เป็น [change_amount : เก้าสิบเปอร์เซ็นต์]
2907,taco bell,[business_name : taco bell]
2908,บอกฉัน ทาโก้ เบลล์ ส่งหรือไม่,บอกฉัน [business_name : ทาโก้ เบลล์] ส่งหรือไม่
2909,บอก ฉัน เมื่อไหร่ ทาโก้ เบลล์ จะสามารถส่งอาหารเย็น ของฉัน,บอก ฉัน เมื่อไหร่ [business_name : ทาโก้ เบลล์] จะสามารถส่งอาหารเย็น ของฉัน
2910,เล่นเพลงจาก แฮรี่ พอตเตอร์,เล่นเพลงจาก [movie_name : แฮรี่ พอตเตอร์]
2911,เล่นซีดีเพลงจาก หอแต๋วแตก,เล่นซีดีเพลงจาก [movie_name : หอแต๋วแตก]
2912,เพลง แอบรัก,เพลง [movie_name : แอบรัก]
2913,วันนี้ วันที่แน่นอนคืออะไร,[date : วันนี้] วันที่แน่นอนคืออะไร
2914,บอกฉันที ว่า วันนี้ เป็นวันอะไร,บอกฉันที ว่า [date : วันนี้] เป็นวันอะไร
2915,ลดเสียง ลำโพง ลง,ลดเสียง ลำโพง ลง
2916,สภาพอากาศในวันดังกล่าวเป็นอย่างไร,สภาพอากาศในวันดังกล่าวเป็นอย่างไร
2917,พยากรณ์อากาศ รายสัปดาห์,พยากรณ์อากาศ รายสัปดาห์
2918,รายงานสภาพอากาศ รายเดือน,รายงานสภาพอากาศ รายเดือน
2919,มีข่าวเกี่ยวกับ กรุงเทพฯ บน ยูทูป ไหม,มีข่าวเกี่ยวกับ [media_type : กรุงเทพฯ] บน [media_type : ยูทูป] ไหม
2920,มีอัพเดทสเตตัสอะไรใน เพจ เฟซบุ๊ก ไทยรัฐ ไหม,มีอัพเดทสเตตัสอะไรใน เพจ [media_type : เฟซบุ๊ก ไทยรัฐ] ไหม
2921,มีข่าวอะไรบ้างใน เว็บไซต์ เดลินิวส์,มีข่าวอะไรบ้างใน เว็บไซต์ [media_type : เดลินิวส์]
2922,มีข่าวอะไรที่เกี่ยวกับ การเลือกตั้ง บ้าง,มีข่าวอะไรที่เกี่ยวกับ [news_topic : การเลือกตั้ง] บ้าง
2923,เอ็มเค ซื้อกลับบ้าน,เอ็มเค ซื้อกลับบ้าน
2924,เคเอฟซี,[business_name : เคเอฟซี]
2925,สั่ง ซับเวย์ กลับบ้าน,สั่ง [business_name : ซับเวย์] กลับบ้าน
2926,เคเอฟซี เดอะไนน์,[business_name : เคเอฟซี] เดอะไนน์
2927,ตอนนี้ที่ เชียงใหม่ กี่โมงแล้ว,ตอนนี้ที่ [place_name : เชียงใหม่] กี่โมงแล้ว
2928,โย่ ตอนนี้กี่โมงแล้ว,โย่ ตอนนี้กี่โมงแล้ว
2929,คุณช่วยกรุณา ลด ระดับเสียง ได้ไหม และบอกฉันว่าอะไรคือชื่อของ เพลง นี้,คุณช่วยกรุณา ลด ระดับเสียง ได้ไหม และบอกฉันว่าอะไรคือชื่อของ เพลง นี้
2930,ฉัน ชอบเพลง นี้ มัน คืออะไร ช่วย เล่นซ้ำ ได้ไหม,ฉัน ชอบเพลง นี้ มัน คืออะไร ช่วย เล่นซ้ำ ได้ไหม
2931,อกหัก,[song_name : อกหัก]
2932,เพลงต่อไป เล่น สบายๆ,เพลงต่อไป เล่น [song_name : สบายๆ]
2933,หลังจาก เพลงนี้ จบ เล่นเพลง จังหวะจะรัก,หลังจาก เพลงนี้ จบ เล่นเพลง [song_name : จังหวะจะรัก]
2934,อเล็กซ่า เล่น เพลลิสต์ คันทรี่ ของฉัน,อเล็กซ่า เล่น เพลลิสต์ [music_genre : คันทรี่] ของฉัน
2935,เล่น เพลย์ลิสต์ คันทรี่ ของฉัน,เล่น เพลย์ลิสต์ [music_genre : คันทรี่] ของฉัน
2936,เล่น เพลย์ลิสต์ วิ่ง,เล่น เพลย์ลิสต์ [playlist_name : วิ่ง]
2937,alexa เล่น เพลย์ลิสต์ เพลงบรรเลง,alexa เล่น เพลย์ลิสต์ [playlist_name : เพลงบรรเลง]
2938,เล่นเพลย์ลิสต์อันที่เล่นล่าสุด,เล่นเพลย์ลิสต์อันที่เล่นล่าสุด
2939,alexa เล่น เพลย์ลิสต์ที่เล่นล่าสุด ของฉัน,alexa เล่น [playlist_name : เพลย์ลิสต์ที่เล่นล่าสุด] ของฉัน
2940,เล่น เพลงคลาสสิค บน spotify,เล่น [playlist_name : เพลงคลาสสิค] บน [app_name : spotify]
2941,เล่น เพลย์ลิสต์ออกกำลังกาย ของฉัน,เล่น [playlist_name : เพลย์ลิสต์ออกกำลังกาย] ของฉัน
